% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.540924737e+01 +8.540924737e+01 +1.369792474e+02 +1.369792474e+02 -3.6618e+00 +3.1950e+00 -2.2213e+00 +2.1206e+00 -3.3929e-01 -1.4269e+00 +3.8537e+00 -2.5896e+00 +2.1836e+00 +2.5329e-01 -2.0073e+00 -6.9163e-01 +1.9667e+00 -1.6241e+00 -1.2025e+00 +4.9743e+00 -2.4699e+00 -8.0595e-01 +1.3784e+00 -4.4848e-01
14 +8.439970487e+01 +8.439970487e+01 +1.359697049e+02 +1.359697049e+02 -2.1554e+00 -1.3599e+00 +7.1186e-01 -3.6232e+00 +4.6938e+00 +4.5750e+00 +1.9472e+00 +3.0945e+00 +4.3150e-01 -2.4251e+00 -3.0311e+00 -2.1233e+00 +1.8454e+00 -4.6174e+00 -2.8153e+00 -3.2098e+00 +3.7742e+00 +1.5158e+00 -3.0558e+00 +3.5819e+00
126 +8.246758881e+01 +8.246758881e+01 +1.340375888e+02 +1.340375888e+02 +1.4913e+00 +3.5372e+00 -1.6595e+00 +4.4892e+00 +2.4651e+00 +1.1557e-01 +1.5508e+00 -1.3966e+00 +2.0689e+00 +5.0290e-01 +2.6177e+00 +3.6949e+00 +2.7036e+00 -3.1725e-01 +2.8073e+00 +1.7868e+00 -2.5189e+00 +3.3558e+00 -2.0621e+00 -4.9958e+00
324 +8.122337312e+01 +8.122337312e+01 +1.327933731e+02 +1.327933731e+02 +1.5373e+00 -2.0114e+00 +3.5111e+00 -2.0717e+00 +3.5229e+00 +1.1834e+00 +8.0724e-01 -4.0337e+00 -1.0884e+00 -2.5850e+00 -1.1429e+00 +3.3861e+00 -4.2932e+00 -4.5863e-01 +5.3085e-01 +1.6368e+00 +2.7800e+00 -4.0152e+00 +3.2366e+00 +4.5413e+00
475 +7.881350051e+01 +7.881350051e+01 +1.303835005e+02 +1.303835005e+02 +4.3313e+00 -1.1485e+00 +2.5725e+00 -7.2123e-01 +1.9511e+00 +8.1780e-01 +4.7184e+00 +3.3235e+00 +3.4408e+00 -6.5040e-02 -3.2940e+00 -4.4757e+00 -7.1793e-01 -3.1586e+00 +1.6218e+00 -2.0296e+00 -9.7809e-02 +1.8009e+00 +3.0920e+00 -2.9499e+00
1089 +7.582191085e+01 +7.582191085e+01 +1.273919108e+02 +1.273919108e+02 +4.4988e+00 +4.2467e+00 +2.4438e+00 +7.3165e-01 -4.3401e+00 -1.8771e+00 +1.4130e+00 -3.2073e+00 +4.3284e+00 -6.1687e-01 +2.6209e+00 -3.9253e+00 -2.3761e+00 -3.1247e+00 +1.7952e+00 -3.2000e+00 -1.3065e+00 +4.8111e+00 +4.0926e+00 -8.7340e-01
1395 +7.385956591e+01 +7.385956591e+01 +1.254295659e+02 +1.254295659e+02 -1.8180e+00 +1.2882e+00 -9.6805e-01 +2.4739e+00 +1.0606e+00 +1.6636e+00 -4.6734e+00 +2.6205e+00 +4.6348e+00 +4.4138e+00 -3.8233e+00 -2.8707e+00 +2.6114e-02 +2.4302e+00 +4.7939e+00 +1.5187e+00 -1.5278e+00 +1.6699e-01 -1.0018e-01 +2.7763e+00
12190 +6.957732973e+01 +6.957732973e+01 +1.211473297e+02 +1.211473297e+02 -4.6708e+00 -9.7004e-01 +1.7317e-02 -1.5576e+00 +2.1736e+00 -3.0431e+00 +3.0810e+00 -4.4493e+00 -3.2737e-01 -4.2163e+00 -4.9276e+00 +1.1789e+00 -2.8481e+00 +2.4449e+00 +4.0417e+00 +2.7746e+00 +1.9614e+00 -4.9248e-01 +4.1756e+00 -3.8000e+00
12317 +6.439355507e+01 +6.439355507e+01 +1.159635551e+02 +1.159635551e+02 -1.9553e+00 +2.6229e+00 +6.7329e-01 +4.0946e+00 +9.3472e-01 -1.1430e+00 -3.9196e+00 +2.3156e+00 +2.4358e+00 +2.0607e+00 -3.1473e+00 +1.1019e+00 +3.2688e+00 -2.6735e+00 +4.9241e+00 +4.3282e+00 -5.2943e-01 +1.5892e+00 +4.7055e+00 +1.9921e+00
18441 +4.942258151e+01 +4.942258151e+01 +1.009925815e+02 +1.009925815e+02 +9.0706e-01 -2.7345e-01 +4.9068e-01 +3.1730e+00 +3.2890e+00 +1.0483e+00 +2.3905e+00 -4.7683e+00 +6.8096e-01 +2.6265e+00 +3.9058e+00 +2.9622e+00 +1.0092e+00 -2.3780e+00 +3.4350e+00 -3.0133e+00 -2.3846e+00 -3.8098e+00 -4.3896e+00 -4.0140e+00
508079 +4.871273107e+01 +4.871273107e+01 +1.002827311e+02 +1.002827311e+02 -1.4397e+00 -3.1534e+00 -4.5753e+00 -2.7074e+00 -1.3146e+00 -6.9223e-01 -1.5649e+00 -1.2540e+00 -2.1956e+00 -2.8206e+00 -2.3206e+00 +3.1963e+00 -2.8245e+00 -2.2808e+00 +4.4260e+00 +1.1446e+00 +4.5725e+00 -3.6390e+00 +4.8391e+00 -1.2274e+00
4245812 +4.728092829e+01 +4.728092829e+01 +9.885092829e+01 +9.885092829e+01 -1.4410e+00 -8.6455e-01 +8.6583e-01 -1.0160e+00 +3.0943e-01 -2.7885e+00 -2.5769e+00 -2.3358e+00 -1.2334e+00 -3.2448e+00 +7.0540e-01 -4.0437e+00 -2.6100e-01 +8.9022e-01 +2.8771e+00 -5.9878e-01 -3.3933e-01 +4.3377e+00 -2.5058e+00 +3.5155e+00
15277518 +3.915847951e+01 +3.915847951e+01 +9.072847951e+01 +9.072847951e+01 +3.1973e+00 -5.8696e-01 +4.8081e+00 -4.4766e+00 +3.1435e+00 +1.5649e+00 -4.2570e+00 +2.9080e+00 +2.0756e+00 -4.1407e+00 +4.4107e+00 +7.3809e-01 -6.9672e-01 -3.6106e+00 -3.7525e+00 -5.8367e-01 +3.6406e+00 -3.1812e+00 -4.9092e+00 +2.7204e+00
17509746 +3.003356872e+01 +3.003356872e+01 +8.160356872e+01 +8.160356872e+01 +4.8490e+00 -8.0825e-01 +2.1564e+00 +2.3740e+00 -1.3492e+00 +2.5348e+00 +2.2150e+00 -5.6907e-01 +2.2952e+00 -1.9252e+00 +1.3073e+00 -3.5996e+00 -3.2845e+00 -2.9524e+00 +3.5310e+00 +6.8489e-01 -7.4757e-01 +4.1768e+00 -1.3767e+00 -3.1062e+00
30399964 +2.831089375e+01 +2.831089375e+01 +7.988089375e+01 +7.988089375e+01 -2.2779e+00 -2.2779e+00 -4.1646e+00 -3.1295e+00 +8.0089e-01 +6.0226e-01 +1.0546e+00 -3.3102e+00 +1.4763e+00 -4.8108e+00 -1.3020e+00 +1.3395e+00 -3.8534e+00 -3.2329e+00 +2.6718e+00 +1.2682e+00 +4.2120e+00 -4.5799e+00 +2.4958e+00 -3.9832e+00
80712317 +2.152070449e+01 +2.152070449e+01 +7.309070449e+01 +7.309070449e+01 +4.9724e+00 +1.8629e+00 +2.8275e+00 +4.0758e+00 -1.2568e+00 +9.8801e-01 +4.6317e+00 +1.2526e-01 +2.9499e+00 -3.9899e+00 -2.2956e-01 -3.5195e+00 -4.3872e+00 -4.4232e+00 +4.8594e+00 +8.3575e-01 -1.7538e+00 +1.5487e+00 -2.3920e+00 -2.0794e+00
% function evaluation | noise-free fitness - Fopt (-3.339100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.654828106e+01 +8.654828106e+01 -2.473617189e+02 -2.473617189e+02 +1.7186e+00 +2.1562e+00 -3.2396e+00 -4.5487e+00 +1.8261e-02 +4.3643e+00 -1.2953e+00 +4.2012e+00 -1.3368e+00 +4.3040e+00 -2.1618e+00 -2.9987e+00 -1.3479e+00 +3.5067e+00 +2.9237e+00 +3.8320e+00 -4.2505e+00 +3.2518e+00 +2.3017e+00 -3.9442e+00
4 +7.895312411e+01 +7.895312411e+01 -2.549568759e+02 -2.549568759e+02 +1.6613e+00 +3.3288e+00 -9.4630e-02 +6.7557e-01 -5.1378e-01 -4.5979e+00 +1.0303e+00 +4.9146e+00 +1.1067e+00 +1.4659e+00 +4.7019e+00 -3.8164e+00 -2.4032e+00 -2.9270e+00 +3.7233e-01 +3.3755e-01 +3.1940e+00 -4.3625e+00 +8.0391e-02 -5.8717e-01
34 +6.771332837e+01 +6.771332837e+01 -2.661966716e+02 -2.661966716e+02 -8.9240e-02 -4.1942e+00 +2.1763e+00 -1.9768e+00 -4.1194e+00 -6.7496e-01 +2.7462e+00 +3.1901e+00 +1.9578e+00 -1.2455e-02 -4.0947e+00 -1.7961e+00 +4.4128e+00 +8.9334e-01 +1.7762e+00 +2.3242e+00 +2.8022e+00 -2.8041e+00 +1.5868e+00 -2.0232e+00
17035 +6.644555020e+01 +6.644555020e+01 -2.674644498e+02 -2.674644498e+02 +2.3769e+00 -4.3352e+00 -7.8862e-01 -3.1494e+00 -4.6291e+00 +1.1245e+00 +3.9110e+00 -2.9222e+00 +5.5158e-01 +1.1724e+00 -4.8885e+00 -9.2127e-01 +1.0418e+00 +3.2063e+00 +3.0557e+00 -2.8003e-01 +4.0688e+00 -3.4605e+00 -1.0957e-01 +3.0762e-01
166185 +6.596324526e+01 +6.596324526e+01 -2.679467547e+02 -2.679467547e+02 +4.2893e+00 -4.2317e+00 +2.5711e+00 -4.1214e+00 -3.0981e+00 -3.9226e+00 -1.6148e+00 +2.7300e+00 +2.3586e+00 +8.8947e-01 -2.7821e+00 -3.3760e+00 +3.9785e+00 -3.7842e+00 -5.2640e-01 +3.8905e+00 +2.9324e+00 +6.0431e-01 -4.4003e-01 -4.1848e+00
197114 +6.099541911e+01 +6.099541911e+01 -2.729145809e+02 -2.729145809e+02 -1.8329e+00 -4.4128e+00 +7.2844e-01 +1.6752e+00 -3.1661e+00 +3.6871e+00 -3.6000e-01 +3.3261e+00 +1.2076e-01 +7.9272e-01 -3.6905e+00 -3.7383e+00 +4.0493e+00 -1.4917e+00 +2.0463e+00 -1.2341e+00 -1.0625e+00 -1.5055e+00 -2.0816e+00 +2.3084e-02
444237 +5.325406710e+01 +5.325406710e+01 -2.806559329e+02 -2.806559329e+02 +2.6917e+00 +1.7198e+00 +1.4230e+00 +3.4425e+00 +3.8630e+00 -4.5321e+00 -7.4759e-01 -5.7913e-01 -2.1184e+00 -5.5450e-01 +4.4581e+00 -6.5433e-01 -2.1531e+00 -1.4664e+00 +3.1536e+00 -1.0945e+00 -4.5460e+00 -4.0783e+00 +2.9370e-01 +1.6833e-01
1134360 +5.104696108e+01 +5.104696108e+01 -2.828630389e+02 -2.828630389e+02 -1.5451e+00 -2.7813e+00 -1.0920e+00 -1.3619e+00 -3.0048e+00 +3.0347e+00 +2.1915e+00 -9.9167e-01 +2.0805e+00 +3.8929e+00 -3.8637e+00 +4.6748e+00 +2.4896e+00 +7.3220e-01 +3.6996e-01 +2.1751e-01 +2.3589e+00 -3.1639e+00 -2.9121e+00 -5.3691e-01
1633024 +3.782857961e+01 +3.782857961e+01 -2.960814204e+02 -2.960814204e+02 -7.7260e-01 -9.7191e-01 -1.9108e+00 +2.3558e+00 -8.6174e-01 +3.3380e+00 -2.3991e+00 -2.1679e+00 +3.0822e+00 +6.1921e-01 +9.6861e-01 +3.0060e+00 +4.6104e+00 -2.5316e+00 +1.3953e+00 -2.6994e+00 -1.6195e+00 -2.7702e+00 -4.7292e+00 -2.2074e+00
14535509 +2.808605342e+01 +2.808605342e+01 -3.058239466e+02 -3.058239466e+02 -2.3050e+00 -2.4550e+00 -4.1700e+00 -1.7763e+00 -3.1693e+00 +7.8605e-01 +1.4029e+00 -8.6075e-01 +3.3914e+00 +1.6936e+00 -8.6287e-01 +1.6024e+00 +2.1833e+00 +1.3990e+00 +3.8848e+00 -1.1333e+00 -4.3761e-01 -4.6751e+00 -4.1873e+00 +1.0005e+00
102526350 +2.587637831e+01 +2.587637831e+01 -3.080336217e+02 -3.080336217e+02 -1.9317e-01 -4.0606e+00 -1.8225e+00 -2.9018e+00 -1.4733e+00 +3.6495e+00 +2.0245e-01 +1.6247e+00 +4.8332e+00 +9.5528e-01 -2.1578e+00 +4.1901e+00 +1.6000e+00 -2.6396e+00 +2.9876e-01 -2.6569e+00 +1.1561e+00 -1.1695e+00 -4.0982e+00 -8.3610e-01
% function evaluation | noise-free fitness - Fopt (4.476100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.624182420e+01 +8.624182420e+01 +5.338518242e+02 +5.338518242e+02 -1.7491e+00 -1.9936e-01 -4.1927e+00 +3.2430e+00 +2.8644e-01 -2.0318e-01 +3.6939e+00 -9.5994e-03 +1.9940e+00 +4.8152e+00 +2.8903e+00 -9.8147e-01 -1.5787e+00 +1.6398e+00 +2.9602e+00 -1.5616e+00 +2.4527e+00 -4.4898e+00 +1.9882e+00 +1.2680e+00
9 +8.494582018e+01 +8.494582018e+01 +5.325558202e+02 +5.325558202e+02 +1.3238e+00 -4.6063e+00 -4.6321e+00 +2.3451e+00 -3.2425e+00 +2.9300e+00 -2.3297e+00 +9.9105e-01 +1.9972e+00 +4.5161e-01 -2.9833e+00 -1.6278e+00 +1.5599e+00 -2.6576e+00 +4.2025e+00 +1.0189e+00 -1.6185e-01 +3.3684e+00 -8.5834e-01 -1.5436e+00
67 +8.125682621e+01 +8.125682621e+01 +5.288668262e+02 +5.288668262e+02 -1.2849e+00 -1.3021e+00 +1.0176e-01 -2.8909e+00 -1.4367e+00 -3.1489e+00 +1.3781e+00 +3.8710e+00 -8.1468e-01 +4.3404e+00 +1.8869e+00 +2.6102e+00 -2.9147e+00 -2.9087e+00 -2.4567e+00 -2.5403e+00 +1.6874e+00 -3.4612e+00 -3.3793e+00 +9.4482e-01
176 +7.435653414e+01 +7.435653414e+01 +5.219665341e+02 +5.219665341e+02 -1.5648e+00 -4.4713e+00 +2.5147e+00 -8.0518e-02 -1.6168e+00 +1.4210e+00 +4.2330e+00 +2.1898e+00 -2.5370e+00 +1.5280e+00 +2.6671e+00 +4.5259e+00 -3.8782e-02 +1.2745e+00 -3.2413e+00 +3.1066e+00 -2.2211e+00 +4.4286e+00 -2.1306e+00 +6.8876e-01
2624 +7.300572180e+01 +7.300572180e+01 +5.206157218e+02 +5.206157218e+02 -4.2554e+00 -2.2890e+00 +4.8405e+00 -2.8183e+00 +8.0650e-01 -4.3534e+00 +7.5083e-01 +2.7765e+00 +2.9263e+00 +1.0575e+00 +2.8534e+00 -4.5023e+00 +4.1229e+00 -1.7522e+00 -2.5418e+00 -1.9327e+00 +2.3801e+00 +4.4614e+00 -2.8566e+00 -1.4296e+00
5885 +7.132300594e+01 +7.132300594e+01 +5.189330059e+02 +5.189330059e+02 -7.8026e-01 +2.8831e+00 -2.5516e+00 -1.0018e+00 -2.4024e+00 +2.8277e+00 -5.8039e-01 +3.5781e+00 -1.8492e+00 -2.3536e+00 +2.2901e+00 +8.4907e-01 -1.3532e+00 +6.4865e-01 -2.2610e-01 -1.1624e+00 -3.0049e+00 +2.0444e+00 -3.3468e+00 +3.6525e+00
7438 +6.916076266e+01 +6.916076266e+01 +5.167707627e+02 +5.167707627e+02 +4.9569e+00 +5.8618e-01 -2.3400e+00 -4.3658e+00 -2.2986e+00 -1.5319e-01 -1.2289e-01 +3.6663e+00 +1.8315e+00 +2.6359e+00 +4.2045e+00 +2.2203e+00 -6.9943e-01 -3.2772e+00 -4.6123e+00 -5.3783e-01 +1.0340e+00 -1.5979e+00 -2.6800e+00 +2.2622e+00
27039 +6.628881066e+01 +6.628881066e+01 +5.138988107e+02 +5.138988107e+02 +4.8065e+00 -7.9609e-01 -4.9798e-01 -4.7172e+00 -4.8575e-01 -2.9999e+00 -1.7286e+00 -1.4965e+00 -2.0795e+00 -4.5046e+00 +4.0597e+00 +2.6241e+00 -3.1351e+00 -9.8871e-01 +1.9897e+00 +3.9453e-01 -2.1715e+00 +3.3337e+00 -2.9225e+00 +4.8224e+00
102288 +6.555971603e+01 +6.555971603e+01 +5.131697160e+02 +5.131697160e+02 -3.0664e+00 +4.8607e+00 +3.4041e+00 -1.9288e+00 -4.7309e+00 -1.3631e+00 +1.3831e+00 +1.1306e+00 +1.0427e+00 -2.7739e-01 +4.2725e+00 +2.7890e+00 -3.5427e+00 +9.8861e-01 -3.0968e+00 -4.3797e+00 +3.0358e+00 +2.4931e+00 +2.6042e+00 -1.1146e+00
126749 +5.851266406e+01 +5.851266406e+01 +5.061226641e+02 +5.061226641e+02 -1.2719e+00 -1.4979e-01 +3.5018e+00 +8.2168e-01 +3.0835e+00 +1.1315e+00 +3.9065e+00 +3.6552e+00 +3.3330e+00 +6.6538e-01 +1.2936e+00 +7.7739e-01 +6.9959e-01 -2.4168e+00 -1.8506e+00 +1.5841e+00 -1.0691e+00 +2.5843e+00 -3.5471e+00 +2.7050e+00
727146 +4.845113764e+01 +4.845113764e+01 +4.960611376e+02 +4.960611376e+02 +2.1519e+00 +2.6219e+00 -1.9007e+00 +1.3883e+00 +6.0141e-02 -7.3711e-01 -8.6977e-01 +3.5670e+00 +1.8434e+00 -4.9864e+00 -1.9658e+00 +6.4923e-01 -4.1772e+00 +3.2885e+00 -2.2885e+00 +9.0752e-01 +1.8254e+00 +4.0567e+00 +1.1901e+00 -3.2838e+00
819529 +4.140326430e+01 +4.140326430e+01 +4.890132643e+02 +4.890132643e+02 +4.7232e+00 +8.1756e-01 -1.1844e+00 +3.1315e+00 -1.1323e+00 +9.6984e-01 +1.6431e+00 +3.6958e+00 +2.4815e+00 -3.3753e+00 +2.2920e-01 +9.9796e-01 -4.2841e+00 +4.7109e+00 -2.6352e+00 -2.4942e+00 +4.2360e-01 +2.2722e+00 +3.6648e-01 -3.4084e+00
10271141 +3.984678569e+01 +3.984678569e+01 +4.874567857e+02 +4.874567857e+02 -8.1238e-01 +1.3400e-01 +2.0794e-01 +2.0548e-01 +2.8081e+00 -2.1202e+00 +4.6987e+00 +4.7607e+00 -2.0720e+00 -2.4369e+00 +2.1137e+00 +3.9446e+00 -8.5454e-02 +2.8209e+00 -9.5081e-01 +1.1947e+00 -1.6942e+00 +4.4434e+00 -1.4166e+00 -1.3246e+00
17868954 +3.574942037e+01 +3.574942037e+01 +4.833594204e+02 +4.833594204e+02 -4.4963e+00 +1.2060e+00 -2.6176e+00 -2.9657e+00 -3.9960e+00 -2.1341e+00 +1.9953e+00 -1.4776e+00 -7.8490e-01 -2.8997e+00 +3.2405e+00 +1.8911e+00 -2.6664e+00 -3.5133e+00 +4.8617e+00 +2.4145e+00 -4.2875e+00 -1.6714e+00 +2.2560e+00 +2.5597e+00
18955995 +3.030434027e+01 +3.030434027e+01 +4.779143403e+02 +4.779143403e+02 -3.7225e+00 +2.2589e+00 -3.5760e+00 -2.0772e+00 -3.1190e+00 +2.0970e+00 +3.3312e+00 +4.6019e+00 +3.2380e+00 +7.9076e-01 -1.3868e+00 +3.6642e+00 +4.7376e+00 -4.8240e+00 -2.0193e-02 +3.4985e+00 -2.9726e+00 +3.1689e+00 -5.6120e-01 -1.0551e+00
91604397 +2.365932112e+01 +2.365932112e+01 +4.712693211e+02 +4.712693211e+02 +4.9337e-01 -2.2776e+00 -2.1299e+00 -2.1320e+00 +2.0445e+00 +5.3387e-01 -1.1503e+00 -2.4734e+00 +3.6137e+00 +3.4725e+00 +3.3546e+00 +4.0685e+00 -2.6732e+00 -1.1196e+00 -4.1339e+00 -4.9146e+00 -2.1541e+00 +4.2861e+00 -7.2865e-01 -4.0305e-01
% function evaluation | noise-free fitness - Fopt (-1.037100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.444714149e+01 +8.444714149e+01 -1.926285851e+01 -1.926285851e+01 -2.9522e+00 +2.9750e+00 -1.3660e+00 -2.4457e+00 -2.5402e+00 -7.8498e-01 -4.7645e+00 -2.5400e+00 -1.2481e+00 +1.7798e+00 -2.5485e+00 -3.5998e+00 +5.5958e-01 +1.1040e+00 +7.4051e-01 -1.4638e+00 +3.7371e-01 -3.0812e+00 +4.3071e+00 +4.4155e+00
29 +8.188570889e+01 +8.188570889e+01 -2.182429111e+01 -2.182429111e+01 -1.4443e+00 -3.0826e+00 +4.1634e+00 -3.4693e+00 +1.5010e-01 +3.8508e+00 +1.0226e+00 +1.7106e+00 -4.1475e-01 +5.7354e-01 -2.7587e+00 -4.6478e-01 +2.8132e+00 -4.8566e+00 -3.1709e+00 -3.1986e-01 -1.6510e-01 +8.2799e-01 -2.5933e+00 -6.9160e-01
46 +7.861793212e+01 +7.861793212e+01 -2.509206788e+01 -2.509206788e+01 +1.8631e+00 -4.8191e+00 +9.1129e-01 -4.1175e-01 -3.6578e+00 +4.7349e+00 -2.3599e+00 +3.1376e+00 -3.5163e+00 -4.9812e-01 -2.4799e+00 -1.5656e+00 -3.2600e+00 -4.3677e+00 +2.5696e+00 +1.0181e+00 +2.4438e+00 +4.7606e+00 -3.5155e+00 -2.2634e+00
538 +5.960982755e+01 +5.960982755e+01 -4.410017245e+01 -4.410017245e+01 +2.1351e+00 +1.6250e-01 +4.5748e+00 -2.9373e+00 -1.4569e+00 +8.8100e-01 -6.1486e-01 +4.2603e+00 -2.8307e+00 -3.5432e+00 -2.1336e+00 -1.0137e+00 -3.7574e-01 -4.5991e+00 +4.9126e-01 +1.2979e+00 -1.8920e+00 +4.1402e+00 +2.6534e+00 -3.3908e+00
861547 +5.169187282e+01 +5.169187282e+01 -5.201812718e+01 -5.201812718e+01 +2.9859e-01 -3.8590e+00 +3.8297e+00 -3.3026e+00 -2.5514e+00 +1.6161e+00 -4.7724e+00 +1.1199e+00 -3.4382e+00 +1.3359e-01 +1.0533e-01 -3.9254e+00 -2.1184e+00 -4.1282e+00 +2.2056e+00 +2.6905e-01 -3.3685e+00 +4.7314e+00 +2.1145e+00 -2.6063e+00
916145 +4.031818968e+01 +4.031818968e+01 -6.339181032e+01 -6.339181032e+01 +1.6814e+00 -3.7526e+00 +2.6908e+00 -2.8102e-01 -1.1561e+00 -1.4864e+00 -1.9355e+00 +2.9323e+00 -2.1419e+00 -1.5291e+00 -1.2612e+00 -2.8389e+00 -1.6831e+00 -3.4247e+00 +2.1347e+00 +8.6714e-01 -7.1169e-01 +1.6864e+00 +1.4273e+00 -4.5369e+00
2201102 +3.886667746e+01 +3.886667746e+01 -6.484332254e+01 -6.484332254e+01 +1.6740e+00 -4.3936e-01 +4.7695e+00 -3.6975e+00 -2.9508e+00 -7.1549e-01 -2.4994e+00 +2.9677e+00 -1.7774e+00 -6.3925e-01 +2.4091e-01 -2.5169e+00 +1.2179e-01 -2.9982e+00 +2.4965e+00 +3.0302e+00 -1.2266e+00 +2.7126e+00 -2.2424e-01 -2.3542e+00
12858606 +3.661788973e+01 +3.661788973e+01 -6.709211027e+01 -6.709211027e+01 +3.9755e-01 -2.5331e+00 +1.9846e+00 -1.4377e+00 -3.9565e+00 -1.5186e+00 -2.4048e+00 +1.6966e+00 -2.7517e+00 -2.7921e+00 +1.9685e-01 -2.3181e+00 -1.0806e+00 -4.8375e+00 +1.7403e+00 +1.1085e+00 -4.1257e+00 +1.6827e+00 +1.6253e+00 -1.2802e+00
14419515 +2.879490854e+01 +2.879490854e+01 -7.491509146e+01 -7.491509146e+01 -4.3622e+00 -2.0609e-01 +3.8675e-02 -1.2374e+00 +1.8227e+00 +2.1904e+00 -9.4271e-01 -3.7011e+00 +1.0517e+00 -1.9132e+00 +4.1304e+00 -1.1590e+00 +4.1276e+00 +1.5586e+00 +2.3967e+00 -4.3864e+00 -1.5417e+00 +1.4210e+00 -4.9285e+00 -2.6986e+00
116491448 +2.276688829e+01 +2.276688829e+01 -8.094311171e+01 -8.094311171e+01 -3.0995e+00 +2.0102e+00 +1.6751e+00 +1.4354e+00 +1.2056e+00 +2.4422e+00 -3.9212e+00 +4.0162e-01 +1.8552e+00 +8.0354e-01 +1.4538e-01 -3.3955e-01 +1.2033e+00 +1.7117e+00 +3.1152e+00 -4.4534e+00 -6.6529e-01 +2.4535e+00 -6.3837e-01 -2.7068e+00
132762622 +2.052260082e+01 +2.052260082e+01 -8.318739918e+01 -8.318739918e+01 -9.1153e-01 -1.3162e+00 +2.2877e+00 +4.6039e+00 +1.5007e+00 -1.1031e+00 -2.1842e+00 -3.2429e+00 +3.6259e-01 +1.5398e+00 +3.4666e+00 +7.1936e-01 -1.8779e-01 -5.0526e-01 +3.8821e+00 -4.9306e+00 -2.4499e+00 +2.7293e+00 +2.4644e+00 -3.5005e+00
% function evaluation | noise-free fitness - Fopt (-2.060000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.639908771e+01 +8.639908771e+01 +6.579908771e+01 +6.579908771e+01 -2.6537e+00 +2.2157e+00 -1.2404e+00 -2.6907e+00 -1.5820e+00 +1.7411e+00 -1.0475e+00 +1.5826e+00 +4.2407e+00 +2.0799e+00 +2.6029e-01 -4.1095e+00 -2.0084e+00 +3.2762e+00 +4.7886e+00 -4.2923e+00 -8.4260e-01 -3.7204e+00 -3.8467e+00 -5.6182e-01
4 +8.268914852e+01 +8.268914852e+01 +6.208914852e+01 +6.208914852e+01 +8.5926e-01 +7.8620e-01 -2.4201e+00 -4.8077e+00 +3.3843e+00 -9.8782e-01 +1.3115e-01 +4.7173e+00 +4.5675e+00 -9.4491e-01 -4.6943e-02 -4.2718e+00 +1.0277e+00 -1.0614e-01 -6.1575e-01 +1.6418e+00 +1.0298e-01 +4.1011e+00 +3.6964e+00 -3.3404e-01
72 +7.871680584e+01 +7.871680584e+01 +5.811680584e+01 +5.811680584e+01 +3.1907e+00 -4.0939e+00 +6.3584e-01 -9.6375e-01 -6.9373e-01 -4.9893e+00 +1.9604e-02 -2.7330e+00 +2.1370e+00 +1.6408e+00 +3.2556e-01 +2.6872e+00 +1.4123e+00 +4.0553e-01 +4.0447e+00 +2.4304e+00 +2.3687e+00 +3.9708e+00 +9.0461e-01 -1.2761e+00
1797 +7.736513504e+01 +7.736513504e+01 +5.676513504e+01 +5.676513504e+01 +3.0866e+00 +1.5568e+00 +4.4149e+00 +2.9664e-01 +3.7467e+00 -4.0291e+00 -4.7642e+00 +3.6596e+00 +4.5677e+00 -1.8768e+00 -2.0804e+00 +1.4300e-01 -1.0659e+00 +4.1470e+00 -4.4066e+00 -9.0098e-01 -8.1697e-01 +1.2536e-01 +2.7096e+00 +2.3522e+00
3746 +7.533406347e+01 +7.533406347e+01 +5.473406347e+01 +5.473406347e+01 -4.7436e+00 -5.9398e-01 +1.7708e+00 +1.0796e+00 +3.4444e+00 -4.3866e-01 -4.9666e+00 +2.7360e+00 +5.1381e-01 -2.4039e+00 -1.5503e+00 -3.0733e+00 -2.4263e+00 -4.8414e+00 -1.9204e+00 -3.3763e-02 -2.4499e+00 +1.5348e+00 -1.1407e+00 +4.0165e+00
6194 +6.218117626e+01 +6.218117626e+01 +4.158117626e+01 +4.158117626e+01 +2.3756e+00 +1.5955e-01 -9.8480e-01 -1.2892e+00 +3.3617e+00 -4.0257e+00 +2.4741e+00 -1.0498e+00 -2.9769e+00 -1.8005e+00 +2.7271e-02 +5.9128e-01 +1.9383e+00 -1.0760e+00 +4.4863e-01 +1.3536e+00 -7.1447e-01 +2.4002e+00 -2.2917e-01 -2.5617e+00
25752 +6.143257082e+01 +6.143257082e+01 +4.083257082e+01 +4.083257082e+01 +4.9091e-01 -2.4031e+00 -1.9971e+00 -2.3221e-01 -2.8141e+00 -3.1267e+00 +1.8797e+00 -2.6542e+00 -3.6102e+00 -2.8396e+00 -7.4212e-01 -1.6714e-01 -2.0478e-02 +1.2749e+00 +4.0517e+00 -2.9230e+00 +4.9024e+00 +3.0071e+00 +1.0633e+00 +4.1713e-01
