% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
5969066 +2.867895373e+01 +2.867895373e+01 -3.881046271e+00 -3.881046271e+00 +4.5050e+00 -4.5173e+00 -3.3506e+00 +3.6049e+00 -2.3349e-01 +1.5664e+00 -2.1105e+00 +2.5280e+00 -3.4846e+00 -3.3608e+00 +3.9057e+00 +1.6871e+00 -6.0417e-01 +3.5057e+00 +1.9282e-01 +3.6449e+00 +2.8187e-01 -1.9082e+00 +7.6951e-01 -6.6926e-01
16174196 +2.177285885e+01 +2.177285885e+01 -1.078714115e+01 -1.078714115e+01 -2.4800e+00 +2.5128e+00 -3.3040e+00 -3.0724e+00 +3.6279e+00 -2.0304e+00 +1.3077e+00 +3.1047e+00 +4.3104e+00 -1.5481e+00 -2.7335e+00 -1.4594e+00 +6.3178e-01 +3.3857e+00 -2.5616e+00 +1.3199e+00 +2.2077e+00 -5.8508e-01 -6.9533e-02 +2.2334e+00
182666780 +1.854274262e+01 +1.854274262e+01 -1.401725738e+01 -1.401725738e+01 +5.4477e-01 -3.7570e+00 +8.3395e-02 +3.3403e+00 -1.1784e+00 +9.0015e-01 -4.7921e+00 -1.6203e+00 -5.5007e-01 -2.4958e+00 +4.3304e+00 +1.2180e+00 +3.8468e+00 +2.2468e+00 -2.8317e+00 +2.5453e+00 +1.6846e+00 -2.6581e+00 +2.5065e+00 -2.1831e+00
% function evaluation | noise-free fitness - Fopt (5.154000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.794070501e+01 +7.794070501e+01 +5.933407050e+02 +5.933407050e+02 +1.7228e-01 +3.3148e+00 -3.4252e+00 -1.3696e+00 +3.6207e+00 -2.1185e+00 +3.9555e+00 -2.5417e+00 +3.4337e+00 -1.1759e+00 -2.4931e+00 -3.2432e-01 -1.0710e+00 -4.1065e+00 -2.5924e+00 +1.4361e+00 +3.0941e+00 +4.7965e+00 -8.8998e-01 -2.2454e+00
24 +6.852880946e+01 +6.852880946e+01 +5.839288095e+02 +5.839288095e+02 -4.4678e+00 +4.7828e+00 +3.8289e-01 +8.7431e-01 -2.6020e+00 +5.7134e-01 -2.8059e+00 -3.1233e-01 -2.3260e+00 +2.5871e-01 +2.4047e+00 -8.6277e-01 -3.7178e+00 +4.8700e+00 +3.4790e-01 -3.3241e+00 +4.1456e-01 +8.3687e-01 -3.2232e+00 +4.7982e+00
444 +6.689981878e+01 +6.689981878e+01 +5.822998188e+02 +5.822998188e+02 -1.1194e+00 -1.8978e+00 -1.8166e-01 +4.6344e+00 -1.1778e+00 -1.8170e+00 -3.7225e+00 -2.5934e+00 +2.9684e+00 +4.3289e+00 -1.4039e+00 -8.0490e-01 -3.4848e-01 -1.6373e+00 +2.7458e-01 +1.4158e+00 -2.7933e+00 +2.4831e+00 -1.5015e+00 -1.7575e+00
3014 +4.894347986e+01 +4.894347986e+01 +5.643434799e+02 +5.643434799e+02 +1.9615e-01 +4.0159e+00 +8.7017e-01 -2.8858e+00 +2.6201e-01 -2.4980e+00 -1.3409e+00 +3.0573e+00 -1.0559e+00 -1.7518e+00 +1.5900e+00 +3.1220e+00 -2.2340e+00 +4.2125e+00 +3.0408e+00 +2.0047e-01 +3.7104e-01 -9.5553e-01 -2.2666e+00 +2.3874e+00
737823 +4.635429630e+01 +4.635429630e+01 +5.617542963e+02 +5.617542963e+02 +3.3816e+00 -1.1251e+00 -9.3311e-01 +8.9977e-01 -5.5544e-01 -1.9734e+00 -1.9631e+00 +2.2059e-01 -1.9451e+00 +1.7489e+00 -3.8163e+00 -3.5572e+00 +8.3207e-01 -7.3651e-02 +1.3788e+00 -2.3366e+00 +4.3257e+00 -2.4015e+00 +2.3305e+00 +3.8201e+00
780640 +3.962584306e+01 +3.962584306e+01 +5.550258431e+02 +5.550258431e+02 -2.1647e+00 -5.9564e-01 -1.0505e+00 -6.5861e-01 -1.9085e+00 -6.8878e-01 -1.4207e+00 -1.8962e+00 -4.8994e+00 +3.6200e+00 -3.2004e+00 -2.9217e+00 +5.0179e-02 +1.3094e+00 -7.6795e-01 -1.4989e+00 +2.5912e+00 -2.7213e+00 +1.3769e+00 -1.8808e+00
5688488 +3.432570383e+01 +3.432570383e+01 +5.497257038e+02 +5.497257038e+02 -2.2763e+00 +2.4517e-01 -2.0754e+00 +1.7372e+00 -1.9160e+00 -2.5259e+00 +4.7173e-01 +2.2639e+00 -1.4526e+00 +4.0694e+00 -3.5330e+00 -3.1729e+00 +1.4132e+00 -1.9848e+00 -2.7098e+00 -4.0308e+00 +2.4494e+00 -1.8195e+00 +2.0882e+00 +1.5861e+00
6322799 +3.363849028e+01 +3.363849028e+01 +5.490384903e+02 +5.490384903e+02 -6.3933e-01 +3.2969e-01 +2.0777e+00 -2.4482e+00 +3.1491e+00 +1.8041e+00 -1.1738e+00 +1.2050e+00 +2.9730e-01 -2.7910e+00 +3.3481e+00 +3.8370e+00 +8.3078e-01 -3.7516e+00 -4.6320e+00 +4.8367e-01 -2.5616e+00 +1.4280e+00 +4.7264e+00 +2.1198e+00
6640589 +2.949109136e+01 +2.949109136e+01 +5.448910914e+02 +5.448910914e+02 -4.2915e+00 +9.8004e-01 -2.5742e+00 -3.4284e+00 -1.3843e+00 +1.8411e+00 +1.9420e+00 -4.4826e+00 +9.2237e-01 -3.5180e+00 +2.2939e+00 -1.0576e+00 +3.6588e+00 -1.7649e+00 +3.8853e+00 +3.1776e+00 -3.1503e+00 -3.1287e+00 -1.7356e+00 +1.8678e+00
12316005 +2.423234699e+01 +2.423234699e+01 +5.396323470e+02 +5.396323470e+02 -2.1315e+00 -2.2241e+00 -1.1233e+00 -5.4894e-01 -1.0969e-01 -2.6314e+00 -2.0094e+00 +2.0995e+00 -2.3661e+00 -3.8472e-01 -2.8436e+00 -4.0265e+00 -1.0541e+00 +3.1024e+00 -2.2161e+00 -1.1019e+00 +2.8051e+00 -3.8183e+00 +4.8801e+00 +2.2219e+00
34689539 +2.386061475e+01 +2.386061475e+01 +5.392606148e+02 +5.392606148e+02 +5.2660e-01 -2.7039e-01 -3.4072e+00 +2.4041e+00 -1.1357e+00 -3.8399e+00 -3.3765e+00 +3.9175e-01 -1.7010e+00 +2.7535e+00 -1.8943e+00 -1.6055e+00 +1.7164e+00 +1.1741e+00 +9.4560e-02 -2.2770e+00 +2.3175e+00 -3.3073e+00 +1.3184e+00 -5.2607e-02
39769965 +2.063391801e+01 +2.063391801e+01 +5.360339180e+02 +5.360339180e+02 -2.9312e+00 -1.9213e+00 -1.6902e+00 -8.4917e-01 -1.1715e+00 -2.9328e+00 -2.7675e+00 +1.3216e+00 -4.1203e+00 +9.2054e-01 -4.4393e-01 -3.8787e+00 -6.6294e-02 +4.5778e+00 -1.2045e+00 +6.5330e-01 +3.1535e+00 -2.8164e+00 +2.5109e+00 -1.1857e+00
136629047 +1.886142758e+01 +1.886142758e+01 +5.342614276e+02 +5.342614276e+02 +1.6531e+00 -2.6236e+00 -3.3729e+00 -5.8006e-01 -7.8126e-01 -4.4330e+00 -3.0988e+00 +2.4936e+00 -2.9547e+00 -2.7981e+00 +3.3720e+00 +4.3005e+00 +4.0835e+00 +4.1686e+00 -4.3858e+00 -1.8419e+00 -8.4125e-01 +3.5885e-01 -1.5359e+00 -3.4205e+00
% function evaluation | noise-free fitness - Fopt (-8.810000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.456418251e+01 +8.456418251e+01 +7.575418251e+01 +7.575418251e+01 +5.8532e-01 -3.8324e+00 +4.1357e+00 +2.3367e+00 -9.4757e-01 +2.0994e+00 -3.5259e+00 -3.2125e+00 -1.4976e+00 -1.3385e+00 -1.1237e+00 +2.5300e+00 +1.7555e+00 -1.4287e+00 -4.1404e+00 -2.5682e-01 -4.7434e+00 +2.4969e-01 -3.1808e-01 -4.1719e+00
3 +7.831158014e+01 +7.831158014e+01 +6.950158014e+01 +6.950158014e+01 -2.7445e+00 -9.1705e-01 -4.6418e+00 -2.1183e-01 +1.4535e+00 +1.6819e+00 +4.1892e+00 -3.3851e+00 +1.1179e+00 -6.8709e-01 +2.0908e-01 -4.2985e+00 +9.0552e-01 +3.0889e+00 +2.9909e+00 -1.6383e+00 -1.9303e+00 +2.4565e+00 -1.6461e+00 +2.5476e+00
122 +7.271833080e+01 +7.271833080e+01 +6.390833080e+01 +6.390833080e+01 -1.8552e+00 -4.9296e+00 -3.7319e+00 -3.5115e+00 +1.2153e+00 -3.9304e+00 -2.5891e+00 +6.3867e-01 -2.5612e+00 +4.7434e+00 -2.1075e+00 +3.3855e+00 +1.6713e+00 -3.9032e+00 +4.5606e+00 +1.7133e+00 -3.5615e+00 +8.0063e-01 -3.0456e+00 -4.0363e+00
1419 +7.170589977e+01 +7.170589977e+01 +6.289589977e+01 +6.289589977e+01 -1.3672e+00 -4.4836e+00 -9.6954e-01 +3.4074e+00 +3.8582e+00 -4.9811e-01 +8.8506e-01 -2.7784e+00 -3.7124e+00 +2.4428e+00 -3.0760e+00 -9.3353e-02 -2.7306e-01 -2.7880e+00 +1.8531e+00 +3.8193e+00 -1.4605e+00 -3.9439e+00 -3.2495e+00 -3.4322e+00
4043 +6.966510601e+01 +6.966510601e+01 +6.085510601e+01 +6.085510601e+01 -7.4010e-03 +1.8286e+00 -2.7891e+00 +9.0431e-01 -1.9688e+00 +1.4360e+00 +8.1201e-01 -2.4050e+00 +1.3507e+00 +2.6295e+00 -1.3547e+00 +2.4471e+00 -1.8965e+00 -3.2554e+00 +6.1465e-01 +5.8164e-02 -1.6830e+00 +9.7494e-01 +2.7018e+00 -1.0449e+00
5015 +6.747740586e+01 +6.747740586e+01 +5.866740586e+01 +5.866740586e+01 +4.4517e+00 -3.5342e+00 +3.0574e+00 +2.9994e+00 -2.7708e+00 -1.6974e+00 +1.6522e+00 -2.5996e+00 +2.4698e+00 +3.7562e+00 +4.0770e+00 -7.3574e-01 -2.0070e+00 -4.7069e+00 +9.0069e-01 -4.8878e-01 -3.0283e+00 +3.4505e+00 -8.5283e-01 -4.6068e+00
18988 +6.427867348e+01 +6.427867348e+01 +5.546867348e+01 +5.546867348e+01 +1.7649e-02 -9.0716e-01 +2.0918e+00 -1.3371e+00 -3.9417e+00 -3.7393e+00 -3.4181e-01 -2.1675e+00 -4.5786e+00 +2.8318e+00 -2.9990e+00 -3.3723e+00 -1.4523e+00 -2.1435e+00 +1.4807e+00 +2.5238e+00 -3.1624e+00 -1.1513e-01 -1.3924e+00 -3.1735e-01
19116 +6.230389631e+01 +6.230389631e+01 +5.349389631e+01 +5.349389631e+01 +2.7039e+00 -1.5816e-01 -7.0887e-01 +3.1045e+00 -2.5506e+00 +2.4927e+00 +2.9590e+00 +5.1009e-01 +8.7319e-01 +4.9414e+00 -3.6728e-01 -1.7177e+00 -2.2771e+00 -2.5755e+00 +4.5519e+00 +2.6945e+00 +2.6597e-01 +4.4465e+00 -3.6294e+00 -2.7599e+00
26156 +5.069281417e+01 +5.069281417e+01 +4.188281417e+01 +4.188281417e+01 -2.0138e+00 +1.0206e+00 -4.1807e+00 -6.3030e-01 -2.1761e+00 -1.3242e+00 +9.2188e-01 +4.1160e+00 -1.5003e+00 +4.8909e+00 -5.1943e-01 +9.9303e-01 -3.8970e+00 -1.2922e+00 -2.7592e+00 +1.8953e+00 -4.8584e+00 -4.6151e+00 -4.1946e+00 +1.3727e+00
396744 +4.331433371e+01 +4.331433371e+01 +3.450433371e+01 +3.450433371e+01 +8.5501e-01 +1.5366e+00 -5.3366e-01 -4.9465e+00 -2.7284e+00 +4.5509e+00 -2.3090e+00 -8.4050e-01 +3.7003e+00 -4.1077e+00 +2.5160e+00 -3.7782e+00 +3.2428e+00 -1.9570e+00 +3.1231e+00 +2.7768e-01 -4.2934e+00 +4.2007e+00 -2.4286e+00 +3.4951e-01
870986 +3.820761010e+01 +3.820761010e+01 +2.939761010e+01 +2.939761010e+01 +3.1365e+00 +3.0339e-01 -2.4970e+00 -1.7915e+00 -2.7478e+00 +3.1126e+00 +2.8779e-01 -3.4342e+00 +4.7451e+00 -1.1755e+00 +4.2197e+00 -1.9089e+00 +3.6524e+00 -3.3984e-01 +3.9998e+00 +1.4853e+00 -2.9224e+00 -2.0945e+00 -1.5945e+00 +2.7989e+00
2774094 +3.743603408e+01 +3.743603408e+01 +2.862603408e+01 +2.862603408e+01 +2.8588e+00 -3.6359e+00 +3.3267e+00 +7.3777e-01 -2.0870e+00 +1.3189e+00 -7.0896e-01 -2.7666e+00 +4.9136e+00 -1.9068e+00 +4.4157e+00 -7.2289e-01 +2.3182e+00 -3.4392e+00 +9.8774e-01 -3.5686e+00 -2.4116e+00 +2.4311e+00 -1.8501e+00 +1.5114e+00
3214759 +2.995896549e+01 +2.995896549e+01 +2.114896549e+01 +2.114896549e+01 +1.3739e+00 +3.7873e+00 -1.9203e+00 +7.6376e-01 -5.8860e-01 +3.6196e+00 -3.5721e+00 -1.8302e+00 +3.1649e+00 -6.0504e-01 +3.7401e+00 -4.3441e+00 -1.5870e-02 -1.2612e+00 +2.2610e+00 +4.1247e+00 -1.9462e+00 +6.8253e-01 -1.9892e+00 +3.3190e+00
13596748 +2.375108398e+01 +2.375108398e+01 +1.494108398e+01 +1.494108398e+01 -3.9729e+00 +8.4127e-01 -1.7698e+00 -2.8857e+00 +3.8424e+00 -2.5226e-01 +2.8115e+00 -3.7414e+00 +3.2253e+00 +3.1007e+00 +7.9203e-01 +2.6273e+00 -2.9747e+00 -1.9179e+00 +3.7667e+00 +2.4679e+00 -4.0674e+00 +1.3692e+00 +7.7660e-01 +3.1854e+00
77696596 +1.531882261e+01 +1.531882261e+01 +6.508822613e+00 +6.508822613e+00 -3.6179e+00 +1.9978e+00 -3.0927e+00 -6.8953e-01 -1.7209e+00 -1.1579e+00 +1.6322e+00 +4.4245e+00 -4.2799e-01 +4.6725e+00 +1.6589e+00 +1.2592e+00 -1.3516e+00 -7.9494e-01 -2.6919e+00 +1.9793e+00 -1.0377e+00 -2.1837e+00 -3.6820e+00 +4.2623e+00
% function evaluation | noise-free fitness - Fopt (3.626000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.178637119e+01 +8.178637119e+01 +1.180463712e+02 +1.180463712e+02 -4.3693e+00 +1.3158e+00 -1.6724e+00 +1.5423e+00 -2.8413e+00 -2.1519e+00 -2.1535e+00 +1.6346e+00 +3.8325e+00 -4.9500e+00 +4.4810e+00 +1.0381e+00 -4.3833e-01 -4.1046e-01 +2.2260e+00 +2.5882e+00 +4.5448e+00 -9.4415e-01 -1.7137e+00 -2.1323e+00
18 +8.073244731e+01 +8.073244731e+01 +1.169924473e+02 +1.169924473e+02 +2.2409e+00 +2.3200e+00 -2.4650e+00 -2.5369e+00 +2.7202e-01 +1.2809e+00 +1.3789e+00 -1.0137e+00 +3.0649e+00 -3.7538e+00 -3.4063e-02 -2.3941e+00 +2.1898e+00 -3.7956e+00 -2.7660e+00 +1.1148e+00 +1.7615e+00 +2.5344e+00 -4.4360e+00 -1.7163e+00
31 +7.875825902e+01 +7.875825902e+01 +1.150182590e+02 +1.150182590e+02 +1.0016e+00 -7.1399e-01 -4.9634e+00 +9.7468e-01 +3.0738e+00 +2.9918e+00 -1.7016e+00 -4.2219e+00 -2.3856e+00 -1.0670e-01 -9.7765e-02 -1.6860e+00 +1.1775e+00 -2.8432e+00 +4.0407e+00 -2.9462e+00 +1.4376e+00 +2.2087e+00 +1.5778e+00 +1.0804e+00
59 +7.743396609e+01 +7.743396609e+01 +1.136939661e+02 +1.136939661e+02 +1.1026e+00 +2.7342e-01 -4.2641e+00 -3.5325e-01 -2.5188e+00 +2.0564e+00 -4.4495e+00 +2.0381e+00 -1.1719e+00 -4.1362e+00 +2.3091e-01 -4.7529e+00 +7.7735e-01 +4.0435e+00 -1.9118e+00 +4.1191e+00 +4.7887e+00 -1.0145e-01 -3.4396e+00 -4.9661e+00
189 +7.569081844e+01 +7.569081844e+01 +1.119508184e+02 +1.119508184e+02 +1.8082e-01 -2.5670e+00 +1.8961e+00 -3.5341e+00 -4.6153e+00 -4.0007e+00 +1.9967e+00 -2.2235e+00 +2.3358e+00 +2.8371e+00 +4.4216e-01 -4.6654e+00 +3.9834e+00 +4.9262e+00 -9.5685e-01 +1.5979e+00 -5.4303e-01 +4.6791e+00 -2.3673e+00 -2.1441e+00
246 +7.390857959e+01 +7.390857959e+01 +1.101685796e+02 +1.101685796e+02 -9.6722e-01 -2.4463e+00 +4.0546e+00 +3.5135e+00 -1.7767e+00 -1.8650e+00 +1.6819e+00 -1.4030e+00 +2.6357e+00 -3.2804e+00 -2.7729e+00 -2.1575e+00 +1.2886e+00 -1.1874e+00 +3.4528e+00 -4.1277e+00 -5.4888e-01 -4.9722e-01 +4.2698e+00 +1.2025e+00
1104 +6.981511506e+01 +6.981511506e+01 +1.060751151e+02 +1.060751151e+02 +9.3284e-01 -7.7651e-01 -1.5244e+00 +1.4245e-01 -1.1287e-01 +1.4644e+00 +4.1686e+00 +3.1303e+00 +8.7352e-01 +1.6157e-01 -2.9077e+00 -2.7950e+00 +2.6162e+00 -4.6900e+00 -8.0427e-01 -2.7528e+00 +4.6133e-01 +1.1376e-01 -1.0962e+00 +1.3800e-01
3708 +6.593923509e+01 +6.593923509e+01 +1.021992351e+02 +1.021992351e+02 +4.6044e+00 -1.3405e+00 -3.3461e+00 -1.2483e+00 +4.2967e+00 +3.7301e+00 +2.1945e+00 +2.1671e+00 -1.7288e+00 -4.3961e+00 +1.3746e+00 +9.0080e-01 -4.9435e+00 -3.0208e+00 +3.4561e+00 +1.8540e+00 +6.7772e-01 -1.4613e+00 -4.7228e+00 +2.2697e+00
26861 +5.864034025e+01 +5.864034025e+01 +9.490034025e+01 +9.490034025e+01 +4.6103e+00 -2.1737e+00 -1.8530e+00 -1.4673e+00 -2.0477e+00 +1.7590e-01 -2.4369e+00 -2.1363e+00 +6.9151e-01 -2.8718e+00 +3.1371e+00 -1.6086e-01 +4.8762e+00 -2.5855e+00 -1.6252e-01 -4.5145e-01 -4.0832e+00 +2.1602e+00 -3.7962e+00 -3.9709e+00
32295 +5.535555104e+01 +5.535555104e+01 +9.161555104e+01 +9.161555104e+01 +2.3905e+00 +7.0531e-01 -4.3993e+00 -3.2296e-01 +4.7546e+00 +4.6645e+00 +4.1005e-01 +4.0844e+00 -3.5260e+00 -2.9669e+00 -3.1761e+00 -4.8270e+00 +3.7008e-01 -7.8219e-01 -2.2512e+00 -1.0095e+00 +1.6448e-02 +4.8170e+00 +2.1109e+00 -2.7840e+00
97981 +5.204795272e+01 +5.204795272e+01 +8.830795272e+01 +8.830795272e+01 +3.8514e+00 -3.8042e+00 +3.7131e+00 -3.9737e+00 -2.0502e+00 +4.1919e+00 -3.3893e+00 +1.9427e+00 -4.9569e+00 -4.4767e+00 +4.4598e+00 +1.8456e+00 -9.2089e-01 +2.0409e+00 -4.2452e+00 -3.2842e+00 +3.7046e+00 -2.5662e+00 -1.6175e+00 -2.6377e+00
586364 +4.948511977e+01 +4.948511977e+01 +8.574511977e+01 +8.574511977e+01 -1.6016e+00 -1.3722e+00 +2.8343e+00 +3.9046e-01 -2.4835e+00 +1.1464e+00 +3.9257e+00 -2.8026e+00 +3.2602e+00 -4.0797e+00 -4.1880e+00 -2.3948e+00 -5.6206e-01 +2.9209e+00 +1.8130e+00 -9.3514e-01 -1.1481e+00 +4.1368e-01 +1.4228e+00 +1.6667e+00
634519 +4.872468348e+01 +4.872468348e+01 +8.498468348e+01 +8.498468348e+01 +2.2997e+00 -1.3586e-01 +1.2794e+00 -2.6777e+00 -6.5062e-01 +3.4158e+00 +3.3820e+00 -2.8515e+00 +7.2395e-01 -4.8464e-01 -1.5296e+00 -4.2682e+00 +1.0757e+00 -4.1156e+00 -5.5132e-01 -3.1373e+00 -2.7283e+00 +1.5534e-01 -9.2188e-01 -2.9370e+00
1029520 +4.423696012e+01 +4.423696012e+01 +8.049696012e+01 +8.049696012e+01 +4.2661e-01 +5.4590e-01 -3.4664e-01 +5.8183e-01 +4.5807e+00 +2.4207e+00 +1.2414e+00 +4.0085e+00 +6.5457e-02 -5.0910e-02 -2.2420e+00 -4.3630e+00 +1.2881e+00 -4.8620e+00 -4.4124e-01 -3.5330e+00 -6.3583e-01 +2.1521e+00 +1.2426e+00 -9.0207e-01
1035446 +3.722605295e+01 +3.722605295e+01 +7.348605295e+01 +7.348605295e+01 +2.6097e+00 -2.4335e+00 -3.9615e+00 -1.3754e+00 +1.8546e+00 -1.8109e+00 +4.8997e+00 -4.3341e+00 +2.1885e+00 -2.4058e+00 +3.1494e+00 -1.0774e+00 +8.5184e-01 -3.0619e+00 -3.4783e+00 -3.7815e+00 -4.7621e-01 +3.6898e+00 -2.7053e+00 -3.8088e+00
1683723 +3.611683905e+01 +3.611683905e+01 +7.237683905e+01 +7.237683905e+01 -1.3857e+00 +4.6911e+00 -9.5104e-01 -1.2456e+00 +2.9145e+00 -1.0934e+00 -6.1920e-01 -2.3956e+00 +3.2683e+00 -1.3157e+00 +3.2406e+00 -1.2429e+00 -2.6997e-01 +1.2057e+00 +3.5797e+00 -3.7077e-01 -2.6491e+00 +3.6840e+00 +1.4344e+00 -1.3583e+00
4413182 +3.471823753e+01 +3.471823753e+01 +7.097823753e+01 +7.097823753e+01 +2.2604e+00 -1.8656e+00 -2.0796e+00 -2.6455e+00 -3.0903e+00 -6.7753e-01 +4.5238e+00 -3.4731e+00 +4.2184e+00 -4.5027e+00 +4.4347e+00 +2.1541e+00 +9.1728e-01 -2.0370e+00 -3.3862e+00 -3.5673e+00 -2.9153e+00 +1.2072e+00 -3.9977e+00 +5.3237e-01
5037027 +2.669988023e+01 +2.669988023e+01 +6.295988023e+01 +6.295988023e+01 -8.8024e-01 -8.9301e-01 -4.0648e+00 -3.1037e-02 -1.0374e+00 -8.2066e-02 +1.0113e+00 -2.9878e+00 +4.3303e+00 -3.6166e+00 +2.7050e+00 +2.7447e+00 +2.8348e+00 -1.7031e+00 -2.1495e+00 -4.3914e+00 -1.1939e+00 +2.7469e+00 -3.4875e+00 -1.1658e+00
19994947 +2.570804410e+01 +2.570804410e+01 +6.196804410e+01 +6.196804410e+01 +2.6460e+00 -3.2072e+00 -3.1740e+00 -2.6402e+00 -4.0398e-01 +3.4970e-01 +4.0829e+00 -3.2800e+00 +3.6533e+00 -4.3459e+00 +2.4599e+00 -1.6030e+00 +1.5749e+00 -2.8977e+00 -2.4406e+00 -1.7059e+00 -2.2347e+00 +2.6961e+00 -4.0393e+00 -2.1289e+00
26304956 +2.445819606e+01 +2.445819606e+01 +6.071819606e+01 +6.071819606e+01 +1.4510e+00 -2.9368e-01 -1.7042e+00 -1.9940e-01 +9.1483e-01 -1.1535e+00 +6.8473e-01 -2.6535e+00 +4.3996e+00 -4.3998e+00 +1.5431e+00 -8.2275e-01 -1.4825e+00 +1.0751e+00 +2.8117e-01 -2.9181e+00 -2.3085e+00 +4.4478e+00 -7.6992e-01 -2.0297e+00
189120798 +2.350582874e+01 +2.350582874e+01 +5.976582874e+01 +5.976582874e+01 +1.9846e+00 +3.2677e-01 -3.4471e+00 +3.2120e-01 -7.3440e-01 +2.8248e-02 +1.6991e+00 -2.5352e+00 +1.7735e+00 -3.5481e+00 +2.4349e+00 -1.4244e+00 +2.4890e+00 -1.1919e+00 -2.6663e+00 -1.9091e+00 -1.5185e+00 +4.8359e+00 -1.6284e+00 -1.2482e+00
% function evaluation | noise-free fitness - Fopt (4.653000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.554220831e+01 +8.554220831e+01 +1.320722083e+02 +1.320722083e+02 -4.0827e-01 -1.8525e+00 -2.8547e+00 +4.5212e+00 +2.6730e+00 +2.4519e+00 +4.7948e+00 -2.2412e+00 -4.2134e+00 -4.3678e+00 +7.8813e-01 +1.8022e+00 -2.4399e+00 +1.5781e+00 +2.3536e-01 +3.6077e+00 +4.2380e+00 -3.1092e+00 +3.6430e+00 +2.5624e+00
2 +8.387012939e+01 +8.387012939e+01 +1.304001294e+02 +1.304001294e+02 +1.2358e+00 +1.4125e+00 +9.5404e-01 -3.6158e+00 +2.4174e+00 +3.4004e+00 -7.4560e-01 -1.7026e+00 -3.7466e+00 +2.9906e+00 -1.5322e+00 -3.4559e+00 +2.4529e+00 +3.9486e+00 +1.4396e+00 -3.5656e+00 -2.4297e+00 +1.7435e+00 -2.6296e+00 -1.5869e+00
5 +8.027718311e+01 +8.027718311e+01 +1.268071831e+02 +1.268071831e+02 +7.5329e-01 +3.5245e+00 -1.5119e+00 -3.1778e+00 -1.7809e+00 -2.0473e+00 -1.3949e+00 -1.9216e+00 +1.0904e+00 -3.5662e+00 -2.2703e-01 -3.0827e+00 +4.5457e-01 +1.0666e-01 +2.0901e+00 +7.2594e-01 -3.1573e+00 +1.5171e+00 -3.3325e+00 -3.9548e+00
49 +7.579314440e+01 +7.579314440e+01 +1.223231444e+02 +1.223231444e+02 -1.1684e+00 +3.2206e+00 -1.6845e+00 -4.0239e+00 +3.3851e+00 -3.8536e+00 -7.6630e-01 +3.7572e+00 +4.9040e+00 +4.7714e+00 +4.8981e+00 +2.8106e+00 +2.4984e+00 -1.8303e+00 +3.3548e+00 +4.4785e+00 -3.9038e+00 -4.0764e+00 +3.8750e+00 -2.9655e+00
446 +7.109348456e+01 +7.109348456e+01 +1.176234846e+02 +1.176234846e+02 +1.4042e+00 -4.1946e-01 +1.0002e+00 -2.8358e+00 +4.3784e+00 -4.2443e+00 -2.4868e+00 -2.2481e+00 +7.0423e-01 +2.1207e+00 -1.5180e+00 +1.5336e+00 +2.9723e+00 +1.1192e+00 -3.4547e+00 +4.4444e+00 -2.9979e+00 +4.2606e+00 -4.4653e-03 -2.5692e+00
5559 +7.036492095e+01 +7.036492095e+01 +1.168949210e+02 +1.168949210e+02 +3.4832e+00 +1.0604e+00 -4.0477e+00 -8.5204e-01 -3.5583e+00 -2.6718e-01 -2.8302e+00 +1.8356e+00 -3.9960e+00 -4.1952e+00 +1.4785e+00 -4.5328e+00 +2.7087e+00 -5.1037e-01 +7.0927e-01 +4.1994e+00 -4.5245e-01 +2.2152e+00 -3.2944e+00 +2.0634e+00
6598 +6.809045580e+01 +6.809045580e+01 +1.146204558e+02 +1.146204558e+02 -3.3956e+00 -2.7637e-01 +2.8293e+00 -2.3096e-01 -4.5418e+00 -1.7199e+00 -3.5714e+00 +1.3998e+00 -3.9449e+00 -3.9802e+00 -2.3193e-01 +2.0589e+00 -1.0353e+00 -3.5379e+00 +4.5927e-02 -6.9225e-01 +4.6268e-01 -2.8575e+00 +4.5171e+00 +4.7790e+00
8735 +5.536994659e+01 +5.536994659e+01 +1.018999466e+02 +1.018999466e+02 -4.9623e+00 -1.9254e+00 +2.8485e-01 -2.8267e+00 -6.0789e-01 +7.5884e-02 +1.8917e+00 +3.6798e+00 -4.6130e-01 -1.0846e+00 -2.1149e+00 +2.4337e+00 -3.6592e+00 -1.0544e+00 -2.6602e+00 +2.3138e+00 -6.3454e-01 +3.1554e+00 -6.3635e-03 +2.2906e+00
331202 +5.083784409e+01 +5.083784409e+01 +9.736784409e+01 +9.736784409e+01 +5.1209e-01 +1.2562e+00 -2.2546e+00 -3.4447e+00 -3.9140e+00 +1.8951e+00 +2.6524e-02 +4.4596e+00 +1.7397e-01 -1.4334e+00 -2.5896e+00 +8.0261e-01 -1.9212e+00 -4.0801e+00 +3.5921e+00 -3.2887e+00 +1.9977e-01 -4.9106e+00 +3.6127e+00 +4.1595e+00
