% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1056 +2.170355258e+02 +2.170355258e+02 +1.158705526e+03 +1.158705526e+03 +1.8298e+00 -1.0147e+00 -3.9691e+00 +1.9122e+00 -4.5414e+00 -6.3116e-01 -1.3527e+00 +3.9927e+00 +4.0122e+00 +2.1470e+00 -2.5715e+00 +4.8726e+00 -8.5012e-01 -2.8070e+00 +1.4790e+00 +4.9669e+00 -2.5405e+00 +1.4493e+00 +4.2803e+00 +4.6383e+00
2226 +2.072970537e+02 +2.072970537e+02 +1.148967054e+03 +1.148967054e+03 +4.6590e+00 -3.2942e+00 +2.7748e+00 +3.8073e+00 +1.8205e+00 +8.3465e-01 -1.9422e+00 +1.1916e+00 -3.5794e+00 +3.2241e+00 +9.0873e-01 -4.3120e+00 -4.5184e+00 -4.6148e+00 +1.6868e+00 +2.3374e+00 -4.9026e+00 +4.6723e+00 +4.1852e+00 +4.6424e+00
2454 +1.871256984e+02 +1.871256984e+02 +1.128795698e+03 +1.128795698e+03 -2.8852e+00 -4.2217e+00 -3.2735e+00 +3.9469e+00 -6.8967e-01 -5.8106e-01 -3.1944e-02 -2.5282e+00 -1.6539e+00 +1.9325e+00 +4.1283e+00 +2.1591e+00 -3.8543e+00 -5.0187e-01 +2.7823e+00 +4.6152e+00 -4.6568e+00 +5.2873e-01 +4.3155e+00 +4.5610e+00
19054 +1.838035794e+02 +1.838035794e+02 +1.125473579e+03 +1.125473579e+03 -3.2029e+00 +1.5917e+00 +3.8301e+00 +3.2934e+00 -1.6503e+00 +2.1096e+00 -4.0980e+00 -3.0145e+00 -1.7336e+00 -4.4011e+00 +1.0205e+00 +2.4943e+00 -4.6029e+00 -3.9972e-01 +1.6894e+00 +2.6189e+00 +1.2418e+00 +4.8554e+00 +4.8726e+00 +4.9079e+00
50874 +1.762090436e+02 +1.762090436e+02 +1.117879044e+03 +1.117879044e+03 +3.0426e+00 +3.0903e+00 +3.3797e+00 +2.8976e+00 -4.9646e+00 +1.7039e+00 -3.7727e+00 -1.2467e+00 +3.8913e+00 -3.8991e+00 +3.7768e+00 +2.0453e+00 +3.4496e+00 -1.6217e+00 +4.6858e+00 +4.7563e+00 -4.1208e+00 +2.3648e+00 +2.1030e+00 +4.9396e+00
51333 +1.670226092e+02 +1.670226092e+02 +1.108692609e+03 +1.108692609e+03 -2.5522e+00 -1.7368e+00 +2.9429e+00 -4.1281e-01 -2.9741e+00 -3.7357e+00 +4.7557e+00 -2.3435e+00 +4.5471e+00 -2.4880e+00 +1.6714e+00 +2.4718e+00 -3.9327e+00 -3.7355e+00 +4.1386e+00 +5.6748e-01 -3.8628e+00 +2.4224e+00 +3.0669e+00 +4.8894e+00
100684 +1.572393611e+02 +1.572393611e+02 +1.098909361e+03 +1.098909361e+03 -3.3578e+00 +1.6897e+00 +3.4030e+00 -1.1056e-01 -4.2228e+00 -2.6729e+00 -4.1757e+00 -4.5005e+00 +1.2878e+00 -3.1043e+00 +4.7708e+00 +2.2006e+00 -4.6869e+00 -2.0373e+00 -1.1946e+00 +3.8761e+00 -2.4739e+00 +2.7345e+00 +3.7595e+00 +4.9264e+00
697720 +1.481190515e+02 +1.481190515e+02 +1.089789051e+03 +1.089789051e+03 -4.1403e+00 -4.1648e+00 -1.1329e+00 +3.0470e+00 -3.9066e+00 -3.8794e+00 -1.8630e+00 -4.5498e+00 -3.1122e+00 -4.9926e+00 +2.6708e+00 +4.6592e+00 -4.5215e+00 -7.2449e-01 +3.7572e+00 +6.6771e-01 -1.9763e+00 +3.8878e+00 +4.2007e+00 +4.9211e+00
993357 +1.467027473e+02 +1.467027473e+02 +1.088372747e+03 +1.088372747e+03 -9.0936e-01 +2.0760e+00 -2.2088e+00 +3.5219e+00 -4.5545e+00 +4.3685e-01 -4.6848e+00 -1.2669e+00 +3.4609e+00 -1.7604e+00 +4.4273e+00 +3.8092e+00 -3.0359e+00 -4.7007e+00 +4.1768e+00 -4.5162e-01 -2.9265e+00 +4.9594e+00 +4.3639e+00 +3.5177e+00
1105789 +1.443572189e+02 +1.443572189e+02 +1.086027219e+03 +1.086027219e+03 -1.2276e+00 -4.3865e+00 +1.4479e+00 +2.4021e+00 -3.6132e+00 +1.1052e-01 -4.9901e+00 -3.8263e+00 +3.5519e+00 -2.1087e+00 +4.8303e+00 +2.5034e+00 +1.7795e+00 -4.7322e+00 +3.4267e+00 +2.7847e+00 -4.0398e+00 +2.6413e+00 +3.2022e+00 +4.8872e+00
1334291 +1.371519213e+02 +1.371519213e+02 +1.078821921e+03 +1.078821921e+03 -3.7931e+00 -1.8409e+00 +3.4974e+00 +2.4818e+00 -1.8905e-02 -2.7198e+00 -7.7834e-01 -3.1875e+00 +4.2741e+00 -3.2959e-02 -6.2877e-02 +3.1938e+00 +3.4726e-01 -4.9128e+00 +4.9222e+00 +4.8321e+00 -4.9331e+00 +4.0683e+00 +2.1820e+00 +4.6467e+00
1461614 +1.275542187e+02 +1.275542187e+02 +1.069224219e+03 +1.069224219e+03 -4.2890e-01 -2.8420e+00 -6.4365e-01 +6.4993e-01 +2.8422e+00 -1.7722e+00 -3.9925e+00 -3.0329e+00 +2.6590e+00 -3.5518e+00 +4.5073e+00 -6.9343e-01 -4.5289e+00 -4.4789e+00 +3.0360e+00 +3.5356e+00 -4.2276e+00 +3.8825e+00 +4.1159e+00 +4.8203e+00
3147618 +1.187827446e+02 +1.187827446e+02 +1.060452745e+03 +1.060452745e+03 -9.1673e-01 +4.7002e-02 +1.9213e+00 +3.8482e+00 -4.3243e-01 -1.9745e+00 -1.7278e+00 -3.1875e+00 +4.6248e+00 +4.5698e+00 +2.4636e+00 +3.4556e+00 -3.5539e+00 -4.2907e+00 +4.3135e+00 +4.6826e+00 -4.5145e+00 +4.4188e+00 +3.9866e+00 +4.6628e+00
7576646 +1.085771147e+02 +1.085771147e+02 +1.050247115e+03 +1.050247115e+03 -4.4598e+00 -1.3091e+00 +1.1532e+00 +3.7701e+00 -3.2003e+00 -1.3922e+00 -1.5970e+00 -2.3149e+00 +4.0635e+00 -4.4128e+00 +4.3103e+00 +4.5290e+00 -3.3891e+00 -4.7998e+00 +3.8765e+00 +3.9748e+00 -2.1973e+00 +2.7905e+00 +4.4762e+00 +4.5740e+00
15697621 +1.065140312e+02 +1.065140312e+02 +1.048184031e+03 +1.048184031e+03 -3.1719e+00 +1.1234e+00 -1.2312e+00 +1.9055e-01 +2.1884e+00 -2.0204e+00 +2.7164e+00 -4.2715e+00 -2.1146e-01 -4.7968e+00 +3.4797e+00 +4.3532e+00 -4.7235e+00 -3.3556e+00 +4.7091e+00 +4.3095e+00 -4.6952e+00 +4.8693e+00 +4.1940e+00 +4.9049e+00
% function evaluation | noise-free fitness - Fopt (-3.745000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.864887723e+02 +3.864887723e+02 +3.490387723e+02 +3.490387723e+02 -4.3426e+00 -4.7013e-01 -2.2706e+00 +6.9965e-01 +3.1052e+00 -4.7980e-01 +4.0479e+00 -2.3790e+00 -4.0850e+00 +4.5374e+00 -2.8686e-01 +1.3812e+00 +3.0302e-01 +2.4244e+00 -1.9963e+00 +3.8832e+00 -4.7232e+00 -3.6998e+00 +2.6954e+00 +2.1147e+00
9 +3.787791659e+02 +3.787791659e+02 +3.413291659e+02 +3.413291659e+02 -1.5489e+00 +2.5480e+00 +1.5584e+00 -4.9565e+00 -3.1967e+00 +2.4886e-01 -2.9630e+00 -3.6537e+00 -2.3292e+00 +4.6082e+00 +1.6550e+00 -3.6693e+00 -4.6694e+00 +1.1478e+00 -1.0665e+00 +4.0595e+00 -3.7597e+00 +5.5981e-01 -2.0641e+00 +4.3086e+00
10 +3.539289102e+02 +3.539289102e+02 +3.164789102e+02 +3.164789102e+02 +4.3600e-01 -1.1624e+00 +2.6818e+00 +1.8919e+00 +7.1266e-01 -1.2097e+00 -4.2217e+00 +8.7367e-02 +3.7662e+00 -3.5834e+00 +2.7966e+00 -4.2196e+00 -7.7268e-01 -3.9332e+00 +3.8283e+00 +3.1836e+00 +3.5152e-02 -4.7206e+00 +6.5465e-01 -3.3866e+00
12 +3.304573966e+02 +3.304573966e+02 +2.930073966e+02 +2.930073966e+02 -6.6843e-01 +3.4159e+00 -5.3994e-01 +1.7850e+00 -4.2619e+00 -1.1628e+00 +3.6269e+00 -1.5166e+00 -3.1240e+00 +4.5649e+00 +3.7097e+00 +4.6547e+00 +3.8502e+00 -1.6046e+00 +5.2649e-01 -6.7829e-01 +1.8756e-01 +4.8100e+00 +3.7578e+00 +4.2115e+00
15 +3.098764030e+02 +3.098764030e+02 +2.724264030e+02 +2.724264030e+02 -3.9406e-01 -1.9735e+00 +1.7436e+00 +1.8953e-01 +2.3047e+00 +1.8266e-01 +5.8513e-01 +2.9748e+00 +3.4580e+00 -2.1911e+00 +4.6417e+00 -1.1317e+00 -2.8525e+00 -1.4761e+00 +4.2700e+00 +2.1134e+00 +1.9937e+00 +4.4173e+00 -4.3002e-01 -1.2665e+00
16 +3.008470347e+02 +3.008470347e+02 +2.633970347e+02 +2.633970347e+02 -4.1460e+00 +1.4369e+00 -4.1758e+00 +5.2467e-01 -2.7873e+00 +4.0331e-01 -2.3703e+00 -6.9186e-01 -2.2115e+00 -7.3681e-01 +1.8329e-01 +2.8075e+00 -1.9319e+00 -1.5870e+00 +4.0265e+00 +2.3361e+00 -3.5112e+00 +2.7912e+00 -4.6201e+00 -4.4131e+00
21 +2.749858293e+02 +2.749858293e+02 +2.375358293e+02 +2.375358293e+02 -4.8909e+00 +3.4229e+00 +4.3547e+00 -4.2403e+00 -3.2482e-01 -4.4601e+00 +3.9138e+00 +1.5491e+00 -2.6801e+00 -2.9863e+00 +1.9901e-01 -1.0162e+00 +3.8934e+00 -4.4919e+00 +5.9105e-01 +1.9531e+00 -1.8081e+00 +3.5843e+00 +4.1661e+00 -3.8080e+00
28 +2.673922995e+02 +2.673922995e+02 +2.299422995e+02 +2.299422995e+02 +2.6555e+00 -4.9545e+00 +4.1615e+00 -3.7806e+00 -4.5690e+00 -4.2019e+00 +2.3660e+00 +1.9897e+00 -7.9780e-01 +3.0533e+00 +2.8534e-01 +2.3374e-02 -1.8521e+00 -4.3935e+00 +8.5841e-01 +2.5663e-01 -3.9583e+00 +4.9274e+00 -3.0961e+00 -4.1898e+00
130 +2.623029872e+02 +2.623029872e+02 +2.248529872e+02 +2.248529872e+02 +5.4231e-01 -3.9964e+00 +5.5956e-01 +1.1349e+00 -4.3556e+00 +3.1444e+00 +4.0928e+00 +5.8047e-01 -1.8187e-01 -8.8902e-01 -1.5460e+00 +2.7676e+00 -4.9077e+00 -3.9863e+00 +3.3839e+00 -7.3201e-02 +1.1514e+00 +4.7792e+00 +2.5790e+00 -9.1017e-01
171 +2.246931456e+02 +2.246931456e+02 +1.872431456e+02 +1.872431456e+02 +3.6400e+00 -1.7940e+00 +1.5271e+00 +2.9463e+00 +2.4981e+00 +1.8304e+00 -7.1010e-01 -1.7927e+00 -8.9874e-01 +2.3617e+00 +1.7835e+00 -2.1173e+00 +7.5213e-02 +1.1805e+00 +1.8761e+00 +4.8639e+00 -4.7188e+00 +3.3685e+00 +3.5970e+00 -4.5356e+00
1779 +2.062440286e+02 +2.062440286e+02 +1.687940286e+02 +1.687940286e+02 -9.0680e-01 -1.4036e+00 +3.2599e+00 -9.3476e-01 +2.6189e+00 -4.8171e+00 +3.2327e+00 -2.7896e+00 +2.6352e+00 +4.0068e-01 +4.4334e+00 +4.2848e+00 -1.3764e+00 -1.0716e+00 +4.2242e+00 +3.9492e+00 -3.4282e+00 +6.0793e-01 +3.8593e+00 -2.9385e+00
3019 +2.016844870e+02 +2.016844870e+02 +1.642344870e+02 +1.642344870e+02 -4.5978e+00 +2.4216e+00 -4.4651e+00 +2.5046e-01 -4.8851e+00 +7.2444e-01 +3.0084e+00 -1.1709e+00 +4.6886e+00 +1.1596e+00 -4.8675e-01 +3.8624e+00 -4.7369e+00 -4.5693e+00 +3.0329e+00 +4.5354e+00 -2.3071e+00 +3.0615e+00 +1.0958e+00 -2.1847e+00
7092 +1.801472149e+02 +1.801472149e+02 +1.426972149e+02 +1.426972149e+02 -1.2548e+00 -3.1222e+00 +3.1345e+00 +4.4770e+00 +1.3255e-01 -4.7835e-01 -2.3955e+00 -3.2095e-01 +4.9903e+00 +1.2788e-01 +2.9931e+00 +3.6073e+00 -3.7784e+00 +1.1904e+00 +3.5442e+00 +3.2810e+00 -4.2312e+00 +3.8897e+00 +3.9415e+00 -4.9556e+00
35184 +1.776143963e+02 +1.776143963e+02 +1.401643963e+02 +1.401643963e+02 +4.9392e+00 -1.3491e+00 +1.8304e+00 +1.6614e+00 -1.0573e+00 -2.6588e+00 -1.5353e+00 +2.4498e-01 +3.3764e+00 -1.0245e+00 +2.4702e+00 -1.3436e+00 -4.2126e+00 -4.3332e+00 +3.4369e+00 +2.8514e+00 -4.2467e+00 +4.2711e+00 +3.8266e+00 -4.3925e+00
53547 +1.686542804e+02 +1.686542804e+02 +1.312042804e+02 +1.312042804e+02 -3.3887e+00 -1.3358e-01 +3.0601e+00 -3.3529e-01 -3.2548e+00 +4.7843e+00 +2.3336e+00 -4.8136e+00 -1.0581e+00 -3.8277e+00 +4.1253e+00 +4.7795e+00 -3.3520e+00 -1.2398e+00 +3.8167e+00 +4.5038e+00 -3.3833e+00 +4.8645e+00 +3.1873e+00 -2.3017e+00
82064 +1.589631385e+02 +1.589631385e+02 +1.215131385e+02 +1.215131385e+02 +1.1706e+00 +1.5522e+00 +2.8200e+00 -1.2716e-01 -4.4565e+00 +3.1109e+00 +2.7211e+00 +5.4469e-01 +3.3443e+00 +1.6629e+00 -3.9087e+00 +4.4714e+00 +1.0746e-01 -4.1827e+00 +4.6473e+00 +1.2005e+00 -4.1508e+00 +4.6920e+00 +3.7110e+00 -4.7670e+00
207175 +1.535880642e+02 +1.535880642e+02 +1.161380642e+02 +1.161380642e+02 +3.4919e+00 -3.9227e+00 +4.6019e+00 -4.0346e+00 -1.7136e+00 +2.1752e+00 +4.4962e+00 -3.2764e+00 +4.1702e+00 +4.8643e-01 +3.9296e+00 +4.9324e+00 -3.9187e+00 -3.9391e+00 +4.7711e+00 -5.8953e-01 -3.3622e+00 +2.0186e+00 +3.8490e+00 -3.5353e+00
454422 +1.507560926e+02 +1.507560926e+02 +1.133060926e+02 +1.133060926e+02 -2.2291e+00 +1.1372e+00 +1.1719e+00 +5.2422e-01 -1.2841e-02 +4.6664e+00 +8.1477e-01 -4.2718e-01 -8.6296e-01 -3.8746e-01 -2.3116e+00 +4.8994e+00 -1.4329e+00 -4.9147e+00 +3.3310e+00 +4.1126e+00 -4.8465e+00 +4.3810e+00 +4.9438e+00 -4.4826e+00
603453 +1.397553296e+02 +1.397553296e+02 +1.023053296e+02 +1.023053296e+02 -4.3432e+00 +8.7174e-01 +4.4925e+00 +9.2905e-01 -2.8224e+00 -2.5967e+00 +2.3916e+00 +5.3620e-01 -4.5169e+00 +4.3302e+00 +4.9053e+00 +2.8555e+00 -2.0965e+00 -4.9990e+00 +4.6571e+00 +3.9301e+00 -3.3649e+00 +4.1410e+00 +4.5017e+00 -4.8168e+00
1438093 +1.277823873e+02 +1.277823873e+02 +9.033238728e+01 +9.033238728e+01 -2.0670e+00 -4.0395e+00 +4.8403e+00 -3.5734e+00 -1.8443e+00 +2.3913e+00 +1.8388e+00 -2.7067e+00 -1.9329e+00 +3.6050e+00 +1.8202e+00 +3.9944e+00 -3.0108e+00 -4.7864e+00 +2.2190e+00 +3.0343e+00 -3.7055e+00 +4.6409e+00 +4.9192e+00 -4.9837e+00
7870995 +1.245397514e+02 +1.245397514e+02 +8.708975138e+01 +8.708975138e+01 +3.2724e+00 -3.9108e-01 -4.4905e+00 +3.3578e+00 -4.6954e+00 -2.3187e+00 +2.5126e+00 -4.2946e+00 -2.0826e+00 +3.7991e+00 +4.9091e+00 +4.5123e+00 -4.5198e+00 -2.7268e+00 +4.1843e+00 +4.1409e+00 -2.8708e+00 +4.6372e+00 +4.9953e+00 -4.2971e+00
10435809 +1.165693499e+02 +1.165693499e+02 +7.911934990e+01 +7.911934990e+01 -7.7405e-01 +2.6500e+00 +1.6224e-01 -3.8631e+00 -4.0315e+00 +3.9012e-01 +4.1768e+00 -4.9713e+00 +2.8301e+00 +1.9340e+00 -7.2751e-01 +2.2377e+00 -4.6718e+00 -4.7747e+00 +2.8671e+00 +3.6582e+00 -4.8357e+00 +4.3588e+00 +4.2684e+00 -4.1066e+00
67881823 +1.104474928e+02 +1.104474928e+02 +7.299749285e+01 +7.299749285e+01 +3.4911e+00 +2.6877e+00 +3.7432e+00 -2.2639e+00 +3.4720e+00 -1.6334e+00 +4.7256e+00 -2.2510e+00 -4.4454e-01 +4.4736e+00 +3.9595e+00 +3.3937e+00 -9.5090e-01 -4.6798e+00 +3.7177e+00 +3.9895e+00 -4.9199e+00 +4.2978e+00 +4.7449e+00 -4.8052e+00
121020659 +1.095784831e+02 +1.095784831e+02 +7.212848306e+01 +7.212848306e+01 -2.9401e+00 -2.7236e+00 +9.4338e-01 -2.1120e+00 -1.9052e+00 +4.9214e+00 +2.2444e+00 -1.5395e+00 +2.0907e+00 +3.6083e+00 -7.3438e-01 +2.4744e+00 -4.0995e+00 -4.7159e+00 +4.7839e+00 +4.1459e+00 -3.8473e+00 +4.9935e+00 +4.7310e+00 -4.8130e+00
% function evaluation | noise-free fitness - Fopt (2.134000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.027139025e+02 +4.027139025e+02 +4.240539025e+02 +4.240539025e+02 +2.0534e+00 +2.5534e+00 +2.0824e-03 -9.5499e-01 -3.4318e+00 +3.2845e+00 +2.6497e+00 -1.1040e-01 +4.1937e+00 +4.1163e+00 +2.5110e+00 -9.3856e-01 +4.6284e-01 -3.6313e+00 +2.0792e+00 -3.4680e+00 -4.2976e+00 +1.3915e-01 +3.6479e+00 +2.6162e+00
4 +3.214752212e+02 +3.214752212e+02 +3.428152212e+02 +3.428152212e+02 +4.9167e-01 +4.8246e+00 +3.9831e+00 +2.9938e+00 -2.1855e+00 +3.2299e+00 +4.0843e+00 +1.2014e+00 -1.6289e+00 +1.4268e+00 -1.2010e+00 +3.2423e+00 +2.7762e+00 -2.7449e+00 -4.5206e-01 +4.6780e+00 +2.3844e+00 +7.8388e-01 +1.6523e+00 -3.3528e+00
39 +3.087107011e+02 +3.087107011e+02 +3.300507011e+02 +3.300507011e+02 +1.5011e+00 -2.0491e+00 +3.7423e+00 -5.2093e-01 +7.4768e-03 +3.4864e+00 +1.0159e+00 +1.6121e+00 -6.0718e-01 +4.0608e+00 +1.6978e+00 +1.0414e+00 +7.5147e-01 -3.4984e+00 -3.3027e+00 -3.2386e+00 +8.6788e-01 +4.2579e+00 +4.7418e+00 -3.1577e+00
48 +2.517706615e+02 +2.517706615e+02 +2.731106615e+02 +2.731106615e+02 -2.8835e-01 -2.0318e-01 -3.9509e+00 -8.5599e-01 -9.6931e-01 -4.9350e-02 +4.8730e+00 +5.1353e-01 -4.5431e+00 -3.8299e+00 +1.1992e+00 -5.7825e-01 +2.8715e-01 +1.6494e+00 -4.1427e+00 +3.6293e+00 +5.0250e-01 +4.2529e+00 -5.7221e-01 -2.9918e+00
52 +2.504204318e+02 +2.504204318e+02 +2.717604318e+02 +2.717604318e+02 +5.3260e-03 +2.7331e+00 +2.7795e+00 +1.4173e+00 -2.4005e+00 -2.6992e+00 +2.9784e+00 +4.1048e+00 -4.2979e+00 -1.9970e+00 -3.7341e+00 +3.3802e+00 +3.8303e+00 +4.4929e+00 +3.4239e+00 +2.6604e+00 -4.7494e+00 +4.3810e+00 +3.9299e+00 +3.6657e-02
58 +2.439285150e+02 +2.439285150e+02 +2.652685150e+02 +2.652685150e+02 +2.1250e-01 +4.4500e+00 +3.4032e+00 -2.2943e+00 -3.0015e+00 +4.9362e+00 +2.5724e+00 +2.3366e-01 -2.6030e+00 -3.7344e+00 -4.1329e-01 -4.6269e+00 +4.1884e+00 -1.7646e+00 -3.4470e+00 +1.5232e-01 -5.6884e-01 -1.5648e+00 +4.6175e+00 -2.7246e+00
62 +2.011815270e+02 +2.011815270e+02 +2.225215270e+02 +2.225215270e+02 +3.6356e+00 -3.4117e+00 +4.7136e+00 -1.3725e+00 -4.9328e+00 +3.1993e+00 -9.9068e-03 +4.3100e+00 -3.0663e+00 +1.9838e+00 +3.9748e+00 -4.7759e+00 +2.2053e+00 +4.0414e+00 -2.9686e+00 +2.9485e+00 +2.5481e+00 +4.1562e+00 +3.5858e+00 -3.0037e+00
1853 +1.791775161e+02 +1.791775161e+02 +2.005175161e+02 +2.005175161e+02 -4.3926e+00 -1.2114e+00 -1.3200e+00 -2.2667e+00 +4.0216e+00 +3.5895e+00 -3.7526e+00 +4.4055e+00 -4.3648e+00 -3.6819e-01 -5.6001e-01 -1.5129e+00 -8.0592e-01 +2.0357e+00 -4.7684e+00 +2.0973e+00 -4.4065e+00 +4.4364e+00 +4.3519e+00 -4.7140e+00
12825 +1.711024680e+02 +1.711024680e+02 +1.924424680e+02 +1.924424680e+02 -4.1901e+00 +2.8847e+00 -8.9790e-01 -4.3128e+00 -1.9027e+00 +4.9037e+00 +1.2721e+00 +3.3694e+00 -4.8321e+00 +1.2219e-02 -1.7517e+00 -4.3777e+00 +2.7311e+00 +2.7717e+00 -4.3239e+00 +4.5800e+00 -4.8867e+00 +2.0280e+00 +4.7872e+00 -4.8600e-02
56244 +1.681824372e+02 +1.681824372e+02 +1.895224372e+02 +1.895224372e+02 +1.9776e+00 -1.3099e+00 +3.9358e+00 -4.0778e+00 -4.0772e+00 +3.5416e+00 -5.7893e-02 +3.2120e+00 -1.8503e+00 -1.3585e+00 +2.7582e+00 -3.7672e+00 +1.5313e+00 +3.5111e+00 +3.7816e+00 +4.7533e+00 -3.9733e+00 +4.8771e+00 +4.3210e+00 -3.4357e+00
91050 +1.531144403e+02 +1.531144403e+02 +1.744544403e+02 +1.744544403e+02 -4.2706e+00 +4.7454e+00 +1.4841e+00 -3.8228e+00 -3.6314e+00 +4.1020e-01 +4.3079e+00 +1.0746e+00 +4.9136e+00 -3.8689e+00 +7.4104e-01 -4.5625e+00 +4.9501e+00 +3.1096e+00 -4.3784e+00 +4.9439e+00 -3.8158e+00 +4.0961e+00 +1.0898e+00 -3.3837e+00
428983 +1.469036665e+02 +1.469036665e+02 +1.682436665e+02 +1.682436665e+02 -3.7799e+00 -2.3349e+00 +4.3736e+00 -3.6704e+00 +5.1916e-01 -2.5944e+00 +3.2538e+00 -2.2923e+00 -2.5545e+00 -3.8457e+00 +4.0396e+00 -4.0364e+00 +3.2690e+00 +4.1331e+00 -2.6325e+00 +2.7874e+00 -4.8044e+00 +2.3049e+00 +4.8469e+00 -3.7610e+00
651647 +1.249083737e+02 +1.249083737e+02 +1.462483737e+02 +1.462483737e+02 -4.0250e+00 +1.7044e+00 +3.0132e+00 +5.1231e-01 +4.6228e+00 +3.3093e-01 +3.4507e+00 +4.2066e+00 -4.0742e+00 +1.3626e-01 +3.7599e+00 -4.3652e+00 +4.7922e+00 +1.7906e+00 -2.8511e+00 +4.9624e+00 -3.3994e+00 +4.7592e+00 +4.2969e+00 -4.1394e+00
12609211 +1.100752925e+02 +1.100752925e+02 +1.314152925e+02 +1.314152925e+02 -1.8409e+00 +2.3706e+00 -2.7798e+00 -4.4576e+00 -4.0011e+00 +1.6722e+00 +3.7465e+00 -1.0935e+00 +1.1068e-02 +1.1928e-01 +4.2176e+00 -4.2184e+00 +3.6709e+00 +2.5311e+00 -4.2199e+00 +4.7315e+00 -4.9469e+00 +4.9149e+00 +4.7011e+00 -4.2554e+00
16793947 +1.075556049e+02 +1.075556049e+02 +1.288956049e+02 +1.288956049e+02 +1.8403e+00 -1.8094e-01 -1.0462e+00 -1.3158e+00 -3.1426e+00 +4.0518e+00 +1.6574e+00 +2.7786e+00 -4.1949e+00 -4.6764e+00 +4.0502e+00 -2.6084e+00 +4.7132e+00 +1.3394e+00 -4.3736e+00 +2.2475e+00 -4.8259e+00 +4.5350e+00 +4.8156e+00 -4.6124e+00
35597349 +9.477508165e+01 +9.477508165e+01 +1.161150816e+02 +1.161150816e+02 -4.9082e+00 +4.0704e+00 +3.9248e+00 -4.0538e+00 +1.3244e+00 +5.4620e-01 +4.3826e+00 +4.7588e+00 -3.2845e-01 -4.0892e+00 +2.2921e+00 -3.8521e+00 +3.6170e+00 +1.1533e+00 -4.4940e+00 +4.5278e+00 -4.6376e+00 +4.9331e+00 +4.0410e+00 -4.9571e+00
% function evaluation | noise-free fitness - Fopt (2.284000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.090976100e+02 +3.090976100e+02 +3.319376100e+02 +3.319376100e+02 +5.5519e-02 -4.7864e+00 +2.5473e+00 -3.9025e+00 -2.7935e+00 +1.6920e+00 +3.1126e+00 +1.6931e+00 +3.3123e+00 -3.5932e+00 +1.3647e+00 +7.1194e-01 -2.4666e+00 +3.6206e+00 +1.0288e+00 +4.3519e+00 +1.1815e+00 +4.4612e+00 -4.9255e+00 -2.3056e+00
3 +3.033982602e+02 +3.033982602e+02 +3.262382602e+02 +3.262382602e+02 -4.1764e+00 +4.4612e+00 +1.6710e+00 -1.7823e+00 -3.1896e+00 -4.4451e+00 +8.9229e-01 +2.4088e+00 -1.9573e+00 +1.2108e+00 -4.2108e+00 +4.6478e+00 -2.0454e-01 -4.4123e+00 +6.3568e-01 +1.5736e+00 +1.3707e+00 +3.9439e+00 -1.4096e+00 -1.8243e+00
11 +2.977793343e+02 +2.977793343e+02 +3.206193343e+02 +3.206193343e+02 +2.8479e+00 -3.1346e+00 +2.7366e+00 +6.5400e-01 -2.9857e+00 -3.3274e+00 +3.0637e+00 +4.6481e+00 -2.4330e+00 +2.6181e-01 -3.0424e+00 -4.5963e+00 -4.1964e-01 -2.1970e+00 +3.7856e+00 +8.5888e-01 -5.2963e-01 +2.7015e+00 -4.8883e+00 -4.9388e+00
17 +2.236965291e+02 +2.236965291e+02 +2.465365291e+02 +2.465365291e+02 +1.0881e+00 -9.3892e-01 +3.0453e+00 -3.4921e+00 -2.7005e+00 -3.0164e+00 +1.9215e+00 -2.0684e+00 -1.5467e+00 -7.2061e-01 -3.4215e+00 +6.0133e-01 +4.4385e+00 -4.0848e+00 +4.2149e+00 -2.5613e+00 +6.9591e-01 +1.3823e+00 -4.6225e+00 -4.3391e+00
1540 +1.790946291e+02 +1.790946291e+02 +2.019346291e+02 +2.019346291e+02 -3.8680e+00 -3.9286e+00 +2.0468e+00 -4.4373e+00 -4.2039e+00 -4.0480e+00 -2.9450e+00 +3.8259e+00 -4.9933e+00 -1.9438e+00 -3.0399e+00 +3.9792e+00 +9.0654e-01 -2.5843e-01 -2.1459e-01 -4.0692e+00 +3.7376e+00 +2.0289e+00 -4.6695e+00 -4.6304e+00
19005 +1.715907375e+02 +1.715907375e+02 +1.944307375e+02 +1.944307375e+02 +3.4080e+00 -3.6296e+00 -2.8235e-01 -4.7309e+00 -1.9035e-01 -1.6367e+00 -1.5737e+00 -4.3260e+00 -2.8839e+00 -4.1175e+00 -4.4426e+00 +3.1286e+00 +1.8071e+00 -2.6376e+00 +2.7704e+00 -3.2720e+00 +4.3611e+00 +3.6901e+00 -3.8965e+00 -4.1376e+00
