% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2724 +1.003655242e+08 +1.003655242e+08 +1.003655061e+08 +1.003655061e+08 -6.9344e-01 +2.2115e+00 +1.2823e+00 +1.0477e+00 -1.0472e+00 -4.3732e+00 -1.6286e+00 -2.0520e+00 +3.8117e+00 +4.3885e+00 -3.5374e+00 -1.2627e+00 +8.0117e-01 -3.6788e+00 +2.9561e+00 +7.1513e-01 -2.0051e+00 -4.2460e+00 +1.1676e+00 +9.3824e-01
7921 +8.551139918e+07 +8.551139918e+07 +8.551138108e+07 +8.551138108e+07 -9.9280e-01 +2.9490e+00 +1.7119e+00 +3.1360e+00 +5.2944e-01 -5.8851e-01 +2.4590e+00 +1.1215e+00 +4.8474e+00 +3.5430e+00 -1.1390e+00 +6.0603e-01 +2.3965e-01 -3.3779e+00 +3.4360e+00 +3.1581e+00 -1.1200e+00 +2.2222e-01 +3.7823e+00 +7.2648e-01
12116 +7.747871020e+07 +7.747871020e+07 +7.747869210e+07 +7.747869210e+07 +1.2013e+00 +3.3315e+00 +1.3226e+00 +1.3814e+00 +2.6717e+00 +4.7590e+00 +1.5509e+00 -2.9037e+00 +1.7587e+00 +8.7444e-01 -1.6356e+00 -2.1958e+00 +4.4229e+00 +4.5488e-01 -2.8245e-01 -1.0923e+00 +1.2982e+00 -4.9042e+00 +2.2623e+00 -1.0874e+00
14188 +7.135707906e+07 +7.135707906e+07 +7.135706096e+07 +7.135706096e+07 -1.6050e+00 -5.1562e-01 +4.9679e+00 +3.8445e+00 -7.9072e-01 -8.9968e-01 -1.1866e+00 -9.2202e-01 +1.7293e+00 +2.1138e+00 -2.1997e+00 -2.5759e+00 +4.5998e+00 +1.2632e+00 +2.8896e+00 +4.4315e+00 -2.3997e+00 -3.0969e+00 +3.6303e+00 +1.1678e+00
15157 +6.751598693e+07 +6.751598693e+07 +6.751596883e+07 +6.751596883e+07 -1.0830e+00 +2.0977e+00 -5.3039e-01 +2.2681e+00 +1.9883e+00 +1.4703e+00 -6.8270e-01 +5.5792e-01 +1.9841e+00 +3.3778e+00 -7.0918e-01 -1.5185e+00 +3.7287e+00 -6.8665e-01 -1.3427e+00 +4.1536e+00 +1.2235e-01 -2.0020e+00 +9.9539e-01 -5.2420e-01
52105 +6.427006106e+07 +6.427006106e+07 +6.427004296e+07 +6.427004296e+07 -2.8358e+00 -3.3687e-01 +7.8470e-01 +1.5382e+00 +2.5121e+00 -2.1465e+00 +4.7103e+00 +8.8849e-01 +3.2931e+00 +3.1782e+00 +2.4617e+00 -2.9077e-01 +4.1763e+00 -4.2264e+00 +9.1522e-01 +2.4536e+00 -2.2119e+00 -2.0603e+00 +3.2441e+00 +2.2892e+00
93808 +6.185830625e+07 +6.185830625e+07 +6.185828815e+07 +6.185828815e+07 -3.1371e+00 -1.7936e+00 +4.2176e+00 +6.2196e-01 +1.6350e+00 +6.7764e-01 -2.0305e+00 -4.1498e+00 +1.2782e+00 +1.3214e+00 -1.7716e+00 -3.3045e+00 +2.3690e+00 -2.3444e+00 +2.4508e+00 +1.1968e+00 -5.9608e-01 -4.0525e+00 +3.7729e+00 -1.3432e+00
210827 +5.340813487e+07 +5.340813487e+07 +5.340811677e+07 +5.340811677e+07 +3.8247e+00 +1.3300e+00 +4.1650e+00 +2.6143e+00 +3.5008e+00 +2.2720e+00 +2.0082e+00 -3.5579e+00 +4.4515e+00 +1.6131e-01 -1.5277e+00 -4.2498e+00 +3.2633e+00 -9.9302e-01 +2.0959e+00 +4.0955e+00 -2.9863e+00 -4.5263e+00 +2.6691e+00 -1.2443e+00
402733 +5.186246799e+07 +5.186246799e+07 +5.186244989e+07 +5.186244989e+07 +2.0986e+00 -2.9662e-01 +2.9183e+00 +3.0169e+00 +4.0194e-01 +3.8958e+00 +3.6861e+00 -1.1489e+00 +1.8696e+00 +4.2458e+00 -2.4228e+00 -4.6654e+00 +2.0692e+00 -2.9305e+00 +5.4359e-01 -1.2421e+00 -4.5173e-01 -4.2457e+00 +4.3112e+00 +7.3428e-01
647249 +4.733601074e+07 +4.733601074e+07 +4.733599264e+07 +4.733599264e+07 +9.3500e-01 -5.1170e-01 +3.0503e+00 +3.4403e+00 -1.5663e-01 -3.2994e+00 +4.2323e+00 +7.2388e-01 +1.1580e+00 +1.9771e+00 +8.9774e-01 -2.4430e+00 +1.4562e+00 -2.9644e+00 -1.5275e-01 -1.1317e+00 -2.2407e+00 -1.8739e+00 +3.3269e+00 -2.1310e-01
1012868 +4.282288675e+07 +4.282288675e+07 +4.282286865e+07 +4.282286865e+07 +3.9195e-01 +1.2416e+00 +4.1430e+00 +2.6243e+00 +1.6865e+00 +1.3226e+00 +1.6806e+00 -1.6732e+00 +2.5704e+00 +3.5370e-01 -2.6144e+00 -2.5609e+00 +3.0780e+00 +6.0382e-01 +2.0204e+00 +5.7089e-02 -3.1829e+00 -1.6977e+00 +3.7671e+00 +1.4163e+00
2515083 +3.073085381e+07 +3.073085381e+07 +3.073083571e+07 +3.073083571e+07 -3.2260e+00 +1.5788e+00 +1.4214e+00 +3.3465e+00 +2.9104e+00 +4.6695e-01 +1.0763e+00 -1.4706e+00 +7.9879e-02 +3.2016e+00 -2.1176e+00 -9.5485e-01 +3.8585e+00 -2.8435e+00 -3.0013e-01 +1.0943e+00 -2.3919e+00 -4.2223e+00 +3.7784e+00 +9.8559e-02
5210873 +2.981966279e+07 +2.981966279e+07 +2.981964469e+07 +2.981964469e+07 -1.5678e-01 -3.9521e-01 +1.7021e-01 +4.4833e+00 -8.4175e-01 +6.1468e-01 +1.5559e+00 +2.4364e+00 +1.0923e-01 +2.5315e+00 -2.5360e+00 -1.6206e+00 +2.9642e+00 -2.2855e+00 +2.3285e+00 -3.2307e-02 -1.3431e+00 -3.3503e+00 +4.2699e+00 -4.3309e-01
53275486 +2.880689955e+07 +2.880689955e+07 +2.880688145e+07 +2.880688145e+07 +4.4725e-01 +2.2948e+00 +3.0721e+00 +2.7199e+00 +1.4889e+00 -7.5849e-02 +2.4777e+00 -3.7850e+00 -5.6576e-01 +3.2258e+00 -1.2734e+00 -2.8165e+00 +4.1568e+00 -4.3446e-01 -4.9136e-01 +6.6381e-01 -2.1033e+00 -2.3672e+00 +3.3379e+00 +7.2231e-01
56271158 +2.695524287e+07 +2.695524287e+07 +2.695522477e+07 +2.695522477e+07 -2.4428e+00 -2.7772e-01 +3.7295e+00 +2.9181e+00 +4.7097e-01 +9.2306e-02 -2.5016e-01 -1.8342e+00 +1.4761e+00 +3.2578e+00 -2.5296e+00 -2.4653e+00 +3.8306e+00 -1.4748e+00 +9.9650e-01 +3.7470e+00 -9.4137e-01 -4.4161e+00 +4.4553e+00 -1.7392e+00
% function evaluation | noise-free fitness - Fopt (3.777000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.340213418e+09 +2.340213418e+09 +2.340213456e+09 +2.340213456e+09 -3.6876e+00 -1.1278e-01 +1.1051e-01 +3.8793e+00 -1.0106e+00 -3.0136e+00 +4.7466e+00 +3.6033e+00 -4.6047e+00 -3.4904e+00 -4.7675e+00 +4.7854e+00 +2.6729e-01 -8.4863e-01 +2.6079e+00 +2.8472e+00 -4.7451e+00 +3.6427e+00 -3.2107e+00 +1.7138e+00
3 +2.362565588e+08 +2.362565588e+08 +2.362565965e+08 +2.362565965e+08 +2.6555e+00 +3.0679e+00 -1.8792e+00 -1.1487e+00 -1.6100e-01 -4.3071e+00 +9.7448e-01 -4.6303e-01 -2.3751e+00 -4.1860e-01 +2.2405e+00 -1.6650e+00 +3.2564e+00 -1.9893e+00 +7.7433e-01 +2.4840e+00 -3.5568e+00 +1.0141e+00 -3.5085e+00 -3.8601e+00
7 +1.443135067e+08 +1.443135067e+08 +1.443135445e+08 +1.443135445e+08 -6.9195e-01 -1.4707e+00 +3.5551e+00 -3.0880e+00 -1.2160e+00 -3.8394e+00 -1.5701e+00 +2.1333e+00 +1.0429e-01 -4.9773e+00 +1.6750e-01 -3.8729e+00 -2.0873e-02 +4.5816e+00 +1.0586e+00 -3.1387e+00 +1.2135e+00 -2.7055e+00 -3.1311e+00 +2.1446e+00
76 +1.092290033e+08 +1.092290033e+08 +1.092290411e+08 +1.092290411e+08 -9.8142e-01 +3.8998e+00 -1.4966e+00 +4.2493e+00 -1.4119e+00 +1.0058e+00 -3.6555e+00 -8.7570e-01 -1.4972e+00 -2.8278e+00 -1.4902e+00 +4.3144e-01 +1.0577e+00 -3.3004e+00 -2.2030e+00 +4.5165e-01 -1.9202e+00 -3.7513e+00 +5.9435e-01 -2.9817e+00
1909 +1.015426604e+08 +1.015426604e+08 +1.015426982e+08 +1.015426982e+08 -2.0044e+00 +3.9358e+00 -3.4297e-01 +3.9484e+00 +2.6263e+00 -3.0900e+00 -4.4695e+00 -2.8049e+00 +1.0778e+00 -4.1263e+00 +9.5385e-01 -4.5894e+00 +5.3590e-01 -1.0295e+00 -2.5996e+00 +2.2759e-01 -1.1259e+00 -1.5488e+00 -1.3859e+00 -1.1444e+00
8710 +9.297854748e+07 +9.297854748e+07 +9.297858525e+07 +9.297858525e+07 -3.2220e+00 +3.6139e+00 -1.4707e+00 +8.9136e-01 +1.7752e+00 -1.8017e+00 -6.6554e-01 +1.0515e+00 +5.9138e-03 -3.2844e+00 +4.1779e+00 -3.7497e+00 -1.5468e+00 +8.0415e-01 -8.6840e-01 +3.0897e+00 -3.2558e+00 +2.9844e+00 +2.6426e+00 -1.0636e+00
10960 +8.912836561e+07 +8.912836561e+07 +8.912840338e+07 +8.912840338e+07 -3.7105e+00 -1.3445e+00 +1.0926e+00 +9.7639e-01 +1.2557e+00 -4.0610e+00 -2.3643e+00 +4.7537e+00 -3.6165e+00 -2.2254e+00 +1.2443e+00 -7.9150e-01 -4.8663e+00 +1.7838e-01 +3.8563e+00 -2.4719e+00 -2.0217e+00 -1.3396e+00 +1.3842e+00 -3.6922e+00
12842 +8.590796763e+07 +8.590796763e+07 +8.590800540e+07 +8.590800540e+07 +5.0980e-01 +2.5846e+00 +1.8894e+00 +3.4935e+00 +9.0924e-01 -4.8838e-01 -3.2915e+00 +4.7176e+00 -3.5998e+00 +1.1681e+00 +1.4468e+00 -2.9917e+00 +7.1000e-01 +3.1844e+00 -2.5791e+00 -7.4521e-01 -1.6555e+00 +1.6568e+00 +1.3828e+00 +1.3495e+00
17450 +6.856216096e+07 +6.856216096e+07 +6.856219873e+07 +6.856219873e+07 -1.5212e+00 +4.1430e+00 +2.6139e+00 -3.2246e-01 -1.4751e+00 -3.5491e+00 -4.5075e+00 +2.1798e+00 -5.0316e-01 -8.3570e-01 +4.6889e+00 -2.0169e-01 -8.7396e-01 +2.4283e-02 -1.8334e+00 -2.4747e+00 -1.2730e+00 -3.8751e+00 -2.4084e+00 -8.1584e-01
47409 +6.082768895e+07 +6.082768895e+07 +6.082772672e+07 +6.082772672e+07 +2.5906e+00 +1.3852e+00 -9.9277e-01 +2.6776e+00 +1.1592e+00 -4.1330e+00 -4.6003e+00 +2.0522e+00 -1.0831e-01 -1.0285e+00 +2.3301e+00 -2.9962e+00 -8.4099e-01 -1.3753e+00 +8.6484e-01 -1.8139e-01 -2.0495e+00 -3.2054e+00 +2.3666e-01 +1.3973e+00
67276 +5.401048301e+07 +5.401048301e+07 +5.401052078e+07 +5.401052078e+07 +4.2150e-01 +3.1086e+00 -1.3208e+00 +1.6249e+00 +1.9683e+00 -3.2276e+00 -3.4042e+00 +2.0012e+00 +1.9609e+00 -3.1200e+00 +3.9516e+00 +2.2891e+00 -1.7697e-01 +1.8243e+00 -9.4103e-01 -6.6148e-01 -2.9983e+00 +2.7256e+00 -5.4037e-01 -1.8389e-01
83724 +4.640566440e+07 +4.640566440e+07 +4.640570217e+07 +4.640570217e+07 -8.4922e-01 -1.2623e+00 +2.1125e-01 +5.1546e-01 +4.7600e-02 -3.8794e+00 -3.7858e+00 +3.3783e+00 +3.5581e-02 -2.8683e+00 +4.6314e+00 -4.1490e+00 -2.6168e+00 +3.7240e+00 -8.7765e-01 -3.9436e+00 -6.5967e-01 +1.4741e+00 -1.3888e+00 -1.4492e-01
308311 +4.535054113e+07 +4.535054113e+07 +4.535057890e+07 +4.535057890e+07 -2.7622e-01 +1.2901e+00 +2.0184e-01 +3.6484e-01 +2.0799e+00 -8.9246e-01 -4.8902e+00 +1.0484e+00 +1.0591e+00 -9.3435e-01 +3.5365e+00 +8.7405e-01 -3.3524e+00 -8.4716e-01 -2.5527e+00 -7.5800e-01 -7.2038e-01 -1.6526e+00 +9.2487e-01 -1.9297e+00
787540 +4.262568155e+07 +4.262568155e+07 +4.262571932e+07 +4.262571932e+07 -1.4779e+00 +3.3191e+00 +2.8629e+00 -2.1385e+00 -7.9501e-01 -2.8758e+00 -4.7672e+00 +2.7915e+00 -3.0420e+00 -3.0772e+00 +1.7659e+00 -1.4013e+00 -1.2547e+00 +1.3283e+00 -1.9670e+00 -5.4194e-01 -3.8235e+00 +3.4353e-01 +1.5296e+00 -1.8057e+00
854279 +3.159278412e+07 +3.159278412e+07 +3.159282189e+07 +3.159282189e+07 +3.7450e+00 +1.8978e+00 -9.4944e-02 -3.3067e-01 -2.1340e+00 -4.0312e+00 -8.1747e-01 -8.7051e-02 +4.8890e-01 -1.7676e+00 +1.1139e+00 +1.4166e+00 -2.4163e+00 -8.6104e-01 -2.8614e+00 -3.3591e-01 -1.0481e-01 +1.3039e+00 +1.2096e+00 -1.8910e+00
1288960 +2.837314683e+07 +2.837314683e+07 +2.837318460e+07 +2.837318460e+07 -2.4728e+00 -2.7519e-01 +7.9699e-01 +8.3577e-02 +1.2153e+00 -3.7335e+00 -4.8557e-01 +3.4533e+00 -1.0052e+00 -2.6885e+00 +4.7062e+00 -4.1993e+00 -2.0836e+00 +9.3800e-01 -1.0027e+00 +1.1397e+00 -2.0326e+00 +9.7838e-01 +2.1181e-01 +1.0537e-01
32854153 +2.781657819e+07 +2.781657819e+07 +2.781661596e+07 +2.781661596e+07 -2.5162e+00 -1.3410e+00 +5.8771e-01 -1.9131e-01 -2.1973e-01 -4.6424e+00 -2.2356e+00 +2.4270e+00 +5.4186e-01 -2.1285e+00 +2.4207e+00 -1.5508e+00 -3.9057e+00 +1.6320e-01 -2.0816e+00 -1.8508e+00 -1.2209e+00 +1.2883e+00 +3.4985e-01 -7.8098e-01
41808648 +2.286153562e+07 +2.286153562e+07 +2.286157339e+07 +2.286157339e+07 -4.8231e-01 +1.4358e+00 +8.4263e-01 +1.5813e-01 +5.3629e-01 -3.7399e+00 -4.0080e+00 +1.7906e+00 +1.4189e+00 -2.0472e+00 +2.7235e+00 -2.8305e+00 -2.6414e+00 -3.7068e-02 -1.7071e+00 -1.6864e+00 -8.4444e-02 +3.1796e-01 -8.9156e-01 +1.4463e+00
67247194 +1.897671251e+07 +1.897671251e+07 +1.897675028e+07 +1.897675028e+07 +1.3921e+00 +2.9290e+00 -5.6525e-02 +2.5150e+00 -1.3212e+00 -3.6479e+00 -2.8620e+00 +9.3885e-01 +7.5923e-01 -2.9293e+00 +1.2475e+00 +5.9569e-01 -2.1172e+00 -2.3490e-02 -2.3004e+00 +3.3914e+00 -4.4705e-01 +3.6268e-02 +1.3308e-01 +7.4654e-01
154425166 +1.620060730e+07 +1.620060730e+07 +1.620064507e+07 +1.620064507e+07 +1.5893e+00 +1.3829e+00 +1.9806e+00 -6.5930e-01 +1.4134e+00 -4.3227e+00 -3.1695e+00 +1.5110e+00 +6.3458e-01 -1.9927e+00 +1.7278e+00 -8.8322e-01 -1.9202e+00 +3.0106e-01 -2.0875e+00 -2.5775e-01 -2.1096e+00 -1.0667e+00 +1.5598e+00 -4.5245e-01
% function evaluation | noise-free fitness - Fopt (1.687000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.645416269e+08 +6.645416269e+08 +6.645416438e+08 +6.645416438e+08 +1.3262e+00 -1.5221e-01 -3.0356e+00 +2.4004e+00 +4.8523e+00 +3.2372e+00 -3.7559e+00 -1.7805e+00 -1.0866e+00 -1.1906e+00 -2.0865e-01 -3.5294e+00 -1.6285e+00 -2.5173e+00 +2.9122e+00 -5.5337e-03 +1.1940e+00 -1.8753e+00 -2.5447e+00 -2.4187e+00
2 +5.624408275e+08 +5.624408275e+08 +5.624408444e+08 +5.624408444e+08 -1.7804e+00 -3.8152e-01 +3.0112e+00 -3.9093e+00 -4.2999e-01 +3.1418e+00 -1.1852e+00 -1.7491e+00 +2.7186e+00 -2.0305e+00 -1.5773e+00 +4.1422e+00 -2.2017e+00 +2.2575e+00 -1.8076e+00 +3.3240e+00 +4.4566e+00 +2.4573e+00 +2.9486e+00 +4.5710e+00
5 +2.432356791e+08 +2.432356791e+08 +2.432356959e+08 +2.432356959e+08 +3.9481e+00 +2.9055e+00 -3.3332e+00 +1.8865e+00 -4.2402e-02 -1.2499e+00 +1.2331e+00 -3.3673e+00 -1.0964e+00 -3.1818e+00 -2.4083e-01 -3.2910e+00 +3.2068e+00 +4.7263e+00 -3.7263e+00 -2.6699e+00 -3.8407e+00 +1.5056e+00 +3.9343e+00 +6.5367e-01
6 +1.850390253e+08 +1.850390253e+08 +1.850390422e+08 +1.850390422e+08 +4.1950e+00 +3.9632e+00 -4.4268e+00 +2.8436e+00 -9.2673e-01 -1.7908e-01 -3.6626e+00 +4.5925e+00 +3.5614e+00 -2.3147e+00 +2.7519e+00 -3.0479e+00 -9.1993e-01 +8.8353e-01 -2.0564e+00 +2.0093e+00 -3.2827e+00 +8.6905e-01 +4.9666e+00 +4.5739e+00
74 +1.627221797e+08 +1.627221797e+08 +1.627221966e+08 +1.627221966e+08 +4.6162e-01 -1.8149e+00 -8.3938e-01 +2.7522e+00 +1.4196e+00 +3.4848e+00 -1.2678e-01 +3.6731e+00 +2.6904e-01 +1.9694e+00 -1.6108e+00 +9.1553e-02 -2.1467e+00 +2.4657e+00 +1.6338e+00 -4.0931e+00 +2.6523e+00 -4.0935e+00 +4.7034e+00 +3.7233e+00
519 +1.044218305e+08 +1.044218305e+08 +1.044218474e+08 +1.044218474e+08 -2.6858e+00 +1.0199e+00 -3.5633e+00 +2.0040e+00 +3.6846e+00 -1.1055e+00 +3.2921e+00 +1.5877e+00 +1.1694e+00 -6.9547e-01 +6.6365e-01 +3.0107e+00 -1.2350e+00 +1.6000e+00 +2.7279e+00 -1.4188e+00 -9.1576e-01 -3.3973e+00 -7.0649e-01 +1.2031e+00
10079 +9.462033091e+07 +9.462033091e+07 +9.462034778e+07 +9.462034778e+07 +4.0702e+00 +1.8378e+00 +8.5179e-01 +1.3852e+00 +4.6922e+00 +2.0599e+00 -2.1890e-01 +3.7185e+00 +1.7382e+00 -1.7967e+00 +9.7544e-01 +3.6026e+00 -3.4931e+00 +1.9460e+00 -2.7945e+00 -4.9462e+00 -3.5276e+00 -2.3165e+00 +9.9738e-01 -2.2335e-01
16047 +8.405342678e+07 +8.405342678e+07 +8.405344365e+07 +8.405344365e+07 +3.5645e+00 -6.0274e-01 -4.4187e+00 +7.1880e-01 +2.5437e+00 +4.3786e+00 -7.6087e-01 +1.9740e+00 +2.0129e+00 +3.7406e-02 -2.8685e+00 +2.1117e-01 -3.4602e+00 +1.4058e+00 -1.4149e-01 -4.4163e+00 -3.9094e+00 -1.7504e+00 -1.0961e+00 +1.5978e-01
22542 +6.131764814e+07 +6.131764814e+07 +6.131766501e+07 +6.131766501e+07 +2.3120e+00 +9.1866e-01 -4.6785e+00 +3.6618e+00 +4.4461e+00 +3.6880e+00 +3.4921e+00 +9.4007e-01 +1.0684e+00 -7.9259e-01 -1.1016e+00 +3.7228e-01 -4.8642e+00 -2.0985e+00 +3.1693e-01 -1.7452e+00 -3.9552e+00 -3.3891e+00 -6.6129e-01 +1.4240e+00
83013 +5.383610600e+07 +5.383610600e+07 +5.383612287e+07 +5.383612287e+07 -4.2357e-02 +3.0881e+00 -3.6664e+00 +2.9918e+00 +1.7296e+00 +1.3142e+00 +2.6986e+00 +3.1153e+00 -2.0006e+00 +2.0174e+00 +3.5020e+00 +3.7617e-01 -2.3156e+00 -1.0112e+00 +1.9580e+00 -4.3852e+00 -3.7503e+00 -9.1648e-01 +4.1261e+00 +1.5734e+00
455207 +5.080889396e+07 +5.080889396e+07 +5.080891083e+07 +5.080891083e+07 +4.3089e+00 +4.4724e-01 -2.6399e+00 +1.9366e+00 +4.0492e+00 +1.1508e+00 -2.3044e+00 +4.2623e-01 +2.2274e+00 -9.9215e-01 -6.8327e-01 +2.0847e+00 -8.7140e-01 -1.8156e+00 +1.6544e+00 -4.6504e+00 -3.7976e+00 -2.0899e+00 +4.1131e+00 +4.0487e+00
750659 +4.875362103e+07 +4.875362103e+07 +4.875363790e+07 +4.875363790e+07 +8.1572e-01 +1.1772e+00 -4.0580e+00 +5.0896e-01 +2.3770e+00 +2.7578e+00 -2.0103e+00 +7.5247e-01 +2.3642e+00 +1.3110e+00 -3.9574e-01 -2.5974e+00 -2.9312e+00 -1.9855e+00 +6.0325e-01 -5.5206e-01 -4.2735e+00 -3.4426e+00 +6.4057e-01 +2.4746e+00
1112062 +4.196712887e+07 +4.196712887e+07 +4.196714574e+07 +4.196714574e+07 +3.8940e+00 +2.1033e+00 -2.4865e+00 -1.5334e+00 +1.4576e+00 +1.6110e+00 +3.7804e+00 +1.0662e+00 +7.6186e-01 -2.2680e+00 +1.2341e+00 -1.8130e+00 -1.5979e+00 +2.2570e+00 +3.4472e+00 -2.6121e+00 -4.5419e+00 -1.3536e+00 +2.5854e+00 +3.6444e+00
2600827 +3.753278318e+07 +3.753278318e+07 +3.753280005e+07 +3.753280005e+07 +2.1741e+00 +2.1955e+00 -2.8421e+00 +1.0890e+00 +1.1353e+00 +1.0047e+00 +2.1736e-01 -1.0486e+00 +2.3440e+00 +1.2181e+00 +6.1859e-01 +1.1945e+00 -1.2028e+00 -1.3083e+00 +1.2437e+00 -3.6180e-01 -3.0808e+00 -2.3105e+00 +2.8509e+00 +4.7587e+00
11638691 +3.037976992e+07 +3.037976992e+07 +3.037978679e+07 +3.037978679e+07 +1.9514e+00 +2.7765e+00 -3.6022e+00 +2.2289e+00 +1.9940e+00 +4.3077e+00 +1.9441e+00 +6.8881e-02 +1.2309e+00 +2.1134e+00 +1.3170e+00 -1.0252e+00 -2.3920e+00 +3.3329e-01 +2.3997e-01 -2.8736e+00 -2.5700e+00 -4.1082e+00 +3.6901e+00 +2.9934e-01
11825030 +2.753342830e+07 +2.753342830e+07 +2.753344517e+07 +2.753344517e+07 +2.6985e+00 +3.9818e+00 -3.6554e+00 +7.3141e-01 +1.7885e+00 -1.8520e-01 +1.4406e+00 +2.0309e+00 +1.1560e+00 -1.8017e+00 +6.3667e-01 -7.6441e-01 +8.0100e-01 -4.9208e-02 +3.9954e+00 -1.8935e+00 -1.2772e+00 -1.8589e+00 +3.5560e+00 +2.3199e+00
13983872 +2.221891288e+07 +2.221891288e+07 +2.221892975e+07 +2.221892975e+07 +4.6516e+00 +4.7455e+00 -9.6844e-01 +6.8378e-01 +4.0795e+00 +1.0942e+00 +3.9806e+00 +3.8486e+00 +2.0386e+00 -2.4575e+00 +7.6737e-01 +6.1096e-01 -4.5232e-01 +1.9528e+00 +3.0393e+00 -2.1616e+00 -4.1602e+00 -1.5211e+00 +3.8459e+00 +4.0633e+00
93129652 +2.148724151e+07 +2.148724151e+07 +2.148725838e+07 +2.148725838e+07 +3.3682e+00 +2.9501e+00 -2.5634e+00 +1.2934e-01 +3.4936e+00 +2.0213e+00 +3.9967e-01 +1.4990e+00 +1.5068e+00 -2.0716e+00 +1.2280e+00 -1.9645e-01 -4.0475e+00 +5.1639e-01 +8.5788e-01 -2.2577e+00 -3.8419e+00 -3.4072e+00 +2.4951e+00 +6.6452e-01
% function evaluation | noise-free fitness - Fopt (1.456400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.691376708e+09 +6.691376708e+09 +6.691376853e+09 +6.691376853e+09 -2.1347e+00 -5.9572e-01 +4.2395e+00 +1.1413e-01 -4.6827e+00 -2.3953e-01 +4.7979e+00 +1.7567e-01 -4.2144e+00 -3.1856e+00 +2.9110e+00 +3.2884e+00 -3.0706e+00 -2.6459e+00 +4.7007e+00 -1.6272e+00 -6.6688e-01 +5.0514e-01 -1.1194e+00 -2.0752e+00
2 +9.032816173e+08 +9.032816173e+08 +9.032817629e+08 +9.032817629e+08 +4.9202e+00 -1.5050e+00 +1.3100e+00 +6.4136e-01 -1.6813e+00 +3.2765e+00 -4.6760e+00 -1.2606e+00 +1.6724e+00 +3.5154e+00 +8.0463e-01 -3.4356e-01 +4.9323e+00 +2.1159e-01 -4.5153e-01 +2.4951e+00 +6.3480e-02 +9.6771e-01 -1.8016e+00 +1.7414e+00
8 +5.998926442e+08 +5.998926442e+08 +5.998927899e+08 +5.998927899e+08 -3.0638e+00 -1.3585e+00 +2.8499e+00 -2.0049e+00 -2.2140e+00 -9.5434e-01 -2.8361e+00 +2.8757e+00 +2.7297e+00 -2.1688e+00 -2.7495e+00 +2.2962e+00 -2.7526e+00 -2.1917e+00 +1.8969e+00 +1.3933e+00 -2.5717e+00 +1.9449e+00 +2.0266e+00 +3.8588e+00
11 +2.611089840e+08 +2.611089840e+08 +2.611091296e+08 +2.611091296e+08 -1.0819e-01 +2.2062e+00 +3.1517e+00 +5.8372e-01 -1.4858e-01 +2.3697e+00 +3.4093e+00 +2.5454e+00 +4.2328e+00 -1.0899e+00 -7.0400e-01 -1.5544e+00 -2.2213e-01 -2.5360e+00 +1.9914e-01 +1.2358e+00 +1.6908e+00 +7.2704e-01 +2.6500e+00 -2.7097e+00
50 +1.872893559e+08 +1.872893559e+08 +1.872895015e+08 +1.872895015e+08 -2.4632e+00 -1.0790e+00 +4.5192e+00 -4.6601e+00 +2.4050e-01 +2.0262e+00 -2.2713e-01 -3.9583e+00 +2.6085e+00 -3.0887e+00 -7.5354e-01 -2.5262e+00 +2.6971e+00 -4.8393e+00 +2.6946e-01 -9.6444e-01 +3.8189e+00 +9.7447e-01 -2.6891e+00 -2.8988e+00
468 +1.380960759e+08 +1.380960759e+08 +1.380962216e+08 +1.380962216e+08 -1.8554e+00 +3.7611e+00 +2.4113e+00 -4.4290e-01 +8.6169e-01 -3.2188e+00 -4.1894e+00 +3.5443e+00 -1.2794e+00 -1.7500e-01 +1.2051e+00 +1.2831e-01 +2.4786e+00 +1.8723e+00 +1.3303e+00 +1.0770e-01 -1.4413e+00 -2.0761e+00 +3.2977e+00 -4.3538e-01
1295 +1.185452376e+08 +1.185452376e+08 +1.185453832e+08 +1.185453832e+08 -4.7084e+00 +4.7000e+00 +1.6051e-01 +3.0018e+00 +2.9161e+00 -1.3022e+00 -2.3926e+00 -7.9138e-01 +3.7018e+00 +1.7225e+00 +4.4836e+00 +1.6325e+00 -2.1336e+00 +2.9322e+00 -1.7871e+00 -1.0890e+00 -3.4124e-01 -3.6505e+00 -2.3441e+00 +1.5024e+00
2015 +8.943179784e+07 +8.943179784e+07 +8.943194348e+07 +8.943194348e+07 -3.9900e+00 +3.7293e+00 +5.6892e-01 -2.0229e+00 +1.0629e+00 +2.4658e-03 +6.1358e-01 +1.4405e+00 +4.6285e+00 -3.8387e-01 -2.4140e+00 -3.6363e+00 +3.8261e+00 -1.4037e+00 -2.5468e+00 +1.5590e+00 +3.1539e+00 -7.0990e-01 -2.9815e+00 -9.4141e-01
