% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
842384 +1.106279784e+01 +1.106279784e+01 +5.098279784e+01 +5.098279784e+01 +1.8093e+00 -9.8458e-01 +2.4722e+00 -1.2534e+00 -1.4437e+00 +1.1902e+00 +9.8828e-01 +4.1126e-01 +4.4694e+00 +1.2175e+00 +1.8382e+00 -2.0364e+00 -2.0842e+00 +1.0585e+00 -4.2735e+00 -5.2951e-01 -1.4401e-01 -9.2559e-01 +1.7351e+00 -3.9678e+00
3138233 +1.092799769e+01 +1.092799769e+01 +5.084799769e+01 +5.084799769e+01 +4.4375e+00 +6.9684e-01 -3.3579e-01 -2.9997e+00 -3.3189e+00 +4.3502e+00 +9.9203e-01 -3.8643e-01 +4.7987e+00 +2.5685e+00 -2.0202e+00 +2.3759e+00 +1.2618e+00 +5.6458e-02 +1.2215e+00 +1.9123e-01 -3.6954e+00 +2.7878e+00 +5.4418e-01 -3.7415e+00
5309546 +1.066108236e+01 +1.066108236e+01 +5.058108236e+01 +5.058108236e+01 +3.4262e+00 -1.2261e+00 +4.6851e-01 -1.1506e+00 -3.6265e+00 +2.9631e+00 +2.6339e+00 -2.6755e+00 +1.7627e+00 +3.4060e+00 -1.4833e+00 +1.4642e+00 -2.5905e-01 -2.0570e+00 -5.6252e-01 -2.5500e+00 -1.9029e+00 +3.5921e-02 +1.8416e+00 -2.7342e+00
8059264 +1.031880668e+01 +1.031880668e+01 +5.023880668e+01 +5.023880668e+01 +4.9415e+00 +1.1220e+00 +3.2443e+00 -2.5736e+00 -4.0514e+00 +1.4896e-01 +1.4513e+00 +4.2818e-01 +1.3298e+00 +2.6193e+00 -1.8647e+00 +2.2922e+00 -1.6176e+00 -1.4701e-01 +9.4109e-01 +1.3987e+00 +2.1025e+00 +9.7074e-01 +1.3068e-01 -2.2778e+00
20056692 +1.014716078e+01 +1.014716078e+01 +5.006716078e+01 +5.006716078e+01 +2.0598e+00 -1.8129e+00 +3.2156e+00 -2.5075e+00 -4.3419e+00 -1.2546e+00 +3.0506e+00 -9.0667e-02 -1.3557e-01 +1.3055e+00 +3.0090e-01 -1.4689e+00 -1.3547e+00 -1.7684e+00 -1.3831e+00 -1.3530e+00 +1.4891e+00 +1.9170e+00 +2.9087e+00 -4.8511e+00
30696115 +8.663990109e+00 +8.663990109e+00 +4.858399011e+01 +4.858399011e+01 +3.5160e+00 -1.1259e+00 -1.4291e-01 -3.7953e-01 -6.3040e-01 +3.4173e+00 +3.3085e+00 -1.6352e+00 +3.4306e+00 +3.0294e+00 +2.1430e+00 +3.1824e-01 +6.4695e-02 +3.9456e-01 -1.5334e+00 +1.9504e-01 +1.1887e-02 -8.9548e-01 +7.4435e-02 -3.9103e+00
47550668 +6.877800822e+00 +6.877800822e+00 +4.679780082e+01 +4.679780082e+01 +4.9857e+00 -3.0677e+00 +3.0438e+00 -3.8451e+00 -2.1053e+00 -9.8352e-02 +2.0789e+00 +1.9035e-01 +2.0311e+00 +3.7056e+00 -1.4410e+00 -1.3454e+00 -3.5850e-01 +1.7643e+00 -1.4687e+00 +9.9789e-01 +1.2851e-01 +9.7518e-01 +1.9818e-01 -2.7628e+00
110842973 +5.332959554e+00 +5.332959554e+00 +4.525295955e+01 +4.525295955e+01 +4.5124e+00 -9.9832e-01 +1.5353e+00 -1.3193e+00 -1.1908e+00 +1.4870e+00 +2.2605e+00 -1.2036e+00 +3.4689e+00 +4.1332e+00 -2.2289e+00 +2.9476e-02 +1.4843e+00 -3.5966e-01 -1.2088e+00 +1.4276e+00 +9.2841e-01 +1.0284e+00 +1.6921e+00 -4.8640e+00
% function evaluation | noise-free fitness - Fopt (-5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.066312870e+02 +1.066312870e+02 +5.002128700e+01 +5.002128700e+01 -1.5664e+00 +2.7966e-02 +7.2235e-01 +2.7096e+00 +2.9184e+00 -1.0868e+00 -1.3870e+00 -1.8709e+00 -4.0395e+00 +4.6949e+00 +3.3974e+00 +4.1844e-01 +2.1841e+00 -1.0149e+00 +3.7065e+00 -3.4824e+00 +3.5631e+00 -1.9195e+00 +3.8471e+00 -3.6896e+00
8 +7.840396807e+01 +7.840396807e+01 +2.179396807e+01 +2.179396807e+01 +3.1285e+00 +6.9040e-01 -2.4192e-01 +1.9606e-01 -6.0168e-01 -1.0673e+00 +1.7795e+00 +1.6388e+00 -2.7906e+00 -4.1679e+00 -3.4225e+00 +4.9792e+00 +2.7526e+00 -1.4982e+00 +2.9988e+00 -3.2966e+00 -9.9873e-01 -4.7626e+00 -4.7167e+00 -4.0770e+00
13 +5.277780959e+01 +5.277780959e+01 -3.832190413e+00 -3.832190413e+00 +9.1072e-01 +3.7752e+00 +3.3624e+00 -3.6109e+00 +2.3251e+00 +3.7424e+00 -1.0649e+00 +1.4162e+00 -2.2983e+00 -3.5339e+00 +2.6044e+00 -3.6058e+00 +2.9076e+00 -5.7844e-01 -1.0921e+00 -4.2982e+00 -5.6343e-01 -2.3017e+00 -3.0126e+00 -3.6625e+00
31 +4.684009129e+01 +4.684009129e+01 -9.769908710e+00 -9.769908710e+00 +2.2018e+00 +7.7287e-01 +2.9561e+00 -2.7982e+00 -3.7445e+00 -9.4101e-01 -2.9556e-01 -6.5099e-01 -3.8615e+00 +4.6403e+00 -1.6549e+00 -1.9465e+00 -1.4063e+00 +1.4931e+00 -4.3188e+00 +4.6407e-01 -4.9184e+00 +1.8584e+00 -4.6565e+00 -9.7578e-01
33 +3.213475981e+01 +3.213475981e+01 -2.447524019e+01 -2.447524019e+01 -1.4148e+00 +2.5927e+00 -4.6070e+00 -2.9153e+00 -1.7424e+00 -5.9523e-01 +3.6899e+00 -9.2520e-01 -1.5303e+00 -1.7786e+00 +5.0757e-01 +2.0547e+00 +4.5309e-01 -3.8279e+00 -5.7741e-01 -1.4516e+00 -2.2565e+00 -2.8365e+00 -2.7375e+00 -1.9378e+00
189 +2.459063744e+01 +2.459063744e+01 -3.201936256e+01 -3.201936256e+01 -2.8904e-01 +3.6954e+00 +1.1910e+00 -2.5752e-02 -1.1621e+00 -2.9652e-01 +4.4873e-01 -4.0988e+00 -3.8621e+00 -1.1956e+00 +7.9936e-01 -5.0048e-02 -3.9299e+00 +1.7990e+00 +2.8369e+00 +2.1216e+00 -1.0315e+00 +1.6526e+00 -4.5222e+00 -7.0226e-02
5374 +1.984903609e+01 +1.984903609e+01 -3.676096391e+01 -3.676096391e+01 -1.5959e+00 +4.7979e+00 +2.5225e+00 -2.6456e+00 -9.5645e-01 -1.4511e+00 +2.3256e+00 -2.6872e+00 -4.4392e+00 +4.6985e+00 -4.2109e+00 -3.0875e+00 +3.8152e+00 -2.9804e-01 -3.1889e+00 +1.4740e+00 +1.9267e+00 +3.0781e+00 -1.4866e+00 +1.0137e+00
32624 +1.085372707e+01 +1.085372707e+01 -4.575627293e+01 -4.575627293e+01 +1.9138e-01 +1.0355e+00 +2.2656e+00 -4.4810e+00 -3.0465e+00 -5.1580e-01 +1.3086e+00 -3.1387e+00 -2.2324e+00 -9.1114e-01 -4.2966e+00 -2.6919e-01 +3.6608e+00 +4.6453e-01 +1.7554e+00 +7.8155e-01 -1.4737e+00 -6.8220e-01 -1.3898e+00 -3.4292e+00
483654 +1.050277327e+01 +1.050277327e+01 -4.610722673e+01 -4.610722673e+01 -6.3607e-01 +2.1844e+00 +1.7957e+00 -3.4083e+00 -3.9043e+00 +1.4455e+00 +4.2082e+00 -3.3441e+00 -4.5074e+00 -1.9492e+00 -1.6649e+00 +1.0944e+00 -1.5167e-01 -8.5277e-01 +5.1148e-01 +5.5557e-01 +1.9024e-01 -1.9996e-01 -3.6586e+00 -2.9898e+00
1730015 +9.761319076e+00 +9.761319076e+00 -4.684868092e+01 -4.684868092e+01 +1.4999e+00 +1.8879e+00 +2.9077e+00 -4.3681e+00 -8.5659e-01 +2.9932e+00 +1.9282e+00 -2.4702e+00 -1.9784e+00 +4.3373e-01 -3.9791e+00 -5.4737e-01 +2.7659e+00 +1.8427e+00 +9.1227e-01 -6.8273e-01 -2.5759e+00 -1.2272e+00 -2.4734e+00 -4.7105e+00
21871729 +8.075924063e+00 +8.075924063e+00 -4.853407594e+01 -4.853407594e+01 +1.2595e-01 +2.7656e+00 +2.1158e+00 -8.7695e-01 -1.5228e+00 +2.6890e+00 +4.8156e+00 -2.2580e+00 -2.4078e+00 +9.1342e-01 -4.0981e+00 -1.9342e+00 +3.8296e+00 +2.4515e-01 -3.2134e+00 +1.6568e+00 +2.2200e-01 +3.8819e+00 -4.1936e+00 -2.4947e+00
94479505 +7.441590233e+00 +7.441590233e+00 -4.916840977e+01 -4.916840977e+01 +2.7901e-02 +1.4527e+00 +1.8185e+00 -2.9502e+00 -1.5767e+00 +2.9914e+00 +1.5179e+00 -2.1309e+00 -3.3314e+00 -3.1106e-01 -2.0946e+00 -3.8457e+00 +4.0734e+00 +9.2676e-01 -4.1714e+00 +1.1652e+00 -9.8543e-01 +2.9486e+00 -4.7220e+00 -3.7547e+00
% function evaluation | noise-free fitness - Fopt (-3.745400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.121427168e+02 +3.121427168e+02 -6.239728321e+01 -6.239728321e+01 +4.4865e-01 -2.9885e+00 +4.0389e+00 -4.5845e+00 +4.6916e+00 +3.2133e+00 -3.2732e+00 +1.1916e+00 -4.6692e+00 -4.0739e+00 -4.2969e+00 -1.3979e+00 +2.1723e+00 +4.4064e+00 +3.5196e+00 -4.5540e+00 -2.1567e+00 -3.5743e+00 +1.2715e+00 +4.2473e+00
2 +1.552725948e+02 +1.552725948e+02 -2.192674052e+02 -2.192674052e+02 -1.6491e+00 +4.1689e+00 -4.6707e+00 +3.4900e-01 +4.8833e+00 +4.8186e+00 +3.9350e+00 +4.7032e+00 +3.1595e+00 -3.6740e+00 +2.9712e+00 +3.1061e+00 +3.5737e+00 -1.8075e+00 -2.6239e+00 -1.2161e+00 -2.4441e+00 +1.6501e+00 -2.4935e+00 +3.3109e+00
3 +4.502779635e+01 +4.502779635e+01 -3.295122037e+02 -3.295122037e+02 -3.6830e+00 +2.8752e+00 -3.6441e+00 -1.2964e-01 -2.7945e+00 +5.4245e-01 -7.4774e-01 -1.1212e+00 -7.1480e-01 -2.9448e+00 -3.8193e+00 -2.3311e+00 -1.4867e+00 -2.6494e+00 -9.0810e-01 +1.0627e+00 +1.2456e+00 +1.8284e+00 +1.4927e+00 +3.3620e+00
113 +4.385359707e+01 +4.385359707e+01 -3.306864029e+02 -3.306864029e+02 +2.6210e-01 +2.4660e+00 -4.0174e+00 -3.5140e+00 -3.7627e+00 +1.7667e-01 +3.1821e+00 +1.7229e+00 -2.0186e+00 -2.4878e+00 -8.0037e-01 -1.4893e+00 +1.8582e+00 +1.2485e+00 +2.5337e-01 -3.4141e+00 +5.1789e-01 +4.2556e+00 -4.2932e+00 +5.6510e-01
163 +4.106092682e+01 +4.106092682e+01 -3.334790732e+02 -3.334790732e+02 -2.3160e+00 +7.1721e-01 +1.1861e+00 -3.9398e+00 -4.3713e-01 -1.7148e+00 +3.3823e+00 +6.6997e-01 -1.4704e+00 +3.1976e-01 -1.4150e+00 -1.7996e+00 -1.0871e+00 +1.9289e+00 -3.0113e+00 +9.6551e-02 +2.0173e+00 +1.9682e+00 -4.4886e+00 -2.5029e+00
194 +3.489940135e+01 +3.489940135e+01 -3.396405987e+02 -3.396405987e+02 -1.5495e+00 +5.8159e-01 -9.4443e-01 -7.1185e-01 -4.9897e-01 +2.5085e+00 +3.1884e+00 -1.3880e+00 -3.9819e+00 -2.1277e+00 -3.0698e+00 -2.1799e+00 -9.3839e-01 +2.4268e+00 -2.4515e+00 -4.0223e+00 -1.4066e+00 +1.2958e+00 -3.8748e+00 +3.2455e+00
336 +2.497404942e+01 +2.497404942e+01 -3.495659506e+02 -3.495659506e+02 -3.4383e+00 +1.2320e+00 -4.0621e+00 -1.6260e+00 -3.9119e+00 -4.7866e-01 -2.5304e+00 +4.1267e+00 +1.2727e+00 +4.3160e-01 +4.1379e+00 -1.6577e+00 -3.0656e+00 +1.1778e+00 -4.8003e+00 -3.6813e+00 +2.4416e-01 +4.3354e+00 +6.7548e-01 -1.9949e+00
1086 +2.314079244e+01 +2.314079244e+01 -3.513992076e+02 -3.513992076e+02 -3.5772e+00 -6.9844e-01 +1.5042e+00 -3.1883e+00 +1.6276e+00 +3.3334e+00 -2.0195e+00 +1.6148e+00 +1.7211e+00 -3.2493e+00 +2.3115e+00 -3.4892e+00 -1.6355e+00 +3.6658e+00 -4.3091e+00 -4.6977e+00 +1.4893e+00 +4.6570e+00 -3.7431e+00 +9.4372e-01
3390 +2.051421411e+01 +2.051421411e+01 -3.540257859e+02 -3.540257859e+02 -2.2200e+00 -1.9790e+00 -1.6054e+00 +8.7835e-02 +2.0094e+00 -3.1179e+00 +4.8704e+00 +1.9333e+00 -1.7010e+00 -2.2308e+00 +4.2149e+00 -1.2551e+00 -2.5582e-02 -2.9122e-01 -4.9611e+00 -3.3249e+00 -1.6382e+00 +4.5269e+00 +3.8243e+00 -8.1842e-01
8757 +1.241716625e+01 +1.241716625e+01 -3.621228337e+02 -3.621228337e+02 -2.5428e+00 +9.9881e-01 -4.1906e+00 -2.3908e+00 -2.1863e-01 +4.0570e+00 +2.0740e+00 -2.0747e-01 +1.9499e+00 -2.0002e+00 +4.9864e+00 -2.5647e-01 -3.3906e+00 +4.9420e-01 -3.2720e+00 +3.5552e-01 +2.7983e+00 +1.0076e+00 +8.9783e-01 +3.9379e-01
977456 +9.833306556e+00 +9.833306556e+00 -3.647066934e+02 -3.647066934e+02 -3.9642e+00 +1.2035e+00 -1.6566e+00 -2.5328e+00 -7.1936e-01 +2.7351e+00 -2.2490e+00 +4.9677e+00 +3.3074e+00 -1.4423e+00 +2.3641e+00 -2.7501e+00 -4.2141e+00 +4.4461e+00 -4.0797e+00 -4.3314e+00 +2.3995e-01 -1.2504e+00 +7.2935e-01 +1.0063e+00
4079828 +9.489849353e+00 +9.489849353e+00 -3.650501506e+02 -3.650501506e+02 -1.4360e+00 +2.0317e+00 -1.3631e+00 -8.1591e-01 -1.1558e+00 +2.0497e+00 +2.8711e+00 +3.6378e+00 +2.6123e+00 -2.1711e-01 +2.1676e+00 -4.3551e+00 -1.7918e+00 +4.4136e+00 -2.7324e+00 -4.7951e+00 -9.2371e-01 +4.2537e+00 -1.0225e+00 -1.3891e+00
26808354 +9.042022181e+00 +9.042022181e+00 -3.654979778e+02 -3.654979778e+02 -4.6155e+00 +1.8986e+00 -3.0716e+00 +5.2375e-01 +8.2490e-01 +5.8010e-01 +1.2325e+00 +2.0428e+00 -2.2899e+00 -5.6964e-01 +3.4636e+00 +7.3300e-01 -4.0379e+00 +3.0868e+00 -2.8700e+00 -4.9222e+00 -1.0244e+00 +3.8653e+00 +2.4255e-01 -1.3366e+00
57120972 +8.575790973e+00 +8.575790973e+00 -3.659642090e+02 -3.659642090e+02 -3.5642e+00 +1.5791e+00 -2.7544e+00 -6.7317e-01 +7.4157e-01 +2.9279e-01 +4.4922e+00 +4.2807e+00 +7.6354e-01 -8.6125e-01 +2.4024e+00 -3.1262e+00 -3.0874e+00 +4.5313e+00 -3.3734e+00 -2.5936e+00 -1.4395e+00 +3.4279e+00 +3.6251e+00 +2.2004e-01
59385230 +7.476010931e+00 +7.476010931e+00 -3.670639891e+02 -3.670639891e+02 -4.2271e+00 +4.4793e-01 -2.5684e+00 -1.3620e+00 +2.0583e+00 +1.8339e+00 -5.3291e-01 +2.7498e+00 +2.7663e+00 +9.8275e-01 +3.4804e+00 -9.6738e-01 -4.5720e+00 +2.3039e+00 -3.5037e+00 -2.7409e+00 -4.2042e-01 -1.2671e+00 -1.8822e+00 -2.6915e-01
% function evaluation | noise-free fitness - Fopt (6.596500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.567353581e+01 +6.567353581e+01 +7.253235358e+02 +7.253235358e+02 -2.3138e-01 +1.1183e+00 -3.4900e+00 +1.9730e+00 +2.6333e+00 -2.9413e+00 +1.4500e+00 +1.2388e+00 -2.9705e+00 +5.6969e-01 -4.2393e+00 +4.2324e+00 +4.2155e+00 -2.1915e+00 -3.3723e+00 +4.6280e-01 +2.4275e+00 +2.3669e+00 +4.3190e+00 +2.5709e-01
25 +5.854077555e+01 +5.854077555e+01 +7.181907756e+02 +7.181907756e+02 -3.7461e+00 -1.0521e-01 +7.1835e-01 -3.4500e+00 -1.8476e+00 -4.6667e-01 -4.1049e+00 -1.2833e+00 +3.7746e+00 +1.7700e+00 +2.6435e+00 -6.2332e-01 +2.4279e+00 +7.5771e-01 -4.1817e-01 +3.8594e+00 -3.2699e+00 +1.1655e+00 -5.2558e-01 +2.0449e+00
101 +2.893834226e+01 +2.893834226e+01 +6.885883423e+02 +6.885883423e+02 -3.7888e+00 +3.4713e+00 -3.5498e+00 -3.6369e-01 -2.2779e+00 -1.3929e+00 -4.0070e+00 -2.4432e+00 -7.4256e-01 -2.0266e+00 -4.4000e+00 -3.4904e+00 -2.4274e+00 -1.4578e+00 +2.7084e-01 -2.9734e+00 -1.5509e+00 +1.3675e+00 -3.8604e-02 +2.4432e+00
342 +2.241488086e+01 +2.241488086e+01 +6.820648809e+02 +6.820648809e+02 -7.3648e-01 -1.8740e+00 -4.5427e+00 +3.2177e+00 -1.2540e-02 -1.8534e+00 -2.7766e+00 +5.2011e-01 +2.2227e+00 +2.9277e+00 -1.3378e+00 -1.7873e+00 +2.4866e+00 -2.3615e+00 +1.6494e+00 +3.4441e+00 -9.0150e-01 +4.7102e+00 +6.3477e-01 +3.8920e+00
7854 +1.722076000e+01 +1.722076000e+01 +6.768707600e+02 +6.768707600e+02 -9.2450e-01 -4.9367e-01 +4.4388e+00 +3.5618e+00 -3.4402e+00 -7.7119e-01 -2.2662e+00 +1.5893e+00 +2.4186e+00 -4.3520e+00 -1.1987e+00 +2.3928e+00 +2.3812e+00 -4.0416e+00 +2.7601e+00 +1.8252e+00 +4.0615e+00 +2.0882e+00 +1.7949e+00 +4.9373e-01
67308 +1.252589996e+01 +1.252589996e+01 +6.721759000e+02 +6.721759000e+02 -3.4836e+00 -1.9504e+00 +3.3516e+00 +4.7024e+00 +6.1860e-01 +4.2333e+00 -4.1140e+00 +2.8816e+00 +1.8537e+00 -3.4011e+00 -1.6976e+00 +2.6907e+00 +2.9661e+00 -4.6349e+00 +1.6889e-01 +1.1642e+00 +3.1483e+00 +1.5969e+00 +2.8893e+00 +1.9131e+00
855768 +1.161542501e+01 +1.161542501e+01 +6.712654250e+02 +6.712654250e+02 -3.4111e+00 +5.3846e-01 +2.7350e+00 +3.3314e+00 +1.1319e+00 +1.7239e+00 -3.8122e+00 +2.6221e+00 -9.1572e-01 -3.1507e-01 -4.2333e+00 -2.7113e+00 +1.8333e+00 -2.6648e+00 +4.1630e+00 -9.9823e-01 +1.1132e+00 +3.1650e+00 +2.4895e+00 +2.6027e+00
1384697 +8.507843809e+00 +8.507843809e+00 +6.681578438e+02 +6.681578438e+02 -3.0439e+00 +2.0552e+00 +5.6562e-01 +3.2799e+00 -2.1487e+00 +2.5775e+00 -2.8039e+00 +3.4731e+00 +7.4185e-01 -4.8530e+00 -3.2859e-01 +9.2473e-01 +1.0491e+00 -2.2377e+00 +2.9980e+00 -1.1270e+00 +1.6136e+00 +4.8924e+00 +3.9977e+00 +8.6282e-01
19457456 +7.642010045e+00 +7.642010045e+00 +6.672920100e+02 +6.672920100e+02 -3.6673e+00 +3.8349e-01 +1.1186e+00 +4.5918e+00 -1.4489e+00 -2.6346e-01 -3.7516e+00 +3.4437e+00 +1.7057e+00 -2.6179e+00 -4.8994e-02 +1.9961e-01 -1.9849e+00 -4.0465e+00 +4.6471e+00 +1.6092e+00 +2.9988e+00 +3.4137e+00 +3.5250e+00 +1.2121e+00
50059363 +6.652573247e+00 +6.652573247e+00 +6.663025732e+02 +6.663025732e+02 -3.5094e+00 -1.4295e+00 +2.2426e+00 +3.7224e+00 +7.8214e-01 +1.8265e+00 -2.1643e+00 +3.4599e+00 +4.6049e-01 -7.1699e-01 +2.5916e-02 +1.7840e+00 -5.1354e-04 -3.0698e+00 +1.3604e+00 -2.3241e+00 +2.4745e+00 +1.9600e+00 +3.4484e+00 +2.2542e+00
% function evaluation | noise-free fitness - Fopt (-1.340000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.958400987e+02 +1.958400987e+02 +1.945000987e+02 +1.945000987e+02 +2.1136e+00 -2.9449e-01 +2.2302e+00 +2.8374e+00 +3.6528e+00 +2.6990e-01 +3.9131e+00 -7.4214e-01 -3.8475e+00 -2.6457e-01 +3.3205e+00 +3.7216e+00 -1.9645e+00 +8.8573e-01 +8.8060e-01 +2.9453e+00 +2.0340e+00 -1.0947e+00 -1.6158e+00 +4.4841e-01
11 +1.029004310e+02 +1.029004310e+02 +1.015604310e+02 +1.015604310e+02 +1.9699e+00 +3.5308e+00 +3.6866e+00 +3.3406e+00 -4.0368e+00 +3.7823e+00 +3.6613e+00 -4.4072e-01 -1.1863e+00 -9.6687e-01 -4.5207e+00 +3.3016e+00 +1.7293e+00 +3.5321e+00 -1.7329e+00 -2.9287e+00 -1.1005e+00 -2.2980e+00 -4.7366e+00 +1.0481e-02
35 +8.248722325e+01 +8.248722325e+01 +8.114722325e+01 +8.114722325e+01 -2.4278e-01 -2.6408e+00 -2.6112e-01 +2.0873e+00 +4.5610e-01 +2.5095e+00 -2.6139e-01 +8.7530e-01 +1.2115e+00 +4.2770e+00 -2.6399e-01 +1.5973e+00 -4.1887e+00 +3.7917e+00 +4.5599e+00 -3.1163e+00 -4.4483e+00 +5.9795e-01 -6.7783e-01 +1.7790e+00
52 +8.091256512e+01 +8.091256512e+01 +7.957256512e+01 +7.957256512e+01 -2.4169e+00 -1.6077e+00 +9.3349e-01 +2.9187e+00 -2.3250e+00 +5.6323e-01 -9.7765e-01 +9.8978e-01 +1.4647e+00 +4.3889e+00 -1.0989e+00 -2.6082e+00 -7.7141e-01 +8.6182e-01 +2.6514e+00 -3.2620e+00 +4.5305e+00 +4.3572e+00 -1.9538e+00 -1.8013e+00
63 +7.417795923e+01 +7.417795923e+01 +7.283795923e+01 +7.283795923e+01 -5.1230e-01 -3.7659e+00 -1.9768e-01 -2.4892e+00 -3.5569e+00 -3.8745e+00 -2.5919e+00 +4.0361e+00 -1.4742e+00 +3.9485e+00 -4.6651e-01 -2.8298e+00 +2.0412e+00 +2.6267e+00 -1.3692e+00 -2.0546e+00 -4.1416e+00 +3.1065e+00 +9.9476e-01 -2.3879e+00
64 +6.542558747e+01 +6.542558747e+01 +6.408558747e+01 +6.408558747e+01 +2.1901e+00 -1.6053e+00 +1.8004e+00 -2.1143e+00 +1.0216e+00 +2.8846e+00 +3.5024e+00 -4.8006e+00 +5.6866e-01 +4.0800e+00 -2.7631e-01 -2.3511e+00 +1.0606e+00 +3.2890e+00 -3.9093e+00 +2.5141e+00 -2.8255e+00 +1.1334e+00 -4.1047e+00 -3.0907e-01
88 +6.149573476e+01 +6.149573476e+01 +6.015573476e+01 +6.015573476e+01 +1.8072e+00 -3.0926e+00 -1.5544e+00 -1.8600e+00 +1.0759e+00 -1.0475e+00 +1.1655e+00 +1.9554e+00 +4.3967e+00 +4.6810e+00 +1.1065e+00 -3.4713e-01 +3.4461e+00 +3.0645e+00 -2.1866e+00 -4.6703e+00 +1.4270e+00 -1.8490e+00 -2.1382e+00 -2.6221e+00
90 +5.788291499e+01 +5.788291499e+01 +5.654291499e+01 +5.654291499e+01 +9.8379e-01 -2.4876e+00 +1.6817e+00 -2.4265e-02 -4.4711e+00 +9.3475e-02 -1.0236e+00 +3.6396e+00 +4.9314e+00 +2.3787e+00 -1.7300e+00 -3.7322e+00 -1.7717e+00 -2.0663e+00 +4.7883e+00 -5.0188e-01 -3.7833e+00 +4.6091e+00 +2.1320e+00 +3.5759e+00
135 +3.816957612e+01 +3.816957612e+01 +3.682957612e+01 +3.682957612e+01 +3.1108e+00 -3.5186e+00 +2.1508e-01 -1.8867e+00 +2.9114e+00 +4.4109e+00 +2.8072e+00 -3.7465e+00 +3.1097e+00 +1.8057e+00 -9.3756e-02 -4.6598e+00 +5.8359e-01 -1.7507e+00 -3.8497e+00 +1.7958e+00 -2.3621e+00 +2.4822e+00 +2.9531e+00 +1.5281e-01
873 +3.555621677e+01 +3.555621677e+01 +3.421621677e+01 +3.421621677e+01 +2.2246e+00 -3.6151e-01 -3.4932e-01 +3.3808e+00 -2.8111e+00 +2.9921e+00 -2.2610e+00 +1.4199e+00 +2.0575e+00 +1.2574e+00 -3.4405e+00 -2.4504e+00 -4.3088e+00 +2.7035e+00 -3.2330e+00 -2.7961e+00 +2.7970e+00 +4.0563e+00 +3.7841e+00 +2.4634e+00
1007 +3.487497194e+01 +3.487497194e+01 +3.353497194e+01 +3.353497194e+01 +3.4012e+00 +7.2411e-01 +2.1049e+00 -7.5534e-01 -4.0020e+00 +4.8417e+00 +1.8831e+00 -1.8741e+00 +3.9312e+00 +4.2694e+00 -1.1910e+00 +1.8884e+00 -4.8624e-01 +1.8995e+00 -1.6719e+00 -2.8778e+00 -2.4094e+00 -4.4449e+00 -3.8706e+00 -3.3672e+00
1770 +3.220427752e+01 +3.220427752e+01 +3.086427752e+01 +3.086427752e+01 +2.4000e+00 -8.3309e-01 -4.3224e+00 -2.7662e+00 +2.9378e+00 +4.9915e+00 +3.7453e+00 -2.7813e-01 -4.9919e-01 -1.4350e+00 -2.7837e+00 -2.1644e-01 -2.8424e+00 +2.2312e+00 -2.2605e+00 -4.8232e+00 -4.8772e+00 +3.1849e-01 +4.6431e-01 -2.9916e+00
3944 +2.334391310e+01 +2.334391310e+01 +2.200391310e+01 +2.200391310e+01 +2.2305e+00 -4.6582e-01 +3.1509e+00 +3.6453e+00 -3.4164e+00 +4.2488e+00 -1.9933e+00 +5.9120e-01 +4.5849e+00 +4.6403e+00 +1.6518e+00 +1.3675e+00 -4.5178e+00 +4.6365e-01 -4.0557e+00 +6.5118e-01 +2.5421e+00 +2.0217e-01 +1.5972e+00 -5.3242e-01
11225 +1.750664242e+01 +1.750664242e+01 +1.616664242e+01 +1.616664242e+01 +4.7844e+00 +4.8041e-01 -5.0716e-01 -3.3190e-01 -2.8536e+00 +2.1850e+00 +1.4724e-01 +7.2935e-01 +4.8502e+00 -6.9320e-01 +1.3807e-01 -4.5867e+00 -3.9155e+00 -4.4098e-02 -4.1482e+00 -1.5777e+00 -3.7212e+00 +3.8048e-01 -2.5772e-01 -3.1994e+00
51225 +1.557109592e+01 +1.557109592e+01 +1.423109592e+01 +1.423109592e+01 +4.2412e+00 -3.6939e-01 -4.6296e+00 -2.1403e+00 -1.8374e+00 +2.5225e+00 -7.4883e-01 +1.7568e+00 +2.0290e+00 +1.2703e+00 +8.1329e-01 -1.0555e+00 -4.3072e+00 -3.0584e+00 -3.5449e+00 -6.0853e-01 -1.2850e+00 +1.7733e+00 +2.4509e+00 -4.7440e+00
385281 +1.085602176e+01 +1.085602176e+01 +9.516021764e+00 +9.516021764e+00 +4.2085e+00 -2.4083e+00 -4.0046e+00 -2.8511e+00 -1.4272e+00 +3.2599e+00 +3.0496e+00 -1.3261e+00 +4.4959e+00 +4.7090e+00 +3.5312e+00 -3.1990e+00 -4.4196e+00 -2.0928e+00 -3.8114e+00 -1.8230e+00 -1.3397e+00 +2.3952e-01 +6.4487e-01 -1.1831e+00
