% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
102479 +6.352989968e+00 +6.352989968e+00 +4.353298997e+01 +4.353298997e+01 -3.1782e+00 -7.7856e-01 +2.3451e+00 -3.9900e-01 -4.9131e+00 -2.1915e+00 +9.1795e-01 -3.9149e+00 -2.8052e+00 +4.5853e+00 -2.3409e+00 -2.7265e+00 +2.7366e+00 +1.6711e-01 +4.4576e+00 -7.5837e-01 +1.3240e-01 -1.5095e+00 -8.9723e-01 -3.6918e-01
2087569 +6.082657144e+00 +6.082657144e+00 +4.326265714e+01 +4.326265714e+01 -4.8425e+00 -8.7568e-01 +4.6231e-01 +7.0833e-01 -2.2634e+00 -1.8943e+00 +1.0027e+00 -8.5679e-01 +3.2453e-01 +4.2243e+00 +1.2992e+00 -3.6260e+00 +4.0040e-01 -3.6171e+00 +4.0506e+00 +1.0785e+00 -8.5016e-01 +1.5454e-01 -1.0239e+00 +3.5861e+00
4628484 +5.222618942e+00 +5.222618942e+00 +4.240261894e+01 +4.240261894e+01 -4.9461e+00 +2.7993e+00 +7.2337e-01 -2.0596e-01 -2.4346e+00 +1.6041e-01 -1.6097e-01 -2.2714e+00 -2.9747e+00 +3.3652e+00 -1.3784e+00 -3.4766e+00 +6.8894e-01 -1.3392e+00 +3.7709e+00 -1.9840e+00 +1.6187e+00 -1.1635e+00 -1.8430e+00 -4.2581e-01
6065959 +4.778653473e+00 +4.778653473e+00 +4.195865347e+01 +4.195865347e+01 -3.3767e+00 +1.9909e+00 +1.4934e+00 -3.9082e-01 -3.9677e+00 -1.7176e+00 +7.2013e-02 -2.2484e+00 -7.2295e-02 +1.5472e+00 +3.1032e+00 -2.8845e+00 -1.0339e+00 +7.7334e-01 +4.1045e+00 -3.2580e-02 +2.2413e+00 -1.5006e+00 +3.8655e-01 +3.0443e+00
35749482 +4.052365671e+00 +4.052365671e+00 +4.123236567e+01 +4.123236567e+01 -2.8958e+00 +1.1918e+00 +3.3582e+00 -6.8946e-01 -2.5685e+00 +1.2040e+00 +1.6920e-01 -3.3544e+00 -9.7460e-01 +4.7038e+00 +1.3407e+00 -2.3114e+00 +1.2755e+00 -6.4170e-01 +3.2073e+00 -4.3985e-01 -1.2327e+00 -8.8732e-01 -2.3192e-01 +1.7350e+00
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.963823341e+01 +1.963823341e+01 -1.282617666e+02 -1.282617666e+02 +3.8015e-01 -3.0931e+00 +3.6329e-01 -3.1588e+00 +3.2894e+00 -4.0593e+00 -1.9816e+00 +3.7849e+00 -8.0022e-01 -3.1381e+00 +3.3423e+00 +4.9163e+00 -2.6924e+00 +3.6757e+00 -3.9904e+00 -1.1083e+00 +3.4522e-01 -4.2901e+00 -4.3464e+00 +3.1450e+00
3 +1.879387734e+01 +1.879387734e+01 -1.291061227e+02 -1.291061227e+02 -8.9132e-01 +2.0027e+00 +9.6544e-01 -4.5153e-01 +1.3286e+00 +4.2159e-01 -1.0209e+00 +3.4444e+00 -2.3287e+00 -1.9557e-01 +1.3679e+00 -3.6922e+00 +3.1313e-01 +8.2368e-01 +2.8455e+00 -3.4444e+00 +3.3060e-01 +6.6717e-01 -2.8301e+00 +3.5179e+00
17 +1.465845738e+01 +1.465845738e+01 -1.332415426e+02 -1.332415426e+02 +4.0768e-01 +1.7889e+00 +1.0312e+00 -5.6413e-01 +5.9453e-01 -1.9037e+00 +1.0690e+00 +4.4741e+00 -3.4359e+00 +2.9371e+00 -1.2201e+00 +4.7583e+00 -6.0641e-01 -1.2817e+00 -4.3066e+00 +4.3842e+00 -3.0805e+00 +2.4068e-01 +1.1971e+00 +2.1506e+00
180 +1.420597959e+01 +1.420597959e+01 -1.336940204e+02 -1.336940204e+02 -3.9327e+00 -3.5700e+00 -3.9787e+00 -8.3593e-01 +6.1558e-01 +2.2341e-01 -2.3257e+00 -4.3979e+00 +6.1706e-01 -8.2145e-02 -3.1583e-01 +3.7612e+00 +2.1424e+00 +7.0708e-01 +1.3750e+00 +8.2474e-01 -1.9670e+00 +3.5833e+00 +2.3719e-01 -3.4031e+00
510 +1.260847680e+01 +1.260847680e+01 -1.352915232e+02 -1.352915232e+02 -7.8282e-01 +4.2216e+00 +4.3065e+00 -1.3438e+00 -1.2922e+00 -3.2135e+00 -3.8947e+00 -2.5084e+00 -1.8829e+00 -3.7399e+00 -3.8179e+00 +2.2564e+00 -2.4262e+00 -3.7399e+00 -8.2899e-02 +3.0289e+00 -1.4435e-01 -4.2680e+00 -1.6359e+00 +1.7049e+00
850 +1.202272742e+01 +1.202272742e+01 -1.358772726e+02 -1.358772726e+02 +3.7657e-01 +5.7530e-01 +9.3208e-01 +1.8466e+00 +1.2966e+00 +3.5966e+00 -1.6939e+00 -1.3299e+00 -4.5671e+00 -2.0750e+00 -1.8027e+00 +1.8221e+00 +4.3165e+00 -1.7556e+00 -3.0567e+00 -3.9916e+00 -1.1947e+00 -8.4370e-01 -2.8946e+00 -8.7899e-01
1318 +1.132768602e+01 +1.132768602e+01 -1.365723140e+02 -1.365723140e+02 +8.4377e-01 +1.9909e+00 -1.0093e-01 +5.8086e-02 -1.6801e+00 -1.8426e-01 -3.0034e+00 -3.0889e+00 -3.8611e+00 +2.0891e+00 +2.9287e+00 +3.7700e+00 +1.9342e+00 -2.1921e+00 +1.8110e+00 +3.1031e-01 -2.0572e+00 +3.3515e+00 -7.5360e-02 -2.3776e+00
3242 +1.091628150e+01 +1.091628150e+01 -1.369837185e+02 -1.369837185e+02 +4.4134e+00 +9.5330e-01 -2.7434e+00 -4.9274e+00 -4.6841e+00 +4.8437e+00 +1.1271e+00 -1.7275e+00 -3.2353e+00 -1.1246e+00 -1.9983e+00 +3.9866e+00 +1.6441e+00 +1.9033e+00 +4.0766e+00 +9.0914e-01 -4.1581e+00 -2.7074e+00 -1.2101e+00 -1.5318e+00
4737 +8.743431172e+00 +8.743431172e+00 -1.391565688e+02 -1.391565688e+02 -2.0066e+00 +1.2821e+00 +9.3900e-01 -4.3024e+00 -6.4871e-01 -1.9549e+00 -1.3964e+00 +1.4421e+00 -3.9178e+00 +2.3898e-01 -3.7849e+00 -7.3256e-01 -7.8987e-01 -2.5100e+00 +8.9973e-01 +4.1202e+00 -4.6397e+00 -1.7756e+00 -4.3395e+00 +3.0941e+00
9143 +7.833586583e+00 +7.833586583e+00 -1.400664134e+02 -1.400664134e+02 -1.6200e-01 +9.2854e-01 -3.1644e+00 -1.3185e-01 -3.4285e+00 +2.9465e+00 -2.3938e+00 -3.9782e+00 -3.8919e+00 -3.0405e-01 -3.1717e+00 +3.8357e+00 +2.7787e+00 -1.9219e+00 -3.9664e-02 +2.9327e+00 -2.7797e+00 -1.7439e+00 -4.1643e+00 +3.9770e+00
83148 +7.067524479e+00 +7.067524479e+00 -1.408324755e+02 -1.408324755e+02 -2.2781e+00 -1.3230e+00 +9.1043e-01 -2.7953e-01 -1.9291e+00 +1.5985e-01 -4.1234e+00 -2.7988e+00 -4.6725e+00 +4.3081e+00 -4.6461e+00 +3.3696e+00 +3.1973e+00 -4.9366e-01 +1.6569e+00 +3.0940e+00 -3.7677e+00 +9.9816e-01 -4.4851e+00 +7.0632e-01
264233 +6.210111748e+00 +6.210111748e+00 -1.416898883e+02 -1.416898883e+02 +3.3186e+00 -3.1629e+00 -1.0425e+00 +5.7809e-01 -2.0240e+00 +1.0062e+00 -6.8341e-01 -2.6719e-03 -4.4488e+00 +1.6787e-01 -3.5237e+00 +4.8652e+00 +4.0426e+00 -4.8720e+00 -2.7058e+00 -1.1352e+00 -2.8107e+00 +7.7493e-02 -1.7932e+00 -1.8825e+00
2231412 +6.161280164e+00 +6.161280164e+00 -1.417387198e+02 -1.417387198e+02 +2.7749e+00 +1.4906e-01 +3.7731e-01 -2.4522e+00 -3.5510e+00 +6.6665e-01 -3.1578e+00 -2.3321e+00 -2.5841e+00 -3.3967e-01 -2.4000e+00 +4.3364e+00 -1.0597e+00 -4.5005e-01 -1.5609e-01 +2.0734e+00 -4.9315e+00 -3.5980e+00 -2.4668e+00 +2.0092e+00
10625548 +5.752228979e+00 +5.752228979e+00 -1.421477710e+02 -1.421477710e+02 -1.4765e+00 -1.7640e+00 -2.4911e+00 -8.5861e-01 -3.5008e+00 +4.9821e+00 -1.2390e+00 -3.3059e-01 -8.8464e-01 +2.7394e+00 -4.6273e+00 +3.7552e+00 +1.3109e+00 -2.2443e+00 +4.1384e-01 +2.4399e+00 -2.4208e+00 -2.3942e+00 -2.8239e+00 +1.3437e+00
10646216 +5.561415475e+00 +5.561415475e+00 -1.423385845e+02 -1.423385845e+02 -3.0891e+00 -6.8522e-01 +2.0239e+00 -2.9305e+00 -1.2708e+00 +2.1531e+00 -1.9083e+00 -1.5494e+00 -4.0983e+00 -1.4036e+00 -4.0322e+00 +3.1652e+00 -1.0774e+00 -3.0647e+00 +3.7922e+00 -3.2179e-01 -1.0874e+00 -2.4220e+00 -4.4631e+00 +2.7922e+00
13779565 +5.343812856e+00 +5.343812856e+00 -1.425561871e+02 -1.425561871e+02 +2.0603e+00 +9.8897e-01 -2.4142e-02 -2.2692e+00 +1.9688e-01 +3.4210e+00 -3.7765e+00 -3.2645e+00 -4.1555e+00 +2.8529e+00 -2.0379e+00 +1.0163e+00 -5.9956e-01 -4.3307e+00 -2.3850e+00 +4.7654e+00 -4.4912e+00 -1.7674e+00 -2.4165e+00 +4.2984e+00
15425508 +4.933785883e+00 +4.933785883e+00 -1.429662141e+02 -1.429662141e+02 -4.1870e+00 -1.2877e+00 +1.0163e+00 -1.7163e+00 -2.6140e+00 +8.2053e-01 +2.8259e-01 -1.7926e+00 -3.6730e+00 +3.2594e+00 -2.8977e+00 +1.9503e+00 -1.0877e+00 -1.9349e+00 +3.2494e+00 +7.5035e-01 -2.5570e+00 -2.9014e+00 -3.5273e+00 +2.4665e+00
67839058 +4.752950347e+00 +4.752950347e+00 -1.431470497e+02 -1.431470497e+02 -2.2912e+00 -4.4416e-01 +2.3996e+00 -2.2395e+00 -3.5921e-01 +2.5044e+00 -1.5208e+00 -3.1896e+00 -3.7177e+00 +2.9550e+00 -1.6137e+00 +2.3062e+00 -3.4673e+00 -3.8595e+00 +1.3202e+00 +1.3871e+00 -4.9529e+00 -3.5754e+00 -3.9957e+00 -6.6752e-01
% function evaluation | noise-free fitness - Fopt (2.173800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.580059134e+01 +3.580059134e+01 +2.531805913e+02 +2.531805913e+02 -3.8582e+00 +1.5252e+00 -4.0040e+00 +2.3312e+00 -3.1068e+00 -4.4778e+00 +4.8628e+00 +4.2368e+00 -5.6118e-01 +2.7236e+00 +1.3317e+00 +4.3243e+00 -3.6090e+00 -3.9473e+00 -1.2182e+00 -2.5521e+00 -1.1615e+00 -1.6180e+00 -9.0730e-01 +4.3753e+00
4 +3.458965037e+01 +3.458965037e+01 +2.519696504e+02 +2.519696504e+02 -1.8633e+00 +2.3081e+00 -3.2987e+00 +3.9293e+00 +8.3280e-01 -1.8580e+00 +3.7830e+00 +3.8861e+00 +4.9502e+00 +1.8974e-02 +9.6146e-01 -2.4415e+00 +2.6723e-01 +3.1219e+00 -8.3362e-01 -4.2579e+00 +4.8980e+00 +4.2236e+00 -3.4834e+00 -1.1379e+00
5 +3.333666115e+01 +3.333666115e+01 +2.507166612e+02 +2.507166612e+02 +3.5038e-01 +3.5198e+00 +4.9180e+00 -4.3622e+00 -4.1634e+00 -4.3245e+00 +1.4812e+00 -1.8833e+00 +9.8151e-01 +4.5080e+00 -9.2227e-01 -5.4883e-01 +3.0316e+00 +4.1579e+00 +5.1840e-01 -4.5765e-01 -1.2357e+00 +4.4552e+00 +2.3910e+00 -2.0624e+00
10 +2.404722445e+01 +2.404722445e+01 +2.414272244e+02 +2.414272244e+02 -3.9204e-01 -2.9446e+00 -7.1612e-01 -1.2925e+00 -2.3828e+00 +3.4190e+00 -1.0931e+00 -3.3211e+00 -3.8649e+00 -3.6793e+00 +2.6203e-01 +2.2565e+00 -1.4629e+00 +6.0947e-01 -3.1678e-01 +4.1510e+00 +4.2062e+00 +1.5364e+00 -3.9433e+00 -2.6738e+00
12 +1.283520291e+01 +1.283520291e+01 +2.302152029e+02 +2.302152029e+02 +4.3065e+00 -2.9150e+00 -4.9120e+00 -1.3029e+00 -1.5055e+00 -2.4004e+00 +1.7883e+00 +5.7934e-01 +5.7537e-01 -4.4561e+00 -2.9306e+00 -2.3101e+00 -8.6814e-01 -2.0029e+00 +4.0908e+00 +3.3097e+00 -6.2819e-01 +2.7152e+00 +4.4237e+00 -6.2014e-01
136 +9.656999241e+00 +9.656999241e+00 +2.270369992e+02 +2.270369992e+02 +2.5563e+00 -2.9649e+00 -4.3034e+00 +1.2612e+00 -3.7917e+00 +1.6429e-02 -2.1666e+00 -3.7478e+00 -4.7861e-01 +3.2170e+00 +4.3753e+00 -4.8584e+00 -3.1382e+00 +4.6027e+00 +3.0147e+00 -3.0415e+00 +9.0392e-01 +1.5116e+00 +3.9386e+00 +1.4236e+00
559 +9.149239023e+00 +9.149239023e+00 +2.265292390e+02 +2.265292390e+02 +2.5072e+00 -3.5148e+00 -3.8370e+00 -3.9015e-01 -2.4639e+00 -3.8955e+00 -1.8077e-01 +5.3134e-01 +3.5594e+00 -8.5316e-01 +4.0511e+00 -2.5801e+00 -1.3626e+00 -9.3848e-01 +4.0189e+00 -9.7346e-01 +1.2429e+00 +3.5074e+00 +1.2050e+00 -9.8859e-02
1183 +9.042156780e+00 +9.042156780e+00 +2.264221568e+02 +2.264221568e+02 +2.7499e+00 -2.6725e+00 -2.4475e+00 +2.7032e+00 -2.8758e+00 -1.7334e+00 -2.3097e+00 -3.3809e+00 +1.8572e+00 +8.4240e-01 -1.4174e+00 -3.6431e+00 -4.8948e+00 +1.2028e+00 +7.4707e-01 -4.0965e+00 +3.4537e-01 -1.0161e+00 +2.5281e+00 -3.3352e+00
16902 +7.733701565e+00 +7.733701565e+00 +2.251137016e+02 +2.251137016e+02 -1.1120e-01 +8.0208e-01 -4.7901e+00 -5.4323e-01 -3.4926e+00 -2.6105e+00 -9.2645e-01 -1.2485e+00 +3.3787e+00 -2.7207e+00 +1.5161e+00 -2.6357e+00 -3.3500e-01 -3.0561e+00 +8.2324e-01 -3.9341e+00 +3.3021e+00 +1.6695e+00 +1.1542e+00 +1.3824e+00
48945 +7.464006914e+00 +7.464006914e+00 +2.248440069e+02 +2.248440069e+02 +1.4150e+00 -2.4482e+00 -3.5129e+00 +4.7033e+00 -2.6685e+00 -6.6196e-01 -3.7032e-02 -8.1131e-01 +1.7852e+00 -1.2360e+00 +2.0285e+00 -1.2112e+00 -4.6993e+00 -4.3817e+00 +1.6025e+00 -3.7707e+00 +4.1112e+00 -7.6023e-01 +2.4012e+00 -2.3292e+00
253334 +7.051913944e+00 +7.051913944e+00 +2.244319139e+02 +2.244319139e+02 +2.2812e+00 -2.7482e+00 -6.2901e-01 +2.7957e+00 -2.0256e+00 +9.3766e-01 -6.3607e-01 +1.2856e+00 +2.0037e+00 -1.6995e+00 -2.2232e+00 -4.0345e+00 -2.9036e+00 -8.6850e-01 -7.6213e-01 -2.1425e+00 +3.9747e+00 +1.7170e+00 +1.2244e+00 -2.2503e+00
1306482 +6.794916513e+00 +6.794916513e+00 +2.241749165e+02 +2.241749165e+02 -1.6636e+00 -3.1289e+00 -3.3861e+00 +1.3246e+00 -3.4175e+00 -2.1405e+00 +2.8928e+00 -2.2390e-01 +2.2784e+00 -6.4629e-01 -1.5827e+00 -2.1544e+00 -3.2713e+00 +5.4744e-01 +1.6259e-01 -3.0505e+00 +2.3365e+00 +3.3093e+00 +4.8962e+00 +3.5073e+00
2018051 +6.405430102e+00 +6.405430102e+00 +2.237854301e+02 +2.237854301e+02 +2.5529e+00 -1.7566e+00 -2.2442e+00 +2.6494e+00 -2.5350e+00 -2.5159e+00 -2.2821e+00 -2.8830e-01 +2.7722e+00 -5.6962e-01 +1.4667e+00 -2.3317e+00 -4.7489e+00 +7.3036e-02 +1.9175e+00 -1.8077e+00 +2.6142e+00 +4.6973e+00 +4.6981e+00 +3.9072e-01
4543410 +5.854089778e+00 +5.854089778e+00 +2.232340898e+02 +2.232340898e+02 -1.2184e+00 -2.2844e+00 -2.8599e+00 -1.1192e+00 -6.2635e-01 +8.0787e-01 -9.7213e-01 -8.4881e-01 +7.7519e-01 -3.1255e+00 +1.9617e+00 -4.3748e+00 -1.8264e+00 -1.1542e+00 +3.6749e+00 -3.0156e-01 +2.3750e+00 +1.4079e+00 +1.5019e-02 -6.3515e-01
11782299 +5.599003682e+00 +5.599003682e+00 +2.229790037e+02 +2.229790037e+02 +9.3200e-01 -4.1411e+00 -2.1070e+00 +1.3743e+00 -3.9345e+00 -5.0332e-01 -1.0026e+00 +2.8415e+00 -2.0307e+00 -1.6922e+00 +3.3663e+00 -4.9672e+00 -4.3159e+00 -3.7011e+00 +4.5645e-01 -4.0647e+00 +2.1040e+00 -2.2853e+00 +4.5690e+00 +1.2997e+00
17263829 +5.420263380e+00 +5.420263380e+00 +2.228002634e+02 +2.228002634e+02 -1.7134e+00 -1.5823e+00 -3.0269e+00 -6.5296e-01 -2.9602e+00 -5.2316e-01 -3.3678e+00 +5.1540e-01 +1.4729e-01 -1.8910e+00 -2.8018e-01 -4.0543e+00 -3.4455e+00 +8.8741e-01 +1.1210e+00 -1.6738e+00 +2.1384e+00 +1.5954e+00 -4.9441e-01 -1.6900e-01
41417306 +5.098452214e+00 +5.098452214e+00 +2.224784522e+02 +2.224784522e+02 -1.7730e+00 -3.0327e+00 -3.7854e+00 -1.8740e-01 -1.3106e+00 -2.9329e-01 +1.2298e+00 -1.6405e+00 +1.3665e+00 +2.0008e+00 +1.6271e+00 -2.5880e+00 -2.5719e+00 -3.3462e+00 +1.3321e+00 -4.4578e+00 +1.5505e+00 +3.9785e+00 +2.2004e+00 +2.1241e+00
43055715 +4.952015808e+00 +4.952015808e+00 +2.223320158e+02 +2.223320158e+02 +8.2303e-01 -3.8666e+00 -3.7584e+00 +2.8725e+00 -2.2428e+00 -3.1665e+00 -1.2799e+00 -1.3228e+00 -1.6919e+00 -4.0444e-01 +2.3427e+00 -3.7855e-01 -3.8279e+00 +2.1266e-01 +1.1365e+00 -2.4662e+00 +2.2107e+00 +3.4088e+00 +1.5562e+00 +1.1210e+00
67789143 +4.633879168e+00 +4.633879168e+00 +2.220138792e+02 +2.220138792e+02 +3.1328e-01 -1.3666e+00 -2.4176e+00 +2.8838e+00 -2.0771e+00 -1.3754e+00 -1.9066e-01 +1.7108e+00 +1.7120e-01 +3.4050e-02 +1.8196e+00 -3.8233e+00 -3.3134e+00 -4.2520e-01 +1.7586e+00 -4.6134e+00 +5.4232e-01 +1.0544e+00 +3.2302e+00 +1.5418e-01
% function evaluation | noise-free fitness - Fopt (1.946900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.975427397e+01 +3.975427397e+01 +2.344442740e+02 +2.344442740e+02 +4.7735e+00 +3.7071e+00 +3.7453e+00 -5.8221e-01 +4.0831e+00 +3.8115e+00 +1.6661e+00 -7.6605e-01 +1.7210e+00 +6.8265e-01 -2.8744e+00 +1.9755e+00 +1.9959e+00 +1.8533e-01 +1.9317e+00 -1.5701e+00 +3.8481e-01 +1.2566e+00 +2.0319e+00 -1.8170e-01
3 +2.575034008e+01 +2.575034008e+01 +2.204403401e+02 +2.204403401e+02 -1.2515e+00 +2.4118e+00 +4.1321e+00 -3.8205e+00 +3.3709e-01 -4.8423e+00 -4.0732e+00 +1.9570e-01 +4.4598e+00 +2.8672e+00 -4.4042e+00 +2.0845e+00 +2.6182e+00 +2.9349e+00 +3.0011e+00 -3.3707e+00 +3.1526e+00 +1.1441e+00 -4.1391e+00 -7.0396e-01
4 +2.262419674e+01 +2.262419674e+01 +2.173141967e+02 +2.173141967e+02 +3.7564e+00 +3.0291e+00 +2.8783e-01 -2.1297e-02 -2.0662e+00 -4.8098e+00 +2.7228e+00 +2.0987e+00 -4.5935e+00 -6.4693e-01 +2.3150e+00 +3.1656e+00 +3.6705e+00 -3.7473e+00 -4.7279e+00 -3.7464e+00 -4.6786e+00 +2.3048e+00 +5.9652e-01 -8.4091e-01
8 +1.357811569e+01 +1.357811569e+01 +2.082681157e+02 +2.082681157e+02 -3.1228e+00 -3.3472e-01 +1.7592e+00 -2.9943e+00 -4.2784e+00 -3.6011e+00 +1.4653e+00 +1.7919e+00 -4.3286e+00 -3.0533e+00 -1.3968e+00 +3.9775e+00 -2.3789e+00 +4.8056e+00 +1.9796e+00 -1.5999e+00 +2.3207e+00 +2.5933e+00 -2.0248e+00 +1.1402e+00
396 +1.283098567e+01 +1.283098567e+01 +2.075209857e+02 +2.075209857e+02 -3.2268e+00 +1.3920e+00 +8.9470e-01 -3.2966e-01 +1.6410e-01 -4.1076e+00 +4.2132e-01 +2.5462e+00 +4.4803e+00 +4.0437e+00 -5.4077e-02 +2.9839e+00 -2.2776e+00 -1.7794e+00 +4.0243e+00 -2.8179e+00 +3.8073e+00 +2.5795e+00 +4.3236e+00 +1.2870e+00
715 +1.216153734e+01 +1.216153734e+01 +2.068515373e+02 +2.068515373e+02 -3.8456e+00 +2.3515e+00 +8.3017e-01 +1.2607e+00 -1.3981e+00 -4.4063e+00 -2.0204e+00 +3.1213e+00 -4.0304e+00 +2.8581e+00 -3.8741e+00 +1.0294e+00 -3.2718e+00 +2.9433e+00 -1.5152e+00 +2.3794e+00 +9.9438e-01 -2.6038e+00 -3.1191e-01 +1.7928e-01
1419 +9.608915091e+00 +9.608915091e+00 +2.042989151e+02 +2.042989151e+02 -4.0786e+00 -1.5757e+00 +1.8997e+00 +3.2933e+00 -1.9236e+00 +9.9099e-01 -2.3674e+00 +3.0935e+00 -4.4728e-01 -8.4948e-01 -2.2187e+00 +1.9460e+00 -3.4288e+00 +2.6100e+00 -3.6095e+00 +1.2391e+00 -1.0018e+00 -7.6331e-01 +3.9186e+00 +2.7619e+00
1732 +9.439224819e+00 +9.439224819e+00 +2.041292248e+02 +2.041292248e+02 -1.4541e+00 -6.4725e-01 +4.7784e+00 +2.1433e+00 -1.1482e+00 -3.1049e+00 +1.1582e+00 +1.4000e+00 -2.8114e+00 -2.9997e+00 -3.9671e+00 +1.8139e+00 +2.6515e+00 +3.5093e+00 -2.9267e+00 +2.2339e+00 +2.7189e+00 +6.5442e-01 +6.5940e-02 +1.0162e+00
5931 +8.705819893e+00 +8.705819893e+00 +2.033958199e+02 +2.033958199e+02 -4.1522e+00 -2.5722e+00 +5.5072e-01 +1.7290e+00 -4.6374e+00 -1.3555e+00 +2.2636e+00 +8.9704e-01 -3.2480e+00 -3.8096e-01 -2.2598e+00 -1.4439e-01 +5.2189e-01 -1.3877e-01 -1.7127e-01 +1.8703e+00 +3.6453e+00 -2.5096e+00 +2.6576e+00 +1.4164e+00
13836 +8.422938921e+00 +8.422938921e+00 +2.031129389e+02 +2.031129389e+02 -4.1441e+00 +8.9777e-01 -5.1874e-01 -2.6716e+00 -3.4041e+00 -2.5356e+00 +8.3830e-01 -1.2531e-01 +8.4829e-01 +3.7185e+00 +1.3580e-01 +4.6493e+00 -2.0895e+00 +3.1257e+00 -4.5437e+00 +2.9180e+00 -6.9522e-01 +1.9494e+00 -1.6447e-01 +2.2911e+00
23913 +8.249437098e+00 +8.249437098e+00 +2.029394371e+02 +2.029394371e+02 -3.9911e+00 +3.3205e+00 +1.0025e+00 -2.9757e-01 -3.0647e+00 -1.8143e+00 -2.3511e+00 +1.3054e+00 -3.2298e+00 +2.9342e+00 -2.0323e+00 +8.2171e-01 -4.3549e+00 +2.0458e+00 -4.2155e+00 +3.2842e-01 -1.5343e-01 -2.2666e+00 +6.9444e-01 +2.3715e+00
27252 +8.085683354e+00 +8.085683354e+00 +2.027756834e+02 +2.027756834e+02 -5.3022e-01 +2.0664e+00 +2.9748e+00 -2.3751e-01 -4.6455e+00 -4.5957e+00 +2.2293e+00 +3.7979e+00 -1.2668e+00 +4.8857e-02 -4.4157e+00 +2.3165e+00 -1.8467e+00 -2.4021e+00 -4.5586e+00 -3.3923e+00 -4.1949e-01 -2.8626e+00 +3.7423e+00 +3.5106e+00
44473 +6.592039399e+00 +6.592039399e+00 +2.012820394e+02 +2.012820394e+02 -4.0542e+00 +1.5503e+00 +2.0031e+00 -1.9015e+00 +2.2035e+00 -1.4611e+00 -1.1764e+00 +9.1645e-01 +1.1603e+00 -2.4224e-01 -3.0542e+00 +2.0858e+00 -2.5369e+00 +3.1046e+00 +1.1787e-02 -3.7764e-02 -1.6543e-02 +2.5431e+00 +3.3898e+00 +8.0297e-01
100909 +6.160048818e+00 +6.160048818e+00 +2.008500488e+02 +2.008500488e+02 -2.2086e+00 -1.6795e+00 -4.0105e-03 -1.9722e+00 -2.2836e+00 -1.0186e+00 +7.5242e-01 +9.3850e-01 -3.1204e-01 +2.8893e+00 +3.4590e-01 +3.4129e+00 +2.6714e+00 +3.4172e+00 -8.7264e-01 +3.4788e+00 +4.4725e+00 -3.3581e+00 +3.5080e+00 +1.4961e+00
2050924 +5.974047281e+00 +5.974047281e+00 +2.006640473e+02 +2.006640473e+02 -1.5772e+00 -3.2662e-01 +1.9897e+00 +2.8672e+00 +8.3814e-01 -1.4944e+00 +8.8272e-01 +3.3277e+00 -2.1682e+00 -2.0616e+00 -3.2320e+00 +4.0289e+00 +1.6044e+00 -1.7506e+00 -4.4516e+00 -2.7403e-01 -1.0986e+00 -1.0752e+00 +4.2071e+00 +1.9315e+00
3949040 +5.590457180e+00 +5.590457180e+00 +2.002804572e+02 +2.002804572e+02 -3.4048e+00 +3.2117e-01 +1.6682e+00 +2.3665e+00 +1.1984e+00 -4.8347e+00 -2.0096e-01 +4.2470e-01 -2.2813e+00 +1.5034e+00 -2.6273e+00 +2.8761e+00 +6.0378e-02 +2.0018e-01 -4.4680e+00 +2.6735e+00 +2.2010e+00 -2.9213e-01 +2.9975e+00 +2.8640e+00
8291814 +5.453243836e+00 +5.453243836e+00 +2.001432438e+02 +2.001432438e+02 -1.9018e-01 +8.1720e-01 +4.2103e+00 -3.6573e-01 -1.3270e+00 -2.8208e+00 -1.8877e+00 +1.9775e+00 -4.0032e+00 -8.0271e-01 -1.9833e+00 +9.9854e-01 -2.0112e+00 +6.6602e-02 -4.8895e+00 +4.8467e+00 +1.8334e+00 +2.0167e-01 +3.6103e+00 +4.7363e+00
17468475 +5.323068583e+00 +5.323068583e+00 +2.000130686e+02 +2.000130686e+02 -2.0488e+00 -1.1892e+00 +2.4483e+00 +1.1891e+00 -3.0646e+00 -1.7304e+00 -3.3227e+00 +1.8312e+00 -4.3159e-01 +3.0573e-01 -4.2366e-01 +2.6104e+00 +3.1186e-01 +2.9708e+00 -2.3037e+00 +3.0858e+00 +3.2778e+00 -3.8391e+00 +1.0213e+00 +2.4787e+00
23856081 +5.040205577e+00 +5.040205577e+00 +1.997302056e+02 +1.997302056e+02 -2.6575e+00 -1.5479e+00 +2.8882e+00 +3.1277e+00 -1.7174e+00 -2.4580e+00 +3.1215e+00 +2.8570e+00 -7.5590e-01 -1.7462e+00 +1.3656e+00 +4.2609e+00 -2.3430e+00 +1.9885e+00 -3.4201e+00 +1.4577e+00 +4.0139e+00 -3.0479e+00 +2.6449e+00 +1.4044e+00
