% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
174 +1.760148984e+03 +1.760148984e+03 +1.873458984e+03 +1.873458984e+03 +2.7152e+00 +8.1854e-01 +2.9884e+00 +1.9996e+00 +7.8541e-01 +5.8714e-01 +2.7762e+00 -2.2645e-01 +2.4105e+00 -2.8235e+00 +4.0256e+00 +2.6794e+00 -1.8058e+00 -2.8585e+00 -3.6530e+00 +3.5615e+00 +3.1603e+00 +4.2787e+00 -4.3151e+00 -1.4848e-01
977 +1.691970037e+03 +1.691970037e+03 +1.805280037e+03 +1.805280037e+03 +2.8157e+00 +2.1312e+00 +4.5941e+00 -3.1887e+00 +8.6815e-01 -3.8147e-01 -2.0632e+00 -3.1075e+00 +1.4975e-01 +2.5704e+00 -4.3402e+00 +3.6395e+00 +1.7534e+00 +3.6903e-01 -3.1541e+00 +4.3483e+00 +2.7552e+00 +2.7496e+00 -3.5909e+00 -4.8686e+00
1493 +1.652488362e+03 +1.652488362e+03 +1.765798362e+03 +1.765798362e+03 +1.3326e+00 +2.3341e+00 +1.9056e+00 +2.5221e+00 +2.4451e+00 -4.6271e-01 +5.8413e-01 -2.5942e+00 -1.0734e+00 -3.4284e+00 -4.5967e+00 +3.5886e+00 -1.9511e-02 -1.0666e+00 -3.5336e+00 +3.8880e+00 +4.2372e+00 +1.3088e+00 -1.2481e+00 +2.5317e-01
4284 +1.528996715e+03 +1.528996715e+03 +1.642306715e+03 +1.642306715e+03 +1.3461e+00 +2.9682e+00 -2.6039e+00 +1.8147e-01 +1.7662e+00 -4.0524e+00 +9.3218e-01 -3.2551e-01 +3.1355e+00 -2.0140e+00 -3.4140e+00 +9.2969e-01 -9.4327e-01 -2.0720e+00 +4.7371e+00 +3.8829e+00 +1.8598e+00 +1.0135e+00 +8.2995e-01 -3.2477e+00
5605 +1.459312296e+03 +1.459312296e+03 +1.572622296e+03 +1.572622296e+03 +3.8112e+00 +1.3730e+00 -1.2424e+00 -1.1997e-01 -1.4127e-01 -1.4419e+00 -3.0145e-01 -4.2927e+00 +3.5937e+00 +7.3608e-01 -7.0578e-01 +4.2994e+00 -1.6632e+00 +1.4917e+00 -2.1333e+00 +4.7377e+00 +5.5205e-01 +2.9619e+00 -4.7202e+00 +1.8431e+00
8481 +1.055709999e+03 +1.055709999e+03 +1.169019999e+03 +1.169019999e+03 +2.3972e+00 +3.8059e+00 +3.9133e+00 +1.9202e+00 +2.2602e+00 +6.3921e-01 +2.2504e-01 -4.9944e-01 +8.5305e-01 +2.4464e+00 -1.1110e+00 +3.9220e+00 -3.6935e-01 -2.1999e+00 -4.9194e+00 +1.7729e+00 +4.2093e+00 +1.2513e+00 -1.0997e+00 -1.8150e+00
2929772 +1.023843952e+03 +1.023843952e+03 +1.137153952e+03 +1.137153952e+03 -1.6997e+00 -7.4164e-01 +7.0780e-01 +2.9647e+00 +2.3023e+00 -1.4909e+00 +1.6733e+00 -2.0890e+00 -3.3899e-02 +1.1574e-01 -1.5542e+00 +2.9260e+00 -2.0579e+00 -1.3762e+00 -2.1631e+00 +3.8535e+00 +1.8069e+00 +2.9985e+00 -1.8493e+00 -2.7920e+00
3450167 +8.552267358e+02 +8.552267358e+02 +9.685367358e+02 +9.685367358e+02 +3.7678e+00 +2.4698e+00 -1.9952e+00 -1.3095e+00 -1.6272e+00 -3.4832e+00 -1.5286e+00 -2.3592e+00 +3.8240e+00 -1.0592e+00 +8.7362e-01 +3.1016e+00 -2.7876e+00 -3.0053e+00 +2.4240e+00 +4.8091e+00 +1.9464e+00 +7.1762e-01 -3.9571e+00 -3.8814e+00
50451148 +7.875597903e+02 +7.875597903e+02 +9.008697903e+02 +9.008697903e+02 +4.8406e+00 +3.9280e+00 +9.4711e-02 +5.7741e-04 -1.3419e+00 -1.8999e+00 -2.6218e+00 -1.7616e+00 +4.5687e+00 -1.2370e+00 +3.7964e-03 +3.3153e+00 -4.5057e+00 -7.4704e-01 +3.7076e-01 +4.6761e+00 +2.7955e+00 +3.1791e+00 -3.0459e+00 -1.2625e+00
54522754 +7.324720874e+02 +7.324720874e+02 +8.457820874e+02 +8.457820874e+02 +1.7259e+00 +4.0283e+00 -1.8587e+00 +1.3597e+00 +1.7302e+00 +3.2157e-01 -1.9102e+00 -5.7902e-01 +2.4849e+00 -1.3156e+00 -4.0603e-01 +2.8965e+00 -3.8882e+00 -1.2454e+00 -1.0248e+00 +3.7178e+00 +1.0264e+00 +1.4690e+00 -1.6596e+00 -2.2204e+00
% function evaluation | noise-free fitness - Fopt (-1.223200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.171987129e+03 +3.171987129e+03 +3.049667129e+03 +3.049667129e+03 -1.9579e+00 -4.2571e-01 +9.9917e-01 -4.0653e-01 +2.6905e+00 +2.4764e-01 -2.4533e+00 -2.9067e+00 -6.9613e-01 +3.4464e+00 +1.9924e+00 +4.4406e+00 +4.6072e+00 -5.8082e-01 -2.7685e+00 -1.2344e+00 -8.7650e-01 -4.6238e+00 +3.6895e+00 +1.6073e+00
2 +2.321562976e+03 +2.321562976e+03 +2.199242976e+03 +2.199242976e+03 -3.8861e+00 -4.1262e+00 -2.8994e+00 +1.9377e+00 -1.7695e-01 -3.4047e+00 -7.3799e-02 +7.3294e-01 +2.2690e+00 +3.7476e+00 +9.3563e-02 +3.1316e+00 -2.0613e+00 -3.6365e+00 +8.9483e-01 -3.5206e+00 +2.9036e+00 -8.4310e-01 -2.9312e+00 +4.0786e+00
10 +2.176700566e+03 +2.176700566e+03 +2.054380566e+03 +2.054380566e+03 +7.6975e-01 -4.7694e+00 -3.0636e+00 +2.6822e+00 +7.6130e-01 -3.6898e+00 -5.4825e-01 -3.1885e+00 +4.7502e+00 -2.3242e+00 +1.4324e+00 +2.0074e+00 +2.5733e+00 +4.3505e+00 +1.4344e+00 -2.1994e+00 +2.7903e+00 +1.5095e+00 +6.6089e-01 -5.2678e-01
45 +2.044683944e+03 +2.044683944e+03 +1.922363944e+03 +1.922363944e+03 -1.2063e+00 -3.9939e+00 +1.4489e+00 -5.1856e-01 +3.4334e+00 +1.9006e+00 +2.6763e-01 -1.5741e+00 -3.5094e+00 -4.3230e+00 +7.0896e-01 -6.6649e-01 -1.0890e+00 -2.2978e+00 +1.0526e+00 -4.1053e+00 +7.4131e-01 +2.9701e+00 +3.8998e+00 +1.7003e+00
455 +1.992089161e+03 +1.992089161e+03 +1.869769161e+03 +1.869769161e+03 +2.7429e-02 +1.9274e+00 -2.2176e+00 +4.8152e+00 +3.5795e+00 +4.4999e+00 -3.3429e+00 +2.3204e+00 -2.0378e-01 -4.0427e+00 -4.0009e-01 +1.6926e+00 +2.2031e+00 +3.6508e+00 +3.4791e+00 -1.0666e+00 +1.5363e+00 -6.4545e-01 -1.6144e+00 +7.4162e-01
787 +1.837887155e+03 +1.837887155e+03 +1.715567155e+03 +1.715567155e+03 -5.8731e-01 -8.1045e-01 +6.3511e-02 +4.8209e-01 +3.6060e+00 +1.7965e+00 +3.7299e-01 -4.5974e+00 -7.7467e-01 -4.0764e+00 -4.7433e-02 +2.7927e+00 -2.5456e+00 +3.1274e+00 +2.2720e+00 -4.2154e-01 +6.6731e-01 +3.0834e+00 -4.7874e+00 -3.2911e+00
1312 +1.814055181e+03 +1.814055181e+03 +1.691735181e+03 +1.691735181e+03 +2.8436e+00 -4.4156e+00 +2.1968e-01 -1.1633e+00 +4.3952e+00 +3.7199e+00 +2.6300e+00 -2.9617e+00 -6.1073e-01 -3.2403e-01 -3.7558e+00 +1.2124e+00 +2.7815e+00 +1.0209e+00 +2.1814e+00 -2.8639e+00 +7.0374e-01 +2.0361e+00 -2.3548e+00 +3.2366e+00
1723 +1.735251711e+03 +1.735251711e+03 +1.612931711e+03 +1.612931711e+03 -3.2463e+00 -4.7094e+00 -3.8610e+00 +1.7771e+00 +4.3914e+00 -3.1350e+00 -1.4668e+00 -3.0204e+00 +4.9697e+00 -1.0163e+00 -1.0191e+00 +2.6529e+00 +1.2212e+00 -3.5954e-01 +4.4725e+00 +4.4952e+00 +1.1738e+00 -7.9480e-03 +1.7538e+00 +4.7550e+00
2025 +1.525621345e+03 +1.525621345e+03 +1.403301345e+03 +1.403301345e+03 -1.9291e+00 +9.4808e-01 -2.8212e+00 +3.4000e+00 +3.0484e-01 +2.4299e+00 +1.3118e+00 -2.8361e+00 -8.9530e-01 -4.5118e+00 -2.4590e+00 +1.3542e+00 -2.4778e+00 +2.2884e+00 +4.4342e+00 +1.9671e+00 +3.3643e-02 +3.6122e+00 -1.8948e+00 +4.6636e-01
5773 +1.442693804e+03 +1.442693804e+03 +1.320373804e+03 +1.320373804e+03 -1.1785e+00 -2.6889e+00 -3.0091e+00 +3.5795e+00 +9.7172e-01 -4.4563e+00 -1.1249e+00 -1.3769e+00 +2.2211e+00 +4.1191e-01 -1.3050e+00 +1.9320e+00 +6.3171e-01 +2.0514e+00 +6.8979e-01 -1.2390e+00 +1.3125e+00 +2.8654e+00 -1.0708e+00 +4.1712e+00
59438 +1.328393426e+03 +1.328393426e+03 +1.206073426e+03 +1.206073426e+03 +1.6725e+00 -2.9920e+00 -2.7982e+00 +1.5733e+00 +1.9481e+00 +1.3150e+00 -1.8078e+00 -1.6930e+00 +2.2172e-01 -2.9448e+00 +1.0012e+00 +5.2892e-01 +7.4875e-01 +4.6598e+00 +2.6044e+00 +2.0606e+00 +3.2509e-01 +3.6334e+00 +2.8108e+00 +1.5627e+00
61691 +1.076428389e+03 +1.076428389e+03 +9.541083893e+02 +9.541083893e+02 -1.8922e-01 -3.5116e+00 -2.6095e+00 +4.3847e+00 +6.8717e-01 +2.2668e-01 -2.0002e+00 -2.6498e+00 +1.6899e+00 -2.6365e+00 -4.4818e+00 +3.0666e-01 -1.3335e+00 +1.2720e+00 +2.3969e+00 -2.0674e+00 +2.7097e+00 +2.5532e+00 -1.1542e-01 +1.8790e+00
310337 +1.051702000e+03 +1.051702000e+03 +9.293819999e+02 +9.293819999e+02 -1.3104e+00 -4.1173e+00 -2.8947e+00 +3.2074e+00 +2.7434e+00 +3.8001e-01 +7.7110e-02 -1.7205e+00 +1.9013e+00 -4.1654e+00 -2.2350e+00 +3.7504e-01 -3.7160e+00 +4.0720e+00 +3.1831e+00 -1.4099e-01 +6.1450e-01 +8.2935e-02 -2.2902e+00 +1.1766e+00
2838419 +9.193265828e+02 +9.193265828e+02 +7.970065828e+02 +7.970065828e+02 -2.0144e+00 -3.6148e+00 -3.1294e+00 -1.0837e-01 +8.9732e-01 -1.8959e-01 +2.8620e+00 +3.0598e-01 +6.4989e-01 -3.1569e+00 -5.0519e-01 +4.2505e+00 -4.7430e+00 +4.6663e+00 +3.2627e+00 +4.1425e+00 +1.0486e+00 +4.0331e+00 -1.4423e+00 +1.5007e+00
19189131 +8.982006502e+02 +8.982006502e+02 +7.758806502e+02 +7.758806502e+02 -2.5914e+00 -2.7271e+00 -1.3153e+00 +2.1339e+00 +2.7070e+00 +2.6177e+00 -1.2286e+00 -5.6941e-01 +3.5245e+00 -2.9829e+00 -2.9572e-01 +4.6953e+00 -3.5151e+00 +8.1455e-01 +1.0613e+00 +6.2342e-01 +1.3154e+00 +1.8495e+00 +4.8873e-01 +8.0664e-01
61328122 +8.691120719e+02 +8.691120719e+02 +7.467920719e+02 +7.467920719e+02 -9.5988e-01 -3.5802e+00 -2.7020e+00 +3.1774e+00 +1.7774e+00 +2.7176e-01 -1.4469e+00 +2.6547e-01 +2.6324e+00 -3.7918e+00 -3.4093e-01 +2.2573e+00 -7.9400e-01 -1.9101e-01 +4.0233e+00 -1.6371e+00 -7.6357e-02 +2.7199e+00 -7.1338e-01 +4.3174e+00
% function evaluation | noise-free fitness - Fopt (1.556000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.943020636e+03 +2.943020636e+03 +2.958580636e+03 +2.958580636e+03 -4.5771e+00 -2.9552e+00 +2.1466e+00 +8.0283e-01 -4.6640e+00 -3.5787e+00 +3.4330e+00 +8.9270e-01 -2.6578e+00 +5.5809e-01 -4.6797e+00 +3.8262e+00 +2.8036e+00 +4.7183e+00 -2.4735e+00 -3.3150e+00 -1.3684e+00 +4.0088e+00 +3.8925e+00 -1.9805e+00
3 +2.665782644e+03 +2.665782644e+03 +2.681342644e+03 +2.681342644e+03 -4.0219e+00 -4.7598e-02 -2.4809e+00 +1.5190e+00 -4.3151e+00 -1.0751e+00 -1.2622e+00 +4.1361e+00 +2.3067e+00 -1.3020e+00 +4.8063e+00 +1.0860e+00 -2.6982e+00 -4.6908e+00 -8.6955e-01 +2.2126e+00 -2.9630e+00 +3.4182e+00 +1.8766e+00 -1.2300e+00
5 +2.105879840e+03 +2.105879840e+03 +2.121439840e+03 +2.121439840e+03 -1.3545e+00 -4.4059e+00 +1.1144e+00 -3.4973e+00 -6.8921e-01 +2.2571e+00 +1.2684e+00 -3.5158e+00 +2.3574e-01 +2.7857e+00 +4.8271e+00 +2.7805e+00 +4.9768e+00 +1.7444e+00 +1.6286e+00 +2.0948e-01 -1.8579e+00 -4.1302e+00 +3.5261e+00 -3.2197e+00
180 +1.705010414e+03 +1.705010414e+03 +1.720570414e+03 +1.720570414e+03 -6.2107e-01 +4.8582e-02 +1.5378e+00 -1.0714e+00 +3.3498e+00 +1.4267e+00 +3.1631e+00 -1.0601e-01 +1.6109e+00 -6.6073e-01 +2.6167e+00 +2.7301e+00 -8.8088e-01 +9.3855e-02 -3.3584e-01 -4.5291e-01 +5.8792e-01 +4.4700e+00 -2.2016e+00 -1.9610e+00
1538 +1.621640897e+03 +1.621640897e+03 +1.637200897e+03 +1.637200897e+03 -2.5170e+00 +1.4562e+00 -2.2085e+00 -3.3707e+00 +3.7764e+00 -4.7644e-01 -1.6554e-01 -2.8651e+00 +2.5125e+00 -9.5716e-02 +4.9935e+00 +3.9855e+00 +2.3551e+00 +9.6872e-01 +4.7130e+00 -3.3687e-01 -2.1187e+00 -1.0705e+00 +2.8773e+00 +1.4918e+00
8447 +1.582649576e+03 +1.582649576e+03 +1.598209576e+03 +1.598209576e+03 -1.7347e-01 -2.0078e+00 +1.0829e+00 +6.2124e-01 +3.7065e+00 +2.2316e+00 +2.9949e+00 +4.7867e-01 +4.3451e+00 -1.7773e+00 +4.1080e+00 -5.3603e-01 -2.7418e+00 +1.9515e+00 -8.9775e-01 +2.9565e+00 -2.7851e+00 +5.2106e-02 +2.3938e+00 -4.8887e+00
9334 +1.476880715e+03 +1.476880715e+03 +1.492440715e+03 +1.492440715e+03 -7.7921e-01 -3.8588e+00 +8.9521e-01 +1.4617e+00 +1.1908e-01 -3.6032e+00 -1.4234e+00 -1.3125e-01 +3.4077e+00 -3.9421e+00 +1.0780e+00 +1.8054e+00 -3.7063e-01 +2.0739e+00 +3.4312e+00 -4.5356e-02 -2.9571e+00 +2.2927e+00 +2.6026e+00 +1.5065e+00
18050 +1.404549351e+03 +1.404549351e+03 +1.420109351e+03 +1.420109351e+03 -1.5959e+00 -7.4846e-01 +1.6608e+00 +8.1193e-03 -2.3650e+00 +1.8332e+00 -1.6471e+00 +2.2248e+00 +1.4509e+00 -3.2296e+00 +4.9488e+00 +2.5538e+00 +2.3673e+00 +2.1570e+00 +2.4625e+00 +2.4953e+00 +1.3985e-01 -4.0415e-01 +2.6730e+00 -1.0219e+00
18343 +1.379599436e+03 +1.379599436e+03 +1.395159436e+03 +1.395159436e+03 +2.1641e-01 -2.8402e-01 +1.3509e+00 +1.1611e+00 +2.9760e+00 +1.1097e+00 -3.1934e-01 -2.2330e+00 +2.6752e+00 -4.4070e+00 +3.6256e+00 +9.7052e-01 +1.9174e+00 +4.8347e+00 +1.9494e-01 -1.8011e+00 -2.9456e+00 +2.1697e+00 +7.3142e-01 +2.2179e+00
67745 +1.198751089e+03 +1.198751089e+03 +1.214311089e+03 +1.214311089e+03 -1.0497e+00 -3.4622e+00 +4.1811e+00 +2.3772e-01 +1.0714e+00 -1.1078e-01 -9.2599e-01 +9.8451e-01 +2.3304e+00 -2.6789e+00 +9.6315e-01 +3.7265e+00 +1.6552e+00 -1.3824e-01 +4.9294e+00 +2.8899e+00 -2.1429e+00 -2.9918e+00 +3.4685e+00 -1.7161e+00
184139 +9.163292326e+02 +9.163292326e+02 +9.318892326e+02 +9.318892326e+02 +9.0410e-01 -3.3749e+00 +4.3178e+00 -1.1227e+00 +3.2867e+00 +2.6232e+00 +5.0729e-01 -2.4615e-01 +3.6584e+00 -1.5659e+00 +5.4010e-01 +4.7170e+00 -8.3061e-02 +2.8024e+00 +1.9411e+00 +3.6401e+00 -1.9485e+00 +4.4158e+00 +3.1972e-01 -1.8564e+00
6200698 +9.113982390e+02 +9.113982390e+02 +9.269582390e+02 +9.269582390e+02 -1.2635e+00 -2.7587e-01 +2.9874e-01 -1.9945e+00 +4.7875e+00 +2.1303e+00 -1.5196e+00 -3.3927e-01 +2.3275e+00 -7.4191e-01 -8.8523e-01 +2.1834e+00 +5.9736e-01 +1.6171e+00 +1.7013e+00 +1.3823e+00 -6.5382e-01 +7.5249e-01 +1.2905e+00 -2.0032e+00
12566059 +8.751415107e+02 +8.751415107e+02 +8.907015107e+02 +8.907015107e+02 -5.4089e-01 +2.6108e-01 +7.3516e-01 -8.2704e-01 +3.1467e+00 +3.3439e+00 -3.5642e-01 -4.7994e-01 +3.3069e+00 -5.3148e-03 +4.9006e-01 +4.3155e+00 -6.4334e-01 +3.3814e+00 +4.7261e-01 +3.8700e+00 +1.9297e-01 +1.8469e+00 +9.0217e-01 -2.1851e+00
25428053 +8.373086332e+02 +8.373086332e+02 +8.528686332e+02 +8.528686332e+02 -5.1779e-01 -3.5553e+00 +6.5136e-01 -9.0410e-01 +4.3940e+00 +1.8227e+00 -1.5338e+00 -9.9396e-01 +1.5656e+00 -1.1623e+00 +8.9278e-01 +3.4834e+00 -3.4639e-01 +3.5172e+00 +1.5296e+00 +2.7653e+00 -3.7063e+00 +1.7761e+00 +2.7031e+00 +4.6975e-02
46191192 +8.130990341e+02 +8.130990341e+02 +8.286590341e+02 +8.286590341e+02 +7.3114e-01 -1.1707e+00 +1.2249e+00 -2.0187e+00 +4.9779e+00 +1.7473e+00 -2.0933e+00 -1.0839e-01 +2.3155e+00 -3.8859e+00 +1.0709e+00 +4.9014e+00 +7.5073e-01 +1.7842e+00 +1.9229e+00 +2.1322e+00 -8.2850e-01 +1.0415e+00 +1.2286e+00 -8.0663e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.370192278e+03 +2.370192278e+03 +3.370192278e+03 +3.370192278e+03 -1.8180e+00 -4.5542e+00 -3.6656e+00 +1.3267e+00 -3.5025e+00 -4.4615e+00 -3.4853e-02 +4.4629e+00 +2.2768e+00 +3.6246e-02 +3.8264e+00 +1.5758e+00 -2.2374e+00 +3.2315e+00 -1.5286e+00 -1.2075e+00 -3.1097e-01 +2.2911e+00 -3.6770e+00 +2.8661e+00
13 +2.276602700e+03 +2.276602700e+03 +3.276602700e+03 +3.276602700e+03 +4.9150e+00 -2.5044e+00 -1.6733e+00 +5.9932e-01 +2.9221e-01 +3.7652e+00 -8.2060e-01 +4.0717e+00 +1.0210e+00 +5.8840e-01 -6.8879e-01 -2.1539e+00 -4.6027e+00 +4.7385e+00 +6.0962e-01 +8.2185e-01 -3.7534e+00 -1.5895e+00 -7.2125e-02 +1.0665e+00
18 +2.085709090e+03 +2.085709090e+03 +3.085709090e+03 +3.085709090e+03 -2.2174e-01 -1.4376e-01 -2.9843e+00 +1.4110e+00 -4.5286e+00 -1.7240e+00 -5.7684e-01 +1.0367e+00 -4.9482e+00 +3.6508e+00 -1.2176e+00 -4.9155e+00 -3.8252e-03 +4.4276e+00 -4.9998e+00 -2.8814e+00 +1.1797e+00 +4.8238e+00 +3.3664e+00 +5.2709e-01
570 +1.929477275e+03 +1.929477275e+03 +2.929477275e+03 +2.929477275e+03 -1.4610e+00 -4.4126e+00 -2.1963e+00 +1.1110e+00 -8.0794e-01 -7.0484e-01 -2.5495e+00 +1.8046e-02 -2.0701e+00 +1.1595e+00 +1.7845e+00 +8.8253e-01 +1.6412e-01 +3.9941e+00 -1.2590e+00 +2.7434e+00 +2.6553e+00 +4.5028e+00 +4.6014e+00 +1.9932e+00
1653 +1.883388887e+03 +1.883388887e+03 +2.883388887e+03 +2.883388887e+03 -3.9891e+00 -2.3371e+00 -2.9068e+00 +1.7261e+00 -7.7594e-01 -4.2630e+00 +2.3282e+00 +4.8315e+00 -4.1685e+00 -1.6318e+00 +3.7903e+00 -4.1008e+00 -5.8093e-01 +2.0881e+00 -1.1017e+00 +4.5175e+00 +2.4291e+00 -3.9537e+00 -7.8160e-02 +9.3581e-01
3058 +1.735512336e+03 +1.735512336e+03 +2.735512336e+03 +2.735512336e+03 +1.1633e+00 -3.2705e+00 +3.3132e-01 -1.3023e+00 -4.0182e+00 +2.5506e+00 -7.4020e-01 -1.1644e+00 +1.6620e+00 +1.8048e-02 -3.2598e-03 -2.8774e+00 -4.8323e+00 +4.4112e+00 -4.4710e+00 -1.5315e+00 +3.2954e+00 +4.4168e+00 +6.8116e-01 +8.4289e-01
4616 +1.639885677e+03 +1.639885677e+03 +2.639885677e+03 +2.639885677e+03 -8.4414e-01 +2.7709e-01 +3.2099e+00 -7.8709e-01 -1.4508e-01 -8.5838e-02 +4.8998e+00 +3.6187e+00 -2.1323e+00 -1.0247e+00 +4.3183e-01 +1.3795e+00 -4.8443e+00 +2.8642e+00 -8.0905e-01 +1.7701e+00 +2.0209e+00 -2.4175e+00 +1.2818e+00 +1.1322e+00
8278 +1.594427770e+03 +1.594427770e+03 +2.594427770e+03 +2.594427770e+03 -1.2508e+00 +3.0686e+00 -1.3612e+00 +2.1687e+00 -1.8566e+00 +4.9821e-01 +4.8371e+00 +3.4586e+00 -4.5480e+00 -9.6426e-01 +3.8359e+00 -1.3479e+00 -3.8127e+00 +2.4836e+00 -3.5571e+00 -2.8559e+00 +3.1332e+00 -1.7271e+00 +1.7111e+00 +6.6049e-01
8397 +1.583070711e+03 +1.583070711e+03 +2.583070711e+03 +2.583070711e+03 +2.7393e+00 -2.8650e+00 +4.7925e-01 +1.4812e+00 -2.9893e+00 -1.2672e+00 +4.2329e-01 +2.0068e+00 -4.6642e+00 -2.6497e+00 +3.1012e+00 -4.3715e+00 -3.7779e+00 +2.7138e+00 +6.9678e-01 +2.9034e+00 +9.0001e-01 +7.7336e-01 +2.8894e+00 +2.7608e+00
20945 +1.473284075e+03 +1.473284075e+03 +2.473284075e+03 +2.473284075e+03 +1.5650e+00 -1.5383e+00 +3.4663e+00 +1.7503e+00 +4.0398e-01 +4.3973e+00 +2.2551e+00 +2.9638e+00 -4.6804e+00 -4.4356e+00 +1.4710e+00 -2.9973e+00 -2.0359e+00 +3.3309e+00 -3.7101e+00 +3.1643e+00 -4.5849e-02 -1.3468e+00 +3.3577e-01 +4.9836e+00
25980 +1.400348057e+03 +1.400348057e+03 +2.400348057e+03 +2.400348057e+03 +4.1210e-01 -1.0913e+00 -5.2454e-01 +4.4965e+00 -3.6223e-02 +1.0951e+00 +1.8436e+00 +3.6526e+00 -4.4685e+00 +1.5236e+00 +4.0057e+00 +3.1086e-01 +5.8184e-01 +9.6883e-01 -1.3447e+00 +2.9411e+00 +1.3805e+00 -1.3502e+00 +4.4070e+00 +2.9342e+00
28927 +1.299884818e+03 +1.299884818e+03 +2.299884818e+03 +2.299884818e+03 +2.6488e+00 -4.5073e+00 -8.3387e-01 +2.9809e+00 -1.5234e+00 +2.8243e+00 +2.7542e+00 -2.8526e+00 -1.4383e+00 -1.5914e+00 +3.5645e+00 -2.1449e+00 -4.3043e+00 +3.2084e+00 -3.1246e+00 +2.6997e+00 -4.4468e-01 +5.8369e-01 +3.2120e+00 +4.1625e+00
263424 +1.268668411e+03 +1.268668411e+03 +2.268668411e+03 +2.268668411e+03 -6.4126e-02 -2.3765e+00 -2.9498e-01 +1.5978e-01 -3.4531e+00 +6.6073e-01 +4.0477e+00 +2.2254e+00 -1.6644e+00 -1.4949e+00 +2.2121e+00 -1.3078e+00 -4.0517e+00 +2.9357e+00 -2.9401e+00 -7.5268e-01 +3.3102e+00 +1.3429e+00 +9.9552e-01 +7.4896e-02
353671 +1.104433575e+03 +1.104433575e+03 +2.104433575e+03 +2.104433575e+03 +7.5706e-01 -2.7171e+00 +9.1322e-01 +1.6092e+00 -6.8815e-01 +1.7102e+00 +4.6759e+00 +3.0644e+00 -2.2159e+00 +3.6582e-01 +2.3565e+00 -4.6872e+00 -1.0221e+00 +3.5353e+00 -2.9639e+00 +6.0022e-01 -1.4599e+00 -4.4967e-01 -2.9377e+00 +2.8275e-01
648536 +1.012608953e+03 +1.012608953e+03 +2.012608953e+03 +2.012608953e+03 -5.7136e-01 -3.4409e+00 -8.7912e-01 +4.9401e+00 +1.9124e+00 +2.7119e+00 +1.7124e+00 +3.4764e+00 -4.7739e+00 -2.6628e+00 +4.5882e+00 -4.9536e-01 -1.8973e+00 +1.7247e+00 -4.5518e+00 +3.9504e+00 +1.0846e+00 -3.6023e+00 +2.4321e-01 +2.5586e+00
36514855 +9.593657285e+02 +9.593657285e+02 +1.959365728e+03 +1.959365728e+03 +2.7456e+00 -3.7712e+00 -2.2315e+00 +4.6545e-01 -1.2339e+00 +2.8949e+00 +2.3864e+00 +3.0111e+00 -1.0150e-02 +1.5886e+00 +2.2798e+00 -4.4020e+00 -4.0643e+00 +3.5188e+00 -3.8628e-01 +8.5328e-01 +1.5058e+00 +2.2736e+00 -3.0371e-01 +2.4841e+00
63925625 +8.879633197e+02 +8.879633197e+02 +1.887963320e+03 +1.887963320e+03 +2.3936e+00 -2.5769e+00 -1.3041e+00 +2.9149e+00 +1.1483e+00 +2.9378e+00 +3.2495e+00 +4.1042e+00 -3.3924e+00 +5.0833e-01 +2.1727e+00 -2.8892e+00 -4.2115e+00 +1.6773e+00 -2.3399e+00 +1.7306e+00 +1.1543e+00 +2.4046e+00 +1.0735e+00 +3.2290e+00
70469899 +8.188632995e+02 +8.188632995e+02 +1.818863300e+03 +1.818863300e+03 +1.0204e+00 -2.0852e+00 -1.6662e-02 +2.5520e+00 +1.1087e+00 +4.3177e+00 +3.6181e+00 +3.3548e+00 -3.8625e+00 -1.1662e+00 +4.9155e+00 -1.4443e+00 -4.5620e+00 +3.0084e+00 -1.0152e+00 +1.7229e+00 +1.8437e-01 +1.5633e+00 +1.7345e+00 +2.3613e+00
94455389 +7.819487713e+02 +7.819487713e+02 +1.781948771e+03 +1.781948771e+03 +1.0271e+00 -2.5526e+00 -9.2275e-01 +4.5003e+00 -2.7845e-01 +5.2316e-01 +1.5999e+00 +2.2741e+00 -2.4685e+00 -1.1407e+00 +1.1248e+00 -3.2394e+00 -3.8792e+00 +4.9338e+00 -4.6014e+00 +2.7473e+00 +1.6955e+00 +1.3867e+00 +2.8795e+00 +3.3732e+00
% function evaluation | noise-free fitness - Fopt (1.177400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.557292878e+03 +4.557292878e+03 +4.675032878e+03 +4.675032878e+03 -2.5349e-01 +2.7506e+00 +2.9092e+00 -3.3729e+00 -1.4661e+00 -1.5579e+00 -4.7051e+00 -3.9845e+00 -4.6513e+00 +3.2133e+00 -6.6361e-01 +3.8669e+00 -2.2345e+00 +1.3602e+00 +5.4373e-02 +4.5257e+00 -3.5905e+00 +4.9918e+00 -3.7261e+00 +4.8772e+00
