% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.326331234e+07 +1.326331234e+07 +1.326363253e+07 +1.326363253e+07 +7.4244e-01 +1.5428e+00 +5.1347e-02 +3.7436e+00 +2.5662e+00 +9.0270e-01 -3.5132e+00 +7.8921e-02 +6.6818e-01 -2.6239e-01 -1.7835e+00 -2.2552e+00 +5.4879e-01 -2.9497e+00 +4.7924e+00 +9.5392e-01 -3.5208e+00 -1.9115e+00 +3.0732e+00 +3.6487e+00
6 +7.117255479e+06 +7.117255479e+06 +7.117575669e+06 +7.117575669e+06 +3.8721e+00 +4.6609e+00 +3.0431e+00 +4.4994e+00 +1.0041e+00 -3.8950e+00 +4.5343e+00 +4.7963e-01 -3.9216e+00 +1.6580e+00 +2.0671e-01 -8.8376e-01 -3.0517e+00 +1.2483e+00 -3.7399e+00 +1.7449e-01 +2.7384e+00 +4.9121e+00 +1.7252e+00 +2.4365e+00
7 +3.449345130e+06 +3.449345130e+06 +3.449665320e+06 +3.449665320e+06 +1.9264e+00 +1.1774e+00 -2.2966e+00 -1.5510e+00 +2.6419e+00 -3.4751e+00 +2.9471e+00 +5.2837e-01 +3.3201e+00 +4.4477e+00 -1.7755e+00 -1.6002e+00 +3.0485e+00 +3.2705e-01 +3.1339e-01 -1.5783e+00 +3.8576e+00 +1.1223e+00 +1.6340e+00 +9.5604e-02
38 +1.999950529e+06 +1.999950529e+06 +2.000270719e+06 +2.000270719e+06 -3.1300e+00 +3.6783e+00 +1.3715e+00 -4.8809e+00 -4.6278e+00 +2.6238e+00 -2.5575e+00 -1.2356e+00 -3.8560e+00 +2.2208e+00 -2.9091e+00 -4.6711e+00 +2.0584e-02 +2.3430e+00 -8.0775e-01 +1.8657e+00 +3.7436e+00 +2.9648e+00 +2.4281e+00 +1.7034e+00
95 +1.570558226e+06 +1.570558226e+06 +1.570878416e+06 +1.570878416e+06 +7.9899e-01 +5.4261e-01 +3.0184e+00 -5.2084e-01 +4.4241e+00 +2.4277e+00 -4.8127e-01 +2.4498e+00 -3.2697e+00 -1.7356e+00 -4.3183e-01 +1.5032e+00 -3.8966e+00 +2.5335e+00 +2.9136e+00 +1.5010e+00 +2.3606e+00 +1.9824e+00 +2.0300e+00 +8.0957e-01
685 +6.799284187e+05 +6.799284187e+05 +6.802486087e+05 +6.802486087e+05 -5.7477e-01 +4.8303e+00 +1.5962e+00 +1.7804e+00 -4.1117e+00 -1.8101e+00 +1.0460e+00 -1.4568e-01 -3.3375e+00 -2.2858e+00 +7.5506e-01 +2.5016e+00 +3.8200e+00 -4.6206e+00 -3.1922e-01 +4.1755e+00 +4.0513e+00 +1.1346e+00 +1.8340e+00 +1.1987e+00
2484 +2.902995978e+05 +2.902995978e+05 +2.906197878e+05 +2.906197878e+05 -4.2942e+00 +4.7016e-01 -2.5326e+00 -2.1041e+00 -2.8539e-01 -3.7316e+00 -4.8997e+00 +4.7189e+00 +8.0533e-01 -3.4992e+00 +3.7584e+00 -1.0842e+00 -1.8232e+00 -7.8520e-01 +2.4920e-01 +2.5186e+00 +3.9946e+00 +2.7554e-01 +2.8918e+00 +1.4945e+00
2633 +2.814959950e+05 +2.814959950e+05 +2.818161850e+05 +2.818161850e+05 +3.9474e+00 +4.0737e+00 +3.3101e+00 -3.4573e+00 -9.5899e-01 -2.8740e+00 +3.5990e+00 -3.0363e+00 +3.6162e+00 -7.2700e-01 -6.3525e-01 +1.7096e+00 +6.9452e-01 -6.6318e-01 +1.7810e+00 +9.7948e-01 +3.7582e+00 +5.9947e-01 +2.8041e+00 +1.1408e+00
571567 +2.150724838e+05 +2.150724838e+05 +2.153926738e+05 +2.153926738e+05 -1.5350e+00 +3.3180e+00 +8.4130e-01 -1.8190e+00 -1.4823e+00 +2.2012e+00 +2.9097e+00 +2.1257e+00 +3.1887e+00 +3.6626e+00 -1.1868e+00 -1.1896e+00 +1.9665e+00 -2.4506e+00 +1.5479e+00 +2.2847e+00 +3.6098e+00 -3.6356e-02 +2.4899e+00 +1.4753e+00
3442214 +1.198949046e+05 +1.198949046e+05 +1.202150946e+05 +1.202150946e+05 +3.7049e+00 -5.0208e-01 +1.7325e+00 +1.6129e+00 +4.5933e+00 +3.0899e+00 +4.6207e+00 +2.8063e+00 -7.4913e-02 +2.6365e+00 -4.2438e+00 +4.1548e+00 -1.9731e-01 +4.3036e-01 +1.4505e+00 +2.8979e+00 +3.5390e+00 +5.8857e-01 +2.5195e+00 +1.4144e+00
8284223 +7.852374952e+04 +7.852374952e+04 +7.884393952e+04 +7.884393952e+04 +3.1827e+00 +2.8206e+00 -2.9514e+00 +1.9126e+00 +1.0351e+00 -1.2494e+00 +3.6028e+00 +5.0871e-01 -4.5605e+00 -2.7804e-01 -2.7720e+00 -1.7333e-01 -1.3118e+00 -1.6794e+00 +1.1820e+00 +3.0812e+00 +3.4512e+00 +6.6361e-01 +2.4641e+00 +1.2863e+00
118767244 +6.861900626e+04 +6.861900626e+04 +6.893919626e+04 +6.893919626e+04 -1.7525e+00 +4.2542e+00 -2.1754e-01 -4.9107e+00 -2.0670e+00 +2.4853e+00 -2.3841e+00 -2.9662e+00 -4.2553e+00 -1.9609e+00 +2.3972e+00 +1.8705e-02 +9.6801e-01 -1.0373e+00 +1.8015e+00 +2.7552e+00 +3.7181e+00 +8.7041e-01 +2.6088e+00 +1.3036e+00
% function evaluation | noise-free fitness - Fopt (-1.042400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.802012208e+07 +1.802012208e+07 +1.802001784e+07 +1.802001784e+07 -3.9090e+00 -2.3566e+00 -4.2089e+00 -1.1729e+00 -4.6160e+00 -2.2527e+00 +1.3705e+00 -3.4447e+00 -2.4839e+00 -1.4269e+00 +9.1834e-01 -2.7118e+00 +9.6684e-01 +3.4197e+00 +3.1348e+00 +2.9261e+00 +2.2282e+00 +4.0225e+00 -1.2382e+00 -2.4353e+00
13 +1.290184303e+07 +1.290184303e+07 +1.290173879e+07 +1.290173879e+07 +7.6985e-01 -2.8628e+00 +4.2886e+00 +2.7146e+00 -1.8629e-01 +4.1791e-01 +2.7280e+00 +5.0619e-01 -4.4368e+00 +2.9296e+00 -1.7464e-01 +8.8511e-02 -4.6306e+00 +4.8428e+00 -1.3615e+00 +3.4723e+00 +6.7509e-01 -1.9096e+00 +4.4435e+00 -3.8212e+00
31 +6.246033753e+06 +6.246033753e+06 +6.245929513e+06 +6.245929513e+06 -2.4864e+00 -3.8531e+00 +4.8978e+00 -1.7889e+00 +2.3011e+00 -4.5658e+00 +1.4442e+00 -1.3674e+00 +1.4777e+00 -3.9356e-01 +1.1195e+00 -2.6971e+00 -7.1725e-01 +9.3875e-02 -2.9245e+00 +2.2255e+00 +1.6307e+00 -1.4046e+00 -8.0171e-01 -2.8625e+00
33 +5.980430044e+06 +5.980430044e+06 +5.980325804e+06 +5.980325804e+06 -4.8274e+00 +3.5008e+00 -4.1421e+00 +3.4085e+00 +2.6136e+00 -2.6385e+00 -2.8659e+00 -4.9957e-01 +3.7160e+00 +8.7020e-01 -4.4621e+00 +1.6961e+00 -3.9294e+00 -4.1914e+00 +2.4865e+00 -3.8709e+00 -2.1228e+00 -3.0030e+00 +9.3660e-01 -2.6399e+00
160 +3.772300463e+06 +3.772300463e+06 +3.772196223e+06 +3.772196223e+06 -4.9538e+00 +1.1385e-01 +1.6672e-01 +2.4924e+00 +3.5271e+00 -7.5296e-01 +4.5657e-01 +3.8331e+00 +1.7375e+00 +4.9762e+00 +1.9473e+00 +3.6370e+00 +2.3889e+00 +3.7889e+00 +2.7618e+00 -9.4654e-01 +4.6074e+00 -1.4723e+00 +2.5506e+00 -4.6556e+00
250 +1.617278527e+06 +1.617278527e+06 +1.617174287e+06 +1.617174287e+06 +1.2290e+00 -2.9602e-01 +4.9335e-01 -4.2694e+00 -4.0205e+00 -1.7196e+00 -2.9700e+00 -4.9335e+00 -2.4578e+00 -2.4894e+00 +2.7483e-01 +2.1982e+00 -1.8905e+00 +4.0139e+00 +3.1867e+00 -1.2504e+00 +1.7781e+00 -2.9124e+00 -3.0464e-01 -3.9643e+00
704 +1.161090115e+06 +1.161090115e+06 +1.160985875e+06 +1.160985875e+06 -5.8326e-01 -1.6758e+00 -4.8175e-01 +5.1439e-01 +4.9300e+00 -4.2198e+00 +2.6931e+00 +4.2734e+00 +2.6809e+00 -1.8521e+00 +3.3663e-01 -8.0189e-02 -1.4325e+00 +3.2344e+00 +1.7340e+00 -1.2480e+00 +4.7248e+00 -2.6302e+00 +2.5555e-01 -4.5322e+00
3638 +6.311382017e+05 +6.311382017e+05 +6.310339617e+05 +6.310339617e+05 +1.5886e+00 +3.1498e+00 -6.1979e-01 +1.4662e+00 +1.3518e+00 +1.2208e+00 +4.6664e+00 -4.4008e+00 -1.9998e+00 -4.4073e+00 -2.6001e+00 +1.8761e+00 +7.3428e-02 -4.6936e+00 +1.0365e+00 -4.1711e+00 +3.9054e+00 -2.0367e+00 +9.9244e-01 -3.6174e+00
6067 +5.981373383e+05 +5.981373383e+05 +5.980330983e+05 +5.980330983e+05 +3.7874e+00 +3.0171e+00 -4.9018e+00 +4.6951e-01 -4.3758e+00 +4.1328e+00 +2.9623e+00 -1.0922e+00 +2.8435e+00 -1.5684e+00 +4.4317e+00 +2.6759e+00 +2.0501e-02 -8.9686e-01 +1.6482e+00 -4.7168e+00 +3.6676e+00 -1.6379e+00 -5.7217e-02 -3.9271e+00
18744 +2.741313163e+05 +2.741313163e+05 +2.740270763e+05 +2.740270763e+05 -1.7556e+00 -4.7425e+00 -4.4142e+00 +1.0503e+00 -1.3452e+00 +3.1289e+00 +2.2489e+00 +5.4625e-01 +3.1211e+00 -2.9721e+00 +2.5812e+00 +8.7001e-01 +1.9353e+00 -1.1147e-01 +2.8698e+00 -4.2488e+00 +3.9569e+00 -2.7597e+00 +7.6579e-01 -4.1139e+00
67168 +2.382515217e+05 +2.382515217e+05 +2.381472817e+05 +2.381472817e+05 -3.9171e+00 +1.7119e+00 -1.6019e+00 +1.0940e+00 +3.8911e+00 +2.4906e+00 -4.6233e-01 +4.3377e+00 -1.9333e+00 -2.2736e-01 +2.5222e+00 +1.3667e+00 -4.6953e+00 +1.5203e+00 +3.2949e+00 -2.8702e+00 +3.4871e+00 -2.6089e+00 +6.2706e-01 -3.9112e+00
1392877 +1.843033100e+05 +1.843033100e+05 +1.841990700e+05 +1.841990700e+05 +1.7273e-01 -2.2286e+00 -3.2527e+00 +5.8183e-01 +4.4357e+00 +4.6763e+00 +1.1052e+00 +4.3454e+00 +7.9712e-01 -3.4082e+00 -3.1973e+00 -1.3456e+00 -9.6313e-01 -1.9561e+00 +3.8143e+00 -3.9925e+00 +3.9219e+00 -3.1676e+00 +7.6284e-01 -4.0026e+00
2128491 +1.724222357e+05 +1.724222357e+05 +1.723179957e+05 +1.723179957e+05 -2.4330e+00 -2.6389e+00 -2.2836e-02 +4.6799e+00 +1.0792e+00 -3.4441e+00 -4.0655e+00 -2.9536e+00 -3.6580e+00 -6.2512e-01 -4.0844e+00 +3.5316e+00 -3.0114e+00 -8.6650e-01 +2.6540e+00 -3.8323e+00 +3.7414e+00 -1.9806e+00 +4.5931e-01 -3.9522e+00
5995929 +1.108851710e+05 +1.108851710e+05 +1.107809310e+05 +1.107809310e+05 -2.7336e+00 +2.1577e+00 +1.5635e+00 +4.0634e+00 -4.6805e+00 -2.4427e+00 +1.1191e+00 +1.3186e+00 +4.4215e+00 -4.6467e+00 +2.2971e+00 +3.1632e+00 +5.6248e-01 -7.8159e-01 +3.1630e+00 -3.7953e+00 +3.9514e+00 -2.4702e+00 +5.4044e-01 -3.7745e+00
55708586 +1.071935160e+05 +1.071935160e+05 +1.070892760e+05 +1.070892760e+05 -1.2554e-01 +3.7078e+00 +4.9190e+00 +1.9667e+00 +5.0945e-01 +4.9732e+00 -7.3613e-01 +1.5025e-01 -7.8995e-01 -1.9018e+00 -7.9619e-01 +8.3995e-01 -4.4566e+00 -1.9098e+00 +3.2575e+00 -3.7604e+00 +4.1018e+00 -2.2962e+00 +6.9479e-01 -4.0785e+00
84135972 +8.073791293e+04 +8.073791293e+04 +8.063367293e+04 +8.063367293e+04 -3.0813e+00 +6.7764e-01 +1.0005e+00 +1.8556e-01 -6.4378e-01 +3.1661e+00 -1.3830e+00 -3.2691e+00 -1.2846e+00 -4.5135e+00 -4.4360e-01 +3.2040e+00 -2.3337e+00 -1.3662e+00 +3.1120e+00 -3.5189e+00 +4.0690e+00 -2.7881e+00 +3.8400e-01 -3.7477e+00
% function evaluation | noise-free fitness - Fopt (-4.791000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.324792892e+07 +3.324792892e+07 +3.324788101e+07 +3.324788101e+07 -3.2543e+00 +4.9139e-01 -1.2351e+00 +3.4885e+00 +1.0723e+00 -1.8971e+00 +4.2432e+00 -6.7633e-01 -3.6460e+00 -2.6989e+00 +3.5893e+00 -1.2583e+00 -1.7272e+00 +3.2416e+00 +5.5908e-01 -4.3676e+00 +3.2753e+00 -6.4910e-01 -4.6799e+00 -3.2229e+00
2 +1.608853833e+07 +1.608853833e+07 +1.608849042e+07 +1.608849042e+07 +1.6068e+00 +2.7743e+00 +3.9341e+00 -4.4540e+00 -9.6873e-01 +4.4423e+00 -9.6853e-01 +1.2046e+00 -3.1564e+00 -6.5155e-02 +3.4960e+00 -4.3138e+00 -1.0568e+00 -4.8660e+00 -3.4715e+00 -1.8248e+00 +1.1488e+00 +2.9375e+00 -4.7841e+00 +8.8568e-01
3 +9.659767558e+06 +9.659767558e+06 +9.659719648e+06 +9.659719648e+06 -3.9447e+00 -4.4330e+00 +8.8737e-01 -1.3671e+00 -3.8561e+00 -4.8818e+00 +1.8983e+00 -4.8389e+00 +2.3258e+00 -9.5940e-01 -1.3501e+00 -3.1377e+00 +3.0978e+00 +2.0728e+00 +8.6927e-01 -1.8917e+00 -2.7269e-01 -4.1051e-02 -7.5501e-01 +3.7887e+00
4 +8.751183360e+06 +8.751183360e+06 +8.751135450e+06 +8.751135450e+06 +1.4966e+00 -3.5452e+00 -4.9348e+00 +3.9849e+00 -3.9248e-01 +4.7255e+00 +2.3251e-03 -1.4920e+00 -3.3126e+00 -2.5167e+00 +4.1278e+00 -1.2073e+00 +3.1364e+00 -2.4093e+00 -2.4486e+00 -1.1190e+00 -2.9616e+00 +8.4428e-01 +2.0464e+00 -7.8184e-01
8 +4.453483080e+06 +4.453483080e+06 +4.453435170e+06 +4.453435170e+06 +3.0484e+00 -7.7409e-01 -2.6672e+00 -1.3273e+00 +2.2826e-01 -9.1788e-01 -3.1435e+00 +3.5637e+00 -5.1241e-01 -1.5986e+00 -5.9161e-01 -4.7603e+00 +1.2732e+00 +3.7034e-01 +1.9897e+00 +1.8205e+00 +7.9398e-01 -3.9977e+00 +9.8082e-02 +8.9248e-01
45 +2.951514800e+06 +2.951514800e+06 +2.951466890e+06 +2.951466890e+06 +1.8215e+00 -4.1581e+00 -2.5377e+00 -3.7937e+00 +3.9708e+00 -3.9389e+00 +2.6690e+00 -3.7877e+00 +4.9124e+00 +8.8632e-01 +7.1975e-02 -2.9558e-01 -3.3239e+00 -3.7271e+00 +8.8702e-01 +6.1622e-01 -1.8889e+00 -5.2520e-01 -1.8482e+00 +2.0777e+00
149 +1.709259616e+06 +1.709259616e+06 +1.709211706e+06 +1.709211706e+06 -1.9949e-01 -3.5171e+00 +1.0345e+00 -4.7249e+00 +4.4009e+00 +1.9212e+00 +9.7659e-01 +9.5831e-01 +4.9574e+00 -9.3947e-01 +2.3613e+00 +4.5602e+00 -4.6342e+00 +1.1793e+00 -1.1360e+00 -6.8653e-01 -4.0529e+00 -2.4110e+00 +8.1310e-02 +1.1918e+00
619 +1.690208441e+06 +1.690208441e+06 +1.690160531e+06 +1.690160531e+06 -3.5726e+00 +1.4307e+00 +3.9773e+00 -1.8438e+00 +3.5676e+00 -1.1671e+00 -2.0119e+00 +3.9321e+00 +4.4769e-01 +3.4903e+00 +4.1568e+00 +3.0104e+00 +6.6930e-01 -2.1529e+00 +1.0646e+00 -3.7206e+00 -1.8356e+00 -1.2967e+00 +1.0549e+00 +9.4961e-01
1760 +1.091599747e+06 +1.091599747e+06 +1.091551837e+06 +1.091551837e+06 +6.1026e-01 +1.2599e-01 +1.3560e+00 -1.2221e+00 +3.8697e+00 -9.1420e-01 +2.2057e-01 -2.1327e+00 +2.9050e+00 +2.5304e+00 +2.4266e+00 +2.1289e+00 +2.5129e+00 -2.5038e+00 +2.8004e+00 +1.2326e+00 -4.1459e+00 -5.8892e-01 -4.4065e-01 +1.6435e+00
4635 +1.071122817e+06 +1.071122817e+06 +1.071074907e+06 +1.071074907e+06 +4.6270e+00 -3.2198e+00 -4.3093e+00 -2.1513e+00 -1.8933e+00 +4.4546e+00 -4.7277e+00 +6.4146e-01 +2.7030e-01 +7.3938e-01 +6.9602e-01 +4.2276e+00 +4.5362e+00 -7.0522e-01 -1.3302e+00 -2.9075e+00 -2.9193e+00 -1.0454e+00 -8.9997e-01 +1.5994e+00
6691 +7.486465350e+05 +7.486465350e+05 +7.485986250e+05 +7.485986250e+05 -3.8296e-01 +8.2545e-01 +4.7840e+00 +3.5659e+00 +2.7683e+00 -1.8904e+00 +4.1095e+00 +2.1728e-01 -2.6726e+00 -2.7095e+00 -1.9847e+00 +1.8317e-01 +2.6520e+00 -1.0425e+00 -7.8390e-02 -1.7791e+00 -2.7095e+00 -2.2949e+00 -3.1526e-01 +1.4696e+00
11434 +5.373163109e+05 +5.373163109e+05 +5.372684009e+05 +5.372684009e+05 +2.2332e+00 +1.3654e+00 +9.3645e-01 +6.5242e-01 -1.5879e+00 -4.0572e+00 -4.5432e+00 +3.1114e+00 -4.8664e+00 -3.3783e+00 +1.4980e+00 +3.6672e+00 +2.7761e-01 -2.7314e+00 -9.4998e-01 -1.0763e+00 -3.0500e+00 -7.1034e-01 -4.5531e-01 +1.3893e+00
33912 +2.321533486e+05 +2.321533486e+05 +2.321054386e+05 +2.321054386e+05 -3.3087e+00 -1.1537e+00 +5.9109e-01 +3.4493e+00 +1.2348e+00 +4.6714e+00 -2.9372e+00 +2.0154e+00 +1.3576e+00 -9.6710e-03 -6.8607e-01 +1.8627e+00 +2.5735e+00 -1.4538e+00 +3.4314e+00 -1.9772e+00 -3.5682e+00 -9.0598e-01 -2.8912e-01 +1.1113e+00
4153106 +2.133159867e+05 +2.133159867e+05 +2.132680767e+05 +2.132680767e+05 +6.7810e-01 -3.7675e+00 +1.1404e+00 +2.1502e-01 -3.5276e+00 -2.7162e+00 -4.7808e+00 +7.5129e-02 -4.9044e+00 -3.8044e+00 +1.2548e+00 +4.3474e+00 +4.1150e-01 -2.0502e+00 +3.2300e+00 -1.6593e+00 -3.1316e+00 -1.2275e+00 -5.9968e-01 +1.3260e+00
12579819 +1.826105886e+05 +1.826105886e+05 +1.825626786e+05 +1.825626786e+05 -1.4560e-01 +6.0052e-01 +4.5905e+00 -4.1813e+00 -2.6797e-02 +3.5257e+00 -1.6367e+00 -1.6867e+00 -2.3911e+00 +4.9279e+00 +1.2448e+00 +1.3038e+00 -1.1669e-01 -2.0088e+00 +1.5268e+00 -1.7680e+00 -3.0327e+00 -1.1199e+00 -4.7553e-01 +1.1323e+00
13272975 +1.435179482e+05 +1.435179482e+05 +1.434700382e+05 +1.434700382e+05 +2.7999e+00 -4.4036e-01 -4.3202e+00 +4.1531e+00 +4.7186e-01 -4.1549e+00 +4.9828e+00 +2.5980e+00 +4.9692e+00 +3.4828e-01 -1.5283e+00 +2.4304e+00 +1.7400e-02 -4.0506e+00 +2.3308e+00 -1.7046e+00 -2.9570e+00 -9.3660e-01 -4.5460e-01 +9.9241e-01
17958912 +1.125368977e+05 +1.125368977e+05 +1.124889877e+05 +1.124889877e+05 -7.6758e-01 -2.2641e+00 -2.9530e+00 +3.9074e+00 -1.6397e-01 +3.4630e+00 +2.6210e+00 +3.2936e+00 +4.2527e+00 +2.0339e+00 +3.5532e+00 +3.7602e+00 +3.4777e+00 -4.4351e+00 +2.5027e+00 -1.0912e+00 -2.9551e+00 -7.7452e-01 -6.0543e-01 +1.1466e+00
66533870 +1.054119248e+05 +1.054119248e+05 +1.053640148e+05 +1.053640148e+05 -3.0212e+00 +1.7601e+00 -2.4976e+00 -1.6287e+00 +2.0007e+00 -4.1981e+00 +1.3094e-01 -3.7858e+00 +4.7505e+00 -8.3219e-01 +2.4985e-01 +2.5256e+00 +3.8060e+00 -2.6696e+00 +2.9505e+00 -1.2877e+00 -3.2011e+00 -9.9793e-01 -7.6054e-01 +1.1285e+00
114857647 +8.266866545e+04 +8.266866545e+04 +8.262075545e+04 +8.262075545e+04 +3.0041e+00 +1.3098e+00 +4.7898e-01 +1.8637e-01 -3.5293e+00 -2.1662e+00 -1.6294e+00 -1.8396e+00 +2.5095e-01 -4.6691e+00 +2.7109e+00 +2.7963e+00 +3.8136e+00 -3.6397e+00 +3.1833e+00 -1.7249e+00 -2.5911e+00 -1.1736e+00 -2.8944e-01 +9.9183e-01
% function evaluation | noise-free fitness - Fopt (-9.688000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.223465055e+07 +1.223465055e+07 +1.223455367e+07 +1.223455367e+07 +7.7868e-01 -3.2522e+00 -1.8402e+00 +2.2912e+00 -2.4597e+00 -3.3324e+00 +2.3447e+00 -4.1722e+00 -1.6723e+00 -3.0369e+00 +4.4314e+00 -1.6888e+00 +1.0190e+00 -4.7980e+00 -2.2581e+00 +3.7194e+00 +2.8078e+00 +1.3963e+00 -1.7646e+00 -1.3152e+00
2 +1.001586108e+07 +1.001586108e+07 +1.001576420e+07 +1.001576420e+07 +6.4256e-01 -2.4265e+00 -4.9261e-01 -4.4598e+00 +1.5451e+00 +4.8940e+00 -4.0849e+00 -5.0752e-01 -3.8771e+00 -4.2096e+00 -7.9730e-01 +2.9190e+00 +2.7137e+00 +2.6346e+00 -2.0503e+00 +1.1092e+00 -3.8324e-01 -1.7661e+00 +3.6313e+00 -3.5022e+00
3 +4.010118522e+06 +4.010118522e+06 +4.010021642e+06 +4.010021642e+06 +3.6116e+00 -2.7033e+00 +1.6406e+00 +1.0582e+00 -8.9445e-01 -1.1941e+00 -2.6000e+00 -2.0298e+00 +1.6796e+00 -1.1010e+00 -1.8828e+00 +1.0864e+00 +4.8479e+00 +1.7127e+00 -1.4210e+00 -4.1570e+00 -3.4099e+00 +6.0787e-01 -1.8935e+00 -4.2590e+00
90 +1.984908507e+06 +1.984908507e+06 +1.984811627e+06 +1.984811627e+06 +3.5398e-01 -3.3325e+00 +4.2627e+00 -3.3375e+00 +1.8043e+00 +2.4500e+00 -2.0951e+00 -3.6410e+00 +1.3569e+00 -2.5167e+00 +3.0021e+00 -4.6379e+00 +3.5983e+00 -4.1685e-01 +3.0588e+00 +3.6147e+00 -2.4015e+00 -7.3196e-01 -4.2768e-01 -4.9307e+00
104 +1.708771420e+06 +1.708771420e+06 +1.708674540e+06 +1.708674540e+06 -3.3224e+00 -1.2803e+00 -3.5676e+00 -1.0834e+00 -3.0743e+00 +3.3374e+00 -7.5858e-01 +2.9050e-01 -4.8889e+00 +2.9961e+00 +2.2243e+00 -3.5903e+00 -1.0748e+00 +2.8265e+00 +2.1220e+00 +4.3493e-01 -6.5343e-01 +2.4651e+00 -3.1205e-01 -4.6927e+00
643 +1.521372943e+06 +1.521372943e+06 +1.521276063e+06 +1.521276063e+06 +6.0146e-02 +2.5695e+00 -1.9192e+00 +3.6489e+00 -6.1335e-01 +3.4423e-01 +8.3659e-01 +2.7680e+00 -7.2971e-01 +3.3981e+00 -5.3561e-01 -8.5455e-01 -3.5188e+00 -1.4815e+00 +4.8094e+00 +4.0284e-01 -3.2754e+00 -5.9723e-01 +4.6731e-01 -4.0841e+00
1433 +1.066447729e+06 +1.066447729e+06 +1.066350849e+06 +1.066350849e+06 +6.5235e-01 +1.9089e+00 +3.6553e-01 -8.7410e-01 -3.4313e+00 -1.6091e+00 +2.8156e+00 +1.1601e+00 +3.7507e+00 +3.3672e+00 +3.7585e-01 -4.5967e-01 +3.3298e+00 -1.2223e+00 +4.2487e+00 +7.4309e-01 +4.0587e-01 +6.1764e-01 -5.8168e-01 -4.7709e+00
1592 +9.761944955e+05 +9.761944955e+05 +9.760976155e+05 +9.760976155e+05 +4.3081e+00 -5.6050e-01 -6.8672e-01 +2.0477e+00 -3.8381e+00 -3.6577e+00 -4.5220e+00 +4.3450e+00 -1.7391e+00 -3.6251e+00 +2.7039e+00 -3.8144e+00 -6.6210e-01 -3.9046e+00 +4.0400e+00 +1.0787e-01 -2.4017e+00 +8.3730e-01 +2.9695e-01 -4.3490e+00
1992 +7.987291435e+05 +7.987291435e+05 +7.986322635e+05 +7.986322635e+05 +2.9231e+00 +4.2298e+00 +3.2563e+00 -4.1447e-01 -3.3986e+00 +3.2859e+00 +1.1865e+00 +4.9712e+00 -3.5986e+00 +3.3061e+00 -1.5574e+00 -3.5735e+00 +4.3376e+00 -3.8893e+00 +4.8712e+00 +2.0645e+00 -1.4414e+00 -5.7028e-01 -4.9689e-01 -4.1749e+00
3425 +5.925750951e+05 +5.925750951e+05 +5.924782151e+05 +5.924782151e+05 -1.3869e+00 +2.3241e+00 +1.9683e+00 +3.3014e+00 -3.8663e+00 -4.2847e+00 +4.6355e+00 +9.2312e-01 +8.5860e-01 +2.9161e+00 -1.4899e+00 +4.8845e+00 +1.7752e+00 +3.4009e+00 +1.0196e+00 +1.4637e+00 -2.6066e+00 +6.0422e-01 -2.6740e-01 -3.8673e+00
20456 +5.883832044e+05 +5.883832044e+05 +5.882863244e+05 +5.882863244e+05 +2.4964e+00 +6.4900e-01 +1.8456e+00 +3.7535e+00 -2.6167e+00 +3.1878e+00 +3.1823e+00 -1.3479e+00 +2.9035e+00 -3.7482e+00 +1.1609e+00 -3.4294e+00 -2.2319e+00 -1.5787e+00 +3.2198e+00 +3.0949e+00 -9.1304e-01 +9.1926e-01 -4.4758e-01 -4.0905e+00
23979 +5.227285010e+05 +5.227285010e+05 +5.226316210e+05 +5.226316210e+05 +4.4887e+00 +1.4934e+00 -1.2354e-01 +2.7844e+00 -3.2322e+00 -1.1760e-01 +7.9406e-01 -4.1775e+00 -1.8716e+00 +4.4558e+00 +1.8136e+00 -2.0071e+00 +3.2585e+00 -9.4522e-01 +2.5180e+00 +1.9985e+00 +1.0177e-01 +1.3950e+00 -4.8856e-01 -4.0430e+00
34656 +4.254391696e+05 +4.254391696e+05 +4.253422896e+05 +4.253422896e+05 +1.3217e+00 -1.0638e+00 -2.2798e+00 +2.4352e-01 +1.6466e+00 +7.0214e-01 +2.8003e+00 +4.4005e+00 -2.2125e+00 +4.3439e+00 +2.1782e+00 +1.5183e+00 +4.6645e+00 -1.8704e+00 +1.4168e+00 +2.1564e+00 -2.2480e+00 +1.4052e+00 -4.0792e-01 -4.0305e+00
149152 +3.647113458e+05 +3.647113458e+05 +3.646144658e+05 +3.646144658e+05 -4.0662e+00 -7.2942e-01 -3.7143e+00 -3.9867e+00 -4.7071e+00 -5.2196e-01 -6.3302e-01 +3.5112e+00 +2.1843e+00 -1.6624e+00 +1.4406e+00 +1.3782e+00 -1.1543e+00 -2.4765e+00 +3.9959e+00 +1.9893e+00 -1.0706e+00 +8.7156e-01 +4.0853e-03 -3.8708e+00
