% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
13600 +4.636583025e+02 +4.636583025e+02 +4.599483025e+02 +4.599483025e+02 -1.6809e+00 -1.0838e+00 -8.4994e-01 -6.0630e-01 +1.6907e+00 +4.6935e+00 +2.4458e+00 -4.4304e-01 +1.6909e+00 -8.0347e-01 +3.0570e+00 -3.6730e-01 +2.4736e+00 -3.3451e+00 +7.0045e-01 -1.2468e+00 +9.0837e-01 +1.8334e+00 +4.0448e+00 -3.7256e+00
52942 +4.306863477e+02 +4.306863477e+02 +4.269763477e+02 +4.269763477e+02 +2.2705e+00 -2.9907e+00 +2.8852e+00 -6.3963e-01 +2.2153e+00 +2.2546e+00 -4.2123e+00 -1.0969e-01 -2.1328e-01 +1.2776e+00 +4.2666e+00 +2.8697e+00 +3.0924e-01 -4.6961e-01 -1.2823e+00 -1.9108e+00 +2.8991e-01 +3.0675e+00 +2.0092e+00 -3.9319e+00
204696 +3.949911151e+02 +3.949911151e+02 +3.912811151e+02 +3.912811151e+02 +3.4199e-01 -1.7468e+00 +9.8708e-01 +8.5915e-01 -1.7632e-01 +1.1153e+00 -2.5595e+00 -1.5207e+00 -1.8555e-01 +2.7171e+00 +3.9199e+00 +9.2551e-01 +4.3743e+00 -4.0874e+00 -5.2883e-01 -1.8427e+00 +2.7755e+00 +5.2687e-01 +4.9056e+00 -3.8346e+00
387744 +3.750899739e+02 +3.750899739e+02 +3.713799739e+02 +3.713799739e+02 -2.3817e+00 +2.1573e+00 +2.3624e+00 +2.3957e+00 +4.2567e+00 +3.6706e+00 -2.7765e+00 -1.9730e+00 -3.4913e+00 +3.2775e+00 +2.3389e+00 +4.2560e+00 +2.2065e+00 -6.0382e-01 -1.1247e+00 -1.6387e+00 +1.9487e+00 +2.9912e+00 +3.3292e+00 -3.8756e+00
415287 +3.675622623e+02 +3.675622623e+02 +3.638522623e+02 +3.638522623e+02 -1.0145e+00 +2.5264e+00 -6.9864e-01 +2.5796e+00 +1.5576e+00 +4.0375e+00 -1.0512e+00 +6.4042e-01 -1.8017e+00 +1.1793e+00 +3.8000e+00 +3.6657e+00 +2.8696e+00 -2.0694e+00 +2.4852e+00 -3.4347e+00 +1.6995e+00 +2.8836e+00 +2.6849e+00 -2.8199e+00
522869 +3.353300758e+02 +3.353300758e+02 +3.316200758e+02 +3.316200758e+02 -8.2609e-02 -3.4303e+00 +1.4562e-01 -4.7647e-01 +9.0149e-01 -1.5823e+00 +3.2571e-01 -4.0501e+00 -1.1758e+00 -1.3921e+00 +2.1213e+00 +1.7248e+00 +4.5027e+00 -3.1230e+00 +1.1912e+00 -2.6157e+00 +2.2198e+00 +7.4588e-01 +4.5558e+00 -2.5641e+00
995581 +3.024113482e+02 +3.024113482e+02 +2.987013482e+02 +2.987013482e+02 +4.8582e+00 +4.4150e-01 -2.3627e+00 -3.5366e-01 +2.7233e+00 +4.2560e+00 -2.6322e+00 +1.1129e+00 -2.2911e+00 +1.3879e+00 +3.6439e+00 +3.4766e+00 +2.6332e+00 -4.0245e+00 +4.9855e-01 -2.3843e+00 +3.1597e+00 +1.5001e+00 +3.2577e+00 -4.3804e+00
11836614 +2.965221573e+02 +2.965221573e+02 +2.928121573e+02 +2.928121573e+02 +1.2723e+00 -3.2029e+00 +9.3095e-01 +4.4505e+00 +7.5890e-01 +2.2439e+00 +1.7322e+00 -1.7111e+00 -3.1058e+00 -1.8727e+00 +2.6806e+00 -4.7299e-01 -3.4824e-01 -1.3630e+00 +2.1103e+00 -3.3644e+00 +1.4197e+00 +3.3027e-01 +2.5530e+00 -3.1443e+00
13367078 +2.897613539e+02 +2.897613539e+02 +2.860513539e+02 +2.860513539e+02 +3.4819e+00 -2.8479e+00 -1.3020e+00 +4.3993e+00 +3.6551e+00 +2.0236e+00 +2.2799e-01 -9.5000e-01 -2.5785e+00 +1.7407e+00 +3.0609e+00 +1.8224e+00 +2.3261e+00 -1.7454e+00 +3.2948e-01 -3.7449e+00 +3.3281e-01 +2.0896e+00 +3.5672e+00 -2.3960e+00
14400505 +2.500930493e+02 +2.500930493e+02 +2.463830493e+02 +2.463830493e+02 -2.3343e-01 -2.7008e+00 +1.4798e-01 +1.3013e+00 +4.0188e+00 +3.6830e+00 +1.0177e+00 -2.6073e+00 -2.1695e+00 +2.2680e+00 +1.9065e+00 +1.5272e+00 +1.8561e+00 -1.7575e+00 -3.1642e-02 -2.8164e+00 +1.4720e+00 +2.0568e+00 +1.9242e+00 -1.8193e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.270222486e+03 +2.270222486e+03 +2.402402486e+03 +2.402402486e+03 +2.8903e+00 +2.7771e+00 -3.9214e+00 +3.6016e+00 +4.2432e+00 +4.3824e+00 -4.3992e+00 +4.4832e+00 +4.6982e+00 -2.4425e+00 -3.4240e+00 -8.2405e-01 -2.5968e+00 +2.4531e+00 +1.9660e+00 +1.2870e+00 +4.5950e+00 +4.3157e+00 +2.6491e+00 -4.9104e+00
4 +1.224559699e+03 +1.224559699e+03 +1.356739699e+03 +1.356739699e+03 +5.0124e-01 -8.2795e-01 +4.6004e+00 -4.9399e+00 +3.9902e-01 +1.4458e+00 -8.2581e-01 +4.5008e+00 -6.1177e-01 -4.8394e+00 -2.2545e-01 +3.7612e+00 +2.9691e+00 +3.5457e+00 -3.5789e+00 -1.5783e+00 -4.5696e+00 +6.5892e-03 +1.5473e+00 +2.6585e+00
7 +1.142938863e+03 +1.142938863e+03 +1.275118863e+03 +1.275118863e+03 -3.7479e+00 +2.9152e-01 +3.4082e+00 -3.1423e+00 +1.1581e+00 +4.1594e+00 +2.4169e+00 -2.1042e+00 -1.1134e+00 +1.6029e+00 +7.6949e-01 -4.8862e+00 +9.0348e-01 +4.8131e-02 -1.1566e+00 +4.0252e+00 -2.1835e+00 +6.9152e-01 +1.9333e+00 +2.5347e-02
13 +8.995319484e+02 +8.995319484e+02 +1.031711948e+03 +1.031711948e+03 -6.4423e-01 +3.7397e+00 -3.0389e+00 +4.0930e-01 +2.4137e+00 +2.7834e-01 -4.4663e+00 +6.8749e-02 +3.2509e+00 -3.9562e+00 -6.8485e-01 -7.7036e-01 +6.6230e-01 +3.4563e+00 -4.2810e+00 +6.8535e-01 -4.7657e+00 -5.5405e-01 -1.5483e+00 +2.0035e+00
19 +8.291221600e+02 +8.291221600e+02 +9.613021600e+02 +9.613021600e+02 +1.6064e+00 -1.5048e+00 +4.3154e+00 -2.1030e+00 -9.9044e-01 +1.6853e+00 -1.2578e+00 +2.3381e+00 +1.2246e-01 +1.1644e+00 -1.2458e+00 +2.5957e+00 -3.2452e+00 +3.4169e+00 -2.5297e+00 +4.8245e-01 -4.7552e+00 +7.9722e-02 -8.4577e-02 -2.4857e+00
43 +6.980177974e+02 +6.980177974e+02 +8.301977974e+02 +8.301977974e+02 -2.7601e-01 +7.5540e-01 +7.4919e-01 -2.7670e+00 -3.1365e+00 +1.3631e+00 +6.7774e-01 -1.1482e+00 -9.6978e-01 -1.8320e+00 +1.0013e+00 +4.7781e+00 -4.0060e-01 +1.4044e-01 -1.4354e-01 +7.3319e-01 -4.2905e+00 +4.8647e+00 -1.0087e+00 +4.5422e-02
174 +6.471105881e+02 +6.471105881e+02 +7.792905881e+02 +7.792905881e+02 +3.4140e-01 -3.9828e+00 +4.6877e+00 +5.9338e-01 +1.3495e+00 -4.4703e+00 -1.5442e+00 -3.6238e-01 -3.5080e+00 -1.2910e+00 -8.3541e-01 +4.4544e+00 -1.5230e+00 +2.3225e+00 -1.4392e+00 +4.7204e+00 +3.6905e+00 +4.8850e+00 -3.3712e+00 -1.9935e+00
534 +5.987232108e+02 +5.987232108e+02 +7.309032108e+02 +7.309032108e+02 -1.0352e+00 -4.6065e-01 -9.2375e-01 +1.2608e+00 +3.1942e+00 -3.0340e+00 +9.8197e-01 -2.2031e+00 -3.4125e+00 +7.1336e-01 +1.4819e+00 +3.1186e+00 +1.7099e+00 +4.8515e+00 -3.6700e+00 +6.7739e-01 -2.5306e+00 +4.2435e+00 -1.7961e+00 +4.9585e-01
1165 +5.279690136e+02 +5.279690136e+02 +6.601490136e+02 +6.601490136e+02 -6.7791e-01 -1.2110e+00 +3.5263e+00 +4.2246e+00 +2.8025e-01 +2.4255e+00 -1.8827e+00 -3.3234e+00 +3.3050e-01 +1.9350e+00 -3.6608e+00 +3.9336e+00 -5.3679e-01 +3.7881e+00 -6.1206e-01 +1.0984e+00 +1.6844e+00 +2.5867e+00 +1.8515e-02 +4.4086e-01
1392 +5.153123299e+02 +5.153123299e+02 +6.474923299e+02 +6.474923299e+02 -3.1215e+00 +4.7578e+00 -7.1110e-02 -9.1380e-01 -4.8794e+00 +2.5823e+00 -9.0461e-01 -2.5845e+00 -1.9608e+00 +4.2900e+00 +8.1179e-01 +2.7760e+00 -2.0450e+00 +3.3834e+00 -4.2913e+00 +2.7805e+00 +4.4909e+00 +3.4836e+00 -1.4376e+00 -1.1553e+00
2743 +4.637991184e+02 +4.637991184e+02 +5.959791184e+02 +5.959791184e+02 -2.1170e+00 -4.0136e+00 +4.4781e+00 -4.1846e-01 -4.6900e+00 -7.2133e-01 -3.7079e+00 +4.3330e+00 +3.5049e+00 +2.4258e+00 +3.4931e+00 +2.5594e+00 +3.1089e-01 +4.2418e+00 -1.9503e+00 +4.4304e+00 -3.7348e-01 +3.5053e+00 -1.3117e+00 -1.2425e+00
4122 +4.043850472e+02 +4.043850472e+02 +5.365650472e+02 +5.365650472e+02 -4.4229e+00 -3.1233e+00 +1.6947e+00 -4.6565e+00 -9.5213e-01 -1.9624e+00 -7.5199e-01 -1.8256e+00 -3.5659e+00 -8.2013e-01 -1.1247e+00 +1.1509e+00 -1.8950e+00 +3.5559e-01 -3.5366e+00 +3.7226e+00 +2.3723e+00 +2.2141e+00 -8.0361e-01 +2.7115e+00
101960 +3.790385332e+02 +3.790385332e+02 +5.112185332e+02 +5.112185332e+02 -4.8061e+00 +4.4922e+00 +2.1719e+00 -5.6438e-02 -1.1530e+00 -3.8825e+00 -4.3470e+00 +3.2402e+00 +4.5521e-01 -1.1985e+00 +2.4615e+00 +4.2259e+00 -2.8660e+00 -5.0948e-01 -4.1902e+00 +3.6115e+00 +3.1645e+00 +1.8654e+00 -9.7996e-01 +1.1549e+00
206807 +3.607863556e+02 +3.607863556e+02 +4.929663556e+02 +4.929663556e+02 -3.2182e+00 -3.7466e-01 +3.6000e+00 -2.5670e+00 -2.9550e+00 +9.7911e-01 -2.2700e+00 -4.6354e+00 -3.2774e-01 +1.2446e+00 +4.1094e-01 +2.5700e+00 -4.3889e-01 +1.1202e+00 -3.0254e+00 +2.4769e+00 -1.1489e+00 +4.0994e+00 -1.0156e+00 -8.7869e-01
223726 +3.128989945e+02 +3.128989945e+02 +4.450789945e+02 +4.450789945e+02 -2.6674e+00 +1.6264e+00 -2.4551e-02 +2.5473e+00 -8.7338e-01 +6.0410e-01 +3.2097e-01 +2.5379e+00 +2.7420e+00 +2.9373e+00 -5.0498e-01 +3.0986e+00 -9.7913e-01 +4.2083e+00 -4.3876e+00 +1.6277e+00 +1.4575e+00 +2.1706e+00 -1.9801e+00 +7.4121e-01
1046708 +2.999273842e+02 +2.999273842e+02 +4.321073842e+02 +4.321073842e+02 -3.0330e+00 +8.5090e-01 +6.8106e-01 +2.1361e+00 -8.4120e-01 +9.7888e-01 +8.6011e-02 +1.5812e+00 +1.8203e+00 -1.3140e+00 -7.3842e-01 +3.0291e+00 -6.7125e-01 +2.8593e+00 -3.0398e+00 +1.7952e+00 +2.1813e+00 +3.7760e+00 -2.6819e+00 -7.4753e-01
2752753 +2.843879984e+02 +2.843879984e+02 +4.165679984e+02 +4.165679984e+02 -3.3090e+00 +1.5515e+00 -7.2230e-01 -8.0725e-02 -2.1150e+00 -1.2745e+00 -2.3602e+00 +1.2403e+00 +1.5070e+00 +2.2944e+00 -8.3728e-01 +1.5821e+00 -1.7071e+00 +3.8025e+00 -4.7124e+00 +2.9291e+00 +5.5749e-01 +4.0582e+00 -2.2061e+00 +9.2614e-01
5815873 +2.693942577e+02 +2.693942577e+02 +4.015742577e+02 +4.015742577e+02 -3.2850e+00 -1.6483e+00 +4.8332e+00 -2.7068e+00 -9.4704e-01 +7.1926e-01 -3.1049e+00 -4.4801e-01 -2.2979e+00 +1.0149e+00 +1.3966e+00 +2.1708e+00 +2.3005e-01 +3.9001e+00 -2.6131e+00 +2.6255e+00 +1.2658e+00 +3.7182e+00 -1.0049e+00 +2.4565e+00
23219845 +2.467658603e+02 +2.467658603e+02 +3.789458603e+02 +3.789458603e+02 -8.2430e-01 -2.5505e+00 +2.7463e-02 -4.4343e+00 -9.7396e-01 -1.3593e+00 -4.3024e+00 -1.2222e+00 +3.0211e-01 +6.7127e-01 +2.4479e+00 +3.6688e+00 -8.0755e-01 +3.7666e+00 -4.0933e+00 +2.8292e+00 +2.9645e+00 +4.4951e+00 -2.6595e-01 +8.0470e-01
41972877 +2.232052698e+02 +2.232052698e+02 +3.553852698e+02 +3.553852698e+02 -3.9720e+00 +1.5340e+00 +3.5283e+00 -3.1060e-01 +1.3155e-01 -1.7896e-01 +3.1962e-01 +7.4398e-02 +1.2357e+00 -7.2085e-02 +3.0255e+00 +2.5569e-01 -1.0207e+00 +3.2310e+00 -4.8776e+00 +2.3354e+00 +3.0716e+00 +4.1960e+00 -9.7675e-01 +1.8053e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.397406559e+03 +1.397406559e+03 +2.397406559e+03 +2.397406559e+03 +4.5278e+00 +2.9788e+00 -4.6971e+00 -2.2989e+00 +4.3016e+00 +3.7523e+00 +1.7660e+00 +4.6727e+00 -2.3187e+00 -1.2891e+00 -3.9628e+00 -1.9023e+00 +3.7614e+00 +1.3162e-01 -4.5843e-01 +4.8535e+00 -2.4259e+00 +4.3734e+00 +4.1479e+00 +3.0842e+00
4 +9.961061649e+02 +9.961061649e+02 +1.996106165e+03 +1.996106165e+03 +6.9774e-02 -1.9065e+00 -4.1901e+00 +3.1237e-01 +3.3359e+00 -4.3805e+00 -1.1888e+00 +1.0732e+00 +1.8586e+00 -2.4198e-01 -3.0616e+00 -3.6325e+00 -1.1621e+00 -1.1084e+00 +9.7519e-01 -1.7429e+00 -9.3768e-01 +3.9004e+00 +3.5849e+00 -6.3411e-01
8 +7.312629060e+02 +7.312629060e+02 +1.731262906e+03 +1.731262906e+03 -2.5635e+00 -3.8030e+00 +5.4629e-01 +3.4220e-02 -2.0079e-01 +7.4619e-01 -1.3377e+00 -2.0263e+00 +1.9723e+00 +2.0870e-01 -2.7943e+00 +2.2319e+00 -1.0831e-01 +4.8940e+00 +1.2766e+00 -2.3785e+00 -2.7782e+00 +4.6216e+00 +1.9411e+00 +3.4537e+00
298 +6.772605715e+02 +6.772605715e+02 +1.677260571e+03 +1.677260571e+03 +4.6110e+00 +1.1591e+00 +3.4827e+00 -1.1764e+00 +5.9702e-01 +3.7004e+00 -2.8438e+00 -3.3601e-01 -4.5057e+00 -3.6735e+00 -1.0640e+00 +2.7481e+00 -2.9092e+00 +8.5452e-01 -3.8707e+00 +9.3490e-01 -1.5946e+00 -1.4328e+00 +2.8154e+00 +1.8833e+00
329 +6.411117546e+02 +6.411117546e+02 +1.641111755e+03 +1.641111755e+03 -2.4075e+00 +1.2344e+00 -1.8113e+00 +1.6582e+00 +1.2905e+00 -5.3566e-01 -1.1928e+00 +1.9746e+00 -1.9534e+00 -3.4998e+00 -3.7086e+00 -2.0675e+00 -6.3661e-02 +1.4066e+00 +2.9268e+00 -1.8463e+00 -2.1903e+00 +3.5479e+00 +2.6643e+00 -7.6400e-01
404 +5.768071749e+02 +5.768071749e+02 +1.576807175e+03 +1.576807175e+03 +2.5867e+00 +1.5848e+00 +2.2990e-01 -2.0423e+00 -2.1700e+00 -8.9538e-01 -2.6196e+00 +3.3961e+00 -4.4859e+00 +4.2707e+00 -1.6626e+00 +2.4607e+00 +5.6505e-01 +3.4600e+00 -3.2865e+00 +4.2318e-01 -3.9036e+00 +2.0877e+00 -1.7516e+00 -1.1460e+00
849 +4.970960111e+02 +4.970960111e+02 +1.497096011e+03 +1.497096011e+03 -1.2254e+00 -2.8711e+00 -9.3079e-01 +4.0119e+00 -2.3284e-02 +3.2978e+00 +1.6364e+00 -2.3582e+00 -4.9561e+00 +3.7358e-01 -3.1801e+00 +2.7685e+00 +2.1688e+00 +4.0235e+00 +2.9416e+00 -2.8452e-01 -2.2974e+00 +3.9242e+00 +1.1915e+00 +1.6538e+00
1772 +4.215777566e+02 +4.215777566e+02 +1.421577757e+03 +1.421577757e+03 -1.2464e+00 -4.1028e-01 +4.7106e-01 +2.3437e-01 -2.5756e+00 +2.7402e+00 +6.6916e-01 +2.4707e+00 -3.5020e+00 +3.5462e+00 -2.7519e+00 -2.4445e+00 +1.4460e+00 +2.5767e+00 -1.8083e+00 -1.9737e+00 -2.0144e+00 -1.1299e-02 +3.4791e+00 +1.2580e+00
8072 +3.973498623e+02 +3.973498623e+02 +1.397349862e+03 +1.397349862e+03 +2.2526e+00 +4.4350e+00 -2.2988e+00 -4.0175e+00 -2.5988e+00 -7.1079e-01 -2.7424e+00 -2.1599e+00 -1.4327e+00 +2.2632e+00 -3.8550e+00 -2.2271e+00 +1.7930e+00 +1.8149e+00 -1.5436e-01 -1.9440e-01 -4.1267e+00 +3.4988e+00 +3.3664e+00 +1.0139e+00
45544 +3.830461984e+02 +3.830461984e+02 +1.383046198e+03 +1.383046198e+03 -3.3692e+00 +6.3596e-01 +1.6404e+00 +1.0918e+00 -8.4382e-01 -1.7429e+00 +2.0059e+00 +3.4138e+00 -3.9953e+00 +4.7597e+00 -3.9793e+00 +1.3495e+00 -3.2385e+00 +3.1925e+00 +4.9633e-01 +1.5361e-01 -3.8835e+00 +9.6852e-01 +2.8115e+00 +1.9316e-01
64080 +3.445251101e+02 +3.445251101e+02 +1.344525110e+03 +1.344525110e+03 -4.6407e+00 +3.8350e+00 +1.8203e+00 -7.4238e-02 +1.0506e+00 +2.3546e+00 -3.9189e+00 +1.0281e+00 -2.4541e+00 +1.1391e+00 -2.9000e+00 +2.0381e+00 +1.9393e+00 +3.7690e+00 +8.2450e-01 -6.2684e-01 -2.3549e+00 +9.7837e-01 +1.9215e+00 +9.0351e-01
875696 +3.084750274e+02 +3.084750274e+02 +1.308475027e+03 +1.308475027e+03 -2.2601e+00 +2.5874e+00 +2.7068e+00 +1.9797e+00 -1.2016e+00 +4.2237e+00 -2.4969e-01 +1.5750e+00 -3.6618e+00 -4.0477e-01 -3.2565e+00 +9.1615e-01 -2.7551e+00 +1.7993e+00 -1.7524e+00 +1.8795e+00 -4.0567e+00 +1.8866e+00 +1.3712e+00 +7.6867e-01
2677703 +3.018333080e+02 +3.018333080e+02 +1.301833308e+03 +1.301833308e+03 -3.1459e+00 +3.2713e+00 -5.0221e-01 -1.4338e+00 +2.4001e+00 +9.1636e-01 -8.4912e-01 -7.2342e-01 -1.7553e+00 +5.9337e-01 -3.9884e+00 -7.5302e-01 -1.1745e+00 +1.9003e+00 -1.0819e+00 -8.8940e-02 -4.0579e+00 +3.3001e+00 +1.9676e+00 +2.6897e-01
3969253 +2.890712722e+02 +2.890712722e+02 +1.289071272e+03 +1.289071272e+03 +3.7995e-02 +3.3120e+00 -3.1247e+00 -1.5093e+00 -3.9950e-01 +1.1093e+00 -3.7265e+00 -1.1946e+00 -2.1431e+00 +3.3478e+00 -3.4093e+00 +1.9208e+00 -1.8490e+00 +1.8336e+00 -1.3801e+00 -3.0405e-01 -4.1637e+00 +2.6279e+00 +1.1773e+00 +1.9762e+00
10093043 +2.840918566e+02 +2.840918566e+02 +1.284091857e+03 +1.284091857e+03 +2.2733e+00 +2.2961e+00 +8.4342e-01 +9.9935e-01 -4.2573e+00 +3.8963e+00 -1.3740e+00 -1.2032e+00 -4.0395e+00 +1.1677e+00 -2.9423e+00 +1.8265e+00 -2.0383e-02 +3.3258e+00 -2.2138e+00 -7.1753e-01 -3.1880e+00 +1.5599e+00 +3.3750e+00 +9.2636e-01
10260345 +2.720521982e+02 +2.720521982e+02 +1.272052198e+03 +1.272052198e+03 -4.5439e-01 +2.2629e+00 -3.5440e+00 +1.2014e-01 -1.4878e+00 +1.8802e+00 -4.5576e-01 -3.0843e+00 -2.7946e+00 +3.7112e+00 -3.2473e+00 +6.6153e-01 +7.1223e-01 +9.0382e-01 +4.6719e-01 +4.7631e-01 -3.3075e+00 +1.9160e+00 +2.7205e+00 +2.0068e+00
17011281 +2.618345258e+02 +2.618345258e+02 +1.261834526e+03 +1.261834526e+03 +4.4663e+00 -3.4041e+00 +2.6591e+00 +1.5550e+00 -1.3232e+00 +1.0315e+00 -4.5699e+00 +2.1276e-01 -2.1700e+00 +3.0823e+00 -3.9352e+00 +2.3303e+00 +3.9830e-01 +2.7206e+00 +4.3602e-01 -6.5205e-01 -3.0870e+00 +2.0095e+00 +2.4858e+00 +1.4619e+00
22748435 +2.563537168e+02 +2.563537168e+02 +1.256353717e+03 +1.256353717e+03 -3.9716e-01 +2.6463e+00 -1.7541e+00 -1.2246e+00 +9.4564e-01 +3.5532e+00 -4.7318e+00 -1.1909e+00 -4.0676e+00 +5.0431e-01 -4.8721e+00 +4.2324e-01 -9.0206e-01 +4.1109e+00 -5.3523e-02 +8.0874e-01 -3.5120e+00 +3.3116e+00 +1.4174e+00 +2.7628e+00
27595882 +2.376624778e+02 +2.376624778e+02 +1.237662478e+03 +1.237662478e+03 -1.6957e+00 +1.5311e+00 +1.3809e+00 +1.3793e+00 -4.0828e-01 +3.1022e-01 -7.6975e-01 +4.9941e-02 -1.7192e+00 +2.7977e+00 -3.9714e+00 +7.7362e-01 +2.0368e-01 +2.2290e+00 -6.1568e-01 -1.3032e-01 -3.2594e+00 -1.1403e-01 +2.4541e+00 +1.2338e+00
189532459 +2.277645774e+02 +2.277645774e+02 +1.227764577e+03 +1.227764577e+03 +2.6676e+00 +1.8233e+00 -1.6496e+00 +4.7591e+00 -1.4623e+00 +5.9633e-01 -2.5378e+00 +3.4733e-01 -3.9722e+00 +2.2664e+00 -4.1989e+00 +2.2800e+00 -1.2681e-01 +4.3580e+00 -4.6829e-01 -1.5009e+00 -4.0587e+00 +3.0595e+00 +1.1775e+00 +1.6230e+00
% function evaluation | noise-free fitness - Fopt (-1.846000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.323990019e+03 +1.323990019e+03 +1.305530019e+03 +1.305530019e+03 -1.8529e+00 +3.4137e+00 +1.7907e+00 +3.2056e+00 -4.7966e+00 -2.3699e+00 -4.0876e+00 -1.9062e+00 -4.3590e+00 -3.0797e+00 +2.7910e+00 -2.0134e+00 -3.0002e+00 -3.1840e-01 +5.2297e-01 +2.4610e+00 +2.3518e+00 -2.9725e+00 -4.9166e+00 -1.4246e+00
23 +1.204454454e+03 +1.204454454e+03 +1.185994454e+03 +1.185994454e+03 +4.2353e+00 +3.5002e+00 -2.1135e+00 +2.3105e+00 -4.7600e-01 -4.7651e+00 -3.2459e+00 +2.2034e+00 -3.3830e+00 +3.5136e+00 -4.0891e+00 +1.7489e-01 +2.0730e-01 +3.8522e+00 -3.3075e+00 -3.5150e+00 +1.7029e+00 +3.2062e+00 +1.2805e+00 -2.6241e+00
47 +8.837960821e+02 +8.837960821e+02 +8.653360821e+02 +8.653360821e+02 +3.3116e+00 -2.7694e+00 +2.3683e+00 -3.9492e+00 +1.8163e+00 -3.2868e+00 -1.5372e+00 -2.8292e+00 +2.7612e+00 +1.5449e+00 +4.1404e-02 -3.2315e+00 -4.9424e+00 -1.1483e+00 -4.3730e+00 +3.3776e+00 -1.0081e+00 -1.1776e+00 -2.8517e+00 -4.7721e+00
144 +6.610606656e+02 +6.610606656e+02 +6.426006656e+02 +6.426006656e+02 +4.8917e+00 +2.5489e+00 +2.4956e+00 -3.4445e+00 -4.0991e+00 -1.9685e+00 -2.4671e+00 -2.8127e+00 -2.5758e+00 +9.5860e-01 -3.6589e+00 -1.3226e-01 -1.7929e+00 +3.2528e+00 -1.3308e+00 +6.5275e-01 -1.1361e+00 +1.2290e+00 +4.1287e-01 +8.2629e-01
381 +6.407408390e+02 +6.407408390e+02 +6.222808390e+02 +6.222808390e+02 -2.8269e+00 -1.8037e+00 +3.4252e+00 -3.6658e+00 -4.8916e-01 +3.7722e+00 -1.6654e+00 +3.7911e+00 +3.1972e+00 +2.6029e+00 +3.4953e-01 -8.3666e-01 -3.8530e+00 +6.5298e-01 -1.5244e+00 +4.9893e+00 +1.3708e+00 +2.4867e+00 -9.2035e-01 +1.9438e+00
854 +5.637110551e+02 +5.637110551e+02 +5.452510551e+02 +5.452510551e+02 +4.7595e+00 -4.8781e+00 +4.5608e+00 +2.8078e+00 +2.6297e+00 -2.9743e+00 +1.9498e+00 +2.8780e-01 -1.5487e+00 +1.4272e+00 -5.4656e-01 -2.0442e+00 -4.5755e+00 -1.3673e+00 -3.4713e+00 -8.0828e-01 -2.4682e+00 +1.1452e+00 -3.2883e+00 +1.2353e+00
3813 +5.540896391e+02 +5.540896391e+02 +5.356296391e+02 +5.356296391e+02 +2.1362e+00 +2.1952e+00 +7.3888e-01 +7.3561e-01 +5.3438e-01 +3.3679e+00 -2.9763e+00 -1.3678e+00 +2.6697e+00 +1.5983e+00 -1.7949e+00 -1.8848e+00 -2.5364e+00 +1.3848e+00 -4.1651e+00 +2.9678e+00 -1.2658e+00 -1.5625e+00 -3.9676e+00 +2.5912e+00
5755 +5.407902477e+02 +5.407902477e+02 +5.223302477e+02 +5.223302477e+02 +1.1252e+00 +2.8183e+00 +3.7758e+00 +3.9848e+00 -1.5484e+00 +3.9915e+00 -1.8594e+00 +2.8163e+00 +2.3459e+00 -3.9243e+00 -1.2615e+00 -4.4007e+00 -4.5955e+00 -2.8045e+00 -4.2665e+00 +3.3409e+00 -1.9278e+00 +3.8585e+00 -2.4573e+00 +3.0322e+00
8485 +4.702831061e+02 +4.702831061e+02 +4.518231061e+02 +4.518231061e+02 +3.1700e+00 -4.1742e+00 +4.2887e+00 -8.3255e-01 -2.5070e+00 -4.0136e+00 -4.8464e+00 -2.9019e+00 -4.3584e+00 +1.1089e+00 -2.8837e-02 -4.8207e+00 -4.9921e+00 +5.5154e-01 -4.5956e+00 +4.2891e+00 -1.7432e+00 +2.9123e+00 -2.4238e+00 -9.0799e-02
14830 +4.377849977e+02 +4.377849977e+02 +4.193249977e+02 +4.193249977e+02 -1.5728e+00 +3.6518e+00 +3.4852e+00 +3.7349e+00 +2.4149e+00 -1.4233e+00 -4.3431e+00 -9.4001e-01 -3.6652e+00 +2.7156e+00 -2.5082e+00 -4.5435e+00 -2.4699e+00 +4.1886e+00 -3.4196e+00 +2.1262e+00 -1.4257e-02 +3.9185e-01 -1.3864e+00 +3.2740e+00
47173 +3.357639815e+02 +3.357639815e+02 +3.173039815e+02 +3.173039815e+02 +2.0675e+00 +2.0206e+00 +8.2624e-01 -9.5067e-01 -1.7096e-02 +1.8579e-01 -4.8214e+00 +3.4077e+00 +5.1194e-01 -6.5277e-01 -3.1052e-01 -2.1331e+00 -2.8738e+00 +3.0765e+00 -2.4294e+00 +1.5131e+00 -1.1059e+00 +2.9418e+00 -2.8985e+00 +2.7204e-01
