% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
5 +6.532804491e+04 +6.532804491e+04 +6.626588491e+04 +6.626588491e+04 -8.5346e-01 -1.0323e+00 +1.7802e+00 -5.5540e-01 -3.1429e+00 +3.6888e+00 +3.5923e+00 +2.1999e+00 -2.2071e+00 +2.7078e-01 -4.2966e+00 -2.1869e+00 -1.8310e+00 +4.3401e+00 -2.2980e-02 +1.2853e-01 -4.2317e+00 -4.0812e+00 +1.6253e-01 +8.4015e-01
11 +3.028545788e+04 +3.028545788e+04 +3.122329788e+04 +3.122329788e+04 -4.7208e+00 -5.4003e-01 -4.4371e+00 +2.6905e+00 +4.6538e+00 +3.4458e+00 +4.9394e+00 +1.4576e+00 +2.9188e-01 -4.2792e+00 -7.4404e-01 +3.3938e+00 -1.7157e+00 -3.8893e+00 -1.7505e+00 -4.1673e+00 +4.1074e+00 +3.8389e+00 -9.7316e-01 -2.9896e+00
86 +3.684085866e+03 +3.684085866e+03 +4.621925866e+03 +4.621925866e+03 +2.2216e+00 +4.6710e+00 +2.2984e+00 -4.5406e+00 +2.6887e+00 -7.4053e-01 -3.6716e+00 +3.7453e+00 -4.7846e+00 +4.9660e+00 +2.2650e-01 +2.4946e+00 -1.2130e+00 -2.4455e+00 +2.4105e+00 -2.6767e+00 -2.8700e+00 -3.9669e+00 -2.1723e+00 -7.9724e-01
188 +8.797755094e+02 +8.797755094e+02 +1.817615509e+03 +1.817615509e+03 -2.1541e+00 -1.1178e+00 +4.0626e+00 -3.4240e+00 -2.4166e+00 +4.6468e+00 +3.3679e+00 +4.2885e+00 +3.7297e+00 +4.9148e+00 +1.6588e+00 +2.4204e+00 +1.9565e+00 +3.2468e+00 +2.7916e+00 +4.0097e+00 -4.2823e+00 +3.3532e+00 -2.5337e+00 +4.9246e+00
476 +4.368309079e+02 +4.368309079e+02 +1.374670908e+03 +1.374670908e+03 -3.1123e-01 +1.4336e-01 -1.2675e+00 -3.9169e-01 +3.5749e+00 -2.7944e+00 +8.3426e-01 -4.0076e+00 +3.5752e+00 -3.2655e+00 +1.3041e+00 +2.6337e+00 -3.5032e+00 +1.5388e-02 -1.2376e+00 -3.8900e+00 -1.5747e-01 -1.3895e+00 +3.3808e-02 +4.5393e+00
614 +2.509434931e+02 +2.509434931e+02 +1.188783493e+03 +1.188783493e+03 +5.8262e-01 -2.8141e+00 -8.5955e-01 +4.1827e+00 +1.1813e+00 +2.1526e+00 -1.3526e+00 +3.7388e-02 +3.0353e-01 +2.6918e-01 -4.5121e+00 +1.0026e+00 +3.2922e-01 +1.8132e+00 +8.0289e-01 +2.6627e+00 -4.4786e+00 +2.7296e+00 +1.1239e+00 +2.6537e+00
2169 +2.091102285e+02 +2.091102285e+02 +1.146950229e+03 +1.146950229e+03 +3.2339e+00 +1.6659e+00 +2.6968e+00 -2.6464e+00 +1.8646e+00 +3.4544e+00 +3.4310e+00 -3.3292e+00 -1.0959e+00 -3.7871e+00 -3.2515e+00 +3.8997e+00 -4.3132e+00 -3.7849e+00 -2.0323e+00 +1.8213e+00 -4.5618e-01 -2.1252e+00 -4.7353e+00 +1.9096e+00
5039 +1.961390526e+02 +1.961390526e+02 +1.133979053e+03 +1.133979053e+03 -1.7121e+00 +3.7730e+00 +2.7623e+00 -2.6142e+00 +1.6999e+00 +2.6805e+00 -3.8607e-01 -1.2531e+00 -4.9508e+00 +4.4027e+00 +7.8697e-01 -4.6040e+00 -3.7366e+00 -2.6014e+00 +3.4964e+00 -4.1831e+00 +3.3031e+00 +2.4122e+00 -1.2779e+00 +1.5167e+00
7898 +1.860871379e+02 +1.860871379e+02 +1.123927138e+03 +1.123927138e+03 +2.3488e+00 +4.4020e+00 +4.6752e+00 +1.0075e+00 -2.4814e+00 +9.1029e-01 +1.1881e+00 +1.0232e+00 -2.4403e+00 -4.9814e+00 +8.9485e-01 -2.2217e+00 -1.9044e+00 +4.8769e+00 -5.1043e-01 -9.4919e-01 +2.3570e+00 -3.3025e+00 +1.8441e+00 -4.7276e+00
10599 +1.809297016e+02 +1.809297016e+02 +1.118769702e+03 +1.118769702e+03 -2.4839e+00 +3.0612e+00 -2.4076e+00 -1.3852e+00 -2.5582e-01 +1.0872e+00 -4.1417e+00 +3.2880e+00 +4.1800e+00 -1.0132e+00 +1.6792e+00 -2.3771e+00 +1.7240e+00 -1.0514e+00 -3.1980e+00 -3.5623e-01 -2.1611e+00 -3.0815e+00 +4.1701e+00 +2.0295e+00
17388 +1.707496219e+02 +1.707496219e+02 +1.108589622e+03 +1.108589622e+03 -2.5402e+00 +3.2980e+00 +2.7802e+00 +1.4463e+00 -5.7595e-01 -5.8582e-01 +1.7451e+00 +1.1878e+00 +2.7969e+00 +2.6946e+00 -2.3316e+00 +4.4091e+00 -1.9551e+00 -2.8606e+00 -4.6365e+00 -3.2269e+00 -8.4609e-01 -1.2760e+00 +3.5266e+00 -1.1430e+00
51157 +1.594381476e+02 +1.594381476e+02 +1.097278148e+03 +1.097278148e+03 -2.7654e+00 +1.5877e+00 +4.4089e+00 +4.1697e-02 +2.4046e+00 +4.6081e+00 +1.7761e+00 +2.4258e+00 +4.4084e-01 +3.9069e+00 +4.2940e+00 +2.2666e+00 -3.6808e+00 +1.8755e+00 -1.1024e+00 +3.4967e-02 -1.7183e+00 +5.5684e-01 -4.9240e+00 +3.2860e+00
57065 +1.466279651e+02 +1.466279651e+02 +1.084467965e+03 +1.084467965e+03 +5.0992e-01 +1.1375e+00 +2.2675e+00 -4.3059e+00 +4.6882e+00 +1.6129e+00 -3.3850e+00 +1.5690e+00 +3.2752e+00 +4.4627e+00 -1.5367e-01 -1.1524e+00 -6.5457e-01 +2.7173e+00 -3.0401e+00 +3.5769e+00 -1.5928e+00 +1.7692e+00 -8.7733e-01 -1.4187e+00
112584 +1.300074639e+02 +1.300074639e+02 +1.067847464e+03 +1.067847464e+03 -2.3590e+00 +1.9815e+00 +3.8635e+00 +1.0155e+00 -7.3872e-01 +8.8879e-01 -1.7971e+00 +4.4755e-01 +1.2714e+00 +2.0067e+00 -2.4919e+00 -2.4034e+00 -5.8806e-01 -4.0738e+00 -2.3653e+00 +2.5832e+00 +1.6330e+00 +4.2454e+00 +2.9617e-01 +4.2996e-01
272529 +7.754550141e+01 +7.754550141e+01 +1.015385501e+03 +1.015385501e+03 -1.8655e+00 +9.0850e-01 +3.0851e+00 -2.0657e+00 -2.4777e+00 +1.4626e+00 -4.8935e+00 +3.1671e+00 +1.0163e+00 +4.8732e+00 -1.4461e+00 -7.3976e-01 -2.4397e+00 +1.1100e+00 -4.9635e-01 -1.0754e+00 +5.5620e-01 -3.1688e+00 +2.9951e+00 +4.2949e+00
1062682 +6.884375533e+01 +6.884375533e+01 +1.006683755e+03 +1.006683755e+03 -1.7574e+00 +4.0092e+00 +2.0290e+00 -3.1945e+00 -2.9122e+00 +3.2871e+00 -2.7146e+00 +2.8826e-01 -2.2341e+00 +1.9705e+00 -2.9247e+00 -3.3719e-01 -7.4202e-01 -9.3091e-01 -2.7082e+00 -1.2460e+00 +3.7633e+00 -4.5543e+00 -3.5243e+00 +2.4877e+00
71901140 +5.415367821e+01 +5.415367821e+01 +9.919936782e+02 +9.919936782e+02 -1.6885e+00 +2.5521e+00 +2.8380e+00 -3.1640e+00 -9.5815e-01 +2.4472e+00 +1.5224e-01 +4.0531e+00 +3.4527e+00 +3.2845e+00 -2.4160e-01 -1.0812e+00 -1.1917e+00 +1.1226e+00 +3.3131e-01 -5.0108e-01 +3.5937e+00 -9.5686e-01 +3.2713e-01 +3.6439e-01
171872422 +5.326689980e+01 +5.326689980e+01 +9.911068998e+02 +9.911068998e+02 -8.6929e-01 +7.4774e-01 +1.1749e+00 -2.0876e+00 -1.4793e+00 +3.7976e+00 -1.1570e+00 +1.1925e+00 +4.3501e+00 +2.5120e+00 -4.2022e+00 -3.1849e+00 -4.0356e+00 +2.7747e+00 -5.4060e-01 -1.0093e-01 +7.3381e-01 -2.2718e+00 +8.4415e-01 -7.4414e-01
% function evaluation | noise-free fitness - Fopt (-7.872000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.055443069e+07 +1.055443069e+07 +1.055435197e+07 +1.055435197e+07 +2.2462e-01 -4.8285e+00 -2.4499e+00 +7.8882e-01 +1.9166e+00 -6.4023e-01 -4.9632e+00 +4.1490e+00 -1.2607e-01 -2.5013e+00 -2.1412e+00 -2.3672e+00 +7.7252e-01 +1.2714e-01 +1.8278e+00 +2.1509e+00 +8.6283e-01 +3.5831e+00 -3.5485e+00 -4.7673e-01
2 +1.160898581e+06 +1.160898581e+06 +1.160819861e+06 +1.160819861e+06 -2.4706e+00 +4.8801e+00 -1.5807e+00 +3.5860e+00 -3.3060e+00 -4.6122e+00 -3.3159e+00 -2.4420e+00 -1.6923e-01 +3.2347e+00 +6.7880e-01 +1.0256e+00 +4.2298e+00 +4.2455e+00 -2.0674e+00 +4.0638e+00 -1.3547e+00 +3.8138e+00 -3.8268e+00 -4.7602e+00
23 +2.510317329e+02 +2.510317329e+02 +1.723117329e+02 +1.723117329e+02 +4.3923e-01 -1.4221e+00 -1.8288e+00 -4.1397e+00 +5.1431e-01 -4.2593e-01 +2.8648e+00 -3.3136e+00 -1.2422e+00 -2.6069e+00 -3.8376e+00 +2.7869e+00 -3.8585e+00 +4.7753e-01 +3.5033e+00 -4.8208e+00 -2.5132e+00 -4.2326e+00 +1.6902e+00 -4.1872e+00
686 +2.011079380e+02 +2.011079380e+02 +1.223879380e+02 +1.223879380e+02 +1.4445e+00 +3.4518e+00 +3.2834e+00 +2.9804e+00 +1.0334e+00 -4.0122e+00 -3.2428e+00 +4.8811e+00 +1.3329e+00 +2.2831e-01 -2.0017e+00 +4.9511e+00 +6.0357e-02 -2.0268e+00 +9.9424e-01 -3.2512e+00 -3.5703e+00 -3.2922e+00 -1.7064e+00 +3.5165e-01
4639 +1.379380534e+02 +1.379380534e+02 +5.921805345e+01 +5.921805345e+01 +3.0881e+00 -3.9097e-01 -1.1860e+00 +1.1628e+00 -3.2942e+00 +6.9016e-01 +1.3991e-01 -2.0011e+00 +2.1111e-02 -1.2736e-01 -4.6874e+00 -8.9871e-01 -3.5740e+00 +3.6595e+00 +5.9021e-01 -2.3215e+00 -2.5819e+00 +9.5226e-01 +3.6048e+00 +1.4100e+00
76799 +1.237288178e+02 +1.237288178e+02 +4.500881783e+01 +4.500881783e+01 +3.8995e+00 +1.2924e+00 +3.5849e+00 +4.7119e-01 -3.1763e+00 -2.9319e+00 +2.4198e+00 +2.3369e+00 +3.0051e-01 -3.8307e-01 -2.5127e+00 +1.4232e+00 -1.5699e+00 +5.7208e-01 -1.5437e+00 -3.2449e+00 -3.1785e+00 -1.6705e+00 +2.4403e+00 -3.8666e+00
353758 +1.143333629e+02 +1.143333629e+02 +3.561336288e+01 +3.561336288e+01 +4.0867e+00 +8.7238e-01 -2.4864e+00 -2.3132e+00 +2.1628e+00 -6.9420e-01 +6.5693e-01 -3.8192e-02 +3.0091e+00 -6.2692e-01 -1.2515e+00 +4.5389e+00 +1.3049e+00 -4.0667e+00 +7.9004e-02 -3.9200e+00 -9.7124e-01 -1.0889e+00 -1.1971e+00 +3.6107e+00
482466 +1.078619617e+02 +1.078619617e+02 +2.914196171e+01 +2.914196171e+01 +2.4784e+00 +4.7015e-02 -1.3052e+00 +1.1030e-01 -3.4637e+00 -2.5157e+00 -2.2358e+00 +2.3857e-01 +4.9766e+00 +8.7533e-01 +1.5660e-01 +1.6464e+00 +3.1558e+00 -3.4847e+00 -9.3421e-01 -3.0809e+00 -2.8264e+00 -1.8556e+00 -9.0888e-01 -1.6592e+00
660305 +1.005511890e+02 +1.005511890e+02 +2.183118898e+01 +2.183118898e+01 +1.4629e+00 -4.8196e+00 -2.4369e+00 -1.4774e+00 -2.2076e+00 +1.5434e+00 +2.7458e+00 -2.8382e+00 +4.8591e+00 +1.2157e+00 -4.3322e+00 -1.5870e-01 -1.5416e+00 -2.7135e+00 -2.6981e+00 -2.2984e+00 -2.1067e+00 +3.9757e+00 +2.7816e+00 -1.0597e+00
1067401 +9.935905515e+01 +9.935905515e+01 +2.063905515e+01 +2.063905515e+01 +2.7365e+00 -1.0537e+00 -2.8444e+00 -2.3217e+00 +2.1771e+00 -4.2998e+00 -3.0902e+00 +1.2942e+00 +3.7172e+00 +2.4083e+00 -1.9047e+00 +4.0155e+00 +8.9586e-01 -1.0647e+00 -7.6071e-01 -4.7038e+00 -2.0219e+00 +2.7853e+00 +1.5026e+00 +2.6645e+00
2550970 +7.467067386e+01 +7.467067386e+01 -4.049326144e+00 -4.049326144e+00 +2.9709e+00 -8.4543e-01 -4.2712e+00 -1.7668e-01 -4.7181e+00 -3.5368e+00 +3.5547e+00 +4.6736e-01 +4.9913e+00 -9.8629e-01 -2.4142e+00 +1.7650e-01 +1.2206e+00 -2.6206e-01 -2.8558e+00 -6.5403e-01 -2.2083e+00 +1.6245e+00 +1.6117e-01 -2.3558e+00
8968305 +5.581420513e+01 +5.581420513e+01 -2.290579487e+01 -2.290579487e+01 +4.6493e+00 -3.5509e-01 +6.6197e-01 +4.9011e+00 -1.6044e+00 -3.0992e+00 +2.7310e+00 +3.5534e+00 +4.7572e+00 -9.3727e-01 -3.9963e+00 +3.6269e+00 -2.3923e+00 -1.2021e+00 -2.4650e+00 -4.5513e+00 -3.5932e+00 +2.7131e-01 +6.2702e-01 -1.0062e-02
29718381 +4.827232948e+01 +4.827232948e+01 -3.044767052e+01 -3.044767052e+01 +3.6799e+00 -1.3465e+00 -2.9408e+00 +1.9318e-01 -1.2611e+00 -3.9051e+00 +3.4384e+00 -9.1436e-02 +3.1883e+00 -2.1066e-01 -3.0899e+00 +2.1502e+00 -2.8325e+00 -1.8062e-01 +1.2200e+00 +2.5399e-01 -1.5204e+00 +3.8561e+00 +9.6816e-01 -2.8599e+00
% function evaluation | noise-free fitness - Fopt (-3.233900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.162472566e+06 +4.162472566e+06 +4.162149176e+06 +4.162149176e+06 -1.6168e+00 +4.4381e+00 +2.4799e-01 -3.8216e+00 +3.1102e+00 -6.4482e-01 -9.1818e-02 +1.1839e+00 +7.6897e-01 +1.0093e-01 +4.6914e+00 +2.3104e+00 +3.2135e+00 +1.4914e+00 +1.2269e+00 +3.1555e+00 -1.4225e+00 +7.6340e-01 -4.3465e+00 +2.4255e+00
2 +1.765690586e+05 +1.765690586e+05 +1.762456686e+05 +1.762456686e+05 +4.8306e+00 +3.8919e-01 -3.2888e+00 -3.6136e+00 +4.3111e+00 +3.3323e-01 -4.3412e+00 -3.9273e+00 +2.6878e+00 +9.4289e-02 -4.6441e+00 +3.1806e+00 +1.7143e+00 -4.3029e+00 +2.8679e+00 -3.5546e+00 -3.2566e+00 -4.7064e+00 +2.9441e+00 -2.4760e+00
16 +1.225822093e+05 +1.225822093e+05 +1.222588193e+05 +1.222588193e+05 +4.9882e+00 -9.4588e-03 +9.6983e-01 +2.6347e+00 +1.8950e+00 -2.3221e+00 -4.5401e+00 +1.1780e+00 -2.6218e+00 +7.8118e-01 -3.1336e+00 -2.9468e+00 +4.0232e+00 +1.2016e+00 -2.5118e+00 -2.4857e+00 +9.7286e-01 +4.9843e+00 +3.2683e+00 -3.8642e-01
22 +7.979854854e+04 +7.979854854e+04 +7.947515854e+04 +7.947515854e+04 +3.7363e+00 -3.3471e+00 +2.5385e-01 -2.8339e+00 +9.0809e-01 -4.0941e+00 -3.3747e+00 -2.5076e+00 -3.7114e-01 -7.3004e-01 +7.9365e-01 +4.8558e+00 +4.2696e-01 +4.9307e+00 +2.8564e+00 +9.1858e-01 -2.5948e+00 -3.5353e+00 +3.5315e+00 -3.0506e+00
30 +1.786535063e+04 +1.786535063e+04 +1.754196063e+04 +1.754196063e+04 -1.4077e+00 -3.0980e+00 -4.0152e+00 -3.4771e+00 +3.1248e+00 +1.5765e+00 -4.0563e+00 -2.4928e+00 +2.9605e+00 -3.0987e-01 -4.0630e+00 +4.9425e+00 +7.1003e-01 +1.0691e+00 +1.3813e+00 +2.3456e+00 +4.2856e-01 -1.7264e+00 -9.8943e-01 +2.7877e+00
65 +3.873355281e+02 +3.873355281e+02 +6.394552806e+01 +6.394552806e+01 +4.4031e+00 -2.6871e+00 +4.8989e+00 -5.2915e-01 -4.7716e+00 -3.0638e+00 +1.6682e+00 -1.7189e+00 -1.9438e+00 +4.1836e+00 -4.9763e+00 -3.3904e+00 -1.0698e+00 +3.4071e-01 +4.0140e+00 +4.5054e+00 +3.5224e+00 +1.2227e-01 -4.6175e+00 -1.4760e+00
303 +2.038143819e+02 +2.038143819e+02 -1.195756181e+02 -1.195756181e+02 -2.7823e+00 +4.7700e+00 +9.5451e-01 -1.5573e-01 -2.2955e+00 +1.7664e-01 +3.0398e+00 -2.5157e+00 +3.8678e+00 -4.0397e+00 -1.1845e+00 +3.7594e-01 +3.8398e+00 -1.5999e+00 +4.9733e+00 -1.1267e+00 -1.8779e+00 -4.7385e+00 -3.5789e+00 -3.8201e-01
13240 +1.837588997e+02 +1.837588997e+02 -1.396311003e+02 -1.396311003e+02 -1.9531e+00 +8.4058e-01 +3.6916e+00 -4.2674e+00 +1.1041e+00 +1.7495e+00 +2.2759e+00 +3.6005e+00 +1.4283e+00 +1.3320e+00 +4.7431e+00 -6.4412e-01 +2.0057e+00 -4.2750e+00 -2.6723e+00 +2.4082e+00 -4.7416e+00 +9.8108e-01 -1.1095e+00 -8.7870e-03
25677 +1.402013898e+02 +1.402013898e+02 -1.831886102e+02 -1.831886102e+02 -2.2285e+00 +2.4013e+00 -5.7675e-01 -2.0749e+00 +3.8946e+00 +3.0047e+00 -6.4329e-01 +2.5645e+00 -3.2224e+00 -3.6829e+00 -3.5386e+00 -4.7229e+00 +1.1925e+00 +9.0860e-01 +1.8884e+00 -1.5108e+00 -4.5346e+00 +1.3603e+00 -3.0158e+00 -2.4808e+00
149080 +8.663308600e+01 +8.663308600e+01 -2.367569140e+02 -2.367569140e+02 -3.5526e+00 +2.5707e+00 +2.2671e+00 -3.5633e+00 +4.0223e-01 -1.2982e+00 +1.0500e+00 +2.1478e+00 -4.6154e+00 -1.3517e+00 +3.5115e+00 -4.6042e+00 +1.3136e+00 +1.5416e+00 -1.6776e+00 +1.2306e+00 +1.0234e+00 -3.2127e+00 -1.8302e-01 +3.5358e+00
3162292 +7.685491707e+01 +7.685491707e+01 -2.465350829e+02 -2.465350829e+02 +4.8466e-02 +2.6336e+00 +4.0099e+00 +2.1592e-01 -7.2207e-01 +1.6051e+00 +3.8644e-01 +3.3343e+00 -4.2189e+00 -4.0615e+00 +4.7275e-01 +1.3842e+00 -2.5096e-01 +6.7093e-01 -5.3247e-01 -1.6429e-01 -1.0932e+00 +2.2748e+00 -3.2449e+00 +3.3780e+00
4820180 +6.208961997e+01 +6.208961997e+01 -2.613003800e+02 -2.613003800e+02 -2.6599e+00 +3.8165e+00 +2.2364e+00 -2.9290e-01 -3.9100e-02 +1.8655e+00 -3.8539e-01 +2.7752e+00 -2.9650e+00 -6.5400e-01 -1.9103e+00 -4.0335e+00 -1.2306e+00 -4.6665e-01 -1.9421e+00 +5.7942e-01 +5.7285e-01 -1.2594e+00 -2.6695e+00 +3.2648e+00
19026752 +5.387561374e+01 +5.387561374e+01 -2.695143863e+02 -2.695143863e+02 -8.8771e-01 +3.8112e+00 +4.6845e+00 -1.5154e+00 -4.5500e+00 +3.7407e+00 +2.2954e+00 +2.3670e+00 -2.8410e+00 +2.9426e-01 -2.1510e-01 -2.6859e+00 +2.5298e-01 +3.8922e+00 -2.3900e+00 -1.4768e+00 -3.5519e+00 -1.7871e+00 -1.3602e+00 +3.7404e+00
94788006 +5.176074271e+01 +5.176074271e+01 -2.716292573e+02 -2.716292573e+02 -1.7456e+00 -3.0130e-01 +2.7964e+00 -1.6408e+00 -3.1114e+00 +2.8933e+00 +4.7235e+00 +2.3925e+00 -1.4076e+00 -2.4053e+00 +7.5291e-02 -4.7266e+00 +1.7951e+00 +3.4215e+00 +1.3322e+00 -2.8808e+00 -3.0064e+00 -1.7776e+00 -1.2272e+00 +3.0706e+00
147464901 +4.663331683e+01 +4.663331683e+01 -2.767566832e+02 -2.767566832e+02 -2.5758e+00 +7.7462e-01 +2.9420e+00 -1.2254e+00 -1.3662e+00 +2.7062e+00 +6.6825e-01 +5.6358e-01 -1.6685e+00 -1.8553e+00 -1.4835e+00 -3.3210e+00 +6.2277e-01 +1.6591e+00 +4.1495e+00 -1.6216e-01 -1.7515e+00 -4.7804e+00 -4.3493e+00 +1.7010e+00
% function evaluation | noise-free fitness - Fopt (1.621000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.696310422e+06 +2.696310422e+06 +2.696326632e+06 +2.696326632e+06 -3.6097e+00 +2.0730e+00 +4.2006e-01 -4.1219e+00 -8.1236e-01 +4.2721e+00 -3.0800e+00 +3.5206e-01 +5.4129e-02 +1.2788e-01 -2.1335e+00 -1.0742e+00 -1.2078e+00 +1.3608e+00 -3.4127e+00 +1.9459e+00 +2.4105e+00 +4.4143e+00 -4.4104e+00 +3.8701e-01
3 +1.661410419e+06 +1.661410419e+06 +1.661426629e+06 +1.661426629e+06 -3.8874e+00 +2.1508e+00 +2.0697e+00 +2.6321e+00 -1.4546e+00 -2.5078e-01 -2.5016e-01 +1.9976e+00 +2.9838e+00 +1.1485e+00 +3.1125e+00 -3.0751e-01 -2.1076e+00 +4.7296e+00 +1.5315e+00 +2.3489e-01 -9.7530e-01 -4.3502e+00 -4.7063e+00 +2.1558e+00
25 +6.568946621e+05 +6.568946621e+05 +6.569108721e+05 +6.569108721e+05 +1.9991e-01 +1.9568e+00 -3.3574e+00 +3.4356e+00 -4.7017e+00 -1.4315e+00 -8.3414e-01 +1.4879e+00 +1.4635e+00 -2.8480e+00 -3.0350e+00 +3.1964e+00 -7.4748e-01 -4.8231e-01 +1.5509e+00 +4.9079e+00 +5.0367e-01 +8.9719e-03 -4.2756e+00 +4.8364e+00
41 +5.139890646e+05 +5.139890646e+05 +5.140052746e+05 +5.140052746e+05 +2.1402e-01 -1.1490e-01 -1.0816e+00 +5.7500e-01 -8.4468e-01 -1.4033e+00 +2.5287e+00 +8.5710e-01 +4.0713e+00 +2.4268e+00 +3.8696e+00 -4.2871e-01 -4.4294e+00 +3.5012e+00 -3.8433e+00 +1.4749e-01 -2.8966e-01 -1.2977e-01 -5.0119e-01 +1.4963e+00
42 +1.361119690e+04 +1.361119690e+04 +1.362740690e+04 +1.362740690e+04 +5.7726e-01 +2.3555e+00 -6.0691e-01 +4.7045e+00 +3.5146e-01 +2.2470e+00 -7.2431e-01 -4.9805e-01 +3.9640e+00 -1.6404e+00 +2.8830e+00 +1.5713e+00 +4.6819e+00 +2.0039e+00 +9.5891e-01 +4.4517e-01 +2.7549e+00 +3.2843e+00 -7.4905e-01 +4.9855e+00
208 +1.258274260e+04 +1.258274260e+04 +1.259895260e+04 +1.259895260e+04 -1.9494e+00 +3.8867e+00 -2.0544e-01 +9.3429e-01 +3.8199e-01 +3.1431e+00 +7.1870e-01 +5.6186e-01 -1.5423e+00 +1.2702e+00 -2.0362e+00 +4.9917e+00 -3.7973e+00 +2.1024e+00 -5.1019e-01 +6.9073e-01 -4.2413e-01 +3.0353e+00 -2.7263e+00 +1.6449e+00
628 +1.837891095e+03 +1.837891095e+03 +1.854101095e+03 +1.854101095e+03 -1.0477e-01 -2.6339e+00 +7.5051e-01 -2.5211e+00 -1.0268e+00 +8.8341e-01 +3.2020e+00 +8.8782e-01 +4.3641e-01 -4.1680e+00 +4.3914e+00 -1.1290e-02 +8.3965e-01 +3.8804e+00 -2.7713e+00 +1.6621e-03 -2.2938e+00 +4.6361e+00 -3.5232e+00 -1.9227e+00
1698 +4.344786290e+02 +4.344786290e+02 +4.506886290e+02 +4.506886290e+02 -1.0871e+00 +2.4890e+00 +4.1739e+00 +1.6037e+00 -1.2841e+00 -1.2017e+00 +2.6767e+00 -3.5494e-01 -8.7329e-01 -5.3392e-02 +3.9792e+00 +6.0472e-01 -3.7418e+00 +2.8267e+00 +3.2782e+00 +1.4548e+00 -7.6382e-01 -1.2583e+00 -3.4225e+00 -4.8632e+00
3211 +3.239006383e+02 +3.239006383e+02 +3.401106383e+02 +3.401106383e+02 +2.8789e-01 -1.7098e-01 -2.5158e+00 +2.8768e+00 -3.1635e-01 -2.2551e+00 -3.0675e+00 +1.6976e+00 -4.9268e+00 -2.0154e+00 +3.8787e+00 +1.9399e+00 +7.5394e-01 +3.0152e+00 +3.4051e+00 -3.6413e+00 -2.2891e+00 +4.0440e+00 -3.5408e+00 -3.8619e+00
5684 +2.402457101e+02 +2.402457101e+02 +2.564557101e+02 +2.564557101e+02 -3.0095e+00 +3.3078e+00 +1.8856e+00 -3.6812e+00 -1.3518e+00 -2.2781e+00 +3.3777e+00 -1.9546e+00 +1.1986e+00 -1.9737e+00 +2.8643e+00 +2.1633e+00 -1.5891e+00 +3.1906e+00 -3.9631e+00 +3.5138e+00 +3.2581e+00 -3.6096e+00 +2.6354e-01 +1.6950e+00
8102 +2.342307302e+02 +2.342307302e+02 +2.504407302e+02 +2.504407302e+02 -2.9811e+00 +3.3783e-01 -3.4470e+00 +4.5336e+00 +3.3488e-01 +2.5625e+00 +3.4695e+00 +1.6254e+00 -1.4898e+00 -2.9393e+00 +6.2740e-01 +2.4858e+00 -4.1029e+00 +4.6092e+00 -3.8895e+00 +4.0647e+00 +2.0118e+00 +2.2867e+00 +1.7108e+00 -1.3268e+00
14606 +1.980888314e+02 +1.980888314e+02 +2.142988314e+02 +2.142988314e+02 -1.3941e-01 +4.9444e+00 +4.3357e+00 +6.4572e-01 -1.2203e-02 -1.3742e+00 +3.3081e-01 -4.2795e+00 -4.8205e+00 -2.0073e+00 -6.0310e-01 +2.4751e+00 -3.2825e+00 +4.0368e+00 +2.2187e+00 -1.4352e+00 -2.3204e+00 +1.4472e+00 +1.7236e-01 +2.8188e+00
16390 +1.747752271e+02 +1.747752271e+02 +1.909852271e+02 +1.909852271e+02 +1.3604e+00 +1.5975e+00 -3.6608e+00 +1.2412e+00 -3.5897e+00 -1.9824e+00 -3.8386e+00 -4.1202e+00 +3.4298e-01 -1.7321e-01 +2.5336e+00 +2.8173e+00 +1.5906e-01 -1.5540e-01 +1.8913e-01 +2.2766e+00 -1.4156e+00 +1.5108e+00 -4.9627e+00 -4.1691e-01
81016 +1.587802107e+02 +1.587802107e+02 +1.749902107e+02 +1.749902107e+02 +5.2374e-01 +2.7948e+00 -7.2151e-01 -2.9964e+00 -1.0169e+00 -4.3086e+00 +3.7957e+00 +1.1071e+00 -1.2731e+00 +6.0354e-01 +3.8814e+00 +4.6969e+00 +1.5023e+00 +2.0551e-01 -1.0180e+00 +4.5287e+00 -1.9172e+00 +4.5608e+00 -4.0385e+00 +2.6190e-01
88908 +1.520311383e+02 +1.520311383e+02 +1.682411383e+02 +1.682411383e+02 -3.3263e+00 +4.5808e+00 -4.9178e+00 +2.6194e+00 -3.3103e+00 -1.9762e+00 +4.7423e+00 +9.4007e-02 -4.8229e+00 -2.5669e-02 +3.1951e+00 +4.2564e+00 +2.6356e+00 +2.3957e+00 +2.3089e+00 +1.4676e+00 +3.2266e+00 +2.5662e+00 +4.2999e+00 +3.1596e+00
