% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
29 +5.731504422e+06 +5.731504422e+06 +5.731334222e+06 +5.731334222e+06 -3.4304e+00 -2.0957e+00 -3.8088e+00 -3.3574e+00 +2.9737e+00 +2.6978e+00 +2.7335e-01 +4.0020e+00 +1.7356e+00 +2.6616e+00 -1.8251e+00 -1.8265e+00 -4.5625e+00 +3.8704e+00 -2.1840e+00 -4.9870e+00 -3.5697e+00 +2.4416e+00 +2.6177e+00 +4.4052e+00
67 +3.337980802e+06 +3.337980802e+06 +3.337810602e+06 +3.337810602e+06 +4.5884e+00 -3.6556e+00 -2.8882e+00 +2.8428e+00 +4.6604e+00 -4.5130e+00 -2.5076e+00 +1.8923e+00 +4.2515e+00 -3.0700e+00 +6.6314e-01 -7.3999e-01 +1.7187e+00 -1.4002e+00 -2.9317e+00 -2.5043e+00 +3.5035e+00 +3.5853e+00 -2.1851e+00 -9.1034e-01
84 +2.372183645e+06 +2.372183645e+06 +2.372013445e+06 +2.372013445e+06 -1.0951e+00 +3.8043e+00 -3.2655e+00 +4.2390e+00 +4.8346e+00 +4.1112e+00 +1.4683e+00 +2.0216e+00 +4.5445e+00 -3.0592e+00 -2.9221e+00 +1.3616e+00 -1.5840e+00 -5.6823e-01 -1.4231e+00 -4.8938e+00 -1.5363e+00 -4.4106e+00 -2.7960e+00 -3.4478e-01
171 +1.710944402e+06 +1.710944402e+06 +1.710774202e+06 +1.710774202e+06 +4.8379e+00 +2.6435e+00 -3.4363e+00 -1.5429e+00 +3.5737e+00 +1.3901e+00 +8.1002e-01 +3.7796e+00 -1.5457e+00 +3.9634e+00 +5.8554e-01 +1.4770e+00 -2.9612e+00 -4.0520e-01 +2.0163e+00 +2.6187e-01 -4.0721e+00 +4.2683e+00 +3.0436e+00 +4.7711e+00
272 +1.434740613e+06 +1.434740613e+06 +1.434570413e+06 +1.434570413e+06 -4.1230e+00 +2.1408e+00 +9.2155e-01 +3.8365e+00 +3.4856e+00 +3.8372e+00 -4.8607e+00 +1.6163e+00 -2.9484e+00 +4.3562e+00 -3.3227e+00 -1.6234e+00 -4.5048e+00 -2.4976e+00 -4.8059e+00 -2.4470e+00 -3.9485e+00 +4.5903e-02 -1.6254e+00 +1.1487e+00
1128 +1.234456344e+06 +1.234456344e+06 +1.234286144e+06 +1.234286144e+06 +3.8218e+00 -1.2667e+00 +1.6569e+00 +1.7838e+00 +4.3951e+00 -2.7761e+00 +2.7158e+00 +4.2325e+00 +2.4483e+00 +5.6321e-01 -1.6132e+00 -1.2755e+00 +1.2732e+00 -2.7419e+00 -3.7235e+00 -2.9876e+00 -2.7028e+00 +3.5935e+00 -4.9621e+00 -4.3275e+00
2577 +1.227793170e+06 +1.227793170e+06 +1.227622970e+06 +1.227622970e+06 -3.3332e+00 -3.0783e+00 -3.4447e+00 -3.2175e+00 -3.4690e-01 +2.6472e+00 -8.9496e-01 +4.9236e+00 +1.7841e+00 -1.5329e+00 -1.7721e+00 -2.6782e+00 -1.5703e+00 +9.3166e-01 -1.1740e+00 -1.1508e+00 -3.1442e+00 -1.4713e+00 -2.2635e+00 +2.1886e+00
3824 +8.183435194e+05 +8.183435194e+05 +8.181733194e+05 +8.181733194e+05 +1.8058e-01 -3.7464e-02 +3.8344e-01 +1.1906e-01 +4.1827e+00 +1.3303e+00 +2.6325e-02 +2.8535e+00 -1.1037e+00 +6.6720e-01 -2.4234e+00 -2.3731e+00 +8.5045e-01 +1.5835e+00 -2.4828e+00 -9.4647e-01 -1.9442e+00 -2.6071e+00 +2.2512e-01 +4.0737e+00
11657 +7.892470331e+05 +7.892470331e+05 +7.890768331e+05 +7.890768331e+05 -2.3383e+00 -4.9049e+00 -2.7850e+00 +3.5435e+00 +2.2878e+00 -1.8593e+00 +8.8724e-01 +1.8306e+00 +4.9756e+00 +3.0787e+00 +2.8887e+00 +1.4574e+00 -2.9954e+00 -1.2807e-01 +2.9133e+00 +7.1157e-01 -4.7419e-01 +4.1431e+00 -1.9202e+00 -3.3459e+00
45497 +5.418708247e+05 +5.418708247e+05 +5.417006247e+05 +5.417006247e+05 -5.6326e-01 -2.3030e+00 -9.0552e-01 +3.5160e+00 +2.9749e+00 -2.6908e+00 +1.6147e+00 +3.1842e+00 -2.5244e+00 +2.8225e-01 -2.3735e+00 -2.4873e+00 +3.6044e+00 +1.3279e+00 -2.3330e+00 -4.7976e+00 +9.7711e-01 +2.3752e-01 -3.6509e+00 -9.0826e-02
73840 +4.298756197e+05 +4.298756197e+05 +4.297054197e+05 +4.297054197e+05 -1.9558e+00 +2.4107e+00 -2.2536e+00 +3.2792e+00 +2.5257e+00 -2.5410e-01 -3.5969e+00 +1.9422e+00 +7.4518e-01 +3.4378e+00 -3.3674e+00 +4.8452e-01 +3.7628e-01 +1.9675e+00 +2.9413e+00 -2.2153e+00 -1.8949e+00 +1.6605e-01 +1.1894e+00 +3.0431e+00
158583 +4.064677579e+05 +4.064677579e+05 +4.062975579e+05 +4.062975579e+05 -1.6902e+00 -1.9645e+00 -3.2878e+00 -2.6314e+00 +4.4285e+00 +3.2856e+00 -2.5745e+00 +1.3458e+00 -1.8616e+00 -8.0329e-01 -1.6648e+00 -5.3523e-01 -4.8076e+00 -1.4482e+00 +1.4701e+00 +5.4015e-01 -4.5767e+00 +1.3207e+00 +1.6109e+00 +1.7596e+00
165344 +3.674650601e+05 +3.674650601e+05 +3.672948601e+05 +3.672948601e+05 -2.4459e+00 +2.8914e+00 -1.5958e+00 +3.3801e+00 +4.7444e+00 -1.7265e+00 -1.0591e+00 +1.3783e+00 -2.9767e+00 +7.8724e-01 +1.2619e+00 +1.1755e+00 -4.1722e+00 -1.8377e-01 +1.7486e+00 +1.6583e+00 -7.2650e-01 -2.5495e+00 -1.0701e+00 -1.6512e+00
394320 +3.309638922e+05 +3.309638922e+05 +3.307936922e+05 +3.307936922e+05 -3.0405e+00 +1.9485e+00 -4.6357e+00 +4.7837e+00 +1.5301e+00 -4.4434e-01 +8.3684e-02 +3.6503e+00 -2.4520e+00 +2.3589e+00 -1.6762e+00 -1.6519e+00 +1.0331e+00 +3.0290e+00 -4.2922e-01 -1.7844e+00 +6.0877e-01 +1.9092e+00 -1.0719e-01 +3.2421e+00
835661 +2.282465651e+05 +2.282465651e+05 +2.280763651e+05 +2.280763651e+05 +1.8419e+00 -4.5675e+00 +2.7080e+00 -6.8164e-01 +4.6523e+00 -5.5695e-01 -1.3111e+00 +1.3139e+00 -3.6393e+00 -3.9425e-01 -8.5124e-01 -3.0058e+00 -1.7467e+00 -1.9850e+00 -1.5004e+00 -2.0816e+00 -4.0234e+00 +7.1399e-01 -3.4820e+00 -1.9687e+00
3620130 +1.759747522e+05 +1.759747522e+05 +1.758045522e+05 +1.758045522e+05 -3.5114e+00 -2.4162e+00 -3.4071e-01 +2.9050e+00 +2.1714e-01 +3.1718e+00 -2.9567e+00 +2.5315e+00 -1.8901e+00 +2.2600e+00 -3.4858e+00 +1.7276e-01 -8.7544e-01 +2.5607e-01 +4.3245e+00 -4.6031e+00 -2.6728e+00 -1.4908e+00 +4.2547e-01 -4.1448e-01
5441507 +1.699335846e+05 +1.699335846e+05 +1.697633846e+05 +1.697633846e+05 +1.4823e+00 -1.9449e-02 -1.0594e+00 +2.8790e+00 +3.8640e+00 -5.1003e-01 -4.5778e+00 -3.2022e-01 +2.8594e+00 +2.1847e+00 -4.4192e+00 +1.5154e+00 -4.7681e+00 -4.9940e+00 -2.0233e+00 -3.2868e+00 -2.3798e+00 +4.1413e+00 -2.2788e+00 -2.2500e+00
29888764 +1.686554832e+05 +1.686554832e+05 +1.684852832e+05 +1.684852832e+05 -1.2166e+00 -1.4445e+00 +2.0335e-01 +3.5428e+00 +4.7436e+00 -2.9387e+00 -2.9099e+00 -1.3827e+00 -4.8425e+00 +2.8965e+00 -1.6419e+00 +3.3477e+00 -3.3063e+00 -3.9283e+00 -1.2787e-01 -1.8085e+00 -1.3493e+00 +3.1803e+00 +1.8303e+00 -3.5995e+00
43058814 +1.318899428e+05 +1.318899428e+05 +1.317197428e+05 +1.317197428e+05 +1.6899e+00 -3.9826e+00 +8.7683e-02 -2.9010e-01 +1.9753e+00 -1.8691e+00 -1.7541e+00 +1.5236e+00 -2.0041e+00 +2.9657e+00 -2.4179e+00 +1.5708e+00 -3.2043e+00 -4.6265e+00 -3.8488e+00 -4.4310e-01 -2.6430e+00 +3.5971e+00 -4.4983e+00 -3.7902e+00
74134351 +9.431098398e+04 +9.431098398e+04 +9.414078398e+04 +9.414078398e+04 -2.7380e+00 -3.4475e+00 -6.0470e-01 +3.1776e+00 +4.8488e+00 -2.9442e+00 -2.0519e+00 -3.0341e+00 -9.4243e-01 +1.6035e+00 +1.0823e-02 +2.1922e+00 -2.1535e+00 -1.1107e+00 +1.6862e+00 -2.5762e+00 +1.2057e+00 +2.6640e+00 +9.4242e-01 -3.4268e-01
% function evaluation | noise-free fitness - Fopt (-4.697500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.154627764e+07 +2.154627764e+07 +2.154580789e+07 +2.154580789e+07 -4.2963e+00 -1.9981e+00 +1.7388e+00 -1.7310e+00 -2.0251e+00 +2.1900e-01 +1.0938e+00 +4.2953e+00 -5.5108e-01 -3.3251e+00 +2.6001e-01 -4.4161e+00 +3.4868e+00 -2.2303e+00 +4.6753e+00 +2.9171e+00 +3.3963e+00 -2.5174e+00 -2.4834e+00 -4.6103e+00
5 +2.092751320e+07 +2.092751320e+07 +2.092704345e+07 +2.092704345e+07 +2.4037e+00 -7.4939e-01 -1.3251e+00 +1.3008e+00 +4.4050e+00 -2.5451e+00 +3.0354e+00 -4.1993e+00 -2.2339e+00 +3.8552e+00 +1.8146e+00 -1.0785e+00 +2.5855e+00 +3.6449e+00 +4.0717e+00 -5.5110e-01 +4.3212e+00 +2.1402e-01 +2.6586e+00 +4.4317e+00
7 +1.715010198e+07 +1.715010198e+07 +1.714963223e+07 +1.714963223e+07 +3.3384e+00 +1.4816e+00 -2.1460e+00 -2.9016e+00 +6.9126e-01 +3.5809e+00 +1.4474e-01 +4.6344e+00 -3.5268e+00 -1.5365e-01 +1.1392e+00 -3.6604e-03 +1.1622e+00 -2.5173e+00 +4.9401e+00 +1.0528e+00 +2.2040e+00 -8.0702e-01 -8.0154e-01 +2.0353e+00
9 +7.153044234e+06 +7.153044234e+06 +7.152574484e+06 +7.152574484e+06 -7.7628e-01 +1.8365e+00 -1.1937e+00 -1.5996e-01 -3.9644e-01 +2.0140e+00 -3.2851e+00 -3.6292e+00 -4.7742e-01 +7.1954e-01 +6.3136e-01 -1.0910e+00 +3.7280e+00 +3.8508e+00 +2.3259e+00 +1.9195e+00 -1.3389e+00 -2.2838e+00 -8.3961e-01 +1.8106e+00
30 +5.593115954e+06 +5.593115954e+06 +5.592646204e+06 +5.592646204e+06 +2.5024e+00 +2.7577e+00 +3.8866e+00 -3.6795e+00 +3.6495e-01 +2.6870e-01 -7.7011e-01 -2.5980e+00 +2.8313e+00 +3.1292e+00 +4.3103e+00 +1.9688e+00 +3.6193e+00 +2.3085e+00 +2.2020e+00 -4.0254e+00 -1.9702e-01 -3.2589e+00 -2.9547e+00 +4.2220e+00
35 +5.448678532e+06 +5.448678532e+06 +5.448208782e+06 +5.448208782e+06 +3.9733e-01 +5.1502e-01 +3.2274e+00 -4.9497e+00 -2.3255e+00 +2.8195e+00 -2.6229e+00 +5.6139e-01 -1.6078e+00 +1.3707e+00 -2.4545e+00 -3.0747e-01 +4.2349e+00 +5.6438e-02 -3.0931e+00 +4.7119e+00 +4.8486e+00 -2.7290e+00 +3.0948e+00 +3.2296e+00
39 +5.332267717e+06 +5.332267717e+06 +5.331797967e+06 +5.331797967e+06 -4.2029e+00 +1.2424e+00 +4.2548e+00 +2.0216e+00 -4.5683e+00 +8.8627e-01 -3.3445e-01 +3.3450e+00 +2.6618e+00 -2.6318e+00 +4.5810e+00 +3.6722e-02 +9.4405e-02 -4.4845e+00 +4.3928e+00 +2.0868e+00 -2.6415e-01 -2.3183e+00 -3.3336e+00 +2.3870e-01
58 +2.784831517e+06 +2.784831517e+06 +2.784361767e+06 +2.784361767e+06 -2.1034e+00 -3.3784e+00 +4.6024e+00 -3.2855e-01 -1.2067e+00 +4.2429e+00 +3.2355e+00 +3.5648e+00 -3.7181e+00 +1.5329e+00 -2.0270e+00 +2.6142e-01 -1.5958e+00 -1.0353e+00 +1.8688e+00 +2.5965e+00 -2.8337e+00 -4.6343e+00 +1.8170e+00 -4.3932e+00
129 +2.522309341e+06 +2.522309341e+06 +2.521839591e+06 +2.521839591e+06 +3.1229e+00 -1.1794e+00 -5.7494e-01 +2.4101e+00 -5.5701e-01 -6.9064e-01 -3.6453e+00 +7.1866e-01 +3.3104e+00 +4.5132e+00 -4.5803e+00 +4.5319e+00 +4.0460e+00 -2.9818e+00 -2.2062e+00 -4.1838e+00 +2.9400e+00 -1.0699e+00 -3.4470e+00 -2.3690e+00
180 +1.342449789e+06 +1.342449789e+06 +1.341980039e+06 +1.341980039e+06 -8.4823e-01 -1.0937e-01 +4.5659e+00 -4.0115e+00 -6.3921e-01 +4.8963e+00 -3.9151e+00 +1.6748e+00 +3.9745e+00 +3.8295e+00 +1.2769e-01 -3.1519e+00 -3.2942e+00 -3.4290e+00 -4.0723e-01 +9.6329e-01 +3.6840e+00 -1.0688e+00 -4.9451e+00 -2.3814e+00
2052 +9.562988024e+05 +9.562988024e+05 +9.558290524e+05 +9.558290524e+05 +4.0828e+00 -1.2296e+00 +3.9021e+00 +5.8786e-01 -3.6098e+00 +4.2206e+00 -6.7296e-01 -2.0599e+00 +3.6003e+00 +3.7411e+00 +6.8528e-01 -1.2644e+00 +2.5569e+00 -1.8827e+00 +2.3180e+00 +2.4306e+00 +3.8560e+00 -3.2521e+00 +2.0841e+00 -9.0119e-01
5657 +8.689239033e+05 +8.689239033e+05 +8.684541533e+05 +8.684541533e+05 +3.7829e+00 -2.6602e+00 -8.7405e-01 +5.8203e-01 +2.2761e+00 +1.3797e+00 +3.0264e+00 -1.7877e-01 +6.2747e-01 +4.6641e+00 -3.7825e+00 -3.5013e+00 +6.3806e-01 -3.4511e+00 -9.3819e-01 +4.4228e+00 -3.9799e+00 +2.8884e+00 +4.6418e+00 -4.7691e+00
35126 +6.680112083e+05 +6.680112083e+05 +6.675414583e+05 +6.675414583e+05 -3.1746e+00 +3.2218e+00 +4.0780e+00 -1.6970e-01 -1.2881e+00 +1.8705e+00 +2.3964e+00 -2.5571e+00 +3.4608e+00 +2.5256e+00 +9.4214e-01 +4.2544e+00 +3.9174e+00 -6.7363e-01 +1.2405e+00 -2.4668e+00 -4.1766e+00 +8.3332e-01 -2.9358e+00 -2.0277e+00
35696 +5.305210713e+05 +5.305210713e+05 +5.300513213e+05 +5.300513213e+05 -1.4702e+00 -9.3418e-01 +4.4339e+00 -4.8741e+00 -3.9795e+00 +3.9432e+00 +1.5449e+00 -4.8118e+00 +2.3833e+00 +8.5318e-01 +1.9175e+00 +4.9879e-01 +4.4880e+00 +1.2294e+00 -3.2678e+00 -2.7124e+00 +2.2302e+00 +1.2044e+00 +4.4402e-02 -1.8002e+00
83940 +4.126995589e+05 +4.126995589e+05 +4.122298089e+05 +4.122298089e+05 -4.6240e+00 -2.1278e+00 +3.6533e+00 +2.8961e+00 -2.9801e+00 +4.8563e+00 -5.8898e-01 +4.2685e+00 +1.1937e+00 +4.7750e-02 +2.3080e+00 -1.0840e+00 -3.7662e-01 -4.9409e+00 -2.2460e+00 +4.3973e+00 -3.4806e+00 -2.5923e+00 +1.0778e+00 -3.0739e+00
146616 +3.920891178e+05 +3.920891178e+05 +3.916193678e+05 +3.916193678e+05 -1.2601e+00 -1.1663e+00 +2.8438e-01 +3.6163e+00 +8.5827e-01 +3.6957e+00 -1.6515e-02 -1.3079e+00 +1.4823e+00 +2.0808e+00 -4.8540e+00 +2.1494e+00 +4.8492e+00 +4.8215e+00 -5.4690e-01 +1.4632e-01 +1.1434e+00 +3.4170e+00 -1.7366e+00 -3.4504e+00
228428 +3.554178650e+05 +3.554178650e+05 +3.549481150e+05 +3.549481150e+05 +1.6155e+00 -2.6799e+00 +3.1711e+00 -1.8356e+00 -9.4188e-01 +1.5103e+00 +1.4820e+00 -7.8876e-01 -6.4180e-02 -5.3333e-01 -2.4451e+00 -2.0927e+00 +4.5689e+00 +6.5799e-01 +1.0748e+00 +2.7756e+00 -3.1155e+00 +1.1927e+00 +4.5517e+00 -3.2434e+00
234889 +3.456776364e+05 +3.456776364e+05 +3.452078864e+05 +3.452078864e+05 -3.3702e+00 -3.0186e+00 +2.0783e+00 -1.1187e+00 -4.8675e+00 +3.3643e-01 +8.2237e-01 +1.6399e+00 +8.0080e-01 -1.2403e+00 -1.9877e+00 +2.0437e+00 +4.5479e+00 -4.4002e+00 -3.9329e+00 +2.0686e+00 +6.1711e-03 +1.0145e+00 +1.2640e+00 +7.8652e-01
344115 +2.194103095e+05 +2.194103095e+05 +2.189405595e+05 +2.189405595e+05 +3.5956e+00 +2.3396e+00 +2.9522e+00 +1.8605e+00 +1.2745e+00 +2.6175e+00 -1.4886e+00 -2.1626e+00 +2.3821e+00 +4.7561e-01 -1.5043e+00 -1.0344e+00 +4.8480e+00 +6.9567e-02 +2.4933e+00 +1.2410e+00 -2.6121e+00 +4.3191e+00 +2.3831e+00 -2.8844e+00
1431639 +1.469806796e+05 +1.469806796e+05 +1.465109296e+05 +1.465109296e+05 -2.3327e+00 -3.1991e+00 -2.7347e+00 +4.0644e+00 -1.5698e+00 +4.8829e+00 -9.2579e-01 -4.1223e+00 +2.7927e+00 +4.8874e+00 -8.5716e-01 -1.0347e+00 +4.4647e+00 +1.0268e+00 +2.2776e+00 -1.8442e+00 -1.3128e+00 -6.8574e-02 +6.1011e-01 -4.1085e+00
2169370 +1.439745715e+05 +1.439745715e+05 +1.435048215e+05 +1.435048215e+05 -3.9914e+00 +7.8649e-01 +1.7899e+00 -3.3861e+00 +1.9877e-01 +3.9324e+00 -3.8246e+00 +1.7205e+00 +2.2356e+00 +3.9547e+00 -2.1030e+00 -7.1423e-01 +8.6437e-01 -3.4814e+00 +3.0702e+00 -6.7083e-01 -4.1542e+00 +2.6806e+00 -8.4070e-02 -1.8468e+00
8819226 +1.101583685e+05 +1.101583685e+05 +1.096886185e+05 +1.096886185e+05 +1.7358e+00 -4.6424e+00 +1.7155e+00 +1.1496e+00 +3.5176e-01 +6.1921e-01 +3.4447e+00 -3.6387e+00 +7.2778e-01 +3.4804e+00 -1.1523e+00 -3.3347e+00 +3.3994e+00 -7.8772e-01 -2.5685e+00 -1.3803e+00 -4.8426e+00 +2.3278e+00 +1.5245e+00 -1.6333e+00
89311230 +1.037469043e+05 +1.037469043e+05 +1.032771543e+05 +1.032771543e+05 -1.8100e+00 -3.0398e+00 +3.9452e+00 -4.0972e+00 -3.0202e+00 +2.6632e+00 +7.2069e-01 -3.0070e+00 +2.8431e+00 +2.2076e+00 -2.7377e+00 +1.9847e+00 +3.9809e+00 +2.0658e+00 -9.3487e-01 -2.6791e+00 +1.8626e+00 -3.9211e-01 -4.3323e+00 -1.7732e-01
103559609 +1.008693129e+05 +1.008693129e+05 +1.003995629e+05 +1.003995629e+05 -3.7407e+00 -2.3514e+00 +3.8118e+00 -3.7733e+00 -1.6792e+00 +3.9591e+00 -4.2652e-01 -6.5062e-01 +3.2676e+00 +3.1242e+00 +1.1180e-01 +8.2200e-01 +2.4649e+00 +1.1328e+00 -1.4779e+00 -8.1419e-01 -1.6079e+00 -1.1590e+00 -2.8813e+00 -5.1120e-01
% function evaluation | noise-free fitness - Fopt (-4.577000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.823287839e+07 +1.823287839e+07 +1.823283262e+07 +1.823283262e+07 -3.3020e+00 +2.0363e+00 +4.2702e+00 -2.3018e+00 -9.1850e-01 -2.8329e+00 -3.8985e+00 -4.3178e+00 +6.3142e-01 -2.7789e+00 -1.1830e+00 +1.1287e+00 +1.5051e+00 +1.7819e+00 +1.6178e-01 +4.2076e+00 +2.6858e+00 +1.7168e-01 -1.0961e+00 +4.3205e+00
6 +7.367409291e+06 +7.367409291e+06 +7.367363521e+06 +7.367363521e+06 +9.1891e-01 -1.1144e+00 -1.5549e+00 +5.8393e-01 +3.2586e+00 -3.2669e+00 -3.1624e+00 -1.4825e+00 -4.3670e+00 -6.1473e-01 -1.7980e+00 +4.8250e+00 +3.4969e+00 -1.5446e+00 +2.8474e-01 -2.3121e+00 +3.3248e+00 -2.0357e+00 +3.5627e+00 -1.4039e-01
19 +4.914408988e+06 +4.914408988e+06 +4.914363218e+06 +4.914363218e+06 -3.5133e+00 -2.4318e+00 +1.5965e+00 -4.8098e+00 +3.7602e+00 -2.0340e+00 +4.4310e+00 -3.3058e+00 -5.8911e-01 -4.1061e+00 -1.9196e+00 +1.7126e+00 -1.1025e+00 -3.9655e+00 -4.3912e+00 +1.6477e+00 +1.2446e+00 +3.9752e-01 +1.3018e+00 +1.6176e+00
31 +4.742250158e+06 +4.742250158e+06 +4.742204388e+06 +4.742204388e+06 +4.1337e+00 -3.7314e+00 +4.3712e-01 +5.3375e-01 +1.6978e+00 +2.4379e-01 -4.2221e+00 -4.9418e+00 -1.6961e+00 -6.2087e-02 -1.0868e+00 +3.6608e+00 +2.0804e+00 -3.3863e+00 +3.3966e+00 -3.5794e-01 +9.5675e-02 +8.9917e-01 +3.1114e+00 +2.4348e+00
109 +3.524283007e+06 +3.524283007e+06 +3.524237237e+06 +3.524237237e+06 +1.1346e+00 -3.4174e+00 +2.7624e+00 -2.4103e+00 +3.9058e+00 -4.8259e+00 +2.0729e+00 -1.8409e+00 +4.2634e+00 +3.3609e+00 -4.6288e+00 -4.3696e+00 -7.2124e-01 +2.2207e+00 +2.8318e+00 +3.7821e+00 +1.8437e+00 +9.4824e-01 -2.8998e+00 +4.4080e-01
119 +2.860966579e+06 +2.860966579e+06 +2.860920809e+06 +2.860920809e+06 +2.4873e-01 -2.2361e+00 +2.1916e+00 -3.2707e+00 +2.1944e+00 +4.6738e+00 -6.1742e-01 -2.7410e+00 +1.6524e-02 +4.6747e+00 +1.8331e+00 +6.8956e-01 +4.3722e+00 +1.0292e+00 -2.6108e+00 -1.7128e+00 -1.8202e+00 +1.5871e-01 -1.7813e+00 -3.1679e+00
199 +2.521851325e+06 +2.521851325e+06 +2.521805555e+06 +2.521805555e+06 -1.0676e+00 +2.4738e+00 -5.5427e-01 -2.3926e+00 +2.9031e-01 +4.2129e+00 -2.5437e+00 -3.7539e+00 +3.3462e+00 +1.4486e+00 -6.3385e-01 -1.5144e+00 -4.0226e+00 +3.2222e+00 -2.1235e+00 +1.4273e+00 -2.8319e+00 -2.0571e+00 -3.0549e+00 -2.5648e+00
498 +1.909001962e+06 +1.909001962e+06 +1.908956192e+06 +1.908956192e+06 -9.0936e-01 +4.0387e+00 -5.4557e-01 +1.6406e+00 +3.9863e+00 +3.0885e+00 +2.5089e-01 +3.7517e+00 +2.6625e+00 +1.7303e+00 -2.0294e+00 -9.3111e-01 +2.0318e+00 -4.3457e+00 -1.5419e+00 -2.9625e+00 -4.1490e+00 -3.5793e+00 -2.5191e+00 -4.0981e+00
1363 +1.303687732e+06 +1.303687732e+06 +1.303641962e+06 +1.303641962e+06 -2.8674e+00 -9.8914e-01 +1.2123e+00 -4.4691e+00 -1.2665e+00 +3.4101e+00 -2.9179e+00 -3.9155e+00 +2.4419e+00 +6.2709e-02 -3.1462e+00 +3.1531e+00 +3.2922e+00 -1.7561e+00 -1.8842e+00 -1.8350e-01 -4.7915e+00 -2.1461e+00 +3.8522e-01 -3.7760e-01
1422 +7.998562051e+05 +7.998562051e+05 +7.998104351e+05 +7.998104351e+05 -2.9673e-02 -2.0958e+00 +8.6422e-01 -6.6476e-01 +3.0515e+00 -1.5952e+00 -1.0691e+00 +2.6867e+00 +2.5098e+00 +1.4218e-01 -3.4598e+00 -2.5579e+00 -2.9099e+00 +4.2813e+00 -2.0850e+00 +9.0892e-01 -4.2595e+00 -2.9043e+00 -1.2396e+00 -4.6059e+00
17221 +7.485808029e+05 +7.485808029e+05 +7.485350329e+05 +7.485350329e+05 +2.8508e+00 -3.4343e+00 -4.7768e+00 -1.3480e-01 +1.5611e+00 +3.1556e-01 -3.7986e+00 +4.9760e+00 -2.4588e+00 +2.6059e-01 -3.7737e+00 +7.3010e-01 +5.6928e-02 -4.1715e+00 -5.8354e-01 +3.1848e+00 +1.2652e+00 -2.5091e-01 -4.0114e-03 -5.5273e-01
17661 +5.553335380e+05 +5.553335380e+05 +5.552877680e+05 +5.552877680e+05 +2.7790e+00 -4.4044e+00 +4.6125e+00 +4.8143e-01 +4.9053e+00 -3.3990e+00 -2.3708e+00 +7.0346e-01 +1.8705e+00 +4.6975e+00 -4.5521e+00 -3.9111e+00 +1.9549e+00 +7.8068e-01 -1.1489e+00 +3.1992e+00 -2.9504e+00 -2.2588e+00 -2.2102e+00 +1.8745e+00
70135 +5.488530377e+05 +5.488530377e+05 +5.488072677e+05 +5.488072677e+05 +2.3653e+00 -3.0667e+00 -1.8980e+00 -1.1764e+00 -7.6424e-02 -4.5627e-01 -1.3447e+00 +2.6421e+00 +1.0591e+00 +3.1289e+00 -2.3937e+00 -5.0145e-01 -2.0532e+00 -3.3313e+00 -4.5445e+00 -4.1186e-01 -4.8780e+00 -1.7118e+00 +3.8213e+00 -1.5222e+00
110337 +4.898347151e+05 +4.898347151e+05 +4.897889451e+05 +4.897889451e+05 +1.9484e+00 -4.5288e+00 -2.7479e-01 +2.8217e+00 +3.9431e+00 -1.6013e+00 -4.8174e+00 +1.6966e+00 +1.2777e+00 -9.2591e-01 -4.8505e+00 +2.4051e-02 +1.8197e+00 +2.6053e+00 +3.4774e+00 +1.4162e+00 +3.2876e-01 +1.1441e-01 -2.3571e+00 -1.9374e+00
110462 +4.375878587e+05 +4.375878587e+05 +4.375420887e+05 +4.375420887e+05 +4.1334e+00 -3.9838e+00 -2.0195e+00 -4.0991e+00 -2.8612e+00 -1.1739e+00 -1.5361e+00 +2.2322e+00 +1.6005e+00 +3.4200e+00 -1.8743e+00 +5.2040e-01 -1.9333e-01 -2.0435e+00 +1.2351e+00 +2.8504e+00 -2.1327e+00 -4.4450e+00 +4.0832e+00 -4.4210e+00
154942 +3.635422153e+05 +3.635422153e+05 +3.634964453e+05 +3.634964453e+05 +1.2450e+00 -2.4949e+00 -9.3056e-01 -4.8531e+00 +1.5668e+00 +4.3486e+00 -4.3939e+00 +3.0824e+00 -7.9959e-01 +4.6545e+00 -3.8435e+00 +2.9780e+00 -2.6820e+00 +6.4170e-01 -9.2738e-01 +2.7425e+00 -4.7069e+00 +3.7927e+00 +3.5484e+00 +1.4623e+00
542046 +3.056362604e+05 +3.056362604e+05 +3.055904904e+05 +3.055904904e+05 +2.3802e+00 -1.5717e+00 -3.2132e+00 -8.7611e-01 +4.9128e+00 +4.8392e+00 -2.2435e+00 +2.9740e+00 -1.6044e+00 +1.6893e+00 -2.8296e+00 +2.9259e-01 -4.4154e+00 +1.1962e+00 -1.0688e+00 +4.6088e+00 -1.4206e+00 +1.5015e+00 +4.7621e-01 +4.1897e-01
