% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
23456 +2.813817173e+01 +2.813817173e+01 +6.531817173e+01 +6.531817173e+01 -4.5931e+00 +4.2455e+00 +1.0145e+00 -2.5909e+00 -3.5697e+00 -1.2221e+00 +2.5862e+00 -1.1511e+00 -3.2140e+00 +2.2046e+00 +4.4001e+00 +1.2246e-01 +3.5838e+00 -3.9593e+00 +2.6229e+00 +2.5661e+00 +2.5842e+00 -1.6070e+00 -1.2625e+00 -4.9512e+00
86953 +2.654064892e+01 +2.654064892e+01 +6.372064892e+01 +6.372064892e+01 +8.8879e-01 +6.9682e-01 +3.3873e+00 +1.4379e+00 -4.8163e+00 -4.5282e+00 +2.6207e+00 -1.7182e+00 -2.5393e+00 -2.1035e+00 -3.9260e+00 +2.2688e+00 -3.4017e+00 +3.0155e+00 +4.8337e+00 +4.7760e+00 -5.5922e-01 +1.5864e-01 -3.6313e+00 -4.1883e-01
156295 +2.565254478e+01 +2.565254478e+01 +6.283254478e+01 +6.283254478e+01 -2.0819e+00 +2.1665e+00 +2.6723e+00 -2.3477e-01 -3.6548e+00 -1.2734e+00 +3.4608e+00 +3.8800e-01 -4.0895e+00 +2.1320e+00 +1.0068e+00 -3.1590e+00 -1.0156e+00 +4.7533e+00 +6.8159e-01 -8.9633e-01 -3.7760e+00 +4.4123e-01 -2.5269e+00 -2.4476e+00
726109 +2.437591331e+01 +2.437591331e+01 +6.155591331e+01 +6.155591331e+01 -4.8177e+00 -3.3980e-01 +1.7511e+00 -1.5146e+00 -3.8680e+00 +2.8428e-01 +3.0495e+00 +5.4266e-01 -5.0061e-01 +2.2270e+00 +2.5239e+00 -2.0405e+00 -4.0682e-01 -3.9168e+00 +4.4761e+00 +1.0128e+00 +1.3732e-02 -2.9142e+00 -1.0532e+00 -1.1489e+00
814384 +2.277643777e+01 +2.277643777e+01 +5.995643777e+01 +5.995643777e+01 -2.6985e+00 -2.2123e-01 +2.2027e+00 +5.0838e-03 -6.6338e-01 +3.6573e+00 -7.9950e-01 -2.8112e+00 +3.0515e+00 +2.4390e+00 +1.1740e+00 -6.3859e-01 +2.0190e+00 +1.2276e+00 +1.9663e+00 +2.5292e+00 -2.4753e+00 +1.0335e-01 -2.2035e+00 -2.0194e-01
2289245 +2.174614893e+01 +2.174614893e+01 +5.892614893e+01 +5.892614893e+01 -3.8344e-01 -1.6283e+00 +4.4952e+00 -1.6621e+00 -4.8167e+00 -1.1455e+00 -3.2292e+00 -3.5338e+00 -3.3474e-01 +3.1519e+00 -3.6247e-01 -1.5818e+00 +2.1988e+00 +7.8714e-01 +3.0168e+00 +2.5551e-01 -1.2593e+00 -3.3166e+00 -1.1237e+00 -1.6619e-01
5057980 +2.010175705e+01 +2.010175705e+01 +5.728175705e+01 +5.728175705e+01 -4.4025e+00 +2.6113e+00 +7.0627e-01 +1.3986e+00 -2.5576e+00 +9.8052e-01 -2.6058e+00 -1.6945e-01 -2.6404e+00 +1.6900e+00 +1.4297e+00 -2.6678e+00 +4.3311e+00 -3.6547e+00 +4.5608e+00 +1.2846e+00 +1.9028e+00 -2.0769e+00 -4.0183e+00 -1.6461e-01
5297839 +1.923321068e+01 +1.923321068e+01 +5.641321068e+01 +5.641321068e+01 -1.5752e+00 +7.7214e-01 +2.7799e+00 +1.0007e+00 -3.0145e+00 -1.0610e-01 -2.2300e+00 -3.0437e+00 +3.9072e-01 +2.4953e+00 +1.5625e+00 -1.0460e+00 +1.4334e+00 -3.1337e-01 +1.0972e+00 -3.7191e-02 -3.3621e-01 +3.7849e-01 -3.9920e-01 +3.7816e+00
9809383 +1.900387884e+01 +1.900387884e+01 +5.618387884e+01 +5.618387884e+01 -5.6916e-01 -2.5591e-01 +2.2438e+00 -1.0827e+00 -3.7149e+00 -1.4875e+00 -3.8744e-01 +4.0098e-01 -2.5171e+00 +4.6164e-01 +1.2881e+00 +1.4876e-01 +2.0355e+00 +3.0619e+00 +2.7831e+00 +2.1668e+00 +1.9338e+00 -1.3984e+00 -2.0854e+00 -4.9229e-01
21566132 +1.562883319e+01 +1.562883319e+01 +5.280883319e+01 +5.280883319e+01 -4.6805e+00 +4.1982e+00 -1.3716e-01 +2.2614e+00 -3.5204e+00 -7.1242e-01 -1.3621e+00 -3.8923e+00 +1.8892e-01 +3.7457e+00 -1.0134e+00 -2.9577e+00 +1.1475e+00 -4.9847e+00 +3.8070e+00 +1.4821e-02 +1.1763e+00 -3.5631e+00 -1.9531e+00 +2.5896e+00
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.722373331e+01 +7.722373331e+01 -7.067626669e+01 -7.067626669e+01 +3.4184e+00 +1.9348e+00 -1.7877e+00 -2.6029e+00 +4.6248e+00 -4.7776e+00 +1.0290e+00 +4.1952e+00 -3.6376e+00 +1.5598e+00 -3.4039e+00 +3.9957e+00 -3.7069e+00 -1.2551e+00 -6.9646e-02 +3.1301e+00 -9.2165e-02 +9.7353e-02 +1.6954e+00 +3.1234e+00
2 +6.551002400e+01 +6.551002400e+01 -8.238997600e+01 -8.238997600e+01 +4.7740e+00 +8.7038e-01 +3.3352e+00 -1.7814e-01 +4.7140e-01 +3.9563e+00 +3.0249e+00 -2.2000e+00 +4.2639e+00 +3.2584e+00 -4.6482e+00 -1.4657e+00 -6.5191e-01 +2.2683e+00 +3.6587e+00 +4.9629e+00 -1.8122e+00 -3.8473e+00 -4.5318e+00 -2.3308e+00
7 +5.396279428e+01 +5.396279428e+01 -9.393720572e+01 -9.393720572e+01 +3.7232e-01 +6.7545e-01 -1.4805e+00 -3.3994e+00 -3.3606e+00 +1.1105e+00 -3.0580e+00 -2.8415e+00 +1.2033e+00 +2.6229e+00 -3.5784e+00 +2.3602e+00 -8.9761e-01 -3.1965e+00 +2.5451e+00 -1.4334e-01 +2.8764e+00 -6.3764e-01 +2.1864e+00 -2.1367e+00
68 +4.970880499e+01 +4.970880499e+01 -9.819119501e+01 -9.819119501e+01 -3.5384e+00 -2.8833e+00 -1.2448e+00 -3.1374e+00 +2.2444e+00 +3.6998e+00 -5.4376e-01 -3.4022e+00 -4.1636e+00 -1.6122e-01 -2.7836e+00 -3.3994e+00 +6.7120e-01 +7.7768e-01 +4.9610e+00 -3.2205e+00 -1.1397e+00 +1.7315e+00 -1.2688e+00 -1.2923e+00
76 +3.444282098e+01 +3.444282098e+01 -1.134571790e+02 -1.134571790e+02 -2.8478e+00 +3.0890e-01 +2.6163e+00 -2.8581e+00 +4.6141e+00 -3.6576e+00 -1.9754e+00 +2.3635e+00 -2.9727e+00 +1.4280e+00 -4.6027e+00 +2.0940e+00 -2.5304e+00 -2.3268e+00 +1.1800e+00 +2.6160e+00 -4.0116e+00 -1.9678e+00 -8.8918e-01 -3.9710e+00
12447 +2.466335994e+01 +2.466335994e+01 -1.232366401e+02 -1.232366401e+02 +1.8474e+00 -2.9824e+00 +2.4358e-01 -1.8682e+00 -2.4140e+00 +3.0680e+00 -5.5278e-01 -1.6863e+00 -1.7652e+00 -1.7305e+00 -1.2653e-01 +3.0392e+00 +1.9183e+00 -3.3770e+00 +2.2708e-01 +5.8076e-02 -1.4275e-01 +9.3348e-01 -2.7787e+00 +1.9851e+00
271787 +2.298388356e+01 +2.298388356e+01 -1.249161164e+02 -1.249161164e+02 -2.2149e+00 -4.2866e+00 -2.3531e+00 +3.2766e+00 -4.4454e-01 +4.2975e+00 +9.8604e-01 +8.5458e-01 -3.3489e+00 +4.5793e+00 -2.9651e-01 +4.0591e+00 -3.9684e+00 -4.9042e+00 -4.0935e-01 -3.1201e+00 -1.5120e+00 +1.6373e+00 -4.0593e+00 +4.1863e+00
477316 +2.195185241e+01 +2.195185241e+01 -1.259481476e+02 -1.259481476e+02 +2.0627e+00 -2.6679e+00 -1.7445e+00 -3.1876e+00 -1.6916e+00 +2.6993e+00 -3.3055e+00 -2.8174e+00 -1.6689e+00 -7.0602e-01 +3.4136e+00 +4.0338e+00 +2.8898e+00 -4.8752e+00 +4.3664e+00 -4.5357e-01 -2.2701e+00 +2.3602e+00 -1.1306e+00 +1.0292e-01
1791561 +2.142969001e+01 +2.142969001e+01 -1.264703100e+02 -1.264703100e+02 +2.8228e-02 +1.3812e+00 +1.8106e-01 -4.1808e+00 +5.8696e-01 +1.4782e+00 -1.3500e+00 -2.7365e+00 -1.7529e+00 +1.1649e+00 -9.2190e-01 +4.4894e+00 +1.3017e+00 -3.6593e+00 +9.0591e-01 -7.8848e-01 +3.3104e-01 -3.3449e-01 -4.1676e+00 +4.0136e+00
2994559 +2.084835719e+01 +2.084835719e+01 -1.270516428e+02 -1.270516428e+02 -2.1669e+00 -4.4154e-01 +2.9383e-01 -3.0269e+00 -1.5074e+00 +1.2192e+00 -1.8018e+00 -7.2853e-01 -1.4753e+00 +6.5713e-01 -1.9616e+00 +4.9888e+00 +2.1179e+00 -3.5933e+00 +2.3046e+00 -3.0541e-01 -2.7829e+00 -4.9143e+00 +8.6003e-01 +1.1681e+00
5276810 +2.011050003e+01 +2.011050003e+01 -1.277895000e+02 -1.277895000e+02 -1.1616e+00 -2.9220e+00 +7.0577e-01 -2.6591e+00 -2.9321e+00 +2.3402e+00 -3.0909e+00 -3.1557e-01 -3.1265e+00 -8.9740e-01 +2.0021e+00 +1.1124e+00 +3.6696e+00 -2.8251e+00 +1.8422e-01 -3.5434e-01 -1.0580e+00 -6.3776e-01 -2.8429e+00 +2.0167e+00
6913799 +1.920262388e+01 +1.920262388e+01 -1.286973761e+02 -1.286973761e+02 -2.4986e+00 -1.8587e+00 +1.1674e+00 -1.2868e+00 +7.0217e-01 +2.9967e+00 -1.1000e+00 -2.1950e+00 -2.9613e+00 +1.4649e+00 +9.2262e-01 +4.5299e+00 -1.4230e+00 -1.8216e+00 +3.1618e+00 +1.5800e+00 -3.1976e+00 +1.5139e+00 -3.7219e+00 +3.9924e+00
17069424 +1.886668070e+01 +1.886668070e+01 -1.290333193e+02 -1.290333193e+02 -3.0127e+00 -1.5415e+00 -2.7757e+00 -3.4843e+00 -1.4360e+00 +4.3457e-01 -1.1648e+00 -4.1095e+00 -4.6869e+00 -1.5654e+00 -4.8849e+00 +4.0897e+00 -9.2377e-01 -3.6838e+00 +1.8700e+00 +2.6539e+00 -3.4478e+00 -2.8074e+00 -4.3069e+00 -2.4636e-01
30868192 +1.859761684e+01 +1.859761684e+01 -1.293023832e+02 -1.293023832e+02 -6.5669e-01 -2.4715e+00 +1.4828e+00 -1.2834e+00 -3.6454e+00 +2.5101e+00 -4.2730e+00 -2.8887e+00 -3.7131e-01 -1.1086e-01 -9.3258e-01 +2.6039e+00 +1.9032e+00 -4.0541e+00 +1.3166e+00 +2.7537e+00 -3.1429e+00 +5.1873e-01 -2.7089e+00 +2.4257e+00
68484938 +1.749007079e+01 +1.749007079e+01 -1.304099292e+02 -1.304099292e+02 -3.6707e-01 +1.1593e+00 -3.0476e+00 +2.9071e+00 -2.7412e+00 -1.8975e+00 +3.5311e-01 -3.4958e-01 -3.2872e+00 +2.7144e+00 -3.7602e+00 +3.9432e+00 -1.0950e+00 -4.7175e+00 +1.6879e+00 +9.1603e-01 -6.8280e-01 -2.5650e+00 -4.6644e+00 +1.2848e+00
109693555 +1.341309801e+01 +1.341309801e+01 -1.344869020e+02 -1.344869020e+02 -2.1091e+00 -2.5168e+00 -1.5066e-01 -5.5692e-01 -3.3083e+00 +1.4080e+00 -1.5120e+00 -3.0110e+00 -1.8082e+00 +2.3615e+00 -2.6218e+00 +4.8846e+00 -4.8104e-01 -4.4681e+00 +1.8232e+00 +3.3009e+00 -3.1427e+00 -1.6033e+00 -4.8392e+00 +3.6512e+00
% function evaluation | noise-free fitness - Fopt (2.173800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.518636261e+02 +2.518636261e+02 +4.692436261e+02 +4.692436261e+02 +3.8576e+00 -4.2123e+00 +2.4286e+00 +4.4522e+00 -7.3220e-01 +4.2918e+00 +5.6257e-01 -3.1956e+00 +2.2431e+00 -4.9205e-01 -1.6013e+00 +1.1839e-01 +4.0853e+00 -3.1368e-01 +1.5342e+00 -4.4757e+00 -9.8886e-01 +1.2139e+00 +9.0632e-01 +3.7421e+00
3 +2.351894552e+02 +2.351894552e+02 +4.525694552e+02 +4.525694552e+02 +1.7205e+00 +1.4483e+00 +9.8356e-01 +5.3371e-01 -4.5973e+00 +3.0823e+00 +3.0495e+00 +3.3412e+00 -1.6792e+00 +3.4088e+00 -6.7460e-01 +4.1093e+00 +4.7142e+00 -3.5911e+00 +2.4589e+00 -4.3125e+00 +1.6117e+00 -4.6430e+00 +1.6312e-01 +1.8163e+00
4 +1.241221162e+02 +1.241221162e+02 +3.415021162e+02 +3.415021162e+02 -9.2929e-01 +4.3594e+00 -2.2316e+00 +1.0668e+00 +4.5680e+00 +4.8963e+00 -2.9253e+00 +2.3601e+00 +4.0612e+00 +8.2502e-01 -5.7453e-01 +8.3377e-01 +2.7767e+00 +1.3204e+00 +3.1177e+00 -2.5758e+00 +5.2063e-01 -2.1504e+00 -4.4458e+00 +4.5423e+00
5 +1.131696906e+02 +1.131696906e+02 +3.305496906e+02 +3.305496906e+02 -3.8169e-01 -4.6660e+00 +3.7022e-01 +4.1395e+00 -2.3341e+00 -1.7059e+00 -1.4350e+00 -1.3626e+00 -2.6238e+00 -6.7922e-01 -4.7146e+00 +4.6763e+00 +2.2906e+00 -4.5987e-01 -3.3137e+00 -3.5701e+00 +1.5169e+00 +3.7686e+00 +4.0675e+00 -1.8557e+00
11 +1.006170366e+02 +1.006170366e+02 +3.179970366e+02 +3.179970366e+02 -2.3048e+00 +3.3258e+00 +1.8945e+00 +4.6524e-01 -4.2249e+00 -7.0978e-01 +2.3094e-01 -2.4084e+00 +1.5389e+00 +1.5363e+00 -2.0542e+00 +1.7613e+00 -4.6447e+00 -2.4917e+00 -2.6433e+00 +3.0604e+00 +4.1517e+00 +4.9590e+00 +2.8566e+00 +3.9195e+00
26 +7.692036128e+01 +7.692036128e+01 +2.943003613e+02 +2.943003613e+02 -3.1506e+00 -5.0259e-01 -1.2776e+00 -2.5405e+00 +3.4158e-01 -7.2155e-01 -2.3206e+00 -3.8963e+00 +1.2835e+00 -1.1729e+00 -4.1285e+00 +4.1400e+00 -1.2939e+00 -1.0070e+00 -3.9351e+00 -3.7832e+00 +2.1826e+00 +2.9829e+00 +1.6992e+00 +2.0061e+00
27 +7.470595264e+01 +7.470595264e+01 +2.920859526e+02 +2.920859526e+02 -3.5640e+00 +4.0619e+00 -2.3288e+00 +3.8664e+00 -4.1117e+00 -3.7661e+00 +2.1707e+00 +2.4737e+00 +1.2401e+00 +3.7175e-02 +3.3574e+00 -2.3278e+00 -3.4462e+00 +4.9992e+00 -1.2785e+00 -5.3845e-01 -2.7305e+00 +3.0770e+00 +3.1453e+00 +2.2565e+00
44 +7.031068360e+01 +7.031068360e+01 +2.876906836e+02 +2.876906836e+02 +2.9784e+00 -2.4967e+00 +5.4589e-01 -4.9155e+00 +8.7895e-01 -3.1953e+00 -2.8956e+00 +2.3313e+00 +4.0185e+00 -1.3625e+00 +3.3768e+00 -8.1434e-01 -2.7707e+00 +4.4753e+00 -2.6442e+00 -2.0147e+00 +4.2315e+00 +3.9511e-01 +1.4563e+00 +2.6401e+00
114 +6.886109155e+01 +6.886109155e+01 +2.862410916e+02 +2.862410916e+02 -1.7890e+00 -3.4664e-01 -8.3154e-01 -2.3594e+00 +2.6784e+00 -4.1610e+00 +1.3951e+00 -1.0534e+00 +9.8572e-02 +4.1606e+00 -3.0319e+00 +4.9814e-01 -4.5628e+00 +4.4790e+00 -2.1924e+00 -3.9644e+00 +3.8592e+00 -4.7660e+00 +3.7026e+00 +4.1411e-01
166 +5.519927718e+01 +5.519927718e+01 +2.725792772e+02 +2.725792772e+02 +4.1808e+00 -3.3020e+00 -3.9851e-01 +3.0181e+00 +1.1340e+00 -5.1781e-01 +1.4507e+00 +2.4926e+00 +4.2906e+00 +1.6048e+00 +3.9588e+00 -3.4188e+00 -3.6736e-01 -1.4762e+00 +1.1216e+00 -3.4306e+00 +4.5984e+00 -2.8461e+00 +1.8260e+00 -2.6060e+00
167 +5.285147133e+01 +5.285147133e+01 +2.702314713e+02 +2.702314713e+02 +2.6621e+00 +4.4852e+00 -1.1585e+00 +1.6647e+00 +1.2911e+00 -2.8353e+00 -1.4248e+00 -2.3753e+00 +2.5541e+00 +1.3688e+00 -1.9520e+00 -8.4507e-01 -5.6595e-01 +1.5105e-02 -5.5427e-02 -2.5107e+00 +1.8893e+00 -3.9170e+00 +2.9231e+00 +2.4385e+00
233 +4.650254656e+01 +4.650254656e+01 +2.638825466e+02 +2.638825466e+02 +2.7235e-01 -4.3725e+00 -2.9002e+00 +2.4485e+00 -1.5770e+00 +2.8315e+00 -3.5847e+00 +1.8849e+00 +2.5552e+00 +1.2768e-01 -1.0671e+00 -4.3203e+00 -2.4686e+00 -1.4776e+00 -2.0231e-01 -1.5868e+00 +4.9274e+00 +1.1661e+00 -4.4544e+00 +1.8710e+00
948 +3.684816487e+01 +3.684816487e+01 +2.542281649e+02 +2.542281649e+02 -3.0711e+00 +2.2762e+00 -4.0497e+00 +2.8939e-01 -2.3616e+00 -1.9035e+00 -1.9056e+00 +3.3393e+00 +4.7647e+00 +9.4254e-01 -2.4943e+00 -4.3982e+00 -2.1349e+00 +1.3068e+00 +3.2868e+00 -4.2983e+00 -1.4907e+00 +9.1334e-01 +4.6170e+00 +2.4282e+00
6395 +3.566070953e+01 +3.566070953e+01 +2.530407095e+02 +2.530407095e+02 +7.8247e-01 -2.1217e+00 -3.9307e+00 +3.9889e+00 -2.0040e+00 -4.5653e+00 +8.4569e-01 +1.4084e+00 -6.5836e-01 -4.4171e+00 +1.3558e+00 -4.7322e+00 -1.2434e+00 -1.8648e+00 +1.8874e+00 -1.6245e+00 +4.1015e+00 +2.1057e+00 +3.4997e-01 +2.0252e+00
11669 +3.251876968e+01 +3.251876968e+01 +2.498987697e+02 +2.498987697e+02 +1.5188e+00 -1.3286e-01 -5.4893e-01 +7.8700e-02 -4.1607e+00 -2.1560e+00 +2.6153e+00 -1.6857e+00 -1.4953e+00 -7.6834e-01 -2.1583e+00 -4.1912e+00 -4.2065e+00 -1.3879e+00 -1.3714e+00 -4.1461e+00 +1.3259e+00 +4.9104e+00 +3.3687e+00 -4.1499e+00
23453 +3.165437238e+01 +3.165437238e+01 +2.490343724e+02 +2.490343724e+02 +9.5946e-01 -3.3848e+00 -2.1434e+00 +1.3585e+00 -1.0344e+00 -4.6451e+00 -3.9898e-01 +1.1398e+00 -7.0023e-01 -2.5010e+00 +1.7906e+00 -1.6709e+00 -1.0530e+00 -7.0853e-01 +1.8560e+00 -2.0194e+00 +2.0746e+00 +2.2888e+00 +2.6297e+00 +1.6393e+00
60694 +2.875806669e+01 +2.875806669e+01 +2.461380667e+02 +2.461380667e+02 +7.1887e-01 -2.9348e+00 -4.0341e+00 +3.4487e-01 +6.5295e-01 +9.5396e-02 -8.6853e-01 -1.5781e+00 +4.9333e+00 +8.9358e-01 -8.2778e-01 -3.3775e+00 -4.8606e+00 +5.6213e-01 -1.4598e+00 +4.5597e-01 +3.8313e+00 +2.6475e+00 +1.5118e+00 -6.3644e-01
105414 +2.701646814e+01 +2.701646814e+01 +2.443964681e+02 +2.443964681e+02 -9.8270e-01 -1.6616e+00 -3.7247e+00 -3.9411e+00 -4.8671e+00 -2.6759e+00 -2.0888e+00 +1.5136e+00 +3.4759e+00 +1.4046e-02 -1.1971e+00 -3.1461e+00 -4.1932e+00 -2.5838e-01 +2.2235e+00 -3.6479e+00 +4.0491e+00 +1.4886e+00 +9.9587e-01 +1.6714e+00
530092 +2.619746775e+01 +2.619746775e+01 +2.435774678e+02 +2.435774678e+02 +2.1585e-01 -9.1083e-01 -4.4366e+00 +1.7571e+00 -9.0005e-01 -2.3378e+00 -2.5557e+00 +2.7717e+00 -9.7263e-01 +1.6170e+00 -1.7871e+00 -2.9577e+00 -3.5513e+00 -1.4615e+00 +3.9939e+00 -2.7241e+00 +2.1434e+00 +3.5877e+00 +2.4047e+00 +1.1062e+00
790549 +2.240151333e+01 +2.240151333e+01 +2.397815133e+02 +2.397815133e+02 -1.7207e+00 -4.4416e+00 -2.3207e+00 -3.5330e+00 -2.2214e+00 -1.4366e+00 -4.6716e+00 -8.8321e-01 +2.2349e+00 +2.5946e+00 -1.1254e+00 -2.9966e+00 -1.5411e+00 -2.5109e+00 +3.4305e+00 -1.3827e+00 +1.6089e+00 +2.5813e+00 +1.7986e+00 +2.9387e+00
1615739 +2.209728512e+01 +2.209728512e+01 +2.394772851e+02 +2.394772851e+02 -3.5837e-01 -4.5557e+00 -3.1518e+00 +2.3561e+00 -3.5340e+00 -2.2265e+00 +7.3056e-02 -8.0319e-01 -9.5201e-02 -2.3536e-01 +7.5473e-01 -1.0532e-01 -2.9205e+00 -3.2854e-01 +1.2860e+00 -3.8779e+00 +3.7923e+00 +6.6057e-01 +3.0881e+00 +1.3268e-02
1629339 +2.082589002e+01 +2.082589002e+01 +2.382058900e+02 +2.382058900e+02 +3.3545e+00 +1.3058e-01 -4.7076e+00 +3.9141e+00 -3.5114e+00 -2.1621e+00 -3.0094e+00 +2.0236e-01 +3.8989e+00 -8.5228e-01 -2.9829e+00 -2.4674e+00 -3.9095e+00 -1.6823e-01 +2.5587e+00 -3.2619e+00 +1.8413e+00 +1.2498e+00 +2.6870e+00 +2.8139e+00
6357872 +1.859159168e+01 +1.859159168e+01 +2.359715917e+02 +2.359715917e+02 +1.3914e+00 -2.9317e-01 +7.6968e-01 -1.1431e+00 -6.9238e-01 +1.2586e+00 -2.1729e+00 -2.3831e+00 +1.6021e+00 +1.0158e+00 -2.0698e+00 -2.5747e+00 -3.8338e+00 -1.9366e+00 +7.3499e-01 -3.5553e+00 +4.7238e-01 +2.8040e+00 +2.9873e+00 +2.5898e+00
32247170 +1.800011205e+01 +1.800011205e+01 +2.353801120e+02 +2.353801120e+02 -1.0128e+00 -4.7008e+00 -4.5409e+00 +3.5419e+00 -3.1938e+00 -3.0509e+00 -4.3440e+00 -9.5965e-01 +1.3632e-01 -1.6139e+00 +2.1014e+00 -1.6098e+00 -3.3989e+00 +9.4295e-01 -2.3707e+00 -1.1060e+00 +4.8066e+00 +3.4669e+00 +1.8407e+00 +1.2503e+00
48238925 +1.601737733e+01 +1.601737733e+01 +2.333973773e+02 +2.333973773e+02 +8.3920e-01 -6.8713e-01 -3.4528e+00 +2.8685e+00 -3.3413e+00 -1.3333e+00 -1.9106e+00 -9.5726e-02 +3.0374e+00 -1.0737e-01 +7.9255e-01 -2.4087e+00 -3.8287e+00 +3.2776e-01 +2.5484e+00 -2.1597e+00 +2.7842e+00 +1.6822e+00 +1.3885e+00 -7.8564e-01
141592413 +1.337345127e+01 +1.337345127e+01 +2.307534513e+02 +2.307534513e+02 +8.7451e-01 -1.5594e+00 -3.1652e+00 +3.9071e+00 -2.2881e+00 -1.7225e+00 -1.6402e+00 -9.8006e-01 +4.5024e-01 +1.2317e+00 +1.8156e+00 -4.3437e+00 -4.5485e+00 -8.8168e-01 +2.4360e+00 -4.3228e+00 +1.2161e+00 +1.0085e+00 +4.1162e-01 +1.7959e+00
% function evaluation | noise-free fitness - Fopt (1.946900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.719498857e+01 +4.719498857e+01 +2.418849886e+02 +2.418849886e+02 -8.5719e-01 -4.2369e-01 +2.6391e+00 -6.6662e-01 +1.1854e+00 -2.6188e+00 +3.4978e+00 +6.2929e-01 -4.8671e-01 -7.0583e-01 -3.7499e+00 +1.7226e+00 +1.5203e+00 -8.7562e-01 -4.8777e+00 +6.0658e-01 -1.1803e+00 -2.2945e+00 +2.2718e+00 +3.8043e+00
117 +3.833292636e+01 +3.833292636e+01 +2.330229264e+02 +2.330229264e+02 -3.6347e+00 +3.7846e+00 -3.8064e+00 +2.8674e+00 -1.9084e-01 -1.1778e+00 -2.9153e+00 +2.0021e+00 +1.8658e+00 +2.6215e+00 -2.5618e+00 +2.8605e+00 +4.2170e-01 +2.9165e+00 +2.8530e+00 -2.4841e+00 -4.0756e+00 -2.9603e+00 +3.5831e+00 +5.1376e-01
668 +3.246741850e+01 +3.246741850e+01 +2.271574185e+02 +2.271574185e+02 -1.5029e+00 +4.2480e+00 +3.7700e+00 -1.0871e+00 -3.4534e-01 -4.9011e+00 +2.8018e+00 +1.3635e+00 +9.9229e-01 +2.2827e-01 -2.4190e+00 +3.6579e+00 -1.5633e+00 +3.6770e+00 -1.0529e+00 +1.9285e+00 -9.0730e-01 -1.2210e+00 +4.0976e-01 -4.4105e+00
10290 +3.168115230e+01 +3.168115230e+01 +2.263711523e+02 +2.263711523e+02 -7.9556e-01 -1.9033e+00 -1.8898e+00 -5.1818e-01 +1.7609e+00 -4.0940e+00 +4.4219e+00 +1.3752e+00 -3.4636e+00 -1.4946e+00 -2.9404e+00 +3.1186e+00 -1.9586e+00 +1.5131e+00 -3.5515e+00 -3.4526e+00 +1.9302e-01 +1.2427e+00 +4.4045e+00 -1.2302e+00
16377 +2.964959059e+01 +2.964959059e+01 +2.243395906e+02 +2.243395906e+02 -4.2543e+00 +2.8325e+00 +1.6098e+00 +4.8172e+00 -2.1228e+00 -4.3478e+00 -4.6629e+00 +1.2093e+00 -1.5825e+00 -6.4133e-02 +1.7108e+00 +1.9229e+00 -2.7181e+00 +3.1443e+00 +1.2815e+00 -8.0119e-01 +3.6028e+00 -3.7080e+00 -2.2941e-01 +4.2584e+00
31911 +2.832651977e+01 +2.832651977e+01 +2.230165198e+02 +2.230165198e+02 -2.7885e+00 -5.9600e-01 +4.9443e+00 -1.6100e+00 -1.4202e+00 -1.9625e+00 -4.7082e-01 +3.3690e+00 +9.9360e-01 -8.3722e-01 +8.5789e-01 +4.1689e-01 -3.3742e+00 +3.1670e+00 -1.5033e+00 -7.2136e-01 +4.0071e+00 -1.2867e+00 +2.3236e+00 +2.8878e+00
32906 +2.315962484e+01 +2.315962484e+01 +2.178496248e+02 +2.178496248e+02 -1.9467e+00 +2.2809e+00 -1.1778e-01 -1.1778e-01 -2.0103e-03 -3.8693e+00 +2.3976e+00 +1.5749e+00 -4.4983e+00 -2.7027e-03 -1.9414e-01 +3.9446e-01 +2.0683e+00 +2.4615e+00 -9.0633e-01 +1.8408e+00 +2.0896e+00 +5.1577e-01 +3.1267e+00 +3.8274e+00
622538 +1.985708216e+01 +1.985708216e+01 +2.145470822e+02 +2.145470822e+02 +8.9354e-02 -4.7060e-01 +8.3574e-01 +1.3868e+00 -1.1804e+00 -3.7371e+00 +6.7366e-01 +2.1629e+00 -4.2037e+00 +2.8070e+00 -2.1521e+00 +4.4469e+00 -4.6026e+00 +2.7069e+00 -3.2979e+00 +2.0418e+00 +1.3149e+00 +1.2926e-01 +3.2790e+00 +2.2053e+00
6429564 +1.914364296e+01 +1.914364296e+01 +2.138336430e+02 +2.138336430e+02 -1.3798e+00 +6.0741e-01 +7.0275e-01 +4.3591e-01 -3.9778e-01 -2.0464e+00 -8.8637e-01 +3.2176e+00 -3.4952e+00 +4.5907e-01 -2.1264e+00 +2.6454e+00 -2.9936e+00 +4.1938e-01 -3.8090e+00 -5.3996e-01 +6.5074e-01 +1.4184e+00 -1.0067e+00 +1.2396e+00
