% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
116061 +2.315944929e+04 +2.315944929e+04 +2.306911929e+04 +2.306911929e+04 +2.0322e+00 +1.7842e+00 -9.5686e-01 -8.1855e-01 +4.8400e-01 -1.3267e-01 -9.6080e-01 +4.0102e+00 +9.1202e-01 -1.0896e+00 -1.4216e+00 -3.2729e-01 -1.8514e-01 -6.4562e-01 -1.3184e+00 +1.5166e-01 +2.3821e+00 +2.5724e+00 -5.1292e-01 +1.0645e-01
160728 +2.235904559e+04 +2.235904559e+04 +2.226871559e+04 +2.226871559e+04 -7.8832e-01 +2.1642e+00 +7.6122e-01 +9.8055e-01 -5.2020e-01 +2.1854e+00 -3.9366e+00 -1.8660e+00 +5.6298e-01 -1.5456e+00 +3.2032e-01 -8.2901e-02 -6.5735e-01 +1.9739e-01 -8.1332e-01 +1.4464e+00 -4.0236e+00 +2.9424e+00 +1.5475e+00 +3.0701e+00
162508 +1.549343173e+04 +1.549343173e+04 +1.540310173e+04 +1.540310173e+04 -4.3449e+00 -9.5189e-01 -2.9254e+00 -4.0765e-01 +1.9707e+00 +1.4870e+00 -1.3426e-02 +1.1745e+00 -1.3336e+00 -3.8328e-01 -9.7235e-01 +7.3852e-02 -6.7632e-01 +4.3984e-01 -2.1952e+00 +3.8539e+00 -2.5534e+00 +1.4349e+00 +5.6506e-01 +1.3909e+00
796942 +1.538465696e+04 +1.538465696e+04 +1.529432696e+04 +1.529432696e+04 -2.4845e+00 -1.1776e+00 -2.5770e+00 -1.5834e+00 -9.1019e-01 +4.8198e-01 -2.3123e+00 +1.8826e+00 -2.7995e+00 -2.9303e+00 -1.9977e+00 -1.4556e+00 +2.1881e-02 -1.7130e+00 -3.7833e+00 +1.3375e+00 -1.2224e+00 +2.8269e+00 +4.7306e+00 +2.4441e+00
899702 +1.466601592e+04 +1.466601592e+04 +1.457568592e+04 +1.457568592e+04 +8.6274e-01 -1.2042e+00 +1.9477e-01 +7.7576e-01 +2.8944e+00 +2.9196e-01 -1.3448e+00 +1.6959e+00 +1.6229e+00 +2.6088e+00 +2.7581e+00 -3.2835e-01 -2.4159e+00 +2.7097e-01 +1.0134e+00 -9.8334e-01 +2.0325e+00 -1.5166e+00 -2.1816e+00 -1.6578e+00
2938243 +1.421302125e+04 +1.421302125e+04 +1.412269125e+04 +1.412269125e+04 +3.1996e-02 +3.3448e-01 -4.2954e+00 -6.2797e-01 -6.1386e-01 +2.2512e+00 +6.8491e-01 +1.4571e+00 +9.4968e-01 -1.8715e+00 -3.7352e-02 -7.0960e-01 -1.7360e+00 +1.2340e+00 +3.3443e-01 +1.8935e+00 +1.3447e+00 +2.9729e-01 -3.1948e-01 -1.7632e+00
3993610 +5.472654764e+03 +5.472654764e+03 +5.382324764e+03 +5.382324764e+03 -1.6643e+00 -9.6542e-01 +8.1250e-02 +2.7177e-01 -1.2499e+00 +2.6238e-01 +3.7520e-01 +4.3243e-01 -1.5230e+00 -9.1168e-02 -4.7872e-01 +1.3724e-01 +1.2592e+00 -6.1495e-01 -1.3961e+00 +7.0301e-01 -7.1809e-01 -1.9062e-01 +1.8935e+00 -2.9655e-01
% function evaluation | noise-free fitness - Fopt (6.561000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.329769172e+05 +3.329769172e+05 +3.330425272e+05 +3.330425272e+05 +2.9364e+00 +4.6036e+00 -3.9978e+00 -2.7039e+00 -3.3937e+00 -1.3051e+00 +1.9173e+00 +2.2234e+00 -3.3676e+00 -1.7732e+00 +2.2822e+00 -1.7662e+00 -3.3384e+00 -2.1353e+00 -3.4309e+00 -2.5196e+00 +1.9420e+00 +5.4477e-01 -9.9567e-01 -3.7359e+00
2 +2.481523988e+05 +2.481523988e+05 +2.482180088e+05 +2.482180088e+05 -4.5801e+00 +1.0477e+00 +3.5865e+00 -6.4021e-01 +4.2655e+00 -7.6715e-01 -3.0552e+00 +2.9951e+00 -2.5017e+00 +1.2210e+00 +1.2743e+00 -2.4255e+00 -4.3716e+00 -1.3932e+00 -3.4919e+00 -1.9404e-01 -3.6482e+00 -1.1586e+00 +5.8162e-01 +4.1490e+00
5 +2.293524960e+05 +2.293524960e+05 +2.294181060e+05 +2.294181060e+05 -1.5245e+00 +2.5398e+00 +2.4178e-02 +3.3791e+00 -4.3903e+00 +2.6438e+00 +1.3874e+00 -1.6596e+00 -9.2448e-01 -2.2348e+00 -4.1992e+00 +3.2129e-01 +7.4434e-01 -2.2686e+00 -3.2812e+00 -4.6287e+00 +1.2558e+00 -2.2384e+00 +2.9081e+00 +9.0275e-01
6 +2.261576174e+05 +2.261576174e+05 +2.262232274e+05 +2.262232274e+05 +1.5187e-01 +2.6114e+00 +4.4868e+00 -9.0627e-01 -3.4782e+00 -7.6179e-01 +2.9771e+00 -9.6787e-01 +1.0155e+00 -2.0387e+00 -3.7918e+00 -2.8002e+00 -3.4838e+00 +1.5739e+00 +3.6305e+00 +3.4740e+00 -8.4064e-01 +1.8097e+00 -3.9742e+00 -2.8147e+00
9 +1.049235840e+05 +1.049235840e+05 +1.049891940e+05 +1.049891940e+05 -2.9818e+00 +2.1730e+00 -3.6559e+00 +5.2849e-01 +3.4506e+00 +9.6545e-01 -1.5517e+00 +2.9737e+00 +6.2978e-01 -3.3323e+00 -1.9707e+00 -3.7688e+00 -2.8600e+00 -2.5026e+00 -6.6409e-01 +3.2392e+00 +2.4175e+00 +1.4360e+00 -1.3424e+00 -1.5961e-01
21 +9.012655076e+04 +9.012655076e+04 +9.019216076e+04 +9.019216076e+04 -4.0505e+00 -2.6852e-01 +1.8054e+00 +2.0359e-02 +5.2946e-01 +1.0420e+00 -2.2642e-01 +3.9571e+00 -2.0779e-01 -3.6011e+00 +9.3097e-01 -2.7001e+00 +2.9757e+00 -1.9223e-01 -2.0165e+00 +2.2229e-01 +3.9629e-01 -2.3468e-01 -3.3759e+00 -2.5402e+00
85 +7.088771060e+04 +7.088771060e+04 +7.095332060e+04 +7.095332060e+04 +1.4164e+00 +2.3833e+00 -2.4364e+00 +8.7255e-01 -2.9130e+00 +8.3538e-01 +1.3245e+00 +8.3394e-01 +1.2718e-01 +2.7208e+00 -1.7184e+00 +8.3958e-01 -4.8872e-03 -1.5952e+00 -2.8549e+00 -4.8610e+00 +6.2718e-01 +1.0882e+00 +4.8193e-01 +2.7705e+00
94 +6.342660632e+04 +6.342660632e+04 +6.349221632e+04 +6.349221632e+04 +2.1034e+00 -1.7027e+00 -2.0599e+00 -1.6574e-01 -2.7109e+00 -1.8197e+00 +1.6305e+00 -1.7061e+00 +5.3209e-01 -3.0864e+00 -1.1892e+00 +1.8478e+00 +4.4797e-01 -1.5389e+00 +1.5337e+00 +2.4690e+00 +4.4901e-01 +2.4268e+00 +3.3550e+00 +1.9694e+00
1217 +6.071909730e+04 +6.071909730e+04 +6.078470730e+04 +6.078470730e+04 -2.2906e+00 -2.4552e+00 -5.7301e-01 +6.5885e-01 -2.0847e+00 -9.2238e-01 +1.2932e+00 -3.3995e-01 +4.7489e+00 -2.6331e+00 +8.1799e-01 -2.1642e+00 +2.7798e+00 -2.1794e+00 -2.6847e+00 -1.3189e+00 +2.6631e-01 +1.0112e+00 -8.1314e-01 -2.3650e+00
1385 +5.934403452e+04 +5.934403452e+04 +5.940964452e+04 +5.940964452e+04 +3.9724e+00 -8.7704e-02 -1.7587e+00 +5.9120e-01 +1.0962e+00 -6.1503e-01 -2.6152e+00 -3.2938e+00 -2.1205e+00 -5.7883e-01 +3.3899e+00 -2.3000e+00 -1.5964e+00 +2.7466e+00 -4.3574e+00 +2.6037e-01 +6.8542e-01 -6.8602e-01 -4.9315e-01 +1.3850e+00
2168 +4.011139368e+04 +4.011139368e+04 +4.017700368e+04 +4.017700368e+04 -2.3231e+00 -4.2526e+00 +2.0057e+00 -1.9173e+00 +1.5289e+00 +1.6379e+00 -1.3964e+00 +2.9321e+00 +1.8965e+00 +1.6420e+00 -2.0126e+00 -1.8120e+00 -1.1309e+00 +1.6828e+00 +3.2253e+00 -1.8085e+00 +1.6902e+00 +1.9884e+00 +6.2378e-01 +1.7600e+00
4362 +3.687981190e+04 +3.687981190e+04 +3.694542190e+04 +3.694542190e+04 +1.2946e+00 -1.5241e+00 +4.0650e-01 +2.5135e+00 -2.5659e-01 +1.3662e-01 -1.4342e-01 -3.4372e+00 -3.5247e+00 +2.4519e+00 +3.6767e+00 +1.5821e+00 -2.2853e-01 +6.4585e-01 -1.9739e+00 +5.3634e-01 +3.5337e+00 -3.3118e+00 -1.7816e+00 +1.5266e-02
9499 +2.903173181e+04 +2.903173181e+04 +2.909734181e+04 +2.909734181e+04 -8.2817e-02 +6.0109e-01 -4.9825e-01 +3.4881e+00 +1.5089e+00 +7.9663e-01 -5.4087e-01 -4.0687e-01 -9.0263e-01 -1.5824e+00 +2.4484e+00 +4.8908e-01 +2.6519e+00 -9.9534e-01 +1.6994e+00 -9.6044e-01 +3.5902e+00 -1.9911e+00 -7.3616e-01 +9.1884e-02
17452 +2.172034308e+04 +2.172034308e+04 +2.178595308e+04 +2.178595308e+04 +7.1700e-01 -1.6544e-02 -3.2003e-01 +9.5638e-01 +1.8747e+00 +1.0300e+00 -1.5794e+00 -3.3922e+00 -1.3096e+00 -8.7320e-01 +1.6759e+00 -7.6639e-01 -6.4849e-01 -2.7125e+00 -4.1636e+00 +4.8960e-01 +2.8807e+00 -5.4961e-01 -3.0691e-01 -5.2022e-01
128425 +1.872751386e+04 +1.872751386e+04 +1.879312386e+04 +1.879312386e+04 -2.8812e+00 +3.4714e+00 -3.4795e-01 +1.2405e+00 -6.5247e-02 -1.5862e+00 +1.4328e+00 -1.0847e+00 -4.8818e+00 +2.1016e+00 +4.7077e+00 +5.0936e-01 -1.5384e+00 -2.8856e+00 -3.0819e+00 -1.6450e+00 +2.1911e+00 -1.3918e+00 +6.3296e-02 -2.0520e+00
180214 +1.743303531e+04 +1.743303531e+04 +1.749864531e+04 +1.749864531e+04 +5.3710e-01 +1.7215e+00 -7.1500e-01 +5.4698e-01 +2.7433e+00 -1.2681e+00 -1.1664e+00 -1.4059e+00 -1.6740e+00 +2.6964e+00 +4.9385e+00 -1.0706e+00 -1.4352e-01 -7.9577e-01 -1.1702e+00 -2.1336e+00 +3.2264e+00 -4.4245e-01 +2.1437e+00 -2.5420e+00
364131 +1.618811132e+04 +1.618811132e+04 +1.625372132e+04 +1.625372132e+04 -3.8281e-01 +6.6398e-01 -2.4777e+00 -3.1196e+00 -8.2546e-01 -2.6577e-01 -1.1558e+00 -1.0600e+00 -8.7000e-01 +8.7306e-01 -7.8064e-01 -1.2077e+00 -3.2588e+00 +1.6844e+00 +3.8207e-01 -1.6177e+00 +3.6018e-01 -8.9977e-02 +2.7606e+00 +8.8372e-02
1276387 +1.189690988e+04 +1.189690988e+04 +1.196251988e+04 +1.196251988e+04 -7.7866e-01 -1.5940e+00 -1.8970e+00 +1.0274e+00 +1.1003e+00 -3.2776e-01 -1.3706e+00 -2.0065e+00 -2.9301e+00 +7.5817e-02 +8.5894e-01 -1.5457e+00 -2.6574e+00 +1.0203e+00 -4.0625e+00 -3.6056e-01 -3.1140e-01 -1.2790e-01 -2.4991e+00 +2.1342e-01
4274595 +8.395407453e+03 +8.395407453e+03 +8.461017453e+03 +8.461017453e+03 -1.0170e+00 +1.3681e+00 -1.2602e+00 +6.1462e-01 +1.5708e+00 +3.6707e-01 -9.6848e-01 +1.4141e+00 -1.7597e+00 -8.3351e-01 +1.9704e+00 -2.8272e-01 -9.4099e-01 -1.8721e-02 -1.7813e+00 +9.4565e-02 +1.8866e-02 +2.8723e+00 -1.0146e+00 +1.1121e+00
18331667 +5.039729426e+03 +5.039729426e+03 +5.105339426e+03 +5.105339426e+03 -2.4292e-02 -5.4909e-01 +2.6204e+00 -1.7848e+00 -9.7858e-02 +1.5442e+00 -2.2353e-01 +2.8924e+00 +1.8639e+00 -1.1883e+00 -1.2560e+00 +1.6691e-01 -1.4358e+00 +1.9956e+00 +4.9354e-02 +9.9688e-01 +2.0822e-02 +6.5182e-01 +1.8000e-01 +1.1408e+00
% function evaluation | noise-free fitness - Fopt (2.866800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.016396847e+05 +2.016396847e+05 +2.019263647e+05 +2.019263647e+05 +3.2691e+00 -3.0248e+00 -1.4110e+00 -7.6494e-01 -2.8794e+00 -4.6972e+00 -4.1530e+00 -1.0453e+00 -1.3827e+00 -3.1374e+00 +1.2226e+00 -1.6984e+00 +3.5692e-01 +8.0935e-01 +3.1489e+00 -4.6797e+00 +2.2383e+00 +2.2068e+00 +1.6449e+00 -2.3817e-01
6 +1.635865670e+05 +1.635865670e+05 +1.638732470e+05 +1.638732470e+05 -9.8319e-01 +1.4518e+00 -1.0051e+00 +3.5851e-01 -3.6987e+00 -7.9775e-01 +3.1776e+00 -2.3185e+00 -2.6683e+00 +1.8085e+00 -2.9320e+00 -3.0981e+00 -4.1723e+00 +2.0130e+00 +9.8075e-01 -3.8316e+00 -8.2798e-01 +2.5781e+00 +1.4755e+00 +1.6258e+00
9 +9.210013800e+04 +9.210013800e+04 +9.238681800e+04 +9.238681800e+04 -4.7225e-01 +3.5509e-01 +8.2329e-01 +4.4493e+00 +2.6122e-01 -2.4733e+00 +4.2241e+00 -1.7099e-03 -1.5897e-01 -3.0411e+00 +2.0039e+00 -8.8202e-01 +3.2487e+00 -8.1060e-01 +2.4502e+00 -1.4125e+00 +2.1957e+00 +1.5696e-02 -2.4810e+00 +2.7829e+00
45 +8.329190203e+04 +8.329190203e+04 +8.357858203e+04 +8.357858203e+04 +9.2133e-01 -3.3714e-02 -2.3496e+00 -2.6663e+00 -2.5888e+00 -4.3366e+00 +1.5953e+00 -7.0993e-01 -3.6528e+00 +1.7110e+00 +1.9082e+00 +9.6826e-01 +9.8598e-01 +1.3074e+00 -1.6723e-01 -3.6574e+00 +4.2280e-01 +1.4314e+00 +1.3573e-01 +7.2134e-02
492 +6.925961832e+04 +6.925961832e+04 +6.954629832e+04 +6.954629832e+04 +1.0261e+00 -3.0675e+00 +1.1860e+00 +7.8749e-01 +1.3273e+00 -1.1327e+00 -2.2855e-01 -9.1247e-01 +3.3039e+00 +9.9427e-01 +9.1226e-02 +1.4758e+00 -2.2241e+00 -4.0698e+00 +1.4054e+00 +2.1112e+00 -1.8160e+00 -4.1919e+00 -2.5034e+00 +9.1716e-01
655 +5.931750201e+04 +5.931750201e+04 +5.960418201e+04 +5.960418201e+04 +3.2503e+00 +2.9605e+00 -3.5813e+00 -1.4450e+00 -6.4233e-01 -7.9506e-01 +3.4709e-01 -8.3441e-01 +1.8716e+00 +1.7399e+00 +2.7061e+00 +2.9860e+00 +5.1279e-02 +3.0710e+00 -9.8552e-01 +1.8429e+00 +1.9924e-01 -1.5713e+00 +9.9455e-01 +2.5162e+00
890 +2.829147838e+04 +2.829147838e+04 +2.857815838e+04 +2.857815838e+04 -2.3214e+00 +8.1715e-01 +2.9076e-01 +2.6765e+00 -3.4169e-01 -1.9753e+00 -1.3942e-01 +1.0599e+00 -1.2902e+00 -4.8378e-01 +2.2940e+00 -2.5762e+00 +1.6601e+00 -2.3838e+00 -3.8652e+00 +3.1310e+00 +1.9763e+00 -1.5012e-01 -8.5692e-02 -4.4195e-01
27119 +2.414127060e+04 +2.414127060e+04 +2.442795060e+04 +2.442795060e+04 +7.0028e-01 +1.7330e+00 +3.4112e+00 +1.8536e+00 -1.2342e+00 -2.7585e+00 +8.6170e-01 +5.5843e-01 +1.6968e-01 +2.2835e+00 -4.1883e-01 +1.5953e+00 -2.5943e+00 -2.0776e+00 -1.4146e-01 -2.3797e-01 +1.1929e+00 +6.6874e-01 +8.8745e-01 -1.6708e+00
29776 +2.300320913e+04 +2.300320913e+04 +2.328988913e+04 +2.328988913e+04 -1.5465e+00 +1.0864e+00 +2.0367e+00 +2.5539e+00 +1.4440e+00 -1.0473e+00 +2.2695e+00 +7.6285e-01 -3.5758e-01 +7.5877e-01 +2.0123e-01 -2.1634e+00 -1.3786e+00 +9.3197e-01 -3.4886e+00 -2.9749e+00 -2.5652e-02 +1.5990e+00 +7.8346e-02 +1.2994e+00
158571 +2.052227567e+04 +2.052227567e+04 +2.080895567e+04 +2.080895567e+04 +8.1409e-01 -1.5928e+00 -4.6371e+00 -8.5495e-01 +3.8104e-01 -6.9304e-01 -2.0598e+00 -2.3647e+00 -1.3038e+00 +9.5909e-01 +3.6206e+00 -1.1673e+00 +1.5926e+00 -1.8240e+00 +2.5081e+00 -1.2828e+00 -1.8457e+00 -6.3213e-01 -4.9763e-01 +4.2422e-02
210411 +1.731724755e+04 +1.731724755e+04 +1.760392755e+04 +1.760392755e+04 -1.8509e+00 -1.5240e+00 -2.4411e+00 -1.5709e-01 -3.5587e-01 -2.3989e+00 -1.1972e+00 -1.2898e+00 +1.7431e+00 -6.7647e-01 -1.4091e-01 +3.3740e+00 +6.4899e-01 -3.7723e-01 -1.7394e+00 +2.1695e+00 -1.0162e+00 -2.2607e-01 -4.0053e-01 +1.2613e+00
485699 +1.637737435e+04 +1.637737435e+04 +1.666405435e+04 +1.666405435e+04 -8.1442e-01 -1.0014e+00 -3.8354e+00 -1.2869e+00 +3.7634e+00 +8.1650e-01 -1.6742e-01 +1.5499e+00 -8.1084e-01 -3.8150e-01 +2.8309e+00 -1.3573e-01 +6.5632e-01 -1.5316e+00 +1.5630e+00 -5.7101e-01 -7.9040e-01 +6.9090e-01 -7.2104e-01 -1.4457e+00
1556686 +1.598842448e+04 +1.598842448e+04 +1.627510448e+04 +1.627510448e+04 +9.6310e-01 +3.3802e-01 -4.3588e+00 -7.6864e-02 -3.4865e-01 -1.2884e+00 -9.4383e-01 -2.5739e+00 +9.8387e-01 +5.0345e-01 +2.1114e+00 -9.9879e-01 -1.9111e-01 -9.0370e-01 +1.2263e+00 +1.2608e+00 +5.5970e-01 +2.7516e+00 +3.9952e-01 +5.3708e-01
2830312 +1.455349938e+04 +1.455349938e+04 +1.484017938e+04 +1.484017938e+04 +3.8010e+00 -3.8434e+00 -4.1243e+00 +1.4519e+00 +8.0552e-01 +1.7961e+00 -9.5098e-01 -4.6283e-01 +3.2741e+00 -1.4158e+00 +5.8548e-01 +2.1291e-02 -1.1783e-01 -8.2158e-01 +1.1139e+00 -3.1825e+00 -3.0164e-02 -9.6718e-01 +2.2523e+00 +1.1667e+00
4495124 +9.138647723e+03 +9.138647723e+03 +9.425327723e+03 +9.425327723e+03 +6.5941e-01 -1.4879e+00 -3.5682e-01 -1.3525e-01 -3.9830e-01 -1.8240e+00 -5.9147e-01 -9.1230e-01 +2.3330e+00 -1.0858e+00 +1.8736e+00 -1.3937e+00 +1.3324e+00 +3.0434e-01 -2.5040e+00 +1.0377e+00 -2.6601e-01 +4.1097e-01 +7.1560e-02 +1.5759e-01
12663978 +8.174019109e+03 +8.174019109e+03 +8.460699109e+03 +8.460699109e+03 +7.4419e-01 +7.7209e-04 -2.3236e+00 +1.6994e+00 -7.7015e-01 +2.5140e-01 -1.0991e+00 -1.3105e+00 -1.7589e+00 -1.6489e+00 +3.5137e+00 +1.5349e+00 -1.7655e+00 -4.9946e-01 +2.3462e+00 -4.0583e-01 -1.1397e+00 -1.5514e-01 +9.6533e-02 -1.2511e-01
14216257 +6.125289257e+03 +6.125289257e+03 +6.411969257e+03 +6.411969257e+03 +4.0034e+00 -1.5867e+00 -4.2940e+00 +3.1174e-02 -6.2971e-01 +2.8700e+00 +1.1161e-01 +1.1564e+00 +1.4910e-01 -2.4749e+00 +3.4268e+00 -1.7997e+00 +1.7107e+00 -1.1495e-01 +2.9986e+00 -8.1574e-01 -2.7115e+00 -1.0924e+00 +2.2174e-02 -1.2297e-01
18393602 +5.135885784e+03 +5.135885784e+03 +5.422565784e+03 +5.422565784e+03 +2.1112e+00 -1.3825e+00 -4.4618e+00 +6.3370e-01 +4.9253e-01 +2.5133e+00 +1.5239e+00 +1.7162e+00 +1.2391e+00 -2.6655e-02 +3.4493e+00 +1.4964e+00 -1.0459e+00 -2.7361e-01 +4.0817e+00 -3.0402e+00 -1.4307e-01 -1.7501e+00 -9.3681e-01 +1.4722e+00
147222191 +4.036550078e+03 +4.036550078e+03 +4.323230078e+03 +4.323230078e+03 +1.2385e+00 -7.4834e-01 -1.7232e+00 +7.1956e-01 -4.1826e-01 -1.0690e+00 -6.4614e-01 +1.4010e+00 +1.7167e+00 -5.1897e-01 +9.7654e-01 -3.3067e-01 +4.5481e-01 -1.0313e+00 +5.5749e-01 -7.7656e-01 -1.5808e+00 +1.1146e+00 -1.5765e+00 -1.1384e+00
% function evaluation | noise-free fitness - Fopt (9.022000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.198205068e+05 +1.198205068e+05 +1.199107268e+05 +1.199107268e+05 -1.6990e+00 -2.4123e+00 -1.0136e+00 -2.4120e+00 +1.8466e-01 +3.3635e+00 +2.6940e+00 +2.0905e+00 +4.0455e+00 +3.1132e+00 -1.3884e-01 +4.5187e+00 +2.4626e-01 +2.1378e+00 +1.6827e+00 +2.0532e+00 +5.8776e-01 -6.5897e-01 +2.4395e+00 +3.5122e+00
10 +1.165861356e+05 +1.165861356e+05 +1.166763556e+05 +1.166763556e+05 -2.6282e+00 +1.5311e+00 -2.1527e+00 +2.4286e+00 -4.0036e-02 -1.2765e+00 -3.5636e+00 -3.4090e+00 +2.5634e+00 -9.8680e-01 +1.0916e+00 +4.2710e+00 +2.7485e+00 -2.1058e+00 +1.2984e+00 -3.7815e+00 +1.1827e+00 +1.8461e+00 +2.4413e-01 +4.8723e+00
43 +6.766488922e+04 +6.766488922e+04 +6.775510922e+04 +6.775510922e+04 -1.9640e+00 -1.1845e-01 -1.5477e+00 +1.9982e+00 -4.8562e+00 -7.0970e-01 +1.9979e+00 -2.8170e-01 -1.1262e+00 -2.1417e+00 +1.3477e+00 +1.0141e-01 +6.4516e-01 -6.4807e-01 -1.0555e+00 -9.8965e-01 +2.6794e+00 +2.7260e+00 +7.9264e-01 -3.0581e+00
338 +4.847946693e+04 +4.847946693e+04 +4.856968693e+04 +4.856968693e+04 -4.5144e-01 +1.4030e+00 -7.0369e-01 +4.9483e-01 -2.8582e+00 -7.8721e-01 +4.1399e+00 -2.6292e+00 -3.1732e+00 +1.7139e+00 +3.7595e+00 +1.5544e+00 +2.6765e+00 -3.9321e+00 +2.9388e-01 -1.8197e+00 -8.1235e-01 +2.1328e+00 -1.3942e+00 +7.4650e-01
5721 +3.078929471e+04 +3.078929471e+04 +3.087951471e+04 +3.087951471e+04 +1.6309e+00 -6.0339e-01 +1.6747e+00 +1.5469e+00 -1.6169e+00 -1.2834e+00 -2.1973e+00 -1.5249e+00 -3.2528e+00 -1.1161e+00 -1.0832e+00 -7.9743e-01 -3.1168e+00 +2.0575e+00 +3.6238e-01 +1.7015e+00 +3.1889e+00 -4.1882e+00 +1.7656e+00 +2.1172e+00
6456 +2.835027191e+04 +2.835027191e+04 +2.844049191e+04 +2.844049191e+04 -3.3953e+00 -3.3011e-01 -6.4103e-01 -5.9433e-01 +1.2610e-01 -9.4759e-01 +3.4418e+00 +3.1922e-01 +2.9205e+00 +2.0022e-01 -2.3088e+00 +1.5793e+00 +1.1128e+00 -4.1621e+00 -4.8431e-01 -4.3944e+00 +1.6337e+00 -2.0493e+00 +3.2179e+00 +1.6896e+00
27468 +2.415190141e+04 +2.415190141e+04 +2.424212141e+04 +2.424212141e+04 -1.3568e+00 -4.2887e-01 -1.6989e+00 -1.3553e+00 -2.5069e+00 -1.3426e+00 +7.6720e-01 -2.9313e+00 -2.8350e+00 +1.9533e+00 +1.1896e+00 -3.1873e-02 +2.1368e+00 -1.3125e+00 -5.8029e-01 -1.4380e-01 +2.0331e-01 -7.5642e-01 +1.3882e+00 +2.4941e+00
67255 +2.366055872e+04 +2.366055872e+04 +2.375077872e+04 +2.375077872e+04 -1.2021e+00 -4.8388e-01 +9.8311e-01 -1.0120e+00 -2.9753e+00 +1.7266e+00 +2.4736e+00 +2.2353e+00 +1.0364e-01 +3.9567e-01 -1.9013e+00 +3.9316e-01 +3.6054e+00 +6.2436e-01 -4.0557e-01 -7.8882e-01 -1.2281e+00 +3.3030e+00 +1.3985e-01 +7.1851e-01
91750 +1.384007434e+04 +1.384007434e+04 +1.393029434e+04 +1.393029434e+04 +2.6354e+00 -2.0251e+00 -1.5692e+00 +2.3812e+00 +1.1235e+00 +6.2652e-01 -9.2455e-01 -1.5205e+00 +2.4165e+00 -1.2185e+00 -5.0574e-01 -1.5713e+00 -7.6016e-01 +2.3490e+00 -2.1648e-01 -8.9575e-02 +3.2481e+00 -4.6707e-01 -1.5279e+00 -7.9283e-02
1715540 +1.085564377e+04 +1.085564377e+04 +1.094586377e+04 +1.094586377e+04 +2.9537e+00 +7.4127e-01 -4.5177e-01 +8.7311e-01 +1.2058e+00 -3.6749e-01 +4.6580e-01 -3.1428e+00 -9.8637e-01 -1.2874e+00 -1.2088e+00 +1.9063e+00 +5.3852e-01 +1.5830e+00 +2.4584e+00 +1.1245e+00 -5.1062e-01 -2.0884e-01 -7.1644e-02 -6.2215e-01
3854226 +1.026595015e+04 +1.026595015e+04 +1.035617015e+04 +1.035617015e+04 -7.6842e-01 -4.2519e-01 -8.6500e-01 -2.2793e+00 -8.4821e-01 -2.1281e-01 +7.1228e-01 +1.1071e+00 -3.0843e-01 +1.3352e+00 -6.7949e-01 -2.5568e-01 -7.8864e-02 -1.7134e-01 +5.8358e-01 -3.4063e-01 +2.1403e+00 +3.9696e+00 -2.2177e+00 +5.8469e-01
4915822 +8.960611883e+03 +8.960611883e+03 +9.050831883e+03 +9.050831883e+03 -1.9361e-01 -6.2254e-01 -1.9341e+00 +1.1310e+00 -2.3753e-01 -1.8399e+00 -7.5721e-01 -9.7426e-01 -1.3456e+00 +3.1008e-01 -2.0904e+00 +2.3408e+00 -2.8499e+00 -1.0241e+00 +1.7005e+00 -1.4181e-01 +1.1643e+00 +1.9447e-01 -8.5011e-01 -8.0867e-01
19104573 +8.523932249e+03 +8.523932249e+03 +8.614152249e+03 +8.614152249e+03 +2.0476e-02 -1.4389e+00 -2.9005e-01 +2.5737e-01 -6.7501e-01 +8.3354e-01 -2.3542e+00 +3.7667e-01 +9.5973e-01 +8.8350e-01 -3.2267e-01 +1.1096e+00 -2.3540e-01 -1.7652e+00 +1.3485e-01 -1.5638e+00 -1.0196e-01 +1.5347e+00 +3.0534e+00 -1.4762e+00
19264941 +5.929504135e+03 +5.929504135e+03 +6.019724135e+03 +6.019724135e+03 -2.5317e+00 +1.1442e+00 +8.1907e-01 -5.0743e-01 -1.8206e-01 -9.8393e-01 +2.8840e-01 +1.8862e-01 +1.8932e+00 +2.1265e+00 -7.6486e-01 -1.6789e-01 +3.3570e-01 -1.7494e+00 +1.5591e-01 -1.2985e+00 +1.2119e+00 +3.1384e+00 -7.1390e-02 +2.5275e+00
90481000 +4.738778151e+03 +4.738778151e+03 +4.828998151e+03 +4.828998151e+03 -1.2254e+00 -7.7985e-02 -2.0761e-01 +1.7125e+00 +3.4111e-02 -9.9445e-01 -5.3144e-01 +1.2295e+00 +3.8496e-01 -5.1535e-02 -9.2809e-01 +9.1130e-01 -5.1469e-01 -1.7649e-01 -1.8670e+00 -1.4871e-01 +1.1214e+00 -6.5664e-03 +4.9086e-01 +2.9591e-01
% function evaluation | noise-free fitness - Fopt (5.644000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
